,"Neutrophils","Monocytes_CD14.CD16.","Macrophage","T_cells_.CD4..","NK_cells"
"ADAR",5315.1020111318,1751.6903784805,1382.4724675702,2848.11999794,1269.8174850996
"ADARB1",45.4424307259,20.9867503512,82.7355567501,279.2127455346,133.294738745
"ADARB2",81.4578644193,43.8733408887,36.8996745042,39.7383742457,45.2525469665
"ADAT1",266.8901304135,127.1678509687,88.5676070402,162.7556933229,155.9013573794
"ADAT2",22.0777002974,30.3636971356,24.3765260608,108.6413386149,129.7906141738
"ADCK1",94.2161574725,109.272271673,101.5491013607,87.7322098507,52.0050453762
"ADCK2",82.3006782539,74.2019794334,165.0603168514,74.4313170301,96.5785156633
"ADCK5",44.8700544797,50.4828031943,36.6423883771,50.1678141278,48.4439860761
"ADCY1",61.3735433189,36.9222765643,31.7253860308,28.5814582042,31.684564567
"ADCY3",36.7125736782,31.6140400448,438.7530726503,107.406365629,43.4078172136
"ADCY4",240.2678158291,112.1516545475,82.4883627771,91.06660226,74.7726263477
"ADCY7",358.5398177545,631.2252491504,450.8704392665,657.2381891641,961.1110055192
"ADCY9",23.7894445515,103.3236852708,136.9520142934,58.8437985615,164.3412147777
"ADD1",709.4078712793,373.443269455,303.6805807558,707.6793949091,676.7825026392
"ADD2",30.2233264454,33.2952184429,22.9338417616,29.4771428302,19.3014319527
"ADD3",1656.2152401917,1349.9948906593,455.508132366,4710.7892010025,2231.61240194
"ADH5",131.3105061836,401.1152829855,768.1758434269,717.4244939552,387.2047007608
"ADHFE1",120.6864942481,182.005273585,65.8121601967,217.0450420074,261.3909855494
"ADI1",329.9858078053,811.2859285865,859.8885333826,665.2733985633,467.5702337332
"ADIPOR1",1639.1156747347,665.6794025165,587.4189707197,354.6579989028,460.5411529147
"ADIPOR2",418.9786045261,391.2799830754,405.4987234519,246.2032511644,252.5714755177
"ADK",183.2789208919,507.3771491267,932.7984881493,255.5051143862,188.0762361329
"ADM",2427.98875712,417.6524201026,445.358856488,22.0444527477,54.6154718212
"ADM2",159.7297404097,104.7536907757,68.8858680102,78.2464279299,82.4277722173
"ADNP",219.8838774656,219.5858622806,113.02183438,338.691042516,230.0303349768
"ADNP2",321.8354960965,98.3245567606,137.1287764993,225.5421219098,819.7966052579
"ADO",23.0499844173,89.1051812046,521.4931569553,83.1328395252,119.9474050755
