"Symbol","Neutrophils","Monocytes_CD14+CD16-","Macrophage","T_cells_(CD4+)","NK_cells"
"TSTD1",750.8,206.8125,266.9090909,1242.863636,1023.333333
"TSTD2",66.6,119.5625,197.2727273,227.9545455,326.8333333
"TTBK1",61.4,73.75,51.45454545,61.54545455,47.58333333
"TTBK2",42.2,68.8125,46.90909091,120.8636364,101.6666667
"TTC1",605.2,487.6875,718.0909091,483.9090909,234.5
"TTC12",78,91.3125,70.72727273,97.68181818,60.41666667
"TTC13",141.2,268.9375,243.5454545,514.0909091,683.5
"TTC14",96.8,109.375,138.3636364,443.3636364,478.5
"TTC15",284,291.625,303.4545455,315.1818182,107.4166667
"TTC16",28.4,30.0625,31.81818182,67.40909091,63.5
"TTC17",459.2,404.6875,250.5454545,370.1363636,336.25
"TTC18",72.2,80.6875,69.27272727,67.36363636,59.91666667
"TTC19",154.2,437.125,442.3636364,818.5,952.75
"TTC21A",30,30.25,21.90909091,24.22727273,18.91666667
"TTC21B",22.6,26.3125,19.09090909,26.63636364,29.5
"TTC22",31.2,31.5625,29.27272727,35.18181818,33.75
"TTC23",28.8,31.1875,72.27272727,25.95454545,31
"TTC23L",48.8,43.875,30.63636364,39.40909091,31.08333333
"TTC25",31.6,25.0625,17,18.86363636,23.5
"TTC26",55.4,36.0625,31.54545455,33.22727273,24.41666667
"TTC27",23,107,159.3636364,201.6818182,91.41666667
"TTC28",15.2,15.6875,112.1818182,28.09090909,68
"TTC29",9.2,9.375,9.272727273,8.727272727,9.666666667
"TTC3",136,665.75,1385.272727,1958.909091,1329
"TTC30A",12,11.6875,15.63636364,9.818181818,10.16666667
"TTC30B",13.4,11.875,18.45454545,10.09090909,9.833333333
"TTC31",124,247.5,242.3636364,440.1818182,208.9166667
"TTC32",585.6,335.75,184,499.5454545,932.8333333
"TTC33",71.8,79.75,90,92.31818182,27.41666667
"TTC35",281.4,307.4375,968.8181818,245.0454545,165.4166667
"TTC36",52,43.875,49.63636364,34.68181818,52.16666667
"TTC37",28.2,189.5625,594.4545455,715,439.1666667
"TTC38",146.8,97.625,90.36363636,65.36363636,62.08333333
"TTC39A",29.4,30.625,27,27,26.25
"TTC39B",36.8,33.5625,156,108.5909091,492.9166667
"TTC39C",31.2,79.875,113.7272727,256.0454545,159.75
"TTC4",53.2,200.1875,259,239.1818182,110.1666667
"TTC5",74,110.1875,155.2727273,166.9090909,132.1666667
"TTC6",59,63.625,32.81818182,43.40909091,25
"TTC7A",93.6,308.0625,236.0909091,134.8636364,162.0833333
"TTC7B",78,26.875,344.8181818,20,17.5
"TTC8",27.6,30,223.9090909,35.5,37.66666667
"TTC9",255,96.375,59.63636364,335.0454545,80.75
"TTC9B",98.4,75.5,82.81818182,66.36363636,69.66666667
"TTC9C",20.8,28.0625,19.81818182,69.09090909,29.41666667
"TTF1",401.6,248.75,247.0909091,370.7272727,547.25
"TTF2",16.2,57.5625,120,100.9545455,45.16666667
"TTK",14,12.6875,88.54545455,14.31818182,18.5
"TTL",60.2,227.1875,666.0909091,169.2272727,115.0833333
"TTLL1",66.4,57.125,45.36363636,56.90909091,40.5
"TTLL10",36,40.0625,33.54545455,37.63636364,40.33333333
"TTLL11",31.6,52.4375,40.81818182,58.59090909,23.08333333
"TTLL12",97.8,177.3125,353.5454545,243.3181818,91.83333333
"TTLL13",36,45.1875,32.27272727,37.04545455,35.66666667
"TTLL2",21.2,26.1875,20.54545455,22.54545455,27.66666667
"TTLL3",144.2,118.25,72.36363636,102.4090909,77.83333333
"TTLL4",65,58.375,50.63636364,35.77272727,30.91666667
"TTLL5",49.6,67.5625,132,86.22727273,74.33333333
"TTLL6",28.6,34.75,27.81818182,30.22727273,23.5
"TTLL7",30,24.75,19.81818182,21.27272727,18.5
"TTLL9",20.8,20,22.72727273,17.95454545,16
"TTN",162.6,62.125,32.45454545,48.27272727,28.25
"TTPA",17.8,20.375,15.63636364,17.31818182,21.75
"TTPAL",295.4,70.6875,70.90909091,158.5,157.0833333
"TTR",119.4,123.75,84.72727273,102.4090909,124.9166667
"TTRAP",3933.4,508.875,2876,1144.954545,856.6666667
"TTTY10",29,22.25,16.81818182,23.22727273,19.66666667
"TTTY11",54.8,79.125,51.18181818,62.95454545,67.25
"TTTY12",18.6,20.6875,14.18181818,17.40909091,12.91666667
"TTTY13",22.4,29.125,18.27272727,22.68181818,21.16666667
"TTTY14",105.4,79.6875,64.72727273,42,55
"TTTY15",29.4,35.625,30.36363636,50.81818182,167.6666667
"TTTY2",12,15.875,12.90909091,12.72727273,10.58333333
"TTTY5",23.6,32.9375,26.27272727,24.81818182,24.08333333
"TTTY6",49.2,39.3125,27.27272727,33,20.66666667
"TTTY7",38,49.8125,38,37.45454545,38.66666667
"TTYH1",24.4,25.25,26.81818182,21.95454545,25.16666667
"TTYH2",51.2,78.0625,72.36363636,56.18181818,33
"TTYH3",180.2,537.9375,1455,194.2727273,97.33333333
"TUB",188,186.0625,151.7272727,117.6818182,92.5
"TUBA1A",10088.6,4845.875,6946.363636,2089.272727,2367.916667
"TUBA1B",8433.6,5712.6875,12381.18182,3897.272727,3297.916667
"TUBA1C",9026.6,4797.3125,9601,3023.545455,1704.75
"TUBA3C",466.6,286.0625,372.9090909,218.8636364,195.1666667
"TUBA3D",213.2,143.4375,187.2727273,111.5909091,166.0833333
"TUBA4A",2910.6,1014,634.4545455,2017.863636,1846.25
"TUBA4B",238,135.6875,138.4545455,168.8181818,154.25
"TUBA8",47.6,44.4375,45.45454545,41.36363636,33.91666667
"TUBAL3",16.2,15.3125,12.90909091,13.77272727,10.33333333
"TUBB",494.6,1032.375,3237.818182,1054.272727,565.5833333
"TUBB1",336.4,112.5625,14.63636364,39.22727273,22
"TUBB2A",63.4,107.1875,1790.272727,118.1818182,417.6666667
"TUBB2B",21.6,17.1875,18.18181818,15.31818182,18.33333333
"TUBB2C",818.4,698.1875,2264.727273,510.7272727,649.3333333
"TUBB3",261.6,259.9375,823.3636364,171.1363636,320.9166667
"TUBB4",38,39.8125,31.54545455,32.81818182,37.33333333
"TUBB4Q",40.8,30.9375,25.36363636,27.5,25.25
"TUBB6",37,163.5625,2095.818182,22.04545455,42.75
"TUBBP5",57,25.625,19.63636364,19.09090909,20.33333333
"TUBD1",56,82.875,76.63636364,276.2727273,80.66666667
"TUBE1",13.2,28.875,47.18181818,262.5,123.3333333
"TUBG1",22.4,77.25,479.8181818,58.63636364,114.9166667
"TUBG2",33.6,33.125,43.27272727,63.59090909,41.75
"TUBGCP2",109,143.875,145.7272727,105,82.58333333
"TUBGCP3",57.8,50,68.27272727,58.22727273,74
"TUBGCP4",38.2,61.4375,114.8181818,100.8636364,43.41666667
"TUBGCP5",30.4,26.9375,62.72727273,66.5,46.66666667
"TUBGCP6",65,64.875,42.36363636,57.5,59.66666667
"TUFM",325.4,1205.5,1221.818182,1078.363636,984.75
"TUFT1",159,45.25,79.90909091,55.95454545,153
"TUG1",1079.6,660.6875,502.5454545,1241.681818,664.4166667
"TULP1",37.4,37.75,36.36363636,28.45454545,33.41666667
"TULP2",36.2,44.0625,25.36363636,25.45454545,22.58333333
"TULP3",84.2,92.6875,108.2727273,101.5454545,94.25
"TULP4",20,18.125,19.63636364,18.68181818,76.33333333
"TUSC1",70.2,110.8125,254.4545455,52.31818182,66.58333333
"TUSC2",217,178.1875,224.1818182,176.5454545,273.3333333
"TUSC3",20.8,16.6875,16.27272727,19.68181818,16.25
"TUSC4",391,288.75,265.4545455,708.8181818,674.8333333
"TUSC5",115,96.5,81.09090909,66.18181818,51.91666667
"TUT1",100,75.3125,91.36363636,74.63636364,100.5833333
"TWF1",103.8,63.3125,200.2727273,79.72727273,137.75
"TWF2",385.8,404.0625,521.6363636,245.2272727,261.4166667
"TWIST1",14.4,12.6875,13.27272727,12.95454545,12.75
"TWIST2",23.4,26.9375,19.27272727,20.27272727,21.66666667
"TWISTNB",16.4,16.0625,15.54545455,15.45454545,43.16666667
"TWSG1",31.2,27.9375,202.7272727,28.45454545,55.66666667
"TXK",25.6,13.875,21.72727273,693.7272727,928.25
"TXLNA",53.8,122.125,206.0909091,226.2727273,139.5833333
"TXLNB",10,9.3125,22.45454545,9.863636364,9.583333333
"TXN",2536.2,1792.125,4710.636364,888.1818182,1012.083333
"TXN2",208,874.6875,538.1818182,326.5454545,367.8333333
"TXNDC11",289.6,260,613,331.7272727,1152.583333
"TXNDC12",1734.4,1304.6875,1253.454545,916.9545455,886.8333333
"TXNDC15",174.4,647.125,636.1818182,452.8636364,406.75
"TXNDC16",74,163.75,220.2727273,101.5,130.75
"TXNDC17",874.4,1580.6875,2095.272727,495.4090909,748
"TXNDC2",34,38.8125,28.54545455,33,29.66666667
"TXNDC3",91.6,75.25,54.09090909,20.27272727,357.5833333
"TXNDC5",164.6,506.375,1096.272727,366.2727273,532.75
"TXNDC6",22.4,25.9375,14.54545455,23.45454545,16.5
"TXNDC8",31.8,37.75,28.54545455,35.22727273,37
"TXNDC9",16.2,17.125,19.18181818,18.04545455,17.08333333
"TXNIP",13624.8,8209.5,2716.181818,9987.772727,8245.25
"TXNL1",983,1739.1875,2528,1593.454545,2728.833333
"TXNL4A",150.6,103.9375,92.27272727,98.68181818,75.75
"TXNL4B",145.6,134.75,103.6363636,168.7272727,124.8333333
"TXNRD1",1559,578.0625,3210.909091,349.0909091,476.8333333
"TXNRD2",52.2,48.4375,42.81818182,39.63636364,44.58333333
"TXNRD3",57.8,52.75,120.7272727,53.90909091,62.66666667
"TYK2",2516,1168.125,706.3636364,1003.363636,934.5833333
"TYMP",1413.8,618.6875,44.18181818,31.63636364,77.16666667
"TYMS",34.6,33.625,204.4545455,51.90909091,61.41666667
"TYR",58.8,71.6875,56.36363636,56.04545455,47.66666667
"TYRO3",106.4,103.75,86,72.36363636,46.58333333
"TYRO3P",18.8,18.625,20.09090909,18,16.66666667
"TYROBP",8687.2,11044.8125,10401.90909,424.5,5968.333333
"TYRP1",8.8,10.3125,8.454545455,9.409090909,8.166666667
"TYSND1",60.2,69.6875,34.90909091,90.45454545,46.58333333
"TYW1",163.4,236.9375,231.8181818,291,257.4166667
"TYW3",23.2,221.25,294.1818182,204.4090909,235.25
"U2AF1",507.2,197.1875,138.9090909,396.5454545,1023.166667
"U2AF1L4",145.6,140.9375,130.1818182,266.5909091,259.5833333
"U2AF2",231.4,390,452.7272727,664.4545455,686.75
"UACA",851.4,586.5625,271.7272727,484.7727273,552.5
"UAP1",191.2,70.5,317,203.4090909,1621.916667
"UAP1L1",30.6,121.625,273.4545455,52.77272727,61.66666667
"UBA1",2650.8,1297.6875,1358.181818,1247.681818,171.0833333
"UBA2",85.2,554.625,990.6363636,1175.454545,1416.25
"UBA3",1258,1120.75,1010.272727,1151.318182,972.8333333
"UBA5",33.4,108.0625,230.0909091,211.2727273,333.8333333
"UBA52",3676.8,8289.4375,6823.181818,9337.136364,9252.666667
"UBA6",140.4,148.1875,269.5454545,157.1818182,170.25
"UBA7",493.6,585.1875,402,902.8636364,409.5833333
"UBAC1",270.6,412.125,559.1818182,289.8636364,291.9166667
"UBAC2",294.6,433.3125,426.9090909,475.6363636,260.9166667
"UBAP1",585.4,203.875,325.6363636,223.1363636,506.8333333
"UBAP2",49.8,158.9375,449.6363636,267.7727273,382.0833333
"UBAP2L",572,549.75,581.1818182,490.8181818,256.75
"UBASH3A",25,18.5625,21.45454545,384.5909091,14.16666667
"UBASH3B",204.8,84.3125,320.7272727,175.4545455,196.3333333
"UBB",6866,8223.1875,12788.81818,8158.272727,14490.66667
"UBC",11718.6,10437,11091.63636,8489.636364,9656.25
"UBE2A",855.6,879.9375,857.4545455,372.7727273,1342.416667
"UBE2B",2280.4,456.25,531.3636364,529.9545455,315.5833333
"UBE2C",150.6,79.4375,275.9090909,83.59090909,47.5
"UBE2CBP",15.8,17.5,25.63636364,32.27272727,23
"UBE2D1",638.2,251.125,118,43.18181818,67
"UBE2D2",48.2,60.6875,63.81818182,89.95454545,83.25
"UBE2D3",7464.8,4408.9375,3756.636364,4188.227273,4991.666667
"UBE2D4",110.2,186.6875,199.8181818,182.7727273,150.4166667
"UBE2DNL",17.2,20.4375,19.72727273,17.86363636,14.83333333
"UBE2E1",617.8,2037,2983.090909,2006.636364,1833.416667
"UBE2E2",44.6,599.4375,874.2727273,100.9090909,67.08333333
"UBE2E3",633,1096.125,986,768.4545455,2083.5
"UBE2F",285.6,531.125,1091.363636,595.3181818,1543.833333
"UBE2G1",592.2,348.8125,577.5454545,607.3181818,1775.25
"UBE2G2",195.4,653.8125,548.9090909,1181.590909,1625.916667
"UBE2H",727.6,208.5625,218.3636364,422.6363636,299.3333333
"UBE2I",862.4,1662.8125,1611.272727,1218.454545,1615.333333
"UBE2J1",1473.6,635.8125,1173.818182,326.1363636,2522.75
"UBE2J2",433.2,413.5,410.6363636,435.2272727,275.0833333
"UBE2K",309.4,518.4375,302.1818182,554.9090909,457
"UBE2L3",1262.4,1878.9375,2603.181818,1646.727273,2667.083333
"UBE2L6",1969.2,1781.75,1354.181818,1070.863636,694.8333333
"UBE2M",310.4,321.5,606.2727273,297.7272727,453.4166667
"UBE2N",617.8,1642.5625,1809,1795.272727,2173.333333
"UBE2NL",582,867,850.1818182,902,932.5833333
"UBE2O",78,112.4375,84.72727273,137.5,205.0833333
"UBE2Q1",45.2,49.625,49.09090909,44.36363636,52.66666667
"UBE2Q2",84,341.25,528.2727273,1020.727273,2103.5
"UBE2QL1",12.6,11.5625,10.36363636,10.86363636,11.41666667
"UBE2R2",3690.2,1695.625,1288.545455,1016.409091,1268.333333
"UBE2S",278.4,230.875,364.0909091,192.9545455,803.0833333
"UBE2T",28.6,27.8125,117.1818182,49.36363636,16.16666667
"UBE2U",7.8,8.0625,7.454545455,7.954545455,8.083333333
"UBE2V2",234.2,549.0625,686.7272727,441.7272727,132.5833333
"UBE2W",1086.2,478.9375,735.4545455,90.27272727,191.3333333
"UBE2Z",492.8,415.375,662.6363636,647.2272727,527.75
"UBE3A",148.2,593.8125,1033.636364,955.8636364,1011.75
"UBE3B",250.4,170.375,242.0909091,225.5454545,233.5833333
"UBE3C",11.4,10.3125,9.818181818,11.63636364,8.25
"UBE4A",1272.6,1144.5,1403.727273,1356,881.3333333
"UBE4B",258.6,86.75,185.2727273,85.22727273,54.5
"UBFD1",118.8,209.3125,165.0909091,273.5909091,419.5
"UBIAD1",135.6,212.75,169.1818182,370,284.3333333
"UBL3",1060.8,637.0625,1244.727273,1178.363636,1420.333333
"UBL4A",163.6,293.6875,557.7272727,409.6363636,300.1666667
"UBL4B",97.6,139.8125,122.3636364,107.8181818,84.33333333
"UBL5",1510.2,1880.9375,1866.727273,1484.181818,1133.5
"UBL7",373.4,453.625,387.9090909,333.5454545,146.25
"UBLCP1",682.8,308.5625,545.6363636,634.6818182,571.9166667
"UBN1",2540.6,394.1875,286,395.5909091,1690.416667
"UBN2",175.8,140.4375,214,289.7727273,170.4166667
"UBOX5",159.2,172.5625,124.8181818,196.1363636,173.75
"UBP1",191,581.3125,428.0909091,1109.409091,1120.416667
"UBQLN1",314.4,286.5,598.5454545,324,406.4166667
"UBQLN2",605.6,699.5,752.9090909,1603.409091,1626.416667
"UBQLN3",15.2,15.9375,14.09090909,14.31818182,11.83333333
"UBQLN4",63.6,151.125,184.5454545,207.7727273,184.4166667
"UBQLNL",49.2,51.875,38.27272727,42.86363636,34.41666667
"UBR1",101.4,161.625,428.6363636,673.4545455,387.75
"UBR2",10.8,8.375,7.909090909,8.045454545,9.75
"UBR3",30.2,27,23.81818182,26.81818182,51.83333333
"UBR4",917,1066.9375,777.6363636,996.2272727,385.75
"UBR5",130.8,76.25,158.0909091,228.1363636,146.3333333
"UBR7",197,171.5,556.7272727,309.2272727,259.3333333
"UBTD1",111.2,89.4375,201.1818182,54.77272727,75.5
"UBTD2",70.6,171.75,400.3636364,165.7272727,33
"UBTF",160,168.5625,166.6363636,462.1818182,379.9166667
"UBXN1",187.2,81.625,50.72727273,57.31818182,207.9166667
"UBXN10",101,98.3125,86.90909091,78.68181818,87.33333333
"UBXN11",99,681.0625,182.7272727,263.1818182,46.25
"UBXN2A",1048.8,921.1875,489,866.1818182,1348.166667
"UBXN2B",1539,508.0625,456.2727273,321.8636364,288.75
"UBXN4",1347.2,802.5,870.1818182,875.1363636,2255.25
"UBXN6",139.6,155.625,260.1818182,144.7272727,181.8333333
"UBXN7",220.2,175.8125,175.2727273,259.4545455,632.5
"UBXN8",39.4,124.0625,218.6363636,84.09090909,126.8333333
"UCA1",52.8,64.75,50.63636364,59.40909091,20.25
"UCHL1",36.6,41.1875,27.54545455,32.63636364,19.08333333
"UCHL3",161.2,575,1599.363636,332.1363636,522.9166667
"UCHL5",85.2,197.5,376.0909091,242.9090909,371.9166667
"UCK1",83,82.8125,100.5454545,89.45454545,69
"UCK2",54.8,121,282.8181818,57.5,131.4166667
"UCKL1",59,220.5625,195.4545455,502.9090909,342.75
"UCMA",32.4,45,30.45454545,31.22727273,27.5
"UCN",39.6,37.5,39.09090909,27.27272727,30.5
"UCN2",60.2,45.4375,51.09090909,39.95454545,41.58333333
"UCN3",62.2,71.9375,60.81818182,69,43.66666667
"UCP1",32.4,30.375,25.72727273,26.59090909,21.25
"UCP2",1388.4,5776,4692.181818,4775.045455,1666.416667
"UCP3",26.8,28.375,31.27272727,24.72727273,32.91666667
"UEVLD",75.2,122.6875,227.2727273,57.09090909,32.08333333
"UFC1",304.2,1390.5,1761.272727,1644.545455,2167.75
"UFD1L",962.8,870.0625,1260,826.1818182,1298
"UFM1",64.6,92.25,135.6363636,138.5,673
"UFSP1",48.2,46.8125,43.90909091,36,40.5
"UFSP2",62.2,155.875,285.7272727,226.9090909,76.25
"UGCG",432.2,101.5,1350.363636,664.0454545,477.4166667
"UGDH",24.4,121.5625,241.7272727,106.7727273,66.08333333
"UGGT1",521.4,469.3125,586.0909091,497.6818182,431.4166667
"UGGT2",10.4,28.6875,56.81818182,8.727272727,12
"UGP2",73.2,45.5,54.63636364,142,51
"UGT2A3",8.2,7.5625,7.181818182,7.363636364,9.916666667
"UGT2B15",9.6,9.3125,9,9,8.916666667
"UGT2B17",9,9.0625,8.545454545,8.409090909,8.916666667
"UGT2B28",55.8,51.8125,34,41.40909091,32.16666667
"UGT2B4",8.4,7.375,6.909090909,6.863636364,7.75
"UGT3A1",13.6,16.875,13.54545455,13.5,12
"UGT8",27.8,28.4375,20.27272727,22.04545455,27.83333333
"UHMK1",526.4,303.625,872.1818182,511.1818182,757.0833333
"UHRF1",25.4,25.9375,180.9090909,27.59090909,31.08333333
"UHRF1BP1",23,28.125,23.09090909,22.04545455,27.66666667
"UHRF1BP1L",140.4,44.5625,47,19.90909091,270
"UHRF2",436.4,430.875,409.3636364,1453.954545,1546.5
"UIMC1",1251.4,327.75,184.0909091,338,592.0833333
"ULBP1",23.4,30.1875,24.54545455,29.72727273,20.08333333
"ULBP2",62,58.875,51.09090909,40.27272727,37.25
"ULBP3",19.8,19.8125,17.90909091,18.04545455,22.91666667
"ULK1",684.6,205.75,119.2727273,186.0909091,353.75
"ULK2",22.4,127.4375,68.81818182,91.31818182,234.5
"ULK3",100.6,144.25,250.1818182,479.9545455,371.6666667
"ULK4",32.2,35.0625,38.72727273,37,43.33333333
"UMOD",45.4,48.875,33.72727273,41,25.5
"UMODL1",10,9.75,9.090909091,9.136363636,9.833333333
"UMPS",34.6,171.125,292.4545455,142.0909091,51.75
"UNC119",826,521.4375,241.6363636,310.7272727,537.25
"UNC119B",145.4,166.625,208.7272727,486.5,411.0833333
"UNC13A",84.6,73.125,63.72727273,61.13636364,46
"UNC13B",38.6,50.9375,203.5454545,37.72727273,43.91666667
"UNC13C",11.8,9.75,9.545454545,9.136363636,9.833333333
"UNC13D",185,71.125,71,106.8636364,52.91666667
"UNC45A",101.4,161.4375,196.1818182,201.8636364,116.6666667
"UNC45B",12.6,12.75,12.54545455,13.45454545,17
"UNC50",256.8,404.5,647.1818182,415.9545455,227.4166667
"UNC5A",22.4,25.9375,19.36363636,18.95454545,18.75
"UNC5B",239,244.3125,168.8181818,165.3181818,142.5
"UNC5C",43,34.3125,23.81818182,30.45454545,33.33333333
"UNC5CL",33.6,32.1875,27.72727273,71.95454545,61.66666667
"UNC5D",21.4,17.125,13.09090909,12.63636364,14
"UNC80",12.2,12.1875,10.81818182,12.72727273,10.66666667
"UNC93A",14.8,16,14.27272727,14.04545455,15.25
"UNC93B1",291.4,370.25,289.2727273,95.68181818,117.3333333
"UNG",21,28.1875,180.6363636,162.3181818,199.0833333
"UNK",153.4,129.4375,155.7272727,150.9545455,150.4166667
"UNKL",237.8,77.5,123.5454545,365.4545455,184.3333333
"UNQ1887",560,357.8125,430.9090909,526.2272727,412.4166667
"UNQ2963",105.6,95.5625,71,107.7727273,58.75
"UNQ565",22.8,25.25,23.27272727,30.27272727,29.16666667
"UNQ6228",555.8,65.5,100.9090909,725.2272727,75.41666667
"UNQ6975",126.4,115.0625,95.18181818,81.86363636,61.66666667
"UPB1",43.6,45.1875,35.09090909,37.63636364,40
"UPF1",784.6,275.0625,299.1818182,431.5454545,526.1666667
"UPF2",1015.4,333.625,368,562.9090909,529.3333333
"UPF3A",101.8,440,744.6363636,1276.909091,1160.083333
"UPF3B",34.6,28.75,30.81818182,31.72727273,38.16666667
"UPK1A",20,27.4375,21.90909091,21.59090909,18.41666667
"UPK1B",40.6,39.25,25.45454545,31.95454545,25
"UPK2",23.4,31.8125,26.09090909,28.09090909,24.41666667
"UPK3A",47.8,105.8125,34.90909091,29.81818182,29.16666667
"UPK3B",66.4,55.75,44.45454545,54.59090909,39
"UPP1",316.6,663.3125,935.3636364,466.6363636,1077.916667
"UPP2",24.4,25.75,23.36363636,22.31818182,24
"UPRT",31.2,179.5625,218.9090909,173.7727273,506
"UQCC",139.4,217.125,455.6363636,293.2727273,124.25
"UQCR10",151.4,320.625,319.2727273,147.2272727,111.5
"UQCR11",1349,2658.75,3203.454545,2072.681818,2186.25
"UQCRB",1832,4643.375,4679.727273,5135.090909,4893.25
"UQCRC1",420,1885.75,2164,667.4090909,357.9166667
"UQCRC2",29.4,21.375,43.09090909,26.81818182,90.08333333
"UQCRFS1",610.6,2572,3613.818182,2323.818182,4338.666667
"UQCRH",581,3596.4375,4608.545455,2545.590909,3282.25
"UQCRQ",747.2,2563.3125,3443.181818,1342.045455,1737.416667
"URB1",32.8,33.25,26.54545455,36.18181818,31.83333333
"URB2",49.8,107.75,109.9090909,142.5454545,317.4166667
"URGCP",87,189.4375,286.8181818,329.9090909,279.1666667
"URM1",184.4,310.6875,456.5454545,365.8636364,266.6666667
"UROC1",16.2,16.375,15.54545455,15.09090909,15.91666667
"UROD",115.6,415.6875,522.7272727,243.7727273,182.5833333
"UROS",40,182.875,370.6363636,231,333.25
"USE1",78.2,173.375,110.2727273,184.2272727,207.75
"USF1",270.4,179.1875,58.90909091,69.77272727,216.5833333
"USF2",649.4,775.0625,1656.909091,1318.545455,1331.416667
"USH1C",80.2,83.6875,65,73.40909091,45.58333333
"USH1G",123.2,164.8125,113.3636364,125,123
"USH2A",9.8,14.0625,9.545454545,10.31818182,9.75
"USHBP1",92.6,77.625,62.45454545,46.72727273,58.91666667
"USMG5",1799.8,4203.4375,5901.545455,3635.181818,3907.333333
"USO1",467.8,486.4375,1330.727273,706.5454545,441.9166667
"USP1",492.6,251.4375,396.7272727,544.6363636,468.6666667
"USP10",67.6,163.6875,199.0909091,159.3636364,358.5833333
"USP11",184.4,176,362.0909091,445.3636364,557.25
"USP12",71.2,128.5,373.5454545,250.8636364,361.1666667
"USP13",70.8,101,97.09090909,106.8181818,49.75
"USP14",103.6,491.0625,1449.181818,1089.727273,1729.75
"USP15",3022.2,533.4375,265.2727273,123,1000
"USP16",300.4,308,468.1818182,647.1363636,1011.666667
"USP18",40.8,65.5,134.0909091,76.13636364,89.5
"USP19",160.4,133.75,83.27272727,135.4545455,246.1666667
"USP2",16.4,22.3125,213.8181818,16.36363636,12.83333333
"USP20",138.8,100.125,98.36363636,529.9090909,330.3333333
"USP21",131.4,169.75,120.3636364,329.6363636,101.6666667
"USP22",484.8,525.125,666.0909091,638.3636364,848
"USP24",135.2,145.5625,274.8181818,326.5909091,304.8333333
"USP25",9.6,7.75,8.727272727,7.863636364,8.25
"USP26",25.6,19.3125,19.18181818,17.54545455,14.58333333
"USP27X",60.8,95.25,103.1818182,117.5454545,198.1666667
"USP28",43,87.6875,64.81818182,59.22727273,103.9166667
"USP29",21.4,25.25,16.54545455,21.54545455,15.25
"USP3",2277.6,2129.1875,1093,1153.818182,2401.416667
"USP30",103.6,129.9375,187.1818182,195.1363636,1518.083333
"USP31",23.2,27.1875,28.63636364,29,22.16666667
"USP32",48.2,61.3125,118.9090909,40.81818182,41.41666667
"USP33",740.2,720.375,780.7272727,1233,761.8333333
"USP34",1163.8,622.625,661.3636364,1659.681818,1538.833333
"USP35",69,90.375,83.63636364,100.8181818,68.33333333
"USP36",131,129.375,133.5454545,433.5,594.1666667
"USP37",48.8,62.875,84.54545455,92.5,50
"USP38",469.6,176.125,249.6363636,214.2272727,641.9166667
"USP39",208.8,237.3125,281.9090909,257.6363636,431.75
"USP4",2266,1000.4375,657.1818182,730.8636364,1466.416667
"USP40",39,76.3125,163.2727273,91.18181818,67.58333333
"USP42",197.8,104.1875,99.18181818,181.5454545,762.0833333
"USP43",58.8,64.875,33.81818182,40,43.33333333
"USP44",16.6,14,15.09090909,46.09090909,12.41666667
"USP45",12.2,21.125,27.90909091,63.90909091,36.5
