mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V398	0.02128	0.12284	0.15709	0.62996	0.06884
V399	0	0.16961	0	0.42145	0.40895
V400	0.11158	0.42078	0.21162	0.23401	0.02201
V401	0.23851	0.16756	0.535	0.05344	0.00548
V402	0.27187	0.16877	0.38355	0.11815	0.05766
V403	0.08818	0.20307	0	0.31383	0.39491
V404	0	0.1748	0.39598	0.39164	0.03758
V405	0.25263	0.2657	0.10546	0.29603	0.08019
V406	0	0.21964	0.75269	0.01626	0.0114
V407	0.76176	0.12348	0.03871	0.06584	0.01021
V408	0	0.35108	0.05143	0.37998	0.2175
V409	0.06032	0.11817	0.06942	0.66894	0.08315
V410	0.06473	0.24815	0.28682	0.17305	0.22725
V411	0	0.16424	0	0.26066	0.5751
V412	0	0.24993	0.12241	0.2177	0.40995
V413	0	0.27395	0.16967	0.43008	0.1263
V414	0.00166	0.18189	0.00763	0.55485	0.25398
V415	0.09551	0.16693	0	0.23213	0.50543
V416	0.05107	0.21247	0.024	0.32195	0.39052
V417	0	0.1898	0.60891	0.15838	0.04291
V418	0.46306	0.33426	0.0714	0.09201	0.03929
V419	0.16745	0.16903	0.01694	0.28645	0.36013
V420	0.15335	0.16666	0.08892	0.2215	0.36956
V421	0	0.17427	0.09795	0.24776	0.48002
V422	0	0.11682	0.0508	0.71434	0.11804
V423	0.2026	0.23994	0.27437	0.24906	0.03403
V424	0	0.18671	0.3953	0.13554	0.28245
V425	0.25981	0.34503	0.04513	0.15637	0.19365
V426	0.16374	0.21424	0.05333	0.49579	0.07291
V427	0.15198	0.49539	0.22518	0.09942	0.02804
V428	0.05186	0.50096	0.15557	0.21248	0.07913
V429	0.08266	0.58124	0.10454	0.18903	0.04253
V430	0	0.18311	0.3353	0.27681	0.20478
V431	0.0655	0.33696	0.22764	0.31916	0.05075
V432	0.21214	0.16636	0.13077	0.38964	0.1011
V433	0.12461	0.16577	0.43447	0.24758	0.02756
V434	0.16833	0.30667	0.36631	0.09279	0.0659
V435	0.43784	0.16423	0.32547	0.05909	0.01336
V436	0.02075	0.48088	0.16883	0.187	0.14254
V437	0.12194	0.1689	0.02505	0.32777	0.35633
V438	0.08107	0.30096	0.22045	0.34145	0.05607
V439	0.49171	0.09864	0.05386	0.32708	0.0287
V440	0	0.36347	0.50886	0.08375	0.04391
V441	0	0.45489	0.41298	0.11151	0.02063
V442	0.0247	0.68649	0.13261	0.12941	0.02679
V443	0.82735	0.0951	0.00409	0.06318	0.01028
V444	0.10375	0.35735	0.09252	0.40133	0.04504
V445	0.02688	0.34531	0.09785	0.49666	0.0333
V446	0.0625	0.143	0.103	0.58103	0.11047
V447	0.02228	0.13907	0.01156	0.54523	0.28186
