CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V383	0.20521	0.05551	0.32659	0.20589	0.15282	0.05398
V384	0.10561	0.03415	0.62989	0.02499	0.16525	0.04011
V385	0.28924	0.04947	0.08736	0.02262	0.16689	0.38443
V386	0.41781	0.06275	0.24398	0.02057	0.16635	0.08854
V387	0.23357	0.03546	0.0787	0.44561	0.15488	0.05179
V388	0.50545	0.07304	0.17603	0.01601	0.1381	0.09138
V389	0.34592	0.09636	0.07453	0.02064	0.16365	0.29889
V390	0.13405	0.05057	0.03971	0.49882	0.18882	0.08805
V391	0.11513	0.03085	0.05067	0.41085	0.33041	0.06209
V392	0.15357	0.05621	0.37878	0.08992	0.14599	0.17554
V393	0.14463	0.12938	0.31566	0.05968	0.22948	0.12117
V394	0.09741	0.0198	0.05782	0.57867	0.20698	0.03932
V395	0.07968	0.05873	0.67375	0.01816	0.1365	0.03318
V396	0.37569	0.07852	0.06116	0.23837	0.17408	0.07218
V397	0.24394	0.15635	0.08655	0.0272	0.19048	0.29548
V398	0.16099	0.41268	0.07239	0.04145	0.26155	0.05095
V399	0.08695	0.02005	0.65187	0.04361	0.14905	0.04848
V400	0.20099	0.05436	0.04477	0.28826	0.16988	0.24174
V401	0.16893	0.03996	0.50257	0.01915	0.20113	0.06825
V402	0.13559	0.02943	0.03849	0.57793	0.16813	0.05044
V403	0.19555	0.03682	0.06288	0.05044	0.3951	0.25921
V404	0.08091	0.02574	0.70961	0.01283	0.13639	0.03452
V405	0.2991	0.24728	0.12309	0.05382	0.21211	0.06461
V406	0.20772	0.07565	0.18306	0.08246	0.2623	0.1888
V407	0.1336	0.03791	0.55979	0.0107	0.14366	0.11434
V408	0.12997	0.09677	0.05782	0.4731	0.16312	0.07921
V409	0.57488	0.07103	0.08304	0.01893	0.13761	0.11452
V410	0.58501	0.05924	0.08327	0.01878	0.14667	0.10703
V411	0.22772	0.04342	0.05755	0.19551	0.16463	0.31118
V412	0.40407	0.15403	0.11106	0.04761	0.20681	0.07641
