CD19B	CD56NK	CD4MemoryT	CD14
V584	0.37768	0.21757	0.26759	0.13715
V585	0.06681	0.12102	0.35254	0.45964
V586	0.21776	0.11586	0.48495	0.18143
V587	0.23945	0.11972	0.50784	0.13299
V588	0.43949	0.12573	0.10531	0.32948
V589	0.08138	0.65167	0.10446	0.16249
V590	0.0809	0.62431	0.18046	0.11433
V591	0.05944	0.14024	0.20386	0.59647
V592	0.17353	0.13633	0.58648	0.10366
V593	0.4213	0.09229	0.20851	0.2779
V594	0.26321	0.31093	0.27982	0.14604
V595	0.07133	0.12583	0.10003	0.70281
V596	0.07658	0.30555	0.20921	0.40866
V597	0.05107	0.50213	0.27134	0.17545
V598	0.08123	0.19866	0.59869	0.12142
V599	0.44601	0.3265	0.09914	0.12835
V600	0.26645	0.42899	0.10586	0.1987
V601	0.14975	0.29667	0.12863	0.42494
V602	0.07151	0.12541	0.09607	0.70701
V603	0.05389	0.35657	0.08205	0.5075
V604	0.37983	0.19077	0.29796	0.13144
