mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V430	0.0332	0.14157	0.33867	0.221	0.26556
V431	0.10538	0.36458	0.1941	0.28013	0.05582
V432	0.25698	0.12981	0.11966	0.36552	0.12804
V433	0.16086	0.16416	0.40306	0.23443	0.03748
V434	0.20628	0.336	0.32151	0.05769	0.07853
V435	0.43475	0.17786	0.28915	0.07447	0.02376
V436	0.06454	0.53271	0.12667	0.1079	0.16819
V437	0.17329	0.07134	0.03954	0.24443	0.4714
V438	0.12125	0.31581	0.19065	0.30794	0.06436
V439	0.49976	0.07574	0.05384	0.33461	0.03605
V440	0.02754	0.40616	0.46268	0.05225	0.05137
V441	0.03769	0.52232	0.35501	0.06885	0.01612
V442	0.07132	0.81351	0.05861	0.05168	0.00489
V443	0.76268	0.08996	0.01748	0.10427	0.02561
V444	0.14313	0.38796	0.05446	0.37111	0.04334
V445	0.06473	0.36867	0.06219	0.47342	0.031
V446	0.10034	0.09042	0.09821	0.56933	0.14169
V447	0.06761	0.04528	0.02521	0.49739	0.36452
V448	0.15542	0.0564	0.03369	0.13004	0.62445
V449	0.00534	0.25075	0.69457	0.03198	0.01737
V450	0.17842	0.16964	0.22012	0.18128	0.25054
V451	0.23822	0.21322	0.07291	0.37062	0.10503
V452	0.01647	0.07765	0.14517	0.69925	0.06145
V453	0.02525	0.0466	0.01278	0.51239	0.40299
V454	0.01436	0.19141	0.52852	0.07107	0.19464
V455	0.06306	0.27318	0.25375	0.10532	0.30469
V456	0.75952	0.09406	0.01159	0.08574	0.04909
V457	0.5566	0.23383	0.04874	0.11141	0.04943
V458	0.02799	0.40593	0.43072	0.09053	0.04484
V459	0.12339	0.10302	0.06191	0.50623	0.20545
V460	0.5359	0.14736	0.17151	0.10847	0.03675
V461	0.16893	0.3284	0.22755	0.07262	0.2025
V462	0.05163	0.10182	0.0277	0.53938	0.27947
V463	0.1865	0.09503	0.02526	0.66033	0.03288
V464	0.13897	0.30187	0.49095	0.04774	0.02046
V465	0.05181	0.12234	0.0316	0.1366	0.65764
V466	0.0405	0.0384	0.01466	0.2146	0.69184
V467	0.0577	0.23891	0.04085	0.56784	0.0947
V468	0.47685	0.31781	0.11612	0.04924	0.03999
V469	0.02575	0.30931	0.0754	0.32655	0.26299
V470	0.67271	0.13017	0.03632	0.13275	0.02805
V471	0.34185	0.28609	0.04678	0.19528	0.13
V472	0.02314	0.07785	0.05373	0.12943	0.71585
V473	0.03391	0.25457	0.22292	0.33699	0.15161
V474	0.25068	0.16494	0.06982	0.45883	0.05572
V475	0.13448	0.19236	0.45592	0.07345	0.14379
V476	0.13678	0.09305	0.09725	0.59953	0.07338
V477	0.06215	0.82183	0.05944	0.05183	0.00475
V478	0.16571	0.05364	0.02011	0.11848	0.64206
V479	0.67243	0.1319	0.0427	0.12518	0.02779
V480	0.13569	0.57449	0.08797	0.1648	0.03705
V481	0.21905	0.34655	0.08057	0.22998	0.12384
V482	0.11553	0.6136	0.20682	0.0432	0.02085
V483	0.293	0.4664	0.02973	0.15756	0.05331
V484	0.2016	0.46644	0.13357	0.17377	0.02463
V485	0.53139	0.15556	0.11118	0.16432	0.03754
V486	0.06697	0.16589	0.26038	0.08096	0.4258
V487	0.11518	0.2222	0.33736	0.30099	0.02426
