Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V463	0.15892	0.0678	0	0.66304	0.11023
V464	0.11521	0.22139	0.55799	0.10012	0.00529
V465	0.03009	0.13971	0.0041	0.23723	0.58886
V466	0.01448	0.0228	0	0.33258	0.63014
V467	0.02665	0.25737	0	0.55447	0.16151
V468	0.58643	0.36023	0.02592	0.00026	0.02716
V469	0	0.35204	0.01876	0.35088	0.27831
V470	0.87048	0.06448	0	0.06504	0
V471	0.34688	0.31383	0	0.18718	0.15211
V472	0	0.06924	0.03724	0.25353	0.63999
V473	5e-05	0.23794	0.1907	0.39071	0.18059
V474	0.24049	0.17304	0	0.47604	0.11043
V475	0.1192	0.07109	0.51905	0.17077	0.11989
V476	0.11181	0.07129	0.04342	0.63998	0.1335
V477	0.02407	0.92174	0	0	0.05419
V478	0.158	0.04193	0	0.22198	0.57809
V479	0.87293	0.07071	0	0.05637	0
V480	0.11143	0.67901	0	0.11005	0.09951
V481	0.20678	0.39902	0.00461	0.22916	0.16042
V482	0.08016	0.72663	0.12054	0.00246	0.07021
V483	0.27802	0.51871	0	0.10519	0.09809
V484	0.18395	0.53849	0.04902	0.14892	0.07961
V485	0.66166	0.12987	0.03126	0.1508	0.02641
V486	0.04048	0.1154	0.26683	0.19173	0.38556
V487	0.08569	0.164	0.32175	0.37394	0.05462
V488	0.35866	0.07302	0	0.39705	0.17127
V489	0	0.2411	0.56902	0.16912	0.02076
V490	0	0.03527	0.63147	0.31867	0.01459
V491	0.0211	0.49424	0.00934	0.17491	0.30041
V492	0	0.1508	0	0.71718	0.13202
V493	0	0	0	0.87068	0.12932
V494	0.264	0.01799	0	0.57985	0.13816
V495	0.27657	0.25887	0.14454	0.23157	0.08845
V496	0.11796	0.0767	0.03948	0.21968	0.54619
V497	0.07857	0.07378	0.1235	0.28875	0.4354
V498	0.04917	0.87026	0	0	0.08058
V499	0.01668	0.2537	0.22099	0.2052	0.30343
V500	0.08587	0.5042	0.05286	0.24301	0.11407
V501	0.06136	0.34648	0	0.15311	0.43905
V502	0.10218	0.81913	0	0.00157	0.07712
V503	0.39642	0.07785	0.14383	0.2386	0.1433
V504	0.46844	0.21766	0	0.07228	0.24162
V505	0.63231	0.02052	0	0.15578	0.1914
V506	0.01785	0.56018	0.02539	0.08968	0.3069
V507	0.88532	0.00342	0	0.10549	0.00577
V508	0	0.66764	0.14874	0.06819	0.11543
V509	0.03234	0.48036	0.08458	0.24333	0.15939
V510	0.39603	0.52308	0	0.03353	0.04736
V511	0.02269	0.34509	0.43882	0.12409	0.06931
V512	0.12564	0.48467	0.11683	0.10911	0.16376
V513	0.14066	0.7132	0.0084	0.04466	0.09308
V514	0	0.03055	0.21066	0.26136	0.49742
V515	0.02966	0.12118	0	0.73064	0.11852
V516	0.12655	0.38285	0.04794	0.35111	0.09155
V517	0	0.04953	0	0.82475	0.12572
V518	0.36208	0.07516	0.25302	0.26643	0.04331
V519	0.80968	0.05206	0	0.13337	0.00488
V520	0.04612	0.8544	0	0.0161	0.08338
V521	0.15537	0.04084	0.07159	0.63719	0.09502
V522	0.00425	0.23241	0.47855	0.23304	0.05175
V523	0.09505	0.09794	0.6504	0.1566	0
V524	0.29998	0.07553	0.50033	0.09426	0.02989
V525	0.00095	0.23953	0.01818	0.20526	0.53609
V526	0	0.07719	0.75567	0.158	0.00914
V527	0.04185	0.51676	0.32494	0.06157	0.05488
V528	0.09937	0.0109	0	0.77519	0.11454
V529	0.16251	0.07627	0.65131	0.1099	0
V530	0	0.05662	0.75471	0.18499	0.00368
V531	0.15391	0.55157	0.03608	0.06828	0.19017
V532	0.03945	0.29339	0.25225	0.13726	0.27765
V533	0.25013	0.03602	0	0.19534	0.51851
V534	0.07585	0.06659	0	0.72721	0.13035
V535	0.87643	0.12357	0	0	0
V536	0.0915	0.21736	0.32298	0.1638	0.20437
V537	0.00514	0.06242	0.01077	0.2557	0.66597
V538	0.63636	0.11405	0	0.07749	0.1721
V539	0	0.17337	0.55071	0.21524	0.06067
V540	0.14539	0.50088	0.03654	0.11063	0.20656
V541	0.02508	0.4304	0	0.14256	0.40197
