CD19B	CD56NK	CD4MemoryT	CD14
V493	0.08301	0.08761	0.0813	0.74808
V494	0.17591	0.19476	0.43132	0.198
V495	0.18403	0.53172	0.16824	0.11602
V496	0.22087	0.58669	0.05699	0.13545
V497	0.05483	0.07928	0.75525	0.11063
V498	0.25791	0.15705	0.11169	0.47336
V499	0.46441	0.26788	0.16367	0.10403
V500	0.11534	0.16766	0.58072	0.13628
V501	0.07568	0.08732	0.10454	0.73246
V502	0.40889	0.27872	0.18592	0.12647
V503	0.18315	0.1562	0.21395	0.4467
V504	0.19014	0.58874	0.0708	0.15032
V505	0.17751	0.24257	0.24669	0.33323
V506	0.10653	0.2701	0.37662	0.24675
V507	0.45767	0.14302	0.16473	0.23458
V508	0.56774	0.18906	0.10149	0.14171
V509	0.2015	0.12156	0.42681	0.25014
V510	0.18676	0.45668	0.25365	0.10291
V511	0.07876	0.38948	0.09973	0.43203
V512	0.21673	0.11494	0.13343	0.5349
V513	0.08675	0.54508	0.21596	0.1522
V514	0.07973	0.12579	0.07878	0.71571
V515	0.58068	0.10089	0.11238	0.20605
V516	0.71877	0.109	0.06378	0.10845
V517	0.08824	0.10205	0.25102	0.55869
V518	0.76574	0.05754	0.06624	0.11047
V519	0.04647	0.71245	0.06308	0.178
V520	0.0726	0.07723	0.50171	0.34846
V521	0.43294	0.08617	0.35025	0.13064
V522	0.05149	0.18185	0.46208	0.30457
V523	0.27757	0.17366	0.25662	0.29215
V524	0.03222	0.64282	0.20145	0.12351
V525	0.21778	0.23658	0.08733	0.45831
V526	0.48021	0.12536	0.13105	0.26339
V527	0.19049	0.09241	0.35191	0.36519
V528	0.0965	0.71079	0.05706	0.13565
V529	0.10136	0.13249	0.22814	0.538
V530	0.0453	0.23318	0.5366	0.18492
V531	0.03845	0.72195	0.14582	0.09378
V532	0.16225	0.32356	0.08623	0.42796
V533	0.22543	0.33937	0.16801	0.2672
V534	0.05505	0.08428	0.56823	0.29244
V535	0.42848	0.05271	0.0793	0.43952
V536	0.18535	0.07135	0.33614	0.40716
V537	0.44282	0.26193	0.18591	0.10934
V538	0.35078	0.11195	0.13796	0.39931
V539	0.21387	0.39437	0.1826	0.20916
V540	0.16782	0.58289	0.11997	0.12933
V541	0.05302	0.45159	0.11254	0.38285
V542	0.18082	0.17988	0.24802	0.39128
V543	0.68592	0.04146	0.0781	0.19452
V544	0.12888	0.15164	0.19385	0.52563
V545	0.28568	0.18561	0.12303	0.40568
V546	0.05955	0.72576	0.11319	0.1015
V547	0.05735	0.54425	0.28912	0.10929
V548	0.13638	0.63603	0.12726	0.10033
V549	0.26972	0.08401	0.53044	0.11583
V550	0.44988	0.08018	0.0655	0.40444
V551	0.15395	0.61487	0.0883	0.14288
V552	0.0413	0.47048	0.06753	0.4207
V553	0.19563	0.18385	0.49822	0.1223
V554	0.10067	0.146	0.09313	0.6602
V555	0.10906	0.25438	0.29733	0.33924
V556	0.04753	0.09336	0.72606	0.13305
V557	0.62662	0.06642	0.07746	0.2295
V558	0.07773	0.64848	0.08206	0.19173
V559	0.0318	0.67207	0.20112	0.095
V560	0.52928	0.30518	0.06133	0.10421
V561	0.04867	0.0866	0.75418	0.11056
