CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V292	0.16442	0.08073	0.01709	0.41451	0.26473	0.05852
V293	0.08795	0.05264	0.0469	0.05767	0.70271	0.05213
V294	0.34655	0.06113	0.02962	0.07419	0.35943	0.12908
V295	0.27052	0.04945	0.04639	0.07755	0.19338	0.36271
V296	0.12466	0.26886	0.06962	0.22107	0.21302	0.10278
V297	0.23058	0.09359	0.03206	0.08111	0.19434	0.36831
V298	0.13841	0.47127	0.12354	0.05015	0.1561	0.06053
V299	0.16267	0.05702	0.49911	0.05157	0.16428	0.06536
V300	0.44211	0.11894	0.06067	0.07293	0.16107	0.14428
V301	0.33217	0.28767	0.06629	0.06668	0.16188	0.0853
V302	0.10503	0.20431	0.04996	0.36795	0.21469	0.05807
V303	0.13463	0.44025	0.06777	0.05462	0.23975	0.06298
V304	0.09893	0.02551	0.04291	0.05422	0.72694	0.0515
V305	0.12145	0.02607	0.12996	0.33398	0.24849	0.14004
V306	0.33015	0.11389	0.03317	0.07709	0.17535	0.27036
V307	0.17513	0.03562	0.03019	0.06734	0.60387	0.08785
V308	0.09065	0.02958	0	0.62196	0.20811	0.0497
V309	0.11908	0.36499	0.01509	0.27322	0.1695	0.05812
V310	0.15612	0.2713	0.19639	0.05326	0.17307	0.14986
V311	0.37476	0.05363	0.04168	0.0805	0.17532	0.27411
V312	0.15239	0.03296	0.01268	0.28044	0.45561	0.06591
V313	0.29676	0.05549	0.03183	0.10626	0.18323	0.32643
V314	0.2182	0.03596	0.01092	0.48196	0.19039	0.06257
V315	0.19577	0.43905	0.03579	0.05035	0.19574	0.0833
V316	0.26587	0.05129	0.04089	0.1231	0.19687	0.32199
V317	0.12999	0.02613	0.00827	0.49405	0.224	0.11755
V318	0.09156	0.02806	0.02281	0.59835	0.20038	0.05884
V319	0.27119	0.14392	0.18591	0.14419	0.16659	0.0882
V320	0.2171	0.14603	0.23986	0.12434	0.16717	0.10551
V321	0.12942	0.41754	0.01519	0.21103	0.17126	0.05557
V322	0.11206	0.02391	0.0829	0.06589	0.61149	0.10376
V323	0.1129	0.21117	0.008	0.28321	0.33291	0.05182
V324	0.13983	0.05129	0.04421	0.19296	0.43944	0.13227
V325	0.17391	0.49903	0.04851	0.0511	0.15804	0.06941
V326	0.20351	0.45788	0.0425	0.05129	0.17304	0.07178
V327	0.13013	0.00138	0.59708	0.04649	0.16032	0.0646
V328	0.18039	0.15018	0.14206	0.13989	0.32307	0.06441
V329	0.08742	0.00589	0.39583	0.04737	0.40228	0.06121
V330	0.08841	0	0.61902	0.05288	0.17619	0.06351
V331	0.42345	0.09061	0.06797	0.11897	0.16722	0.13177
V332	0.14429	0.0698	0.12352	0.06173	0.42349	0.17718
V333	0.08931	0.01843	0.32158	0.27113	0.23312	0.06643
V334	0.10473	0.27969	0.286	0.11507	0.15903	0.05548
V335	0.15134	0.01751	0.51364	0.05425	0.16076	0.1025
V336	0.27105	0.38113	0.04989	0.05392	0.16204	0.08198
V337	0.12655	0.1413	0.06226	0.05369	0.5659	0.0503
V338	0.44196	0.04692	0.06491	0.07092	0.26511	0.11018
V339	0.14098	0.07118	0.2789	0.21705	0.18853	0.10336
V340	0.38989	0.20693	0.03295	0.08961	0.17609	0.10453
V341	0.21852	0.05376	0.03649	0.41126	0.21168	0.0683
V342	0.12828	0.03177	0.01459	0.47211	0.22896	0.12428
V343	0.21754	0.14065	0.10726	0.08134	0.18695	0.26626
V344	0.14006	0.40843	0.02224	0.06219	0.26728	0.0998
V345	0.09049	0.0259	0.03213	0.061	0.74239	0.0481
V346	0.16405	0.03266	0.02211	0.32196	0.3885	0.07072
V347	0.32483	0.1203	0.04305	0.11093	0.31743	0.08346
V348	0.14607	0.09031	0.44547	0.05605	0.19678	0.06532
V349	0.44477	0.09065	0.06233	0.12252	0.18439	0.09534
V350	0.30643	0.05955	0.10857	0.21249	0.16914	0.14382
V351	0.26185	0.09045	0.0598	0.08841	0.19272	0.30676
V352	0.15017	0.24459	0.02737	0.05136	0.35929	0.16722
V353	0.09412	0.11638	0.53271	0.04114	0.15802	0.05762
V354	0.17454	0.05553	0.17903	0.05565	0.37357	0.16168
V355	0.0871	0.01658	0.62436	0.05181	0.16278	0.05736
V356	0.34534	0.11602	0.04546	0.20625	0.1839	0.10304
V357	0.23783	0.0257	0.29264	0.06425	0.30215	0.07743
V358	0.22694	0.04324	0.07444	0.09873	0.19382	0.36283
V359	0.16395	0.08145	0.00957	0.44179	0.23494	0.0683
V360	0.33171	0.03925	0.02863	0.18993	0.31399	0.09649
V361	0.14783	0.52659	0.03341	0.06018	0.16526	0.06674
V362	0.12527	0.36464	0.03332	0.25017	0.17313	0.05346
V363	0.44632	0.08557	0.07174	0.06465	0.21993	0.1118
V364	0.19557	0.16232	0.03572	0.08688	0.25321	0.26631
V365	0.2991	0.28367	0.02972	0.14383	0.16138	0.0823
V366	0.13993	0.17406	0.3257	0.0851	0.20923	0.06597
V367	0.09996	0.0223	0.01791	0.42032	0.37547	0.06404
V368	0.17781	0.12492	0.07883	0.08612	0.27386	0.25846
V369	0.10491	0.04384	0.02188	0.09486	0.65588	0.07863
V370	0.10256	0.05428	0.44541	0.14054	0.17749	0.07972
V371	0.13699	0.19381	0.0095	0.36701	0.17868	0.114
V372	0.14569	0.43036	0.02463	0.06208	0.25355	0.08369
V373	0.48809	0.06252	0.04169	0.07376	0.16455	0.16939
V374	0.1828	0.02496	0.17509	0.36363	0.19428	0.05923
V375	0.29059	0.03588	0.15907	0.09301	0.33586	0.08559
V376	0.19635	0.07091	0.04048	0.14981	0.23701	0.30543
V377	0.11099	0.01742	0.29453	0.04816	0.4675	0.0614
V378	0.21059	0.08023	0.15615	0.06536	0.20103	0.28665
V379	0.34382	0.05087	0.12137	0.06921	0.17028	0.24446
V380	0.08764	0.04671	0.04679	0.06381	0.70282	0.05221
V381	0.26117	0.04165	0.22476	0.23121	0.17157	0.06965
V382	0.08986	0.04142	0.02398	0.18121	0.61443	0.0491
V383	0.18727	0.03999	0.28215	0.24284	0.18059	0.06715
V384	0.10607	0.01242	0.56891	0.05741	0.19434	0.06084
V385	0.25049	0.05429	0.05262	0.07769	0.18847	0.37645
V386	0.38698	0.05438	0.20329	0.06511	0.19234	0.09789
V387	0.20896	0.03351	0.04062	0.47178	0.18336	0.06177
V388	0.46821	0.07129	0.135	0.06451	0.16099	0.10001
V389	0.30515	0.10057	0.03886	0.07219	0.1849	0.29833
V390	0.11881	0.04942	0.00676	0.51285	0.21641	0.09575
V391	0.10715	0.02861	0.01745	0.4184	0.35756	0.07083
V392	0.13442	0.03966	0.33717	0.13022	0.17141	0.18712
V393	0.12855	0.11208	0.27698	0.09245	0.25737	0.13257
V394	0.09351	0.02256	0.02398	0.57288	0.23471	0.05235
V395	0.08372	0.03462	0.61295	0.05074	0.16179	0.05618
V396	0.34128	0.07542	0.02298	0.28019	0.20137	0.07875
V397	0.21081	0.15843	0.05124	0.07213	0.20935	0.29803
V398	0.14585	0.42287	0.0353	0.06117	0.26849	0.06632
V399	0.08983	0	0.58747	0.07659	0.17678	0.06932
V400	0.17085	0.05202	0.01099	0.32787	0.19548	0.2428
V401	0.15842	0.02018	0.45203	0.05425	0.2312	0.08392
