cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V390	0.13909	0.39298	0.46793	0
V391	0.40277	0.31397	0.08753	0.19572
V392	0.32322	0.40517	0.21979	0.05182
V393	0.17158	0.38999	0.41311	0.02532
V394	0.08619	0.39838	0.27375	0.24167
V395	0.13871	0.5603	0.25941	0.04158
V396	0	1	0	0
V397	0.61569	0.29746	0.08686	0
V398	0.38786	0.33285	0.16282	0.11647
V399	0.10126	0.71821	0.18053	0
V400	0	0.73786	0.15097	0.11117
V401	0	0.20818	0.79182	0
V402	0.60895	0.38296	0.00809	0
V403	0.07007	0.13665	0.30432	0.48896
V404	0	0.30469	0.69531	0
V405	0.21299	0.17119	0.35254	0.26328
V406	0.52404	0.46157	0.01439	0
V407	0	1	0	0
V408	0.00749	0.39471	0.51831	0.07949
V409	0.0659	0.11851	0.24877	0.56682
V410	0	0.97252	0.02748	0
V411	0.4689	0.18955	0.07837	0.26318
V412	0.06336	0.21258	0.63878	0.08528
V413	0	0.63797	0.28453	0.0775
V414	0	0.5954	0.40137	0.00323
V415	0.36841	0.19839	0.32951	0.10368
V416	0	0.09688	0.90312	0
V417	0.26136	0.73864	0	0
V418	0.06756	0.2531	0.35622	0.32311
V419	0.07723	0.10491	0.2589	0.55896
V420	0	0.96709	0.03291	0
V421	0.02657	0.16991	0.78669	0.01682
V422	0.10605	0.19638	0.20273	0.49483
V423	0	0.07957	0.92043	0
V424	0	0.10492	0.79256	0.10252
V425	0	0.32885	0.67115	0
V426	0	0.13175	0.86825	0
V427	0.01403	0.56584	0.30628	0.11386
V428	0.0138	0.90804	0.07816	0
V429	0.0742	0.10465	0.27089	0.55026
V430	0.60328	0.39587	0.00085	0
V431	0.10295	0.16663	0.60967	0.12075
V432	0.13726	0.25173	0.2317	0.37931
V433	0.00477	0.91931	0.03554	0.04038
V434	0.34445	0.2515	0.16724	0.23681
V435	0.45359	0.19749	0.20784	0.14108
V436	0.37586	0.17226	0.23801	0.21387
V437	0.23388	0.43215	0.10047	0.2335
V438	0.51619	0.37266	0.05595	0.0552
V439	0.08957	0.25041	0.19557	0.46445
V440	0.45948	0.2411	0.10951	0.1899
V441	0	0.23123	0.71922	0.04955
V442	0.23361	0.51751	0.1948	0.05408
V443	0.6289	0.21514	0.11738	0.03859
V444	0	0.04843	0.95157	0
V445	0.44706	0.21021	0.34273	0
V446	0	0.92763	0.07237	0
V447	0.49436	0.28811	0.20541	0.01212
V448	0.00856	0.20354	0.4374	0.3505
V449	0.41796	0.22988	0.33932	0.01284
V450	0.03853	0.95921	0.00225	0
V451	0.74896	0.25104	0	0
V452	0.08538	0.1193	0.30483	0.49048
V453	0.64756	0.29866	0.05378	0
V454	0	0.95506	0.04494	0
V455	0.44533	0.22572	0.32895	0
V456	0.21284	0.29299	0.45606	0.03811
V457	0.06675	0.13293	0.23231	0.56801
V458	0.26565	0.43494	0.08702	0.21239
V459	0	0.87978	0.12022	0
V460	0.75698	0.24302	0	0
V461	0.12506	0.15379	0.21012	0.51103
V462	0.32583	0.46347	0.05029	0.1604
V463	0.15747	0.64395	0.19127	0.00731
V464	0.46787	0.32403	0.05403	0.15407
V465	0.31329	0.61564	0.04578	0.02529
V466	0.49928	0.41197	0.02115	0.06761
V467	0.20711	0.71722	0.07567	0
V468	0.37193	0.58268	0.04539	0
V469	0	0.31055	0.48116	0.20829
V470	0.41924	0.32209	0.22334	0.03533
V471	0.28169	0.28702	0.16152	0.26977
V472	0.29583	0.54034	0.03761	0.12622
V473	0	0.64036	0.35964	0
V474	0.15923	0.1188	0.32016	0.4018
V475	0.13719	0.59499	0.16029	0.10753
V476	0.20648	0.15092	0.24827	0.39433
V477	0.47481	0.22757	0.25906	0.03856
V478	0.08895	0.78522	0.0495	0.07633
V479	0	0.13225	0.86775	0
V480	0.07959	0.50165	0.1807	0.23806
V481	0	0.11749	0.88251	0
V482	0.53993	0.36063	0.09944	0
V483	0.14736	0.26623	0.25733	0.32907
