CD19B	CD56NK	CD4MemoryT	CD14
V396	0.0491	0.75161	0.06782	0.13147
V397	0.54391	0.17315	0.14854	0.1344
V398	0.31273	0.21478	0.14138	0.33111
V399	0.16786	0.48336	0.16	0.18878
V400	0.04612	0.49624	0.1104	0.34724
V401	0.09077	0.23373	0.50597	0.16953
V402	0.56523	0.23021	0.10466	0.0999
V403	0.06964	0.1449	0.12957	0.65588
V404	0.11999	0.25645	0.44052	0.18304
V405	0.18455	0.14617	0.18828	0.481
V406	0.44571	0.28379	0.08952	0.18098
V407	0.04346	0.76743	0.06974	0.11938
V408	0.11578	0.28869	0.30662	0.28892
V409	0.05968	0.14005	0.10323	0.69704
V410	0.10231	0.68521	0.08236	0.13013
V411	0.31382	0.11888	0.08637	0.48093
V412	0.1603	0.17954	0.37376	0.2864
V413	0.08481	0.43706	0.18103	0.2971
V414	0.07741	0.45338	0.26579	0.20343
V415	0.3195	0.13914	0.22909	0.31227
V416	0.0791	0.17765	0.63204	0.11121
V417	0.28369	0.531	0.07306	0.11225
V418	0.09905	0.19684	0.169	0.53511
V419	0.06485	0.13471	0.11012	0.69032
V420	0.0435	0.70023	0.07122	0.18505
V421	0.16618	0.15419	0.48514	0.19448
V422	0.07983	0.16645	0.09416	0.65955
V423	0.12259	0.14178	0.60529	0.13034
V424	0.06396	0.16328	0.44637	0.32639
V425	0.09911	0.28391	0.42762	0.18936
V426	0.12752	0.15685	0.55327	0.16235
V427	0.09291	0.38106	0.18878	0.33724
V428	0.10009	0.6202	0.10131	0.1784
V429	0.06488	0.13461	0.11382	0.68669
V430	0.51811	0.22966	0.09297	0.15927
V431	0.17424	0.14193	0.34886	0.33497
V432	0.11689	0.18847	0.11706	0.57759
V433	0.0782	0.59908	0.06081	0.26191
V434	0.24905	0.17553	0.11651	0.45891
V435	0.35858	0.12323	0.16556	0.35263
V436	0.27901	0.12792	0.15938	0.4337
V437	0.18662	0.27259	0.082	0.45878
V438	0.42076	0.22866	0.09866	0.25191
V439	0.07343	0.19041	0.09257	0.64359
V440	0.33927	0.14226	0.10878	0.40969
V441	0.10621	0.2181	0.42786	0.24783
V442	0.23934	0.34786	0.16069	0.25211
V443	0.5182	0.11125	0.14497	0.22558
V444	0.08019	0.14577	0.66203	0.112
V445	0.4454	0.128	0.2969	0.12971
V446	0.0681	0.65939	0.10098	0.17153
V447	0.44122	0.18468	0.19161	0.18249
V448	0.06862	0.1747	0.19719	0.55949
V449	0.40214	0.14587	0.26807	0.18391
V450	0.13626	0.68053	0.07339	0.10982
V451	0.65664	0.13906	0.08466	0.11963
V452	0.07478	0.14018	0.12937	0.65567
V453	0.56169	0.16507	0.1269	0.14635
V454	0.04416	0.7336	0.09621	0.12604
V455	0.43153	0.13903	0.27353	0.15591
V456	0.25464	0.2102	0.30919	0.22598
V457	0.05958	0.1444	0.09927	0.69675
V458	0.20512	0.27225	0.08249	0.44015
V459	0.05692	0.63599	0.12192	0.18517
V460	0.66974	0.10984	0.10717	0.11325
