Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V203	0.01383	0.05458	0.3255	0.1896	0.03293	0.00035	0.15866	0	0.19739	0.02716
V204	0.00654	0.17561	0.25862	0.28674	0.0063	0.07255	0.07129	0.04057	0.08179	0
V205	0.02707	0.01998	0.04412	0.03238	0.08214	0	0.64038	0.07404	0.07989	0
V206	0.29114	0	0.51629	0.08237	0	0	0.03346	0	0.03256	0.04417
V207	0.00183	0.13889	0.04017	0.07449	0.02516	0	0.07361	0.01369	0.17749	0.45468
V208	0	0	0.03942	0.0779	0.04109	0.64795	0.12607	0.00838	0.05919	0
V209	0.00358	0.11586	0.0538	0.01183	0.60563	0	0.02905	0	0.16379	0.01646
V210	0.02584	0.08848	0.04182	0.00941	0.47128	0.00338	0.0655	0.10781	0.16734	0.01913
V211	0.03543	0.04602	0.54275	0.0957	0.01247	0.00643	0.11376	0.0173	0.11068	0.01945
V212	0.05606	0.07349	0.04088	0	0.05054	0.01855	0.11678	0.30498	0.33872	0
V213	0.08492	0.00849	0.0344	0.04185	0.14216	0.51672	0.11789	0.01357	0.04	0
V214	0	0.00869	0	0.03025	0.25544	0.00544	0.55243	0.01865	0.04683	0.08226
V215	0	0	0.01803	0.03047	0.06536	0	0.86183	0.02431	0	0
V216	0	0.69919	0	0	0.16753	0	0.02567	0	0.10761	0
V217	0.00124	0.19444	0.04894	0.09971	0.13868	0.21823	0.08388	0.04099	0.09527	0.07863
V218	0.00637	0	0.03293	0.03655	0.0459	0.52351	0.32413	0.01585	0	0.01476
V219	0	0	0.01889	0.03708	0.02649	0.03819	0.22236	0.58938	0.06761	0
V220	0	0.01642	0.11076	0.3068	0.04864	0.00049	0.08703	0.05564	0.36796	0.00624
V221	0.13285	0.08288	0.27628	0.05704	0.01898	0.00414	0.08894	0.06819	0.18548	0.08521
V222	0.04887	0	0.60754	0.10392	0	0.14649	0.04588	0	0.04557	0.00174
V223	0.04246	0	0.62508	0.10698	0	0.06033	0.10666	0	0.04852	0.00996
V224	0.03363	0	0.53028	0.13359	0.00857	0.01155	0.05557	0.04683	0.16899	0.01096
V225	0.01785	0	0.3163	0.32183	0	0.02266	0.08816	0.17068	0.05954	0.003
V226	0	0.72477	0	0	0.00646	0	0.05507	0.12927	0.08443	0
V227	0.03428	0.01743	0.55327	0.09687	0.1611	0	0.02585	0	0.09571	0.01547
V228	0	0.58925	0.05832	0.00977	0.01158	0	0.06501	0.12792	0.13814	0
V229	0.58644	0.00056	0.08493	0.01992	0	0.21417	0.075	0.01898	0	0
V230	0.00654	0	0.08397	0.33595	0	0	0.1925	0.00138	0.00218	0.37748
V231	0	0.23336	0.04413	0.02022	0.06379	0.08948	0.07466	0.02157	0.44461	0.00818
V232	0.02426	0.35032	0.37021	0.06495	0	0.00467	0.04566	0.05094	0.08701	0.00198
V233	0	0.08793	0	0.0252	0.50188	0	0.04861	0.00078	0.3186	0.017
V234	0	0.01306	0.00851	0.00628	0.19937	0.01192	0.34001	0.33342	0.08744	0
V235	0.02128	0.00032	0.34344	0.05143	0.00779	0.02566	0.11828	0.34662	0.07675	0.00843
V236	0.00424	0	0.23125	0.26763	0.01845	0.32798	0.0992	0	0.05126	0
V237	0.03537	0.0373	0.33944	0.18587	0.20684	0.02414	0.05082	0.00934	0.10617	0.00472
V238	0.0031	0.03062	0.27863	0.03747	0.02882	0.02638	0.1176	0.39195	0.08543	0
V239	0.02513	0.135	0.11356	0.44559	0.01651	0.00927	0.10432	0	0.04847	0.10215
V240	0.03766	0	0.04683	0.03661	0.05743	0.20717	0.57869	0.02205	0	0.01354
V241	0.18806	0.00246	0.15975	0.52447	0.00102	0.01929	0.07005	0.00191	0.033	0
V242	0	0.01591	0.07809	0.04021	0.09527	0.01066	0.08105	0.0238	0.63802	0.01698
V243	0	0.00476	0.07182	0.12161	0.06318	0.06253	0.13275	0.01911	0.4235	0.10074
V244	0.02912	0	0.30177	0.0765	0.02938	0	0.48673	0.03886	0.03252	0.00514
V245	0.13081	0.11618	0.16578	0.04525	0.0111	0.38434	0.09454	0.01873	0.03327	0
V246	0	0.15746	0.01106	0.02918	0.07643	0	0.6732	0.01779	0.03488	0
V247	0.05443	0	0.72246	0.1161	0	0	0.0237	0	0.05867	0.02463
V248	0.41581	0.05366	0.08944	0.01504	0.02586	0.01677	0.20914	0.14137	0.03291	0
V249	0.05316	0	0.57954	0.09741	0.04365	0	0.03173	0	0.06682	0.12769
V250	0	0.03383	0.07627	0.26435	0.02773	0.23913	0.13209	0.17379	0.05279	0
V251	0.51878	0.16555	0.07858	0.02656	0.04647	0	0.04127	0.04917	0.07362	0
V252	0.03313	0.49358	0.02143	0.05344	0.00088	0.212	0.07811	0.04383	0.06359	0
V253	0.00301	0.00218	0.29658	0.05636	0.05782	0.07215	0.07782	0.00668	0.41718	0.01023
V254	0	0.11239	0	0.03393	0.59212	0	0.03542	0	0.15363	0.0725
V255	0	0.11753	0	0	0.68764	0	0.02987	0	0.16497	0
V256	0.02191	0.00294	0.17157	0.67125	0	0.0238	0.07368	0	0.03254	0.0023
V257	0.36045	0	0.36509	0.08729	0	0.11384	0.05709	0	0.01624	0
V258	0	0.09704	0	0	0.57455	0	0.04689	0	0.13992	0.1416
V259	0.03519	0.01035	0.0365	0.08051	0.13128	0.02466	0.15353	0.43412	0.09385	0
