mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V394	0.59751	0.12272	0.01314	0.1867	0.07993
V395	0	0.12129	0.33764	0.54107	0
V396	0.44612	0.15602	0.39787	0	0
V397	0.56194	0.21099	0.0427	0.14665	0.03773
V398	0	0.13014	0.15005	0.67063	0.04919
V399	0	0.15326	0	0.3777	0.46904
V400	0.08813	0.51124	0.20706	0.19357	0
V401	0.22957	0.17669	0.59374	0	0
V402	0.25767	0.19521	0.42258	0.0795	0.04505
V403	0.064	0.21346	0	0.27701	0.44553
V404	0	0.17054	0.43204	0.39043	0.00699
V405	0.23225	0.31525	0.08834	0.30684	0.05732
V406	0	0.18286	0.81714	0	0
V407	0.78833	0.14409	0.03428	0.009	0.0243
V408	0	0.41241	0.01192	0.3498	0.22587
V409	0.03031	0.13436	0.04108	0.72578	0.06847
V410	0.03335	0.28872	0.2945	0.14505	0.23837
V411	0	0.13323	0	0.19621	0.67056
V412	0	0.26778	0.09575	0.17059	0.46588
V413	0	0.30752	0.15686	0.42269	0.11294
V414	0	0.18327	0	0.53904	0.27768
V415	0.07511	0.16123	0	0.18092	0.58274
V416	0.02453	0.23769	0	0.28845	0.44934
V417	0	0.18298	0.68561	0.10868	0.02274
V418	0.45155	0.402	0.06167	0.05867	0.0261
V419	0.14912	0.17858	0	0.26808	0.40422
V420	0.1338	0.18114	0.05659	0.2079	0.42056
V421	0	0.16702	0.06577	0.20338	0.56384
V422	0	0.10995	0.01886	0.7572	0.114
V423	0.17967	0.2852	0.28686	0.24426	0.00401
V424	0	0.17875	0.42097	0.09122	0.30906
V425	0.24208	0.41174	0.01332	0.14259	0.19027
V426	0.1436	0.25864	0.02297	0.52422	0.05057
V427	0.12807	0.59842	0.22129	0.05222	0
V428	0.02745	0.61247	0.13746	0.17528	0.04733
V429	0.05674	0.70973	0.07931	0.15277	0.00145
V430	0	0.18133	0.35117	0.25517	0.21232
V431	0.03513	0.41021	0.22914	0.30719	0.01832
V432	0.19278	0.19138	0.11647	0.41458	0.08479
V433	0.10061	0.18963	0.48595	0.22381	0
V434	0.14656	0.36423	0.39378	0.05056	0.04487
V435	0.4375	0.19018	0.3642	0.00149	0.00663
V436	0	0.57692	0.1522	0.14676	0.12411
V437	0.10154	0.18301	0	0.30972	0.40573
V438	0.05088	0.36554	0.22211	0.33589	0.02557
V439	0.50065	0.10551	0.03911	0.33659	0.01814
V440	0	0.4057	0.55449	0.02645	0.01336
V441	0	0.51907	0.43649	0.04444	0
V442	0	0.82536	0.10873	0.06591	0
V443	0.86142	0.10865	0	0	0.02993
V444	0.07818	0.43944	0.06954	0.40257	0.01026
V445	0	0.42863	0.0743	0.49707	0
V446	0.03388	0.16439	0.08177	0.6188	0.10116
V447	0	0.14005	0	0.54048	0.31947
V448	0.07696	0.17547	0	0.1918	0.55577
V449	0	0.16247	0.83753	0	0
V450	0.10563	0.23938	0.22787	0.23217	0.19494
V451	0.17514	0.27395	0.07049	0.41513	0.06528
V452	0	0.10526	0.1405	0.73635	0.0179
V453	0	0.11512	0	0.53515	0.34973
V454	0	0.19225	0.60351	0.04891	0.15534
V455	0	0.34119	0.26765	0.14125	0.24992
V456	0.84777	0.1082	0	0	0.04403
V457	0.56129	0.26003	0.05289	0.08777	0.03802
V458	0	0.40488	0.51346	0.07531	0.00636
V459	0.05832	0.18878	0.03304	0.55699	0.16287
V460	0.56142	0.15984	0.19647	0.05756	0.02471
V461	0.09436	0.38492	0.25317	0.11278	0.15478
V462	0	0.18563	0	0.57997	0.2344
V463	0.1252	0.16115	0.00068	0.71296	0
V464	0.0853	0.30895	0.60575	0	0
V465	0	0.23149	0	0.18886	0.57965
V466	0	0.13109	0	0.25279	0.61612
V467	0	0.31208	0.02853	0.60221	0.05718
V468	0.45842	0.34552	0.14441	0.02569	0.02596
V469	0	0.36727	0.06339	0.3606	0.20874
V470	0.73296	0.14829	0.02724	0.06487	0.02663
V471	0.27936	0.34131	0.04423	0.24121	0.09389
V472	0	0.1748	0	0.18935	0.63585
V473	0	0.29082	0.23807	0.36822	0.10289
V474	0.18759	0.22319	0.06669	0.5018	0.02074
V475	0.07105	0.22823	0.54233	0.04969	0.10869
V476	0.07372	0.1572	0.08705	0.64812	0.03392
V477	0	0.82422	0.10899	0.06679	0
V478	0.08686	0.16761	0	0.17735	0.56818
V479	0.73208	0.1497	0.03607	0.05555	0.02659
V480	0.06849	0.60666	0.12175	0.19545	0.00766
V481	0.14758	0.39863	0.09122	0.28078	0.08178
V482	0.04542	0.63853	0.26539	0.05065	0
V483	0.22837	0.50416	0.04382	0.19771	0.02594
V484	0.13545	0.49557	0.16824	0.20074	0
V485	0.54375	0.17507	0.11979	0.13819	0.02319
V486	0	0.24935	0.25468	0.13027	0.36569
V487	0.04589	0.25874	0.39378	0.30159	0
V488	0.29453	0.17053	0	0.42485	0.11009
V489	0	0.31774	0.62838	0.05389	0
V490	0	0.17628	0.66638	0.15734	0
V491	0	0.47965	0.07003	0.20844	0.24188
V492	0	0.2031	0.02504	0.7626	0.00926
V493	0	0.0651	0	0.93481	9e-05
V494	0.219	0.11838	0	0.61081	0.05182
V495	0.21195	0.29941	0.22381	0.23547	0.02936
V496	0.04679	0.22011	0	0.18157	0.55153
V497	0.01417	0.21862	0.10488	0.24	0.42233
V498	0.01434	0.77924	0.11533	0.0911	0
V499	0	0.3278	0.24401	0.16481	0.26338
V500	0.0357	0.48652	0.15782	0.29441	0.02555
V501	0	0.41858	0.00116	0.16242	0.41784
V502	0.06634	0.71959	0.12466	0.08941	0
V503	0.3133	0.16617	0.18634	0.22211	0.11208
V504	0.3671	0.28655	0.00098	0.13315	0.21223
V505	0.50348	0.13577	0.00308	0.16877	0.1889
V506	0	0.51879	0.09373	0.12998	0.2575
V507	0.73904	0.10857	0.02542	0.08106	0.04591
V508	0	0.58735	0.26929	0.10785	0.03551
V509	0	0.47056	0.17392	0.27443	0.08109
V510	0.31668	0.47444	0.09814	0.11074	0
V511	0	0.39699	0.5163	0.05969	0.02702
V512	0.0674	0.47749	0.20988	0.14483	0.10039
V513	0.0974	0.62205	0.14228	0.13017	0.0081
V514	0	0.16749	0.16611	0.18326	0.48313
V515	4e-04	0.20688	0	0.79272	0
V516	0.07817	0.39009	0.14295	0.38879	0
V517	0	0.10979	0.03022	0.85999	0
V518	0.28941	0.17056	0.31222	0.21195	0.01586
V519	0.68881	0.14843	0.0034	0.13619	0.02317
V520	0.00987	0.7633	0.10583	0.121	0
V521	0.11646	0.12813	0.12335	0.63207	0
V522	0	0.3093	0.54057	0.14293	0.0072
V523	0.06907	0.23745	0.69348	0	0
V524	0.24029	0.20262	0.53278	0	0.02431
V525	0	0.30036	0	0.18113	0.5185
V526	0	0.21765	0.78235	0	0
V527	0.00822	0.50553	0.45116	0.03508	0
V528	0.06895	0.11046	0	0.82059	0
V529	0.13015	0.20286	0.66698	0	0
V530	0	0.20684	0.79316	0	0
V531	0.09706	0.5201	0.1313	0.12344	0.12811
V532	0	0.36402	0.28961	0.10342	0.24295
V533	0.17183	0.15744	0	0.1751	0.49563
V534	0.04817	0.15903	0	0.7817	0.01109
V535	0.73878	0.19196	0.05663	0	0.01262
V536	0.03768	0.31739	0.36475	0.10952	0.17066
V537	0	0.15982	0	0.18808	0.65211
V538	0.50569	0.20616	0	0.11455	0.17361
V539	0	0.27247	0.59373	0.10636	0.02744
V540	0.08099	0.48895	0.12711	0.15874	0.14421
V541	0	0.44859	0.02613	0.1664	0.35888
V542	0	0.36282	0.13634	0.47408	0.02677
V543	0	0.27729	0.62549	0.04716	0.05005
