Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V324	0.41069	0	0.21573	0	0.37358	0
V325	0	1	0	0	0	0
V326	0.0308	0.9692	0	0	0	0
V327	0.12143	0	0.87857	0	0	0
V328	0.36998	0.08435	0.35238	0	0.19329	0
V329	0.08703	0	0.72972	0	0.18325	0
V330	0.0447	0	0.9553	0	0	0
V331	0.8919	0	0.1081	0	0	0
V332	0.359	0	0.28262	0	0.22894	0.12944
V333	0.21789	0	0.62044	0	0.16167	0
V334	0.06287	0.41246	0.52467	0	0	0
V335	0.2653	0	0.7347	0	0	0
V336	0.28987	0.71013	0	0	0	0
V337	0.23459	0	0.29444	0	0.47097	0
V338	0.79278	0	0.20722	0	0	0
V339	0.39854	0	0.52458	0	0.07688	0
V340	0.77433	0.21238	0.01328	0	0	0
V341	0.4689	0	0.18766	0.24174	0.10169	0
V342	0.35703	0	0.1203	0.35375	0.13132	0.0376
V343	0.34391	0.04027	0.07722	0	0	0.5386
V344	0.1146	0.76752	0.07218	0	0.0457	0
V345	0.01973	0	0.29276	0	0.6875	0
V346	0.33928	0	0.2011	0.09464	0.36498	0
V347	0.68553	0.01125	0.22494	0	0.07828	0
V348	0.26538	0	0.73462	0	0	0
V349	0.86195	0	0.13805	0	0	0
V350	0.74894	0	0.25106	0	0	0
V351	0.36614	0	0.00411	0	0	0.62975
V352	0.27245	0.2942	0.07143	0	0.17697	0.18495
V353	0.1484	0	0.8516	0	0	0
V354	0.44721	0	0.36403	0	0.1507	0.03806
V355	0.03655	0	0.96345	0	0	0
V356	0.77794	0.0408	0.18127	0	0	0
V357	0.40095	0	0.56833	0	0.03072	0
V358	0.17067	0	0.02907	0	0	0.80026
V359	0.3779	0.02719	0.13173	0.33206	0.13112	0
V360	0.65568	0	0.20833	0	0.13599	0
V361	0	1	0	0	0	0
V362	0.02442	0.72006	0.09498	0.10035	0.06019	0
V363	0.8536	0	0.1464	0	0	0
V364	0.31078	0.08479	0.04427	0	0.01686	0.54331
V365	0.51655	0.44584	0.03761	0	0	0
V366	0.27165	0.1171	0.61125	0	0	0
V367	0.19772	0	0.17036	0.28309	0.34883	0
V368	0.31786	0.01349	0.12929	0	0.04614	0.49323
