CD19B	CD56NK	CD4MemoryT	CD14
V297	0.07703	0.10685	0.12829	0.68784
V298	0.25574	0.15704	0.5015	0.08572
V299	0.06406	0.32346	0.07031	0.54217
V300	0.02376	0.12767	0.23822	0.61035
V301	0.12264	0.17481	0.52837	0.17419
V302	0.50478	0.35874	0.05376	0.08273
V303	0.00856	0.56835	0.31182	0.11127
V304	0.07614	0.09933	0.60966	0.21487
V305	0.11614	0.22222	0.38736	0.27428
V306	0.62491	0.14724	0.11488	0.11298
V307	0.01112	0.85327	0.03501	0.1006
V308	0.18526	0.2778	0.27203	0.2649
V309	0.24433	0.34806	0.07683	0.33078
V310	0.07169	0.35208	0.16555	0.41068
V311	0.39675	0.47466	0.04991	0.07868
V312	0.0796	0.67772	0.13978	0.10289
V313	0.02438	0.19374	0.08575	0.69613
V314	0.01956	0.47732	0.12947	0.37364
V315	0.09549	0.58683	0.06563	0.25205
V316	0.2474	0.19686	0.34587	0.20987
V317	0.06885	0.64522	0.06943	0.2165
V318	0.03142	0.53729	0.05238	0.37891
V319	0.07949	0.12311	0.6907	0.1067
V320	0.08811	0.20355	0.52599	0.18235
V321	0.49703	0.37623	0.05803	0.06872
V322	0.15096	0.35409	0.11073	0.38422
V323	0.06079	0.12259	0.14045	0.67617
V324	0.50645	0.28736	0.11614	0.09005
V325	0.23398	0.59998	0.08265	0.08339
V326	0.00416	0.54128	0.11134	0.34322
V327	0.03261	0.22234	0.14425	0.6008
V328	0.06808	0.09979	0.60956	0.22257
V329	0.14357	0.19083	0.19029	0.47531
V330	0.30621	0.08408	0.32463	0.28508
V331	0.25668	0.16661	0.10717	0.46955
V332	0.02944	0.14538	0.2023	0.62287
V333	0.331	0.13911	0.35878	0.17111
V334	0.28121	0.08638	0.33773	0.29469
V335	0.03859	0.36111	0.41571	0.18459
V336	0.13462	0.64478	0.05099	0.16961
V337	0.22276	0.40858	0.26409	0.10456
V338	0	0.88157	0.02692	0.09151
V339	0.13364	0.07631	0.7117	0.07835
V340	0.06625	0.2754	0.4293	0.22905
V341	0.03898	0.13329	0.12066	0.70707
V342	0.21682	0.07494	0.52125	0.18699
V343	0.77626	0.06522	0.08679	0.07174
V344	0.53218	0.19389	0.20722	0.0667
V345	0.04296	0.08914	0.79511	0.07279
V346	0.18634	0.18578	0.26989	0.35799
V347	0.05253	0.11257	0.16838	0.66652
V348	0.04658	0.60782	0.14326	0.20234
V349	0.2713	0.22044	0.34404	0.16422
V350	0.02395	0.7365	0.1573	0.08225
V351	0.03752	0.12016	0.35319	0.48913
V352	0.0727	0.08984	0.69141	0.14605
V353	0.68566	0.07817	0.10881	0.12736
V354	0.04319	0.63997	0.19841	0.11843
V355	0.22714	0.1455	0.40254	0.22482
V356	0.04472	0.12391	0.14641	0.68497
V357	0.09997	0.35961	0.25087	0.28955
V358	0.39781	0.17252	0.11144	0.31823
V359	0.42206	0.12939	0.10148	0.34707
V360	0.41653	0.43282	0.0663	0.08435
V361	0.01375	0.4529	0.45001	0.08334
V362	0	0.87536	0.03312	0.09152
V363	0.15113	0.18448	0.39891	0.26549
V364	0.15075	0.13002	0.5609	0.15834
V365	0.2025	0.11802	0.08801	0.59147
V366	0.06112	0.62985	0.09989	0.20914
V367	0.41913	0.20259	0.06963	0.30865
V368	0.06872	0.66868	0.09805	0.16455
V369	0.03149	0.40952	0.47593	0.08306
V370	0.23739	0.30567	0.35282	0.10412
V371	0.14279	0.6624	0.05491	0.1399
V372	0.1358	0.14644	0.16008	0.55768
V373	0.08332	0.20834	0.3949	0.31344
V374	0.62716	0.06251	0.24571	0.06461
V375	0.05093	0.13682	0.17776	0.63448
V376	0.04412	0.13124	0.14587	0.67877
V377	0.60541	0.06111	0.08924	0.24424
V378	0.03092	0.12007	0.3603	0.48872
V379	0.24525	0.25624	0.07319	0.42531
V380	0.12958	0.15991	0.2134	0.49711
V381	0.55817	0.07823	0.15327	0.21033
V382	0.09887	0.09413	0.72739	0.07961
V383	0.64193	0.06453	0.12242	0.17112
V384	0.41336	0.1469	0.17471	0.26503
V385	0.66769	0.06882	0.1447	0.11879
V386	0.23166	0.10381	0.18471	0.47981
V387	0.4412	0.19967	0.21301	0.14612
V388	0.2744	0.35616	0.16687	0.20257
V389	0.3037	0.50664	0.05345	0.13621
V390	0.24095	0.2879	0.39477	0.07638
V391	0.30275	0.17959	0.08599	0.43166
V392	0.31037	0.26998	0.18847	0.23117
V393	0.22019	0.27415	0.30952	0.19614
V394	0.08334	0.28482	0.14272	0.48912
V395	0.17008	0.40559	0.19737	0.22695
V396	0.00309	0.8622	0.02664	0.10806
V397	0.59777	0.14121	0.15454	0.10649
V398	0.32445	0.2024	0.14243	0.33072
V399	0.14874	0.52759	0.15462	0.16904
V400	0.0038	0.55642	0.08937	0.35041
V401	0.05595	0.21257	0.58521	0.14628
V402	0.62471	0.21334	0.09612	0.06583
V403	0.03924	0.12647	0.12655	0.70774
V404	0.0937	0.24484	0.50043	0.16104
V405	0.17599	0.12265	0.19756	0.5038
V406	0.47582	0.28778	0.07587	0.16053
V407	0	0.88157	0.02692	0.09151
V408	0.08833	0.29235	0.33742	0.2819
