CD19B	CD56NK	CD4MemoryT	CD14
V562	0.57674	0.05895	0.18923	0.17507
V563	0.22079	0.08275	0.59829	0.09817
V564	0.0963	0.1471	0.65295	0.10364
V565	0.13415	0.28501	0.33324	0.24759
V566	0.50473	0.14877	0.09454	0.25195
V567	0.18432	0.41096	0.10632	0.2984
V568	0.22242	0.08524	0.13598	0.55636
V569	0.50272	0.08436	0.09113	0.32179
V570	0.0689	0.30557	0.48634	0.13919
V571	0.59734	0.16767	0.08939	0.1456
V572	0.34388	0.07805	0.40497	0.1731
V573	0.10799	0.21419	0.09915	0.57868
V574	0.06131	0.64542	0.19919	0.09408
V575	0.08331	0.15347	0.17959	0.58363
V576	0.13726	0.66101	0.10948	0.09225
V577	0.09594	0.12486	0.23566	0.54354
V578	0.09777	0.14392	0.53431	0.22401
V579	0.03995	0.70956	0.1499	0.10059
V580	0.16782	0.08797	0.17586	0.56835
V581	0.11521	0.14089	0.09931	0.64459
V582	0.41844	0.19295	0.11756	0.27106
V583	0.06759	0.12987	0.4768	0.32574
V584	0.37954	0.20153	0.29556	0.12338
V585	0.07331	0.09595	0.38964	0.4411
V586	0.21382	0.08793	0.53169	0.16657
V587	0.23503	0.09032	0.55577	0.11888
V588	0.46044	0.10229	0.11594	0.32133
V589	0.07215	0.66186	0.13205	0.13394
V590	0.06882	0.63123	0.21174	0.08821
V591	0.07447	0.11847	0.22863	0.57843
V592	0.16276	0.11016	0.63668	0.0904
V593	0.43699	0.06273	0.23108	0.2692
V594	0.25874	0.30248	0.31162	0.12716
V595	0.09434	0.10197	0.11274	0.69095
V596	0.08028	0.29989	0.23743	0.38241
V597	0.03829	0.50549	0.30752	0.14871
V598	0.06771	0.1802	0.64841	0.10369
V599	0.44963	0.32181	0.11412	0.11444
V600	0.2666	0.43193	0.12569	0.17579
V601	0.15861	0.29128	0.14847	0.40164
V602	0.09504	0.10141	0.10761	0.69594
V603	0.06363	0.35745	0.09902	0.47989
V604	0.38139	0.17258	0.32756	0.11847
