Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V191	0.01836	0.07882	0.1533	0.33132	0.31148	0.00088	0.06003	0.01391	0.00776	0.02416
V192	0	0.02254	0.03437	0.0051	0.12126	0.00664	0.02944	0.00537	0.01066	0.76462
V193	0.09766	0.03738	0.22996	0.28144	0.12709	0.00051	0.13604	0.04881	0.02007	0.02103
V194	0	0	0.03326	0.02997	0.05278	0.67161	0.20091	0.00576	0.00572	0
V195	0.03707	0.04993	0.04486	0.01543	0.12733	0.11883	0.53617	0.02803	0.01511	0.02725
V196	0.66985	0.01256	0.10811	0.15	0.02508	0.00051	0.02133	0.00104	0.00485	0.00668
V197	0.02728	0.01623	0.08168	0.20027	0.05586	0.01349	0.0555	0.34421	0.20548	0
V198	0	0.12218	0.04259	0.02013	0.46844	0.23223	0.05091	0	0.04753	0.01599
V199	0.01993	0.05098	0.06912	0.02137	0.17936	0.00558	0.14124	0	0.01234	0.50009
V200	0	0.08273	0.03202	0.01177	0.38918	0.10854	0.26537	0.07206	0.00765	0.03067
V201	0.24901	0.04095	0.06563	0.00872	0.04913	8e-04	0.11857	0.00222	0.39882	0.06617
V202	0.03198	0.29458	0.41786	0.07312	0.03196	0.00058	0.08557	0	0.04654	0.0178
V203	0.0213	0.07722	0.37031	0.1719	0.05004	0.00662	0.10761	0	0.15418	0.04083
V204	0.01581	0.2024	0.28736	0.27615	0.03644	0.07735	0.02003	0.04849	0.02769	0.00831
V205	0.06619	0.05867	0.05185	0.01521	0.07767	0.01412	0.57786	0.04334	0.08019	0.01492
V206	0.29159	0.01262	0.5026	0.05043	0.04166	0	0.02433	0	0.01193	0.06484
V207	0.01191	0.12857	0.04923	0.06096	0.02539	0.00112	0.02956	0	0.14427	0.54899
V208	0	0	0.05175	0.07234	0.05143	0.70553	0.05003	0	0.05785	0.01107
V209	0.03651	0.16303	0.11399	0.01729	0.59585	0.00907	0.02166	0	0.00846	0.03413
V210	0.06456	0.13073	0.08574	0.01324	0.49165	0.01245	0.03423	0.09675	0.02689	0.04375
V211	0.03267	0.07444	0.59473	0.06148	0.04224	0.00624	0.07615	0.02418	0.05768	0.03019
V212	0.12088	0.08669	0.04229	0.00982	0.04239	0.01265	0.04676	0.30898	0.32688	0.00267
V213	0.12919	0.02381	0.03094	0.02551	0.14664	0.56074	0.05434	0.00316	0.00069	0.02498
V214	0	0.05382	0.03163	0.01244	0.25284	0.02884	0.4807	0	0.00889	0.13084
V215	0.00115	0	0.05228	0.02182	0.08597	0.00493	0.79736	0	0.01793	0.01856
V216	0	0.71411	0.02084	0.01354	0.16987	0.00647	0.02391	0.00359	0.01884	0.02883
V217	0.02226	0.22508	0.06242	0.08839	0.14532	0.22856	0.02841	0.03341	0.02307	0.14308
V218	0.03245	0	0.03002	0.01648	0.0521	0.56294	0.23474	0	0.00369	0.06757
V219	0.01566	0	0.03337	0.0784	0.04295	0.02633	0.13501	0.63499	0.0333	0
V220	0.01391	0.02002	0.13671	0.34616	0.05253	0.00349	0.0227	0.04951	0.3484	0.00658
V221	0.16465	0.09585	0.3014	0.03749	0.03222	0.00173	0.04644	0.05868	0.13421	0.12731
V222	0.04557	0.01073	0.64727	0.0689	0.03384	0.14337	0.0218	0	0.01234	0.01618
V223	0.03638	0.01247	0.66901	0.07	0.04289	0.06178	0.07541	0	0.01348	0.01859
V224	0.03429	0.02022	0.58446	0.10913	0.03802	0.00825	0.02046	0.0522	0.11715	0.01581
V225	0.02435	0.00937	0.35709	0.32391	0.0335	0.02044	0.02705	0.17205	0.01571	0.01652
V226	0.00752	0.75265	0.00982	0.01299	0.02812	0.01069	0.02919	0.11494	0.02228	0.01179
V227	0.0318	0.0526	0.60026	0.07066	0.18538	0	0.01801	0	0.02058	0.02071
V228	0.02381	0.62295	0.07042	0.02316	0.02447	0.00852	0.02825	0.11309	0.06206	0.02328
V229	0.64938	0.00427	0.0545	0.00571	0.02173	0.20651	0.04325	0.01409	0.00055	0
V230	0.00474	0	0.09865	0.28812	0.00719	0.00538	0.116	0.00044	0.01823	0.46126
V231	0.0307	0.26442	0.053	0.02756	0.04694	0.10068	0.02454	0.00197	0.42355	0.02665
V232	0.03042	0.37863	0.39262	0.04454	0.02697	0.01032	0.01802	0.0545	0.0164	0.02757
V233	0	0.12779	0.04741	0.04205	0.51183	0.0104	0.0227	0	0.20397	0.03384
V234	0.01797	0.04873	0.02994	0.01196	0.21801	0.01178	0.27822	0.34361	0.01886	0.02093
V235	0.04081	0.02147	0.39871	0.04413	0.02843	0.01206	0.05175	0.34888	0.02229	0.03146
V236	0.01319	0.01646	0.26226	0.25626	0.04518	0.34283	0.03658	0	0.02319	0.00405
V237	0.04327	0.06828	0.39267	0.16899	0.22786	0.03007	0.01952	0.01812	0.01581	0.01542
V238	0.02561	0.05496	0.33142	0.03917	0.04707	0.01422	0.04812	0.39851	0.02363	0.0173
V239	0.02821	0.14768	0.13148	0.42369	0.04781	0.02078	0.04667	0.00091	0.01389	0.13888
V240	0.07254	0	0.0476	0.01614	0.0682	0.23532	0.49806	0	0.01272	0.04943
V241	0.19599	0.01382	0.16582	0.49762	0.0442	0.02764	0.01816	0.01959	0.00701	0.01015
V242	0.0266	0.00776	0.09808	0.05808	0.06891	0.01239	0.02571	0	0.68858	0.0139
V243	0.02149	0.00132	0.08687	0.13114	0.04857	0.06971	0.07048	0	0.42398	0.14643
