Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V223	0	0.00901	0.6859	0	0.07127	0.18689	0.04553	0	0.0014	0
V224	0	0.03042	0.57841	0	0.0716	0.10064	0.07402	0	0.14493	0
V225	0	0.00088	0.46953	0.12463	0.04203	0.0968	0.19947	0.02637	0.04029	0
V226	0	0.67429	0	0	0.11816	0	0.20755	0	0	0
V227	0	0.02619	0.57234	0	0.24296	0.08463	0	0	0.07389	0
V228	0	0.566	0	0	0.15478	0	0.22435	0	0.05487	0
V229	0.4291	0.01211	0.21153	0	0.02831	0.31895	0	0	0	0
V230	0	0	0.26285	0.16627	0	0.04912	0.27791	0	0	0.24384
V231	0	0.15418	0	0	0.21557	0	0.27908	0	0.35116	0
V232	0	0.36883	0.37041	0	0.097	0.00731	0.13888	0	0.01757	0
V233	0	0.00062	0	0	0.58543	0	0.11285	0	0.3011	0
V234	0	0	0	0	0.34259	0	0.4629	0.17573	0.01877	0
V235	0	0	0.34463	0	0.15265	0.06433	0.21474	0.18039	0.04326	0
V236	0	0.0229	0.36259	0.03171	0.04801	0.35771	0.17708	0	0	0
V237	0	0.06943	0.4303	0	0.25324	0.09941	0.06253	0	0.08509	0
V238	0	0	0.25362	0	0.19679	0.03871	0.24422	0.22385	0.04281	0
V239	0	0.12065	0.28394	0.27057	0.0661	0.03067	0.20854	0	0.01953	0
V240	0	0	0.08359	0	0.11224	0.24713	0.55704	0	0	0
V241	0	0	0.42867	0.41314	0	0.093	0.06518	0	0	0
V242	0	0	0	0	0.23305	0	0.21734	0	0.54961	0
V243	0	0	0.09546	0	0.17926	0.0293	0.30348	0	0.39251	0
V244	0	0	0.34955	0	0.1025	0.06402	0.48394	0	0	0
V245	0	0.13205	0.23981	0	0.09385	0.41601	0.11827	0	0	0
V246	0	0.00329	0.03793	0	0.2167	0	0.74208	0	0	0
V247	0	0.03359	0.81468	0	0.03145	0.10166	0	0	0.01862	0
V248	0.20368	0.05636	0.23558	0	0.16366	0.10239	0.23834	0	0	0
V249	0	0.01094	0.67231	0	0.12978	0.09895	0	0	0.06664	0.02138
V250	0	0.05583	0.21649	0.03028	0.08063	0.25946	0.31919	0.03812	0	0
V251	0.32436	0.23563	0.20628	0	0.14461	0.04279	0	0	0.04633	0
V252	0	0.49547	0.02908	0	0.08731	0.12633	0.26182	0	0	0
V253	0	0	0.23556	0	0.17921	0.05458	0.18813	0	0.34252	0
V254	0	0.03928	0	0	0.69533	0	0.07271	0	0.19268	0
V255	0	0.00304	0	0	0.74887	0	0.04447	0	0.20362	0
V256	0	0	0.33359	0.47727	0	0.07563	0.11351	0	0	0
V257	0.17943	0.01519	0.58045	0	0.01309	0.21183	0	0	0	0
V258	0	0	0	0	0.71735	0	0.06944	0	0.21322	0
V259	0	0	0.06642	0	0.29518	0.01559	0.30184	0.27746	0.04351	0
