cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V401	0.02997	0.13997	0.7626	0.06746
V402	0.78482	0.17724	0.03778	0.00016
V403	0.02368	0.04864	0.09141	0.83627
V404	0.07906	0.17379	0.66091	0.08624
V405	0.20971	0.0381	0.18619	0.56601
V406	0.65218	0.23931	0.01811	0.0904
V407	0.00269	0.98099	0.01031	0.00601
V408	0.08084	0.22361	0.43985	0.2557
V409	0.00145	0.06296	0.04887	0.88672
V410	0.08199	0.87046	0.02949	0.01807
V411	0.43928	0.02159	0.00354	0.53559
V412	0.14538	0.06652	0.5424	0.2457
V413	0.05012	0.48477	0.19783	0.26729
V414	0.03035	0.50074	0.35285	0.11606
V415	0.4374	0.02996	0.25152	0.28112
V416	0.01443	0.09682	0.88724	0.00151
V417	0.37226	0.61649	0.00634	0.00491
V418	0.06419	0.10403	0.16024	0.67154
V419	0.0249	0.03117	0.05746	0.88646
V420	0.00187	0.90252	0.01393	0.08167
V421	0.14123	0.04088	0.71659	0.1013
V422	0.0462	0.09093	0.01897	0.8439
V423	0.07208	0.03701	0.87072	0.02019
V424	4e-04	0.05207	0.65649	0.29104
V425	0.04865	0.21504	0.64018	0.09614
V426	0.07899	0.04762	0.81526	0.05813
V427	0.0607	0.39024	0.21197	0.33708
V428	0.08093	0.78856	0.05476	0.07575
V429	0.02235	0.03099	0.0658	0.88087
V430	0.76064	0.15858	0.0179	0.06288
V431	0.16672	0.02849	0.49109	0.3137
V432	0.10015	0.10256	0.05728	0.74001
V433	0.05169	0.75166	0.00153	0.19512
V434	0.3345	0.07542	0.05856	0.53151
V435	0.50665	0.01806	0.13087	0.34442
V436	0.37565	0.02136	0.12571	0.47727
V437	0.22482	0.23113	0.00856	0.53549
V438	0.62177	0.14862	0.03463	0.19498
V439	0.03359	0.12617	0.0176	0.82264
V440	0.48393	0.0409	0.03791	0.43726
V441	0.05784	0.11281	0.64669	0.18266
V442	0.31465	0.3341	0.1499	0.20134
V443	0.74803	0.0115	0.09405	0.14641
V444	0.01898	0.06534	0.91399	0.00169
V445	0.60144	0.02306	0.35118	0.02432
V446	0.03148	0.84753	0.05475	0.06624
V447	0.63731	0.08423	0.1875	0.09096
V448	0.01589	0.07344	0.21721	0.69346
V449	0.55658	0.03848	0.31453	0.09041
V450	0.13915	0.84399	0.01687	0
V451	0.92625	0.05547	0	0.01828
V452	0.03499	0.03715	0.09211	0.83575
V453	0.81759	0.06872	0.06728	0.0464
V454	0.00223	0.93708	0.04897	0.01172
V455	0.59371	0.03278	0.31829	0.05521
V456	0.3165	0.10749	0.42146	0.15454
V457	0.00145	0.08173	0.03286	0.88397
V458	0.26055	0.22862	0.00816	0.50267
V459	0.01438	0.80888	0.09276	0.08398
V460	0.9431	0.01709	0.02832	0.01148
V461	0.06017	0.06299	0.02059	0.85625
V462	0.34484	0.245	0.00192	0.40823
V463	0.24714	0.47618	0.16945	0.10724
V464	0.50909	0.09873	0.00655	0.38563
V465	0.40198	0.42848	0.02712	0.14243
V466	0.59195	0.17982	0.00519	0.22304
V467	0.3094	0.57577	0.08206	0.03277
V468	0.50124	0.39795	0.05237	0.04844
V469	0.01357	0.1667	0.31785	0.50188
V470	0.55418	0.11186	0.19351	0.14045
V471	0.26144	0.10723	0.04208	0.58926
V472	0.3192	0.33203	0.00158	0.34719
V473	0.09248	0.54079	0.34872	0.01801
V474	0.11265	0.02176	0.12126	0.74433
V475	0.17749	0.40063	0.0878	0.33408
V476	0.15787	0.0344	0.06762	0.74011
V477	0.59899	0.03615	0.21956	0.1453
V478	0.12584	0.60349	0.00667	0.264
V479	0.01345	0.08094	0.83001	0.07561
V480	0.07437	0.31557	0.05224	0.55782
V481	0.13366	0.03513	0.81835	0.01285
V482	0.7017	0.15153	0.11515	0.03162
V483	0.12048	0.11405	0.0842	0.68127
V484	0.02316	0.09832	0.03811	0.84041
V485	0.11269	0.75384	0.01271	0.12076
V486	0.26651	0.25609	0.14152	0.33588
V487	0.0687	0.06104	0.10074	0.76952
V488	0.00304	0.03269	0.87337	0.0909
V489	0.19999	0.09766	0.69062	0.01173
V490	0.33989	0.30968	0.0756	0.27483
V491	0.44095	0.46644	0.03532	0.05729
V492	0.02524	0.83843	0.13139	0.00495
V493	0.04879	0.03088	0.0119	0.90842
V494	0.18143	0.13989	0.56345	0.11523
V495	0.21526	0.62506	0.14206	0.01762
V496	0.26549	0.69339	0.00048	0.04063
V497	0.01434	0.04061	0.93618	0.00887
V498	0.31167	0.10312	0.05893	0.52628
V499	0.60866	0.26007	0.12669	0.00458
V500	0.09023	0.11383	0.76196	0.03398
V501	0.00296	0.03628	0.0753	0.88545
V502	0.54974	0.2676	0.15821	0.02445
V503	0.18828	0.0934	0.22242	0.49591
V504	0.2231	0.70715	0.01236	0.05739
V505	0.18921	0.20155	0.28292	0.32633
V506	0.08017	0.23438	0.49602	0.18944
V507	0.62203	0.09226	0.12858	0.15713
V508	0.75892	0.15995	0.0421	0.03903
V509	0.21465	0.05779	0.54594	0.18161
V510	0.21583	0.51237	0.2671	0.0047
V511	0.04187	0.42793	0.05098	0.47921
V512	0.23607	0.05564	0.09088	0.61741
V513	0.0708	0.64948	0.22053	0.05919
V514	0.01888	0.10967	0.00978	0.86168
V515	0.77864	0.05812	0.04986	0.11338
V516	0.89786	0.09611	0.00031	0.00572
V517	0.03391	0.03949	0.28068	0.64592
V518	0.94625	0.04735	0.00033	0.00607
V519	0.0236	0.87902	0.00663	0.09076
V520	0.02207	0.02116	0.64938	0.30739
V521	0.55264	0.04388	0.37898	0.0245
V522	0.00549	0.11429	0.61859	0.26163
V523	0.34817	0.11589	0.28504	0.25091
V524	0.00716	0.77547	0.19206	0.02532
V525	0.24988	0.2065	0.03167	0.51195
V526	0.65349	0.07468	0.07886	0.19297
V527	0.19153	0.02813	0.43323	0.34711
V528	0.09195	0.86615	0.00099	0.0409
V529	0.05301	0.06733	0.24801	0.63165
V530	0.00572	0.18712	0.7126	0.09457
V531	0.01998	0.86541	0.11462	0
V532	0.16566	0.33184	0.03143	0.47107
V533	0.27754	0.34815	0.15104	0.22327
V534	0.00665	0.02877	0.73691	0.22767
V535	0.55009	0.01171	0.01491	0.42329
V536	0.17792	0.01505	0.4038	0.40322
V537	0.58506	0.24803	0.15645	0.01046
V538	0.4553	0.05413	0.0939	0.39667
V539	0.26144	0.42994	0.1707	0.13793
V540	0.19116	0.70285	0.0731	0.03289
V541	0.01428	0.51864	0.06883	0.39825
V542	0.18777	0.11968	0.28143	0.41112
V543	0.88359	0.01341	0.01137	0.09163
V544	0.09562	0.08996	0.19168	0.62273
V545	0.36354	0.13752	0.07671	0.42223
V546	0.04441	0.88492	0.06574	0.00494
V547	0.03255	0.63747	0.3188	0.01118
V548	0.14605	0.76611	0.08316	0.00468
V549	0.30757	0.03944	0.64135	0.01164
V550	0.58701	0.03512	0.00162	0.37625
V551	0.16768	0.74671	0.03645	0.04916
V552	0.00119	0.54729	0.00966	0.44185
V553	0.21312	0.13954	0.62909	0.01824
V554	0.0512	0.10682	0.03399	0.80799
V555	0.08169	0.21394	0.36875	0.33562
V556	0.00125	0.05242	0.91755	0.02878
V557	0.82292	0.03026	0.01109	0.13574
V558	0.06028	0.79974	0.02867	0.11131
V559	0.01099	0.79919	0.18972	0.00011
V560	0.67298	0.32155	0.00027	0.00521
V561	0.0018	0.05687	0.93227	0.00906
V562	0.78195	0.01207	0.12026	0.08572
V563	0.23039	0.02782	0.73554	0.00625
V564	0.05254	0.08241	0.85212	0.01293
V565	0.11516	0.24551	0.41523	0.2241
V566	0.7062	0.09311	0.00487	0.19582
V567	0.21224	0.45447	0.02907	0.30422
V568	0.23636	0.02324	0.06405	0.67635
V569	0.68156	0.03302	0.00088	0.28454
V570	0.02143	0.2712	0.64821	0.05916
V571	0.82205	0.12382	0	0.05412
V572	0.42678	0.01722	0.46621	0.08979
V573	0.05839	0.19047	0.0133	0.73785
V574	0.03281	0.78509	0.17105	0.01105
V575	0.01711	0.09651	0.1432	0.74318
V576	0.14457	0.80693	0.03754	0.01095
V577	0.03409	0.05489	0.23782	0.67319
V578	0.04739	0.06375	0.72059	0.16827
V579	0.00803	0.88141	0.09233	0.01824
V580	0.14336	0.02456	0.12763	0.70445
V581	0.06615	0.10562	0.00804	0.82018
V582	0.58744	0.1403	0.03506	0.2372
V583	0.0059	0.0496	0.62987	0.31462
V584	0.51399	0.1464	0.30729	0.03232
V585	0.00737	0.02762	0.48247	0.48254
V586	0.21715	0.0231	0.67754	0.0822
V587	0.24998	0.02671	0.69752	0.02579
V588	0.63142	0.04446	0.02712	0.297
V589	0.05037	0.82811	0.06388	0.05764
V590	0.04364	0.7604	0.19108	0.00488
V591	0.00089	0.05573	0.23037	0.71301
V592	0.14946	0.05684	0.7925	0.0012
V593	0.57746	0.00844	0.19663	0.21747
