Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V411	0	0	0	0.03526	0.96474
V412	0	0.0706	0.12034	0.02089	0.78817
V413	0	0.20289	0.14551	0.42682	0.22478
V414	0	0.00906	0	0.54642	0.44452
V415	0.13747	0	0	0	0.86253
V416	0.08169	0.00751	0	0.17049	0.74031
V417	0	0	0.78452	0.1206	0.09488
V418	0.57747	0.38897	0	0	0.03356
V419	0.24397	0	0	0.11604	0.63999
V420	0.22429	0	0.07247	0.02518	0.67807
V421	0	0	0.10109	0.04197	0.85694
V422	0	0	0.01657	0.78755	0.19588
V423	0.30972	0.14475	0.29942	0.20717	0.03893
V424	0	0	0.49091	0	0.50909
V425	0.33774	0.36425	0	0	0.298
V426	0.23149	0.12602	0	0.53545	0.10704
V427	0.17753	0.67605	0.13323	0	0.01318
V428	0.03634	0.72661	0.04853	0.08431	0.10422
V429	0.06279	0.8553	0	0.04736	0.03455
V430	0	0	0.42753	0.19532	0.37715
V431	0.07575	0.36104	0.2037	0.28771	0.0718
V432	0.32462	0	0.11687	0.39175	0.16675
V433	0.18574	0	0.53882	0.2346	0.04084
V434	0.24421	0.26094	0.3932	0	0.10165
V435	0.61053	0.00598	0.36044	0	0.02305
V436	0	0.65325	0.08197	0.03567	0.22912
V437	0.17493	0	0	0.17844	0.64663
V438	0.10482	0.27873	0.20439	0.32884	0.08323
V439	0.64925	0	0.01878	0.30879	0.02319
V440	0	0.32766	0.59164	0	0.0807
V441	0	0.55996	0.4041	0.00787	0.02808
V442	0	0.98763	0	0	0.01237
V443	0.97773	0	0	0.01021	0.01206
V444	0.11819	0.44127	0	0.38827	0.05228
V445	0.00315	0.40965	0.01255	0.5311	0.04356
V446	0.07113	0	0.08009	0.66214	0.18665
V447	0.01261	0	0	0.51334	0.47405
V448	0.14282	0	0	0.01289	0.84429
V449	0	0	0.93784	0	0.06216
V450	0.21544	0.01474	0.26423	0.13871	0.36688
V451	0.28252	0.14953	0.04052	0.39443	0.133
V452	0	0	0.13498	0.78781	0.07721
V453	0	0	0	0.50017	0.49983
V454	0	0	0.71104	0.00151	0.28746
V455	0.01971	0.185	0.30483	0.03216	0.45831
V456	0.95818	0	0	0	0.04182
V457	0.7317	0.18547	0.00778	0.02916	0.04589
V458	0	0.34333	0.54767	0.03997	0.06903
V459	0.11166	0	0.03068	0.57751	0.28015
V460	0.7475	0	0.18622	0.03296	0.03332
V461	0.18063	0.2795	0.25384	0	0.28604
V462	0.00552	0	0	0.60662	0.38786
V463	0.20136	0	0	0.75518	0.04346
V464	0.15852	0.13805	0.66894	0	0.03449
V465	0.00073	0.02205	0	0.03819	0.93904
V466	0	0	0	0.11782	0.88218
V467	0.00246	0.21252	0	0.65448	0.13053
V468	0.59739	0.28359	0.08602	0	0.03299
V469	0	0.29892	0.02935	0.31677	0.35495
V470	0.90697	0.01974	0.0029	0.05141	0.01898
V471	0.42191	0.27947	0	0.13881	0.15982
V472	0	0	0.00406	0.0162	0.97974
V473	0	0.15881	0.25565	0.3689	0.21664
V474	0.3044	0.07258	0.04208	0.51539	0.06555
V475	0.15437	0	0.63389	0.0026	0.20914
V476	0.12598	0	0.07926	0.70479	0.08996
V477	0	0.98718	0	0	0.01282
V478	0.15291	0	0	0	0.84709
V479	0.90899	0.01937	0.01064	0.04229	0.01871
V480	0.09164	0.72624	0.02701	0.11153	0.04358
V481	0.24114	0.36505	0.03749	0.19715	0.15917
V482	0.06078	0.73693	0.17838	0	0.02391
V483	0.3088	0.54718	0	0.08807	0.05594
V484	0.20294	0.54534	0.10081	0.12693	0.02399
V485	0.72888	0.03543	0.10056	0.10236	0.03277
V486	0.03294	0	0.31957	0	0.64749
V487	0.11849	0.06129	0.44481	0.34172	0.03369
V488	0.44066	0.00321	0	0.36874	0.18739
V489	0	0.18105	0.70441	0.06235	0.05219
V490	0	0	0.75434	0.20372	0.04194
V491	0	0.48073	0.01555	0.10095	0.40277
V492	0	0.06787	0.01042	0.84809	0.07362
V493	0	0	0	0.93685	0.06315
V494	0.31613	0	0	0.58913	0.09474
V495	0.35665	0.17957	0.21669	0.17339	0.0737
V496	0.11108	0	0.01794	0	0.87098
V497	0.06291	0	0.13189	0.10662	0.69857
V498	0.00082	0.96321	0	0	0.03597
V499	0	0.18023	0.27911	0.05839	0.48226
V500	0.06192	0.5145	0.09647	0.2488	0.07831
V501	0.02266	0.30388	0	0.00319	0.67027
V502	0.08048	0.89444	0.00782	0.0081	0.00916
V503	0.4841	0	0.19868	0.12879	0.18843
V504	0.51094	0.16549	0	0	0.32356
V505	0.67528	0	0	0.06138	0.26334
V506	0	0.54464	0.03532	0	0.42004
V507	0.90212	0	0.00233	0.06152	0.03403
V508	0	0.67849	0.20824	0.01819	0.09507
V509	0	0.47606	0.13246	0.22163	0.16984
V510	0.43382	0.52218	0.01586	0.01562	0.01252
V511	0.02364	0.29147	0.56667	0.01975	0.09847
V512	0.12245	0.48309	0.17334	0.0281	0.19302
V513	0.13329	0.75617	0.04604	0.02402	0.04047
V514	0	0	0.20847	0.03039	0.76114
V515	0.03199	0.05927	0	0.85765	0.05108
V516	0.13139	0.3477	0.09648	0.39072	0.03372
V517	0	0	0.02478	0.91984	0.05538
V518	0.44565	0	0.32389	0.18755	0.04291
V519	0.8414	0.02588	0	0.11281	0.01991
V520	0.00141	0.94424	0	0.0419	0.01245
V521	0.18244	0	0.11208	0.67656	0.02892
V522	0.00728	0.14744	0.6285	0.14208	0.07471
V523	0.14732	0.00045	0.78411	0.02543	0.04269
V524	0.35546	0	0.56174	0	0.08281
V525	0	0.14508	0	0.01761	0.83731
V526	0.01397	0	0.90074	0.00562	0.07967
V527	0.03653	0.49754	0.42279	0	0.04314
V528	0.11339	0	0	0.85211	0.0345
V529	0.21318	0	0.74355	0	0.04327
V530	0	0	0.89568	0.03471	0.06961
V531	0.14918	0.5564	0.06698	0	0.22745
V532	0.01857	0.22369	0.31791	0	0.43984
V533	0.26571	0	0	0	0.73429
V534	0.09497	0	0	0.83208	0.07295
V535	0.87115	0.08866	0.02519	0	0.01499
V536	0.10841	0.12882	0.42403	0.01138	0.32735
V537	0	0	0	0.01628	0.98372
V538	0.68007	0.07136	0	0.00252	0.24605
V539	0	0.09167	0.70262	0.0971	0.10861
V540	0.13753	0.5025	0.06947	0.03143	0.25907
V541	0	0.3992	0	0.02037	0.58043
V542	0	0.30397	0.09942	0.50529	0.09133
V543	0.03843	0.05148	0.73942	0.03274	0.13793
V544	0.37468	0.15392	0.18069	0.0452	0.24552
V545	0.64379	0.3517	0	0	0.00451
V546	0	0.87319	0.05602	0	0.0708
V547	0.02328	0.84972	0	0.08989	0.03711
V548	0	0	0	0.93263	0.06737
V549	0	0	0	0.18659	0.81341
V550	0	0.91574	0.06572	0	0.01854
V551	0	0	0	0.94138	0.05862
V552	0.21498	0	0	0.02643	0.7586
V553	0.82815	0	0	0.1203	0.05155
V554	0.08315	0	0.52326	0.35014	0.04344
V555	0	0.96501	0	0	0.03499
V556	0.03512	0	0.03428	0.83669	0.09391
V557	0.32152	0.20905	0.00903	0.39075	0.06965
V558	0	0	0.79591	0.1426	0.06149
V559	0.0618	0.42247	0.46391	0	0.05181
V560	0.66475	0.21758	0.11154	0	0.00614
V561	0.75275	0	0.11006	0	0.13719
V562	0.09813	0	0.14736	0.0933	0.66121
V563	0.21502	0.22918	0.21269	0.10801	0.23509
V564	0.3643	0	0.03078	0.37459	0.23034
V565	0	0	0	0.05758	0.94242
V566	0.31247	0.08433	0	0.37046	0.23273
V567	0	0	0.93857	0	0.06143
V568	0	0.16998	0.4598	0.34133	0.02889
V569	0.69665	0.05671	0.09219	0.10564	0.0488
V570	0.09946	0	0.28551	0.5188	0.09623
V571	0.2583	0	0.22839	0.36674	0.14658
V572	0.86186	0	0	0	0.13814
V573	0.04156	0	0.36586	0.44313	0.14945
V574	0.57058	0.27515	0.05463	0.06987	0.02977
V575	0.39402	0	0.09917	0.02544	0.48137
V576	0	0.93034	0	0	0.06966
V577	0.43299	0.52262	0.00687	0.02503	0.01249
V578	0	0.09541	0.56662	0.25208	0.08589
