Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V423	0.3119	0.16419	0.27218	0.18578	0.06594
V424	0.01145	0	0.47834	0.01461	0.49559
V425	0.34033	0.36954	0	0.00213	0.288
V426	0.25409	0.15449	0.01313	0.45926	0.11903
V427	0.19114	0.62613	0.13557	0	0.04716
V428	0.08788	0.65155	0.06751	0.07496	0.1181
V429	0.1081	0.78108	0.00081	0.04352	0.06649
V430	0.04711	0	0.39568	0.2015	0.3557
V431	0.12252	0.3563	0.18566	0.24364	0.09189
V432	0.33281	0.02898	0.11613	0.35198	0.17011
V433	0.21788	0	0.49159	0.22072	0.06982
V434	0.2522	0.27253	0.35554	0	0.11973
V435	0.58039	0.02602	0.33952	0.00449	0.04959
V436	0.05615	0.59737	0.09357	0.04132	0.21159
V437	0.21738	0	0.01652	0.19538	0.57072
V438	0.14641	0.28808	0.18577	0.27902	0.10072
V439	0.62096	0	0.03458	0.29086	0.05359
V440	0.02112	0.35558	0.5255	0	0.0978
V441	0.02714	0.54798	0.35961	0.0087	0.05657
V442	0.04003	0.90149	0.01031	0	0.04817
V443	0.93413	0	0.00271	0.01616	0.047
V444	0.15778	0.4204	0.02464	0.32092	0.07626
V445	0.07189	0.39727	0.03305	0.43127	0.06653
V446	0.13787	0	0.08877	0.58583	0.18753
V447	0.08874	0	0	0.47717	0.4341
V448	0.18769	0	0.00685	0.05749	0.74797
V449	0.00223	0.03805	0.88795	0	0.07178
V450	0.23433	0.05831	0.23885	0.14	0.32851
V451	0.29296	0.16979	0.05394	0.34173	0.14158
V452	0.03408	0	0.13952	0.72591	0.10049
V453	0.03947	0	0	0.48503	0.4755
V454	0.01773	0	0.67141	0.02156	0.28929
V455	0.07389	0.21459	0.26942	0.04988	0.39222
V456	0.92612	0	0	0	0.07388
V457	0.66732	0.1949	0.02939	0.03406	0.07433
V458	0.0232	0.36601	0.48324	0.03854	0.08901
V459	0.16358	0.02596	0.04548	0.50628	0.25871
V460	0.69943	0.01715	0.18478	0.0381	0.06055
V461	0.20146	0.2925	0.23411	0.00598	0.26596
V462	0.0756	0.04817	0.00623	0.52851	0.34149
V463	0.23802	0.02669	0.00565	0.66574	0.0639
V464	0.17257	0.17366	0.59784	0	0.05592
V465	0.06158	0.07469	0.00695	0.06857	0.78821
V466	0.04381	0	0	0.14935	0.80684
V467	0.07353	0.23296	0.01526	0.54497	0.13328
V468	0.55115	0.28749	0.09799	0	0.06337
V469	0.02924	0.32077	0.04983	0.28381	0.31635
V470	0.83615	0.03913	0.02182	0.05392	0.04898
V471	0.40057	0.27788	0.02208	0.13208	0.16739
V472	0.02825	0.00207	0.03513	0.05982	0.87473
V473	0.04527	0.19849	0.22879	0.32176	0.20569
V474	0.31329	0.10227	0.0528	0.44655	0.08509
V475	0.1834	0.00884	0.57666	0.01783	0.21328
V476	0.18262	0	0.0874	0.62255	0.10743
V477	0.031	0.90949	0.01073	0	0.04878
V478	0.19723	0	0	0.04117	0.7616
V479	0.83772	0.03903	0.02892	0.04552	0.04881
V480	0.12965	0.65325	0.05082	0.09488	0.07141
V481	0.2523	0.35397	0.05591	0.17513	0.16269
V482	0.09966	0.67501	0.17033	0	0.05499
V483	0.30865	0.52207	0	0.08402	0.08525
V484	0.21823	0.5078	0.10743	0.11055	0.05599
V485	0.6778	0.05311	0.10756	0.10098	0.06055
V486	0.08469	0.05085	0.28974	0.01835	0.55637
V487	0.15404	0.10264	0.38897	0.29761	0.05674
V488	0.4345	0.03636	0	0.33936	0.18977
V489	0.00852	0.22886	0.63395	0.05678	0.07189
V490	0.01861	0.00201	0.71127	0.19882	0.06929
V491	0.03788	0.46549	0.04245	0.1041	0.35007
V492	0.05444	0.11315	0.02377	0.72373	0.08491
V493	0.04129	0	0	0.87354	0.08517
V494	0.33961	0	0.0048	0.53943	0.11616
V495	0.35017	0.1937	0.20174	0.15829	0.0961
V496	0.16042	0	0.04575	0.04054	0.75329
V497	0.12386	0	0.13866	0.13292	0.60457
V498	0.05721	0.85372	0.02294	0	0.06613
V499	0.05265	0.21333	0.24924	0.07253	0.41225
