cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V504	0.22307	0.70561	0.0122	0.05912
V505	0.18676	0.19765	0.28416	0.33142
V506	0.07921	0.22961	0.49855	0.19263
V507	0.61863	0.09061	0.13012	0.16064
V508	0.75861	0.15856	0.04272	0.04011
V509	0.21209	0.05502	0.54851	0.18438
V510	0.21536	0.50913	0.27063	0.00488
V511	0.04119	0.42117	0.05099	0.48665
V512	0.23133	0.05373	0.09073	0.62422
V513	0.07051	0.64557	0.22318	0.06074
V514	0.01833	0.10613	0.00966	0.86588
V515	0.77636	0.05679	0.0506	0.11625
V516	0.89894	0.0949	0.00024	0.00591
V517	0.03306	0.03742	0.27876	0.65075
V518	0.94737	0.04608	0.00029	0.00626
V519	0.02349	0.87677	0.00626	0.09348
V520	0.02164	0.01919	0.6483	0.31087
V521	0.55001	0.04156	0.38339	0.02504
V522	0.00535	0.11035	0.61923	0.26507
V523	0.3445	0.11331	0.28697	0.25522
V524	0.00704	0.77237	0.19444	0.02615
V525	0.24599	0.20288	0.03171	0.51943
V526	0.64964	0.07322	0.07985	0.1973
V527	0.18849	0.02618	0.43378	0.35155
V528	0.092	0.86519	0.00055	0.04226
V529	0.05176	0.06472	0.24665	0.63687
V530	0.00559	0.18225	0.71606	0.0961
V531	0.01991	0.86396	0.11602	0.00011
V532	0.16331	0.32666	0.03146	0.47858
V533	0.27531	0.34442	0.15228	0.22798
V534	0.00651	0.02625	0.73677	0.23046
V535	0.54312	0.0109	0.01504	0.43095
V536	0.1748	0.01363	0.40365	0.40793
V537	0.58444	0.2461	0.15868	0.01079
V538	0.44958	0.05254	0.09448	0.40341
V539	0.26001	0.42649	0.17246	0.14104
V540	0.19113	0.70108	0.07388	0.03391
V541	0.01401	0.51158	0.06898	0.40544
V542	0.18483	0.11663	0.28189	0.41665
V543	0.88191	0.01239	0.01156	0.09414
V544	0.09351	0.08709	0.19093	0.62847
V545	0.35876	0.13489	0.0771	0.42925
V546	0.0444	0.88409	0.0663	0.00521
V547	0.03238	0.63322	0.32283	0.01157
V548	0.14621	0.76477	0.08409	0.00492
V549	0.30505	0.03651	0.6466	0.01184
V550	0.58076	0.03401	0.00165	0.38358
V551	0.1677	0.74499	0.03665	0.05066
V552	0.00109	0.53987	0.0095	0.44954
V553	0.2114	0.13572	0.63429	0.01859
V554	0.04982	0.10347	0.03375	0.81297
V555	0.08048	0.2094	0.3697	0.34042
V556	0.0012	0.04855	0.92105	0.0292
V557	0.82037	0.02916	0.01126	0.13922
V558	0.06011	0.79671	0.02869	0.11449
V559	0.0109	0.7966	0.1923	0.00021
V560	0.67389	0.32057	9e-05	0.00545
V561	0.00174	0.05285	0.93618	0.00923
V562	0.77935	0.01083	0.122	0.08781
V563	0.22815	0.02506	0.74041	0.00638
V564	0.05193	0.07837	0.85663	0.01308
V565	0.1138	0.24091	0.41739	0.2279
V566	0.70278	0.09178	0.00491	0.20053
V567	0.21038	0.44994	0.02917	0.31051
V568	0.23121	0.02207	0.06388	0.68284
V569	0.67639	0.03197	9e-04	0.29074
V570	0.02116	0.26594	0.6527	0.06019
V571	0.82172	0.12261	0	0.05566
V572	0.42319	0.01535	0.47002	0.09145
V573	0.05698	0.18559	0.01321	0.74422
V574	0.03271	0.78256	0.17327	0.01146
V575	0.01664	0.09325	0.14205	0.74807
V576	0.1448	0.80608	0.0377	0.01142
V577	0.03323	0.05252	0.23612	0.67813
V578	0.04669	0.06041	0.72237	0.17053
V579	0.00793	0.87984	0.09332	0.01891
V580	0.13992	0.0232	0.12694	0.70994
V581	0.06436	0.10233	0.00797	0.82534
V582	0.58357	0.13854	0.03544	0.24245
V583	0.00576	0.04662	0.62926	0.31835
V584	0.51198	0.14387	0.31106	0.03309
V585	0.00718	0.02565	0.48025	0.48692
V586	0.2147	0.02073	0.68103	0.08354
V587	0.24756	0.02406	0.70216	0.02622
V588	0.62626	0.04322	0.02741	0.30311
V589	0.05026	0.82594	0.06442	0.05938
V590	0.04354	0.75776	0.19361	0.0051
V591	0.00085	0.05325	0.22842	0.71748
V592	0.14794	0.05335	0.79752	0.00118
V593	0.57253	0.00734	0.19844	0.22168
