CD19B	CD56NK	CD4MemoryT	CD14
V580	0.01218	0.10898	0.14255	0.73629
V581	0	0.14885	0.04787	0.80328
V582	0.33418	0.20217	0.12254	0.34111
V583	0	0.12819	0.45024	0.42157
V584	0.31927	0.2185	0.32417	0.13806
V585	0	0.09941	0.33717	0.56342
V586	0.12878	0.10183	0.55702	0.21236
V587	0.16131	0.10519	0.59009	0.14341
V588	0.3714	0.10651	0.11951	0.40258
V589	0	0.74494	0.11089	0.14417
V590	0	0.71949	0.19343	0.08709
V591	0	0.11826	0.16224	0.7195
V592	0.0874	0.12618	0.67488	0.11153
V593	0.35853	0.07588	0.23005	0.33555
V594	0.17435	0.34061	0.33181	0.15323
V595	0	0.10778	0.05312	0.8391
V596	0	0.31104	0.19556	0.4934
V597	0	0.54772	0.2818	0.17048
V598	0	0.19606	0.677	0.12693
V599	0.39771	0.35347	0.13617	0.11265
V600	0.15492	0.48681	0.14046	0.21781
V601	0.0106	0.31751	0.13585	0.53605
V602	0	0.10746	0.04827	0.84427
V603	0	0.35524	0.04025	0.60451
V604	0.3244	0.18831	0.35614	0.13115
V605	0	0.36531	0.33812	0.29656
V606	0.47288	0.20109	0.11769	0.20835
V607	0.40353	0.08562	0.18039	0.33046
V608	0.08702	0.23041	0.34589	0.33667
V609	0	0.26821	0.20397	0.52781
V610	0.51394	0.08629	0.17813	0.22164
V611	0.10355	0.09879	0.10802	0.68964
V612	0	0.17297	0.64573	0.1813
V613	0	0.36679	0.48713	0.14608
V614	0.49929	0.12226	0.14682	0.23164
V615	0	0.14228	0.06379	0.79393
V616	0	0.64689	0.09574	0.25738
V617	0.30514	0.22269	0.37725	0.09492
V618	0.46347	0.06765	0.09048	0.37841
V619	0.20174	0.11385	0.31625	0.36816
V620	0	0.62956	0.28693	0.08351
V621	0.2133	0.21645	0.22511	0.34514
V622	0.19999	0.28222	0.38273	0.13506
V623	0	0.14642	0.12995	0.72363
V624	0.56114	0.22564	0.11598	0.09724
V625	0.0973	0.50154	0.16139	0.23977
V626	0.70849	0.07281	0.1252	0.0935
V627	0	0.10485	0.0782	0.81695
