Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V397	0.68047	0.13134	0.03417	0.10184	0.05218
V398	0.09021	0	0.15441	0.62391	0.13148
V399	0.0721	0.00502	0	0.27366	0.64922
V400	0.15973	0.52847	0.16053	0.13988	0.01139
V401	0.34109	0	0.63779	0.01479	0.00634
V402	0.39966	0.00972	0.45162	0.05428	0.08473
V403	0.17297	0.0522	0	0.14649	0.62834
V404	0.02501	0.03559	0.47759	0.38144	0.08037
V405	0.35879	0.24348	0.07143	0.21122	0.11509
V406	0.02585	0.04703	0.90039	0	0.02672
V407	0.88839	0.04077	0.03485	0.02406	0.01193
V408	0.0459	0.36624	0.00422	0.25234	0.33129
V409	0.13653	0	0.0525	0.6581	0.15287
V410	0.14273	0.11058	0.32325	0.04532	0.37812
V411	0.03956	0	0	0.06087	0.89957
V412	0.04402	0.12176	0.12277	0.04443	0.66702
V413	0.0436	0.23729	0.14839	0.35978	0.21095
V414	0.07154	0.0652	0	0.45597	0.4073
V415	0.18285	0	0	0.03298	0.78417
V416	0.13221	0.06327	0.01344	0.15823	0.63284
V417	0.02283	0.01079	0.76308	0.12255	0.08075
V418	0.53357	0.40583	0.02367	0.00072	0.03621
V419	0.26974	0	0.01055	0.13035	0.58936
V420	0.24739	0	0.09065	0.05605	0.6059
V421	0.03295	0	0.11751	0.07119	0.77835
V422	0.05013	0	0.03969	0.69357	0.21661
V423	0.30951	0.16833	0.29417	0.18792	0.04007
V424	0.02272	0	0.48364	0.01191	0.48173
V425	0.33474	0.37351	0	0.00954	0.28222
V426	0.2536	0.16107	0.01704	0.45138	0.11692
V427	0.18991	0.64688	0.15468	0	0.00853
V428	0.08611	0.6561	0.07875	0.0864	0.09263
V429	0.10372	0.79737	0.00727	0.05964	0.032
V430	0.05607	0	0.40709	0.18717	0.34968
V431	0.1227	0.35763	0.20225	0.24534	0.07208
V432	0.32972	0.0369	0.12477	0.34036	0.16825
V433	0.21805	0	0.52102	0.21703	0.04389
V434	0.25049	0.27579	0.38441	0.00028	0.08903
V435	0.57413	0.03414	0.36555	0.0132	0.01298
V436	0.05641	0.59467	0.10444	0.05026	0.19422
V437	0.21597	0	0.01868	0.17772	0.58763
V438	0.14679	0.28983	0.2016	0.27761	0.08417
V439	0.62381	0	0.04138	0.29363	0.04118
V440	0.02301	0.35757	0.55841	0.00428	0.05673
V441	0.02621	0.55114	0.38789	0.02167	0.0131
V442	0.03573	0.93875	0.01851	0	0.00701
V443	0.94223	0.00757	0.00566	0.02772	0.01682
V444	0.15708	0.426	0.03166	0.32502	0.06025
V445	0.07425	0.40134	0.03966	0.43156	0.0532
V446	0.14307	0.00463	0.0949	0.56065	0.19675
V447	0.09722	0	0.00118	0.44701	0.45458
V448	0.18766	0	0.00768	0.04672	0.75795
V449	0.00522	0.04938	0.93224	0	0.01317
V450	0.23062	0.06274	0.24951	0.13264	0.32449
V451	0.29135	0.1751	0.06097	0.33657	0.13601
V452	0.04413	0	0.14762	0.70338	0.10488
V453	0.05068	0	0	0.45569	0.49363
V454	0.02537	0.00494	0.68521	0.02254	0.26195
V455	0.07728	0.21029	0.27942	0.0485	0.3845
V456	0.93255	0.01511	0	0.00656	0.04578
V457	0.66631	0.20597	0.03579	0.04447	0.04747
V458	0.02486	0.36532	0.51244	0.04728	0.0501
V459	0.16558	0.03374	0.04865	0.48112	0.27091
V460	0.69595	0.02614	0.20112	0.04605	0.03074
V461	0.19807	0.28971	0.24951	0.01184	0.25087
V462	0.08204	0.05477	0.00682	0.49914	0.35724
V463	0.23886	0.03667	0.00754	0.65222	0.06471
V464	0.17081	0.17917	0.63797	0	0.01205
V465	0.06957	0.07757	0.00602	0.05545	0.79139
V466	0.05563	0	0	0.13079	0.81358
V467	0.07786	0.23665	0.01885	0.53268	0.13396
V468	0.55368	0.30268	0.11181	0	0.03183
V469	0.03531	0.31688	0.05452	0.27333	0.31996
V470	0.83832	0.05142	0.02615	0.06371	0.0204
V471	0.3972	0.28273	0.0281	0.13652	0.15544
V472	0.04032	0.0104	0.03206	0.0453	0.87192
V473	0.05122	0.1981	0.24149	0.30956	0.19964
V474	0.31244	0.1098	0.05944	0.43972	0.07861
V475	0.18048	0.01502	0.59835	0.02084	0.18532
V476	0.18637	0.00557	0.09454	0.60231	0.1112
V477	0.02647	0.94675	0.01887	0.00054	0.00737
V478	0.19618	0	0	0.03181	0.77201
V479	0.83994	0.05125	0.0339	0.05537	0.01955
V480	0.12699	0.66202	0.06141	0.1077	0.04188
V481	0.25002	0.35617	0.06466	0.17838	0.15077
V482	0.09785	0.69386	0.1917	0	0.01659
V483	0.30602	0.5355	0.00249	0.09654	0.05945
V484	0.21596	0.51484	0.12168	0.1216	0.02592
V485	0.67584	0.06198	0.11897	0.1077	0.0355
V486	0.0888	0.05425	0.29262	0.01434	0.54999
V487	0.15394	0.10703	0.41446	0.29183	0.03273
V488	0.43038	0.04577	0	0.33213	0.19172
V489	0.01155	0.23149	0.66523	0.06377	0.02796
V490	0.02419	0.00989	0.73762	0.19693	0.03136
V491	0.04175	0.45706	0.04822	0.10472	0.34825
V492	0.06019	0.11995	0.02631	0.70557	0.08798
V493	0.04993	0	0	0.8585	0.09157
V494	0.34097	0	0.00862	0.5286	0.12182
V495	0.34786	0.19762	0.21925	0.16145	0.07383
V496	0.16138	0.0034	0.04605	0.03073	0.75843
V497	0.12758	0.00405	0.14009	0.11711	0.61116
V498	0.05379	0.87987	0.03223	0.00544	0.02867
V499	0.0581	0.20851	0.2579	0.06905	0.40643
V500	0.11118	0.48407	0.11354	0.21376	0.07746
V501	0.08377	0.30805	0.01022	0.03167	0.56629
V502	0.11138	0.81118	0.04682	0.02505	0.00558
V503	0.47082	0	0.20838	0.13342	0.18739
V504	0.48653	0.19129	0.00223	0.00751	0.31243
V505	0.63634	0	0.01807	0.0801	0.26549
V506	0.03001	0.51985	0.06686	0.02035	0.36293
V507	0.8494	0	0.02903	0.07841	0.04315
V508	0.02174	0.64589	0.21593	0.0355	0.08094
V509	0.05875	0.45196	0.14235	0.19325	0.1537
V510	0.39681	0.50736	0.04949	0.0327	0.01365
V511	0.06681	0.30783	0.52062	0.02928	0.07546
V512	0.15158	0.45499	0.18005	0.04454	0.16885
V513	0.15486	0.69098	0.07838	0.03928	0.0365
V514	0.03656	0	0.21	0.061	0.69243
V515	0.10066	0.10885	0	0.72438	0.06611
V516	0.16857	0.34862	0.11137	0.32883	0.04261
V517	0.05167	0.01048	0.04337	0.81218	0.08231
V518	0.44198	0	0.328	0.18121	0.04881
V519	0.7914	0.05834	0.00344	0.12167	0.02515
