CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V337	0.11856	0.13809	0.09056	0.05967	0.54922	0.0439
V338	0.4934	0.02334	0.105	0.06254	0.18961	0.12611
V339	0.13853	0.07384	0.32447	0.22398	0.11884	0.12034
V340	0.42947	0.20658	0.07233	0.08694	0.09518	0.1095
V341	0.22983	0.04745	0.06772	0.42761	0.15234	0.07506
V342	0.12712	0.01155	0.04284	0.49427	0.17261	0.1516
V343	0.24083	0.11072	0.15838	0.06914	0.09396	0.32697
V344	0.13657	0.4216	0.05982	0.07164	0.21665	0.09371
V345	0.06719	9e-05	0.05176	0.06288	0.77446	0.04361
V346	0.16616	0.01619	0.04856	0.3338	0.35748	0.0778
V347	0.35176	0.11253	0.07882	0.11053	0.25963	0.08674
V348	0.13488	0.10824	0.50057	0.0615	0.12544	0.06937
V349	0.49422	0.08002	0.10263	0.11891	0.09994	0.10427
V350	0.33726	0.04146	0.15246	0.21147	0.08574	0.1716
V351	0.2978	0.03996	0.11047	0.07051	0.0915	0.38976
V352	0.1562	0.2316	0.06642	0.05144	0.30604	0.1883
V353	0.06891	0.14362	0.59554	0.04762	0.08501	0.0593
V354	0.18516	0.03062	0.22363	0.04932	0.31748	0.19379
V355	0.0509	0.03238	0.71259	0.05476	0.08563	0.06374
V356	0.37768	0.10945	0.0838	0.207	0.10768	0.11438
V357	0.24804	0.01702	0.34127	0.06372	0.24277	0.0872
V358	0.24503	0	0.12634	0.07481	0.08563	0.4682
V359	0.1657	0.08126	0.03696	0.46097	0.18253	0.07258
V360	0.36493	0.01586	0.06209	0.19057	0.25626	0.11029
V361	0.13574	0.57357	0.06892	0.07049	0.10837	0.04291
V362	0.11619	0.38982	0.06801	0.26618	0.1202	0.0396
V363	0.49806	0.06936	0.11387	0.05642	0.13648	0.12582
V364	0.21673	0.12919	0.0814	0.07631	0.17144	0.32492
V365	0.31929	0.29628	0.06835	0.14896	0.08932	0.0778
V366	0.13099	0.19463	0.37044	0.09358	0.14479	0.06557
V367	0.08411	0.00819	0.03976	0.4473	0.35081	0.06983
V368	0.19521	0.09175	0.12563	0.0754	0.19616	0.31585
V369	0.0948	0.01783	0.04478	0.09792	0.65958	0.0851
V370	0.0833	0.06666	0.50324	0.14839	0.10712	0.09128
V371	0.13855	0.19817	0.04393	0.37612	0.11709	0.12613
V372	0.14106	0.45191	0.06066	0.07246	0.20265	0.07126
V373	0.55963	0.03097	0.08433	0.05788	0.062	0.20519
V374	0.18486	0.02261	0.21458	0.38139	0.13178	0.06478
V375	0.31292	0.01945	0.2003	0.09138	0.27984	0.0961
V376	0.21984	0.01955	0.08712	0.13713	0.14855	0.38783
