CD19B	CD56NK	CD4MemoryT	CD14
V516	0.7516	0.11688	0.05548	0.07604
V517	0.05002	0.1035	0.23782	0.60867
V518	0.79774	0.06525	0.06262	0.07439
V519	0.01869	0.77044	0.02001	0.19086
V520	0.04695	0.07375	0.50548	0.37382
V521	0.46139	0.08984	0.33837	0.1104
V522	0.02245	0.19067	0.46029	0.32659
V523	0.27934	0.18186	0.24023	0.29857
V524	0.0055	0.70375	0.16327	0.12747
V525	0.19805	0.24875	0.0682	0.485
V526	0.49463	0.13166	0.1173	0.25641
V527	0.18171	0.0919	0.34149	0.3849
V528	0.07709	0.76801	0.01428	0.14062
V529	0.0664	0.13605	0.21323	0.58432
V530	0.02253	0.2501	0.53648	0.19089
V531	0.0141	0.78844	0.10352	0.09394
V532	0.13807	0.34441	0.06171	0.4558
V533	0.21847	0.36341	0.14272	0.2754
V534	0.0296	0.08373	0.57524	0.31143
V535	0.4265	0.05388	0.07005	0.44957
V536	0.17286	0.06921	0.32599	0.43194
V537	0.46496	0.27859	0.16675	0.0897
V538	0.34903	0.11587	0.12473	0.41037
V539	0.20872	0.42349	0.15419	0.2136
V540	0.15815	0.62946	0.08376	0.12863
V541	0.01788	0.48636	0.08257	0.41319
V542	0.16537	0.18808	0.23155	0.415
V543	0.71086	0.04439	0.07154	0.17321
V544	0.09802	0.15709	0.17826	0.56663
V545	0.27836	0.19481	0.10581	0.42102
V546	0.03672	0.79155	0.07123	0.10051
V547	0.03728	0.59617	0.25949	0.10705
V548	0.12513	0.68981	0.08841	0.09665
V549	0.28736	0.08512	0.53107	0.09645
V550	0.45018	0.0839	0.05696	0.40896
V551	0.14112	0.66423	0.04893	0.14572
V552	0.00136	0.50522	0.03671	0.45672
V553	0.20336	0.19528	0.49323	0.10814
V554	0.05626	0.1508	0.07945	0.71349
V555	0.08699	0.27015	0.27958	0.36328
V556	0.02732	0.09355	0.75396	0.12517
V557	0.64668	0.07325	0.06807	0.21199
V558	0.05401	0.69972	0.0421	0.20417
V559	0.00693	0.73616	0.16228	0.09462
V560	0.55112	0.32497	0.04278	0.08113
V561	0.02957	0.08616	0.78701	0.09725
V562	0.62309	0.04803	0.16059	0.16829
V563	0.23069	0.06439	0.61597	0.08896
V564	0.07865	0.13481	0.68132	0.10522
V565	0.11468	0.29506	0.30869	0.28157
V566	0.53732	0.14483	0.05659	0.26126
V567	0.16928	0.43661	0.05466	0.33945
V568	0.19412	0.08089	0.10354	0.62145
V569	0.52781	0.07789	0.05656	0.33774
V570	0.03958	0.31754	0.485	0.15788
V571	0.65171	0.1623	0.05108	0.13492
V572	0.36799	0.06262	0.39243	0.17696
V573	0.0609	0.22133	0.05836	0.65942
V574	0.03296	0.70938	0.14846	0.1092
V575	0.03334	0.15326	0.14742	0.66599
V576	0.12438	0.72388	0.04734	0.1044
V577	0.04991	0.12053	0.20856	0.621
V578	0.07103	0.1332	0.54229	0.25348
V579	0.00384	0.78539	0.09108	0.11969
V580	0.13021	0.08437	0.14533	0.64009
V581	0.06322	0.14224	0.06305	0.73149
V582	0.44101	0.19216	0.07798	0.28884
V583	0.02629	0.11886	0.47922	0.37564
V584	0.41114	0.19751	0.27217	0.11917
V585	0.02778	0.08605	0.37883	0.50733
V586	0.21613	0.07109	0.5379	0.17489
V587	0.24474	0.07103	0.56744	0.11678
V588	0.48197	0.09746	0.08046	0.34011
V589	0.04435	0.72406	0.07343	0.15816
V590	0.0427	0.69386	0.16364	0.0998
V591	0.02213	0.11483	0.20169	0.66136
V592	0.16112	0.09382	0.66328	0.08179
V593	0.46168	0.05126	0.20453	0.28253
V594	0.27006	0.31225	0.28559	0.1321
V595	0.03688	0.10096	0.07834	0.78381
V596	0.04066	0.31385	0.20375	0.44174
V597	0.00415	0.54708	0.27396	0.17481
V598	0.04036	0.1729	0.67983	0.1069
V599	0.48944	0.33331	0.06861	0.10864
V600	0.27194	0.45782	0.0754	0.19485
V601	0.13181	0.30391	0.10689	0.45739
V602	0.03712	0.10048	0.07386	0.78853
V603	0.01398	0.37997	0.0512	0.55484
V604	0.41487	0.16433	0.30944	0.11135
V605	0.06966	0.35094	0.32052	0.25888
