cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V280	0.16976	0.023	0.21971	0.58752
V281	0.60748	0.06888	0.1749	0.14874
V282	0	0.0228	0.91446	0.06274
V283	0.26648	0.61946	0.03343	0.08063
V284	0.03669	0.95023	0.01182	0.00126
V285	0	0	0.97638	0.02362
V286	0.28769	0.57282	0.07584	0.06365
V287	0.12035	0.87099	0	0.00866
V288	0.00812	0.28314	0.55666	0.15208
V289	0.28119	0.215	0.44083	0.06298
V290	0.80503	0.19497	0	0
V291	0.47104	0.06066	0.43924	0.02906
V292	0.92607	0.06063	0	0.0133
V293	0.25827	0	0.69201	0.04973
V294	0.20304	0.46509	0.05241	0.27946
V295	0.0892	0.21244	0.37865	0.3197
V296	0.14716	0.10334	0.68136	0.06815
V297	0.22341	0.0158	0.2645	0.49629
V298	0.26965	0.07507	0.62125	0.03404
V299	0.18538	0.36276	0.10819	0.34367
V300	0.0687	0.03744	0.48172	0.41214
V301	0.09356	0.08453	0.73466	0.08726
V302	0.67104	0.32889	0	7e-05
V303	0	0.56322	0.40172	0.03506
V304	0.01173	0	0.87675	0.11152
V305	0.1253	0.15894	0.57466	0.14111
V306	0.82199	0.15297	0	0.02503
V307	0.02529	0.97443	0	0.00028
V308	0.2643	0.24547	0.35605	0.13419
V309	0.42098	0.38302	0.03201	0.16398
V310	0.14156	0.37037	0.25154	0.23652
V311	0.54551	0.45449	0	0
V312	0.1172	0.75599	0.10435	0.02247
V313	0.14117	0.16991	0.18189	0.50703
V314	0.06822	0.54607	0.18288	0.20283
V315	0.17875	0.6782	0.03352	0.10952
V316	0.32537	0.1406	0.43212	0.10192
V317	0.13476	0.75221	0.02805	0.08498
V318	0.10502	0.6505	0.04719	0.19729
V319	0	0.01119	0.94376	0.04505
V320	0.04836	0.11755	0.74296	0.09113
V321	0.64929	0.35071	0	0
V322	0.27723	0.39457	0.11802	0.21018
V323	0.19131	0.04023	0.28921	0.47926
V324	0.68534	0.28824	0.00695	0.01947
V325	0.33968	0.65504	0	0.00527
V326	0.03887	0.63515	0.147	0.17898
V327	0.1153	0.19401	0.28658	0.40412
V328	0.00118	0	0.88484	0.11398
V329	0.26607	0.14181	0.30977	0.28234
V330	0.42954	0.0122	0.41069	0.14756
V331	0.48005	0.13981	0.1039	0.27624
V332	0.0908	0.06933	0.41549	0.42439
V333	0.41889	0.07943	0.42395	0.07773
V334	0.3929	0.0122	0.44156	0.15334
V335	0.00455	0.3186	0.5904	0.08645
V336	0.222	0.72165	0	0.05634
V337	0.28809	0.39556	0.28073	0.03563
V338	0.00294	0.99706	0	0
V339	0.03293	0	0.93351	0.03356
V340	0.04167	0.21475	0.62985	0.11373
V341	0.16147	0.06028	0.2636	0.51465
V342	0.21849	0	0.68561	0.0959
V343	0.93244	0.06756	0	0
V344	0.67656	0.18008	0.13358	0.00978
V345	0	0	0.98271	0.01729
V346	0.27715	0.14401	0.38867	0.19018
V347	0.15767	0.02811	0.34581	0.4684
V348	0.08554	0.6844	0.14652	0.08354
V349	0.3474	0.168	0.40941	0.07519
V350	0.02467	0.82162	0.14969	0.00401
V351	0.04471	0.02128	0.6324	0.30161
V352	0	0	0.93498	0.06502
V353	0.88125	0.09374	0	0.025
V354	0.05096	0.70035	0.21317	0.03552
V355	0.28524	0.06515	0.53415	0.11546
V356	0.16111	0.03931	0.31357	0.48601
V357	0.14156	0.35387	0.35742	0.14715
V358	0.61459	0.16791	0.06114	0.15636
V359	0.65713	0.12444	0.04572	0.17272
V360	0.57457	0.41902	0	0.00641
V361	0	0.38594	0.5918	0.02226
V362	0.00255	0.99745	0	0
V363	0.17715	0.11538	0.57068	0.13678
V364	0.12166	0.03774	0.76199	0.07861
V365	0.43347	0.05965	0.11513	0.39175
V366	0.11503	0.72914	0.07238	0.08345
V367	0.6505	0.20489	0	0.14462
V368	0.12303	0.76703	0.05326	0.05668
V369	0	0.3471	0.62919	0.02371
V370	0.28365	0.26406	0.41459	0.0377
V371	0.22449	0.73945	0	0.03606
V372	0.27997	0.07788	0.28445	0.35771
V373	0.08274	0.13897	0.61269	0.1656
V374	0.77081	0.04719	0.17325	0.00876
V375	0.14027	0.06316	0.35705	0.43952
V376	0.15677	0.05033	0.31117	0.48172
V377	0.83716	0.06815	0	0.0947
V378	0.03059	0.02003	0.6469	0.30248
V379	0.45017	0.27074	0.03956	0.23954
V380	0.24195	0.09191	0.36616	0.29998
V381	0.76997	0.06322	0.07868	0.08813
V382	0	0	0.96595	0.03405
V383	0.85995	0.07	0.01219	0.05786
V384	0.59907	0.11684	0.15472	0.12938
V385	0.8679	0.0745	0.0299	0.02769
V386	0.41506	0.02914	0.26821	0.28758
V387	0.59419	0.17347	0.17179	0.06055
V388	0.41176	0.35449	0.14336	0.0904
V389	0.44478	0.52121	0	0.03402
V390	0.27055	0.23715	0.46725	0.02506
V391	0.53257	0.17716	0.05031	0.23996
V392	0.4592	0.25138	0.17962	0.10979
V393	0.29339	0.23245	0.38348	0.09068
V394	0.1854	0.28139	0.23794	0.29527
V395	0.25566	0.41893	0.21935	0.10606
V396	0.02018	0.97504	0	0.00478
V397	0.78548	0.13563	0.05116	0.02773
V398	0.51916	0.1883	0.12608	0.16647
V399	0.22325	0.5758	0.13517	0.06578
V400	0.04291	0.66941	0.10445	0.18323
V401	0	0.113	0.81592	0.07108
V402	0.78569	0.21431	0	0
V403	0.1621	0.04602	0.27752	0.51436
V404	0.06303	0.17048	0.69295	0.07355
V405	0.32204	0.04895	0.32196	0.30705
V406	0.67042	0.27949	0	0.05009
V407	0.00294	0.99706	0	0
V408	0.09815	0.25411	0.50102	0.14673
V409	0.15712	0.03608	0.21901	0.58779
V410	0.10756	0.88168	0	0.01076
V411	0.60445	0.0597	0.03838	0.29748
V412	0.16156	0.07036	0.62034	0.14774
V413	0.08879	0.51715	0.24781	0.14625
V414	0.03519	0.50061	0.38308	0.08112
V415	0.48968	0.05557	0.29779	0.15696
V416	0	0.00977	0.96828	0.02196
V417	0.40792	0.59208	0	0
V418	0.16398	0.13879	0.32893	0.3683
V419	0.16894	0.02102	0.22877	0.58126
V420	0.02015	0.93179	0	0.04806
V421	0.12058	0.01681	0.77405	0.08856
V422	0.20367	0.10444	0.16975	0.52215
V423	0	0	0.9589	0.0411
V424	0	0.02711	0.79887	0.17401
V425	0.03033	0.21609	0.67479	0.07879
V426	0.03204	0.00418	0.89386	0.06992
V427	0.11398	0.43756	0.27323	0.17524
V428	0.1271	0.80374	0.01829	0.05087
V429	0.16579	0.02175	0.2406	0.57186
V430	0.75946	0.20935	0	0.03119
V431	0.20533	0.02846	0.58946	0.17675
V432	0.24176	0.14256	0.19644	0.41925
V433	0.11005	0.78523	0	0.10472
V434	0.46787	0.123	0.12642	0.2827
V435	0.58415	0.05514	0.17326	0.18745
V436	0.49773	0.03879	0.20064	0.26284
V437	0.35251	0.30994	0.05703	0.28053
V438	0.66043	0.22257	0.00925	0.10775
V439	0.18921	0.15486	0.16063	0.49529
