mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V263	0.71998	0.11903	0.01438	0.13516	0.01145
V264	0.12624	0.74148	0.04395	0.08833	0
V265	0.74371	0.13761	0.05854	0.04188	0.01826
V266	0.0245	0.04188	0.07395	0.15222	0.70744
V267	0.05447	0.02879	0.01382	0.26559	0.63733
V268	0.22085	0.36831	0.12992	0.23926	0.04167
V269	0.10219	0.3363	0.2854	0.24772	0.02838
V270	0.03805	0.04601	0.03078	0.88031	0.00486
V271	0.29701	0.58307	0.03349	0.06462	0.0218
V272	0.16886	0.68534	0.05577	0.06109	0.02894
V273	0.26447	0.09793	0.13076	0.36458	0.14226
V274	0.09534	0.06566	0.03821	0.29089	0.5099
V275	0.08141	0.59744	0.16403	0.15351	0.00361
V276	0.00756	0.20503	0.48597	0.27272	0.02872
V277	0.33838	0.19345	0.4037	0.02827	0.0362
V278	7e-04	0.13584	0.25045	0.50158	0.11143
V279	0.12864	0.04501	0.01671	0.76148	0.04816
V280	0.17591	0.06383	0.03421	0.64041	0.08564
V281	0.02636	0.18813	0.04366	0.73679	0.00506
V282	0.12417	0.80151	0.03874	0.03558	0
V283	0.34082	0.07682	0.08974	0.09576	0.39685
V284	0.03122	0.24453	0.40149	0.0561	0.26665
V285	0.5549	0.36275	0.01505	0.06004	0.00726
V286	0.08166	0.25345	0.58333	0.0657	0.01587
V287	0.23141	0.12513	0.12877	0.33928	0.17539
V288	0.19821	0.19765	0.43742	0.04106	0.12565
V289	0.15562	0.18719	0.02862	0.62285	0.00573
V290	0.4579	0.39766	0.12199	0.02245	0
V291	0.389	0.18295	0.01424	0.4039	0.00992
V292	0.12011	0.15483	0.2978	0.09763	0.32964
V293	0.00649	0.30148	0.58977	0.08087	0.02139
V294	0.01911	0.02602	0.01626	0.15137	0.78723
V295	0.0082	0.12949	0.24027	0.55185	0.0702
V296	0.77935	0.13674	0.00541	0.04061	0.0379
V297	0.01911	0.22457	0.54561	0.1658	0.04492
V298	0.26248	0.04903	0.00971	0.58002	0.09876
V299	0.23688	0.04561	0.01561	0.69602	0.00588
V300	0.85801	0.08575	0.00416	0.0339	0.01818
V301	0.83317	0.07962	0.00859	0.05519	0.02344
V302	0.00811	0.02811	0.0132	0.49987	0.45072
V303	0.11357	0.20052	0.17104	0.24257	0.2723
V304	0.18387	0.24122	0.51561	0.03008	0.02922
V305	0.22599	0.27472	0.08643	0.17049	0.24237
V306	0.39077	0.52806	0.02365	0.04991	0.00761
V307	0.21218	0.11465	0.19472	0.47299	0.00546
V308	0.22224	0.20717	0.45234	0.10292	0.01533
V309	0.58988	0.11195	0.04255	0.15263	0.10299
V310	0.03788	0.03925	0.01502	0.21696	0.69089
V311	0.00729	0.04095	0.03772	0.90133	0.0127
V312	0.10084	0.26244	0.20665	0.07003	0.36003
V313	0.07138	0.23275	0.02555	0.40678	0.26353
V314	0.07721	0.03761	0.01216	0.45928	0.41373
V315	0.83527	0.08121	0.01389	0.02756	0.04207
V316	0.14639	0.49043	0.2286	0.07453	0.06004
V317	0.3629	0.22772	0.35356	0.02794	0.02788
V318	0.80146	0.07445	0.00812	0.03205	0.08391
V319	0.10585	0.27017	0.57743	0.03806	0.00849
V320	0.06772	0.03499	0.01152	0.8732	0.01256
V321	0.14736	0.33521	0.24552	0.252	0.0199
V322	0.02035	0.34328	0.44399	0.09335	0.09902
V323	0.25263	0.2904	0.32483	0.05477	0.07737
V324	0.03109	0.07166	0.03827	0.84834	0.01065
V325	0.57857	0.1439	0.06775	0.1483	0.06148
V326	0.05293	0.0489	0.05199	0.23757	0.60862
V327	0.36009	0.41611	0.10654	0.05914	0.05812
V328	0.05275	0.26228	0.13964	0.53414	0.0112
V329	0	0.15674	0.2824	0.55123	0.00962
V330	0.08189	0.25425	0.58496	0.02646	0.05244
V331	0.13589	0.06941	0.07646	0.17943	0.53881
V332	0.42831	0.19482	0.31268	0.02834	0.03585
V333	0.36741	0.14343	0.21871	0.19277	0.07769
V334	0.05301	0.35678	0.42679	0.12418	0.03924
V335	0.65451	0.11394	0.06343	0.0666	0.10153
V336	0.20583	0.5159	0.24095	0.02808	0.00925
V337	0.01447	0.02889	0.02111	0.27402	0.6615
V338	0.64606	0.10888	0.1091	0.04774	0.08822
V339	0.25018	0.46619	0.17247	0.03546	0.07571
V340	0.04381	0.16567	0.10023	0.15052	0.53977
V341	0.04213	0.48235	0.37737	0.04389	0.05426
V342	0.27905	0.25252	0.32184	0.14144	0.00514
V343	0.62268	0.13607	0.19874	0.0299	0.01261
V344	0.15685	0.62398	0.06766	0.07566	0.07585
V345	0.21051	0.06798	0.01151	0.35358	0.35642
V346	0.04291	0.31626	0.25779	0.35567	0.02738
V347	0.10489	0.404	0.03967	0.42017	0.03127
V348	0.01831	0.22882	0.33455	0.29589	0.12243
V349	0.07888	0.36798	0.41306	0.0525	0.08758
V350	0.12903	0.34082	0.08546	0.31516	0.12953
V351	0.16387	0.16816	0.30379	0.34596	0.01822
V352	0.14307	0.50931	0.30898	0.03655	0.00209
V353	0.2743	0.26988	0.04474	0.10885	0.30223
