Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V205	0.06968	0.05351	0.04885	0.01167	0.08963	0.00839	0.58128	0.0446	0.09238	0
V206	0.30066	0.00798	0.4957	0.04603	0.04981	0	0.03043	0	0.00582	0.06356
V207	0.01056	0.11404	0.04016	0.06021	0.02747	0.00216	0.03161	0	0.14686	0.56693
V208	0	0	0.0483	0.06771	0.06248	0.72365	0.02246	0.00014	0.06281	0.01244
V209	0.04483	0.13049	0.12283	0.01788	0.61992	0.00579	0.03499	0	0.00892	0.01435
V210	0.07146	0.10076	0.08998	0.01224	0.50569	0.00926	0.04324	0.10854	0.03007	0.02876
V211	0.0342	0.07027	0.59691	0.05581	0.05745	0.00586	0.07946	0.02425	0.05348	0.02232
V212	0.11553	0.07861	0.04389	0.00693	0.0539	0.01208	0.03924	0.31554	0.33364	0.00064
V213	0.13362	0.01272	0.02713	0.0245	0.15473	0.58027	0.03668	0.00329	0.0032	0.02385
V214	9e-05	0.03812	0.03011	0.01014	0.26131	0.02399	0.49473	0	0.01768	0.12385
V215	0.00378	0	0.05	0.01389	0.09725	0	0.80625	0	0.02884	0
V216	0	0.71339	0.02816	0.01819	0.18084	0	0.02222	0.00348	0.01109	0.02264
V217	0.02236	0.21231	0.05626	0.08961	0.15249	0.23272	0.02311	0.03583	0.02422	0.15108
V218	0.03228	0	0.02691	0.01274	0.06159	0.57515	0.21218	0	0.00916	0.07
V219	0.00969	0	0.03895	0.06706	0.05142	0.02525	0.11881	0.65342	0.03541	0
V220	0.00882	0.01301	0.12308	0.34277	0.06814	0.00648	0.02654	0.05074	0.36041	0
V221	0.16509	0.08972	0.2898	0.03474	0.04192	0.00188	0.04808	0.06036	0.1372	0.1312
V222	0.04742	0.00644	0.65141	0.0622	0.04857	0.14977	0.0204	0	0.00428	0.0095
V223	0.03825	0.00776	0.67489	0.06331	0.0579	0.06427	0.07824	0	0.00558	0.0098
