Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V317	0.3801	0.0857	0.51532	0	0.01888
V318	0.89778	0	0.00726	0	0.09497
V319	0.10061	0.06837	0.83102	0	0
V320	0.07819	0	0.00383	0.82481	0.09318
V321	0.13737	0.33719	0.3117	0.1778	0.03594
V322	0.01252	0.26014	0.57163	0.04674	0.10897
V323	0.24834	0.21452	0.43862	0.01532	0.08319
V324	0.03833	0.04031	0.0437	0.79133	0.08632
V325	0.62432	0.10845	0.0902	0.1017	0.07532
V326	0.04113	0	0.04957	0.1755	0.73379
V327	0.32116	0.48288	0.11395	0.01861	0.06341
V328	0.05132	0.29685	0.17164	0.42792	0.05227
V329	0.00151	0.05069	0.40956	0.48665	0.05158
V330	0.07611	0.0354	0.84039	0	0.0481
V331	0.12364	0.004	0.08506	0.12999	0.65731
V332	0.46238	0.0525	0.45794	0	0.02718
V333	0.4066	0.02964	0.3191	0.14484	0.09981
V334	0.04488	0.28511	0.55474	0.07023	0.04504
V335	0.70919	0.0549	0.08717	0.02777	0.12098
V336	0.1645	0.56501	0.25931	0	0.01118
V337	0.00245	0	0.00705	0.20189	0.7886
V338	0.71225	0.01734	0.15914	0.01	0.10126
V339	0.20712	0.52709	0.18669	0.00115	0.07795
V340	0.03225	0.14515	0.10711	0.09747	0.61801
V341	0.03107	0.47667	0.42896	0.00727	0.05603
V342	0.2942	0.15402	0.45826	0.08927	0.00425
V343	0.69281	0.00594	0.30126	0	0
V344	0.10884	0.73078	0.05146	0.0289	0.08002
V345	0.20753	0.03638	0.00141	0.28813	0.46655
V346	0.0397	0.31468	0.32564	0.26595	0.05404
V347	0.09074	0.52176	0.03193	0.28971	0.06585
V348	0.01536	0.13729	0.45701	0.22773	0.16262
V349	0.0664	0.30087	0.52572	0.01389	0.09312
V350	0.11405	0.41401	0.09002	0.21902	0.1629
V351	0.17642	0.02893	0.45807	0.29748	0.0391
V352	0.1127	0.53223	0.34894	0.00129	0.00485
V353	0.24286	0.31933	0.03988	0.06193	0.33601
V354	0.55863	0.02037	0.42099	0	0
V355	0.08421	0.01479	0.35649	0.49484	0.04968
V356	0.08774	0.03556	0.83312	0.01015	0.03343
V357	0.03828	0.03516	0.51158	0.04874	0.36624
V358	0.02781	0.03039	0.03491	0.81633	0.09056
V359	0.05502	0.11534	0.0078	0.74835	0.07349
V360	0.71034	0.04911	0.09815	0.13038	0.01203
V361	0.32939	0.47839	0.09498	0.00165	0.09558
V362	0.80824	0.00164	0.10225	0	0.08787
V363	0.02708	0.01132	0.00139	0.19081	0.7694
V364	0.04405	0.2876	0.02606	0.41393	0.22836
V365	0.00642	0.00073	0.00848	0.86234	0.12203
V366	0.20435	0.04483	0.60827	0.05265	0.08991
V367	0.22528	0.21895	0.21494	0.15996	0.18087
V368	0.73975	0.08914	0.13199	0	0.03912
V369	0.05239	0.6372	0.23861	0.06883	0.00296
V370	0.02266	0.14974	0.12452	0.35235	0.35073
V371	0.07379	0.86456	0.05687	0.00463	0.00014
V372	0.64872	0.07045	0.15516	0.09431	0.03137
V373	0.12447	0.64541	0.13587	0.08267	0.01159
V374	0.09686	0.04991	0.40269	0.41751	0.03302
V375	0.30426	0.016	0.62257	0.05499	0.00217
V376	0.00546	0	0.39739	0.05354	0.54361
V377	0.09503	0.50617	0.21575	0.16486	0.01819
V378	0.13561	0.53453	0.17932	0.0089	0.14165
V379	0.01858	0	0.10182	0.12882	0.75079
V380	0.01506	0.04699	0.17781	0.48337	0.27677
V381	0.1359	0.02901	0.00068	0.07401	0.7604
V382	0.40552	0	0	0.28979	0.30468
V383	0.03093	0.00259	0.29079	0.62025	0.05544
V384	0.29226	0.04341	0.17655	0.40083	0.08694
V385	0.07927	0.07705	0.00185	0.07726	0.76457
V386	0.66825	0.01158	0.00497	0.28642	0.02878
V387	0.27351	0.01646	0.00443	0.62113	0.08447
V388	0.06998	0.81321	0.04623	0.05896	0.01163
V389	0.13036	0.75173	0.0282	0.03354	0.05617
V390	0.1772	0	0.00268	0.65209	0.16802
V391	0.69984	0.16304	0.00124	0.06265	0.07323
V392	0.94002	0.04081	0.01183	0	0.00733
V393	0.09816	0.01613	0.15683	0.51333	0.21556
V394	0.71484	0.0054	0.02778	0.14333	0.10866
V395	0	0.00627	0.39865	0.53774	0.05734
V396	0.54175	0.03016	0.42594	0	0.00215
V397	0.66827	0.14439	0.03962	0.09777	0.04996
V398	0.05977	0	0.17709	0.62069	0.14245
V399	0.03724	0.01219	0	0.28616	0.66441
V400	0.16954	0.53005	0.16527	0.12764	0.00749
V401	0.32159	0.00687	0.65552	0.01602	0
V402	0.37237	0.03205	0.45956	0.05614	0.07987
V403	0.13978	0.05952	0	0.16858	0.63212
V404	0.00017	0.05383	0.50505	0.36364	0.07731
V405	0.34397	0.26613	0.07654	0.20053	0.11283
V406	0.01547	0.04466	0.92439	0	0.01548
V407	0.88664	0.04203	0.04105	0.02307	0.00721
V408	0.04117	0.3705	0.01019	0.24806	0.33008
V409	0.10833	0	0.06619	0.65805	0.16743
V410	0.12013	0.12424	0.3234	0.06375	0.36849
V411	0.00378	0	0	0.10413	0.89209
V412	0.02156	0.12458	0.12469	0.07814	0.65103
V413	0.02828	0.25459	0.15832	0.34614	0.21267
V414	0.04152	0.07896	0	0.45167	0.42785
V415	0.14269	0	0	0.07491	0.7824
V416	0.09934	0.07178	0.01752	0.17927	0.6321
V417	0.00455	0.02061	0.78477	0.11666	0.0734
V418	0.5311	0.40194	0.02881	0.00612	0.03203
V419	0.2321	0.00405	0.01566	0.15301	0.59519
V420	0.20945	0	0.09585	0.08663	0.60807
V421	0.00075	0	0.12075	0.10828	0.77023
V422	0.01515	0.00433	0.05132	0.69106	0.23815
V423	0.29361	0.19407	0.30142	0.17483	0.03606
V424	0	0.00221	0.48527	0.03911	0.47341
V425	0.32318	0.37207	0.0032	0.02704	0.27451
V426	0.23782	0.18791	0.0226	0.43187	0.11981
V427	0.20888	0.62751	0.15932	0	0.00428
V428	0.10455	0.63904	0.08429	0.08532	0.08681
V429	0.13132	0.76808	0.01404	0.05902	0.02754
V430	0.02835	0.01053	0.41719	0.19325	0.35068
V431	0.11983	0.3752	0.20951	0.22748	0.06798
V432	0.30363	0.0621	0.13292	0.3301	0.17125
V433	0.19671	0.00932	0.54678	0.20708	0.04012
V434	0.24074	0.28485	0.38274	0.00962	0.08205
V435	0.55137	0.04953	0.37668	0.01471	0.00771
V436	0.07114	0.57753	0.10872	0.05853	0.18408
V437	0.17979	0.00409	0.02415	0.19618	0.59579
V438	0.13903	0.31158	0.20974	0.25885	0.08079
V439	0.62082	0	0.05139	0.28593	0.04185
V440	0.03034	0.35393	0.55619	0.01098	0.04856
V441	0.04483	0.53622	0.3877	0.02421	0.00705
V442	0.0762	0.8901	0.02644	0.00609	0.00117
V443	0.951	0.00199	0.01011	0.02563	0.01127
V444	0.15877	0.44387	0.0385	0.30087	0.058
V445	0.07439	0.42497	0.0475	0.4021	0.05103
V446	0.11081	0.02546	0.10605	0.54954	0.20814
V447	0.06225	0	0.00778	0.44847	0.48149
V448	0.14743	0	0.01194	0.08634	0.75429
V449	0	0.0393	0.9607	0	0
V450	0.20184	0.08213	0.25405	0.1404	0.32159
V451	0.27433	0.2028	0.06644	0.31993	0.13649
V452	0.01201	0	0.17307	0.70117	0.11375
V453	0.01626	0	0	0.45809	0.52565
V454	0.00562	0.01322	0.69113	0.03598	0.25404
V455	0.0635	0.21757	0.27984	0.06679	0.3723
V456	0.93786	0.01014	0.00208	0.00762	0.04229
V457	0.65448	0.21559	0.04074	0.04493	0.04426
V458	0.03132	0.36541	0.51262	0.04776	0.0429
V459	0.13504	0.05348	0.05582	0.47226	0.2834
V460	0.67624	0.04093	0.21044	0.04544	0.02695
V461	0.18733	0.29748	0.24853	0.02776	0.23889
V462	0.05036	0.07112	0.01217	0.49092	0.37542
V463	0.21939	0.05868	0.01352	0.6412	0.06721
V464	0.16312	0.18872	0.64282	0.00039	0.00496
V465	0.04052	0.07781	0.01012	0.09483	0.77671
V466	0.01917	0	0	0.16296	0.81787
V467	0.06246	0.26145	0.02624	0.51121	0.13864
V468	0.54622	0.30931	0.11729	0	0.02719
V469	0.02666	0.32531	0.06103	0.2677	0.3193
V470	0.83254	0.05839	0.03165	0.06073	0.01669
V471	0.38126	0.2982	0.03294	0.13447	0.15313
V472	0.0079	0.01107	0.0355	0.09014	0.8554
V473	0.03404	0.21562	0.2529	0.29834	0.1991
V474	0.29554	0.13883	0.06644	0.41988	0.07931
V475	0.15563	0.03031	0.60387	0.03164	0.17855
