Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V342	0.30209	0.13384	0.4658	0.08786	0.01041
V343	0.6994	0	0.29665	0	0.00395
V344	0.1105	0.72638	0.05201	0.02381	0.0873
V345	0.20895	0.02671	0.0015	0.27267	0.49016
V346	0.03965	0.30807	0.32809	0.26121	0.06298
V347	0.09141	0.51862	0.03328	0.28324	0.07345
V348	0.01489	0.12823	0.45854	0.21997	0.17837
V349	0.06652	0.29042	0.52855	0.00966	0.10485
V350	0.11471	0.40564	0.09126	0.21149	0.17689
V351	0.18122	0.01306	0.46384	0.29402	0.04787
V352	0.11517	0.52698	0.34833	0	0.00952
V353	0.24479	0.30469	0.04073	0.05364	0.35614
V354	0.57446	0	0.42383	0	0.00171
V355	0.08599	0.00299	0.36086	0.4913	0.05886
V356	0.08919	0.02354	0.83637	0.00769	0.0432
V357	0.03793	0.02485	0.50778	0.04035	0.3891
V358	0.02754	0.02691	0.03546	0.80917	0.10092
V359	0.05552	0.11235	0.0084	0.74155	0.08217
V360	0.72814	0.02481	0.10051	0.12902	0.01752
V361	0.33472	0.46419	0.09662	0	0.10447
V362	0.80666	0	0.09829	0	0.09506
V363	0.02619	0.01049	0	0.17004	0.79328
V364	0.0441	0.28361	0.0262	0.40188	0.2442
V365	0.00556	0.00056	0.00867	0.85075	0.13446
V366	0.20864	0.02689	0.61314	0.04902	0.10231
V367	0.22959	0.20129	0.21741	0.154	0.19771
V368	0.75504	0.06514	0.13379	0	0.04603
V369	0.05436	0.6364	0.23763	0.0644	0.0072
V370	0.02199	0.1431	0.12401	0.33835	0.37255
V371	0.07519	0.86309	0.05664	0.00108	0.00401
V372	0.66513	0.04706	0.15716	0.09252	0.03813
V373	0.12638	0.64116	0.13762	0.07881	0.01602
V374	0.09908	0.03725	0.40788	0.41455	0.04125
V375	0.31072	0	0.627	0.05339	0.00889
V376	0.00366	0	0.38771	0.04201	0.56662
V377	0.0963	0.50163	0.21758	0.16082	0.02367
V378	0.13766	0.52602	0.17903	0.00372	0.15357
V379	0.01746	0	0.09755	0.11068	0.77431
V380	0.01427	0.04036	0.17762	0.47108	0.29668
V381	0.13451	0.02399	0	0.05902	0.78248
V382	0.40375	0	0	0.27576	0.32049
V383	0.02948	0	0.2918	0.61451	0.06422
V384	0.30026	0.0245	0.17973	0.39744	0.09807
V385	0.0781	0.07295	0.00064	0.06161	0.78669
V386	0.67803	0	0.0054	0.28196	0.0346
V387	0.28034	0.00478	0.00558	0.61512	0.09418
V388	0.07064	0.81237	0.04704	0.05425	0.0157
V389	0.13178	0.74748	0.02948	0.02889	0.06237
V390	0.17838	0	0.0019	0.6388	0.18092
V391	0.71097	0.14382	0.00352	0.06053	0.08116
V392	0.94811	0.025	0.01359	0	0.0133
V393	0.09957	0.00582	0.15789	0.50375	0.23297
V394	0.71888	0	0.02638	0.13764	0.1171
V395	0	0	0.4011	0.53184	0.06706
V396	0.5552	0.00848	0.42753	0	0.00879
V397	0.68211	0.12443	0.04141	0.09522	0.05683
V398	0.05869	0	0.17647	0.60991	0.15493
V399	0.03635	0.01112	0	0.26443	0.68811
V400	0.17342	0.5236	0.16702	0.12401	0.01195
V401	0.3256	0	0.65419	0.01431	0.0059
V402	0.38162	0.00814	0.46542	0.0534	0.09142
V403	0.13902	0.05329	0	0.15197	0.65571
