B_cells	NK_cells	T_cells_CD4.	Monocytes
V581	0.13915	0.09808	0.03961	0.72316
V582	0.56344	0.14769	0.05821	0.23066
V583	0.01494	0.07942	0.60925	0.29639
V584	0.49078	0.16676	0.30537	0.03708
V585	0.03413	0.03088	0.48375	0.45124
V586	0.23803	0.04075	0.63236	0.08886
V587	0.26606	0.04539	0.65663	0.03192
V588	0.61853	0.04311	0.04846	0.2899
V589	0.08293	0.72586	0.12904	0.06217
V590	0.07176	0.68437	0.24387	0
V591	0.0105	0.0475	0.27496	0.66703
V592	0.16411	0.07689	0.759	0
V593	0.56912	0	0.20917	0.2217
V594	0.32842	0.28796	0.34702	0.03659
V595	0.10305	0.03747	0.10571	0.75377
V596	0.05453	0.28722	0.27601	0.38223
V597	0	0.54931	0.37919	0.0715
V598	0.0315	0.15735	0.79366	0.01749
V599	0.5973	0.29857	0.06669	0.03744
V600	0.35512	0.43928	0.0919	0.1137
V601	0.18977	0.27087	0.13263	0.40673
V602	0.1099	0.04715	0.0835	0.75946
V603	0.03723	0.36283	0.07295	0.52699
V604	0.48872	0.13361	0.34748	0.03019
V605	0.077	0.3324	0.41976	0.17083
V606	0.69433	0.154	0.02581	0.12586
V607	0.62995	0.00714	0.13951	0.2234
V608	0.22522	0.17804	0.39646	0.20029
V609	0.04556	0.24761	0.28719	0.41964
V610	0.72768	0.01942	0.11749	0.13541
V611	0.32665	0	0.10453	0.56882
V612	0.03332	0.13376	0.76557	0.06734
V613	0.05147	0.33693	0.58197	0.02963
V614	0.72088	0.06435	0.07261	0.14216
