mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V300	0.86323	0.07968	0.00305	0.0318	0.02224
V301	0.83201	0.07532	0.00922	0.05623	0.02722
V302	0	0.13537	0	0.51666	0.34797
V303	0.0535	0.23993	0.20978	0.28703	0.20975
V304	0.13177	0.17633	0.64054	0.0257	0.02566
V305	0.14281	0.29973	0.12653	0.2376	0.19333
V306	0.28269	0.45441	0.08145	0.12748	0.05397
V307	0.15771	0.11264	0.24646	0.44793	0.03526
V308	0.16922	0.14985	0.56538	0.09598	0.01957
V309	0.51662	0.13401	0.06317	0.18835	0.09786
V310	0	0.18689	0	0.30652	0.50659
V311	0	0.07715	0.04577	0.82748	0.0496
V312	0.03582	0.29718	0.24937	0.15557	0.26205
V313	0.02257	0.28623	0.04708	0.42746	0.21666
V314	0.0252	0.15193	0.00171	0.49457	0.3266
V315	0.83208	0.07997	0.01566	0.03051	0.04177
V316	0.07598	0.41703	0.29524	0.13533	0.07643
V317	0.30038	0.17232	0.45809	0.03737	0.03185
V318	0.7851	0.08409	0.00684	0.04622	0.07774
V319	0.05918	0.1956	0.71104	0.02527	0.00892
V320	0.03481	0.0811	0.01552	0.81661	0.05197
V321	0.09031	0.29032	0.31053	0.26129	0.04755
V322	0	0.28149	0.51776	0.11746	0.08329
V323	0.18171	0.24509	0.40969	0.08991	0.0736
V324	0.003	0.11081	0.05141	0.78504	0.04973
V325	0.50433	0.1512	0.09827	0.17808	0.06812
V326	0	0.18568	0.04272	0.32122	0.45039
V327	0.26396	0.36576	0.16431	0.12794	0.07803
V328	0.01736	0.2546	0.18772	0.49124	0.04908
V329	0	0.13781	0.33872	0.4909	0.03257
V330	0.036	0.18878	0.71479	0.02009	0.04033
V331	0.0634	0.19012	0.07916	0.26885	0.39847
V332	0.36696	0.14888	0.41056	0.03654	0.03706
V333	0.29769	0.13503	0.27707	0.21266	0.07755
V334	0.00783	0.29267	0.51199	0.13946	0.04805
V335	0.58598	0.12905	0.09043	0.10149	0.09305
V336	0.1255	0.42467	0.31358	0.09195	0.0443
V337	0	0.16741	0	0.34533	0.48726
V338	0.5855	0.11299	0.14831	0.07361	0.07959
V339	0.16195	0.40275	0.23755	0.10983	0.08792
V340	0	0.25984	0.1125	0.24092	0.38674
V341	0	0.39507	0.45148	0.08982	0.06363
V342	0.21615	0.20015	0.4101	0.14834	0.02525
V343	0.58266	0.10343	0.27003	0.02817	0.0157
V344	0.0776	0.53124	0.13248	0.15965	0.09903
V345	0.13888	0.1647	0.01133	0.40434	0.28074
V346	0.00333	0.28238	0.31683	0.34367	0.05379
V347	0.05248	0.3752	0.08973	0.41116	0.07143
V348	0	0.20945	0.39179	0.2939	0.10486
V349	0.02625	0.30917	0.49613	0.08933	0.07911
V350	0.06854	0.33742	0.13122	0.33634	0.12647
V351	0.11343	0.14258	0.37828	0.32859	0.03711
V352	0.0767	0.41053	0.39136	0.08709	0.03432
V353	0.18203	0.31137	0.07575	0.19872	0.23214
V354	0.46834	0.12256	0.38194	0.01181	0.01535
V355	0.03926	0.12658	0.30028	0.49746	0.03642
V356	0.04707	0.18224	0.7005	0.04041	0.02978
V357	0	0.19742	0.4409	0.13819	0.2235
V358	0	0.10182	0.04244	0.80571	0.05003
V359	0.01765	0.14263	0.02777	0.76543	0.04651
V360	0.57895	0.10776	0.09828	0.18808	0.02693
V361	0.27287	0.369	0.14521	0.1139	0.09902
V362	0.68692	0.09712	0.09811	0.04484	0.07302
V363	0	0.18631	0	0.33787	0.47583
V364	0.00752	0.26583	0.05669	0.51572	0.15423
V365	0	0.07753	0.01399	0.84593	0.06255
V366	0.14118	0.17133	0.50776	0.11103	0.06869
V367	0.15634	0.24208	0.21636	0.25722	0.128
V368	0.62828	0.13725	0.13309	0.05526	0.04611
V369	0.0198	0.46587	0.30121	0.1763	0.03681
V370	0	0.2124	0.12925	0.44309	0.21526
V371	0.04422	0.62435	0.15633	0.12806	0.04704
V372	0.52299	0.12872	0.14791	0.15828	0.0421
V373	0.08884	0.4601	0.20432	0.20049	0.04625
V374	0.05111	0.14714	0.33654	0.43441	0.0308
V375	0.22624	0.1428	0.52106	0.0938	0.0161
V376	0	0.17536	0.34291	0.159	0.32273
V377	0.0567	0.37534	0.25502	0.27008	0.04286
V378	0.09446	0.42087	0.2298	0.12714	0.12773
V379	0	0.18246	0.08802	0.26984	0.45969
V380	0	0.14795	0.16096	0.53133	0.15976
V381	0.07099	0.21222	0	0.23449	0.48229
V382	0.30642	0.1122	0.01078	0.38152	0.18908
V383	0	0.11166	0.24609	0.60836	0.03388
V384	0.20191	0.13116	0.16479	0.43583	0.06631
V385	0.01955	0.24233	0.00336	0.24049	0.49427
V386	0.53852	0.07786	0.01545	0.33467	0.0335
V387	0.18977	0.09954	0.02019	0.63227	0.05823
V388	0.03775	0.57797	0.13875	0.19267	0.05286
V389	0.09861	0.53891	0.11232	0.16563	0.08454
V390	0.11534	0.0978	0.01407	0.67235	0.10044
V391	0.6017	0.1646	0.02255	0.1429	0.06825
V392	0.83503	0.09411	0.01369	0.03461	0.02256
V393	0.0512	0.13142	0.14427	0.54664	0.12647
V394	0.57954	0.09338	0.03376	0.21169	0.08163
V395	0	0.11255	0.32364	0.53056	0.03325
V396	0.44869	0.13059	0.38453	0.01626	0.01992
