CD19B	CD56NK	CD4MemoryT	CD14
V313	0.08902	0.17969	0.07493	0.65636
V314	0.07039	0.4493	0.1268	0.35351
V315	0.13619	0.54847	0.07073	0.2446
V316	0.26265	0.19662	0.31899	0.22175
V317	0.11099	0.60039	0.07749	0.21114
V318	0.08436	0.50182	0.0562	0.35762
V319	0.09818	0.14439	0.63002	0.12741
V320	0.11436	0.20997	0.48421	0.19146
V321	0.49802	0.34962	0.05338	0.09898
V322	0.19156	0.33379	0.10292	0.37173
V323	0.12071	0.11468	0.12369	0.64092
V324	0.50535	0.26946	0.1053	0.1199
V325	0.25519	0.55678	0.08884	0.09919
V326	0.05618	0.50728	0.11346	0.32309
V327	0.09053	0.21024	0.13199	0.56723
V328	0.09515	0.12163	0.55544	0.22778
V329	0.18595	0.18396	0.17304	0.45705
V330	0.32066	0.09109	0.29472	0.29353
V331	0.29324	0.15574	0.09128	0.45974
V332	0.08719	0.14096	0.1838	0.58805
V333	0.33649	0.1436	0.32935	0.19056
V334	0.29783	0.0939	0.3074	0.30087
V335	0.07378	0.34914	0.38917	0.18792
V336	0.17059	0.59767	0.06082	0.17092
V337	0.23957	0.38747	0.25107	0.12189
V338	0.04477	0.80704	0.05218	0.09601
V339	0.14428	0.10363	0.64464	0.10745
V340	0.09829	0.27241	0.39872	0.23058
V341	0.10201	0.12362	0.10536	0.669
V342	0.2276	0.0929	0.47691	0.20259
V343	0.76973	0.05231	0.06225	0.11571
V344	0.52355	0.18623	0.18837	0.10186
V345	0.06491	0.11896	0.71566	0.10047
V346	0.21666	0.18512	0.24717	0.35105
V347	0.11236	0.10818	0.15033	0.62913
V348	0.08855	0.56705	0.14571	0.19869
V349	0.2823	0.21874	0.31856	0.18041
V350	0.0654	0.6791	0.16461	0.0909
V351	0.08498	0.12924	0.32388	0.46191
V352	0.09304	0.11592	0.62854	0.16251
V353	0.68177	0.06979	0.08515	0.16329
V354	0.08196	0.59397	0.19916	0.12492
V355	0.24268	0.15224	0.3703	0.23478
V356	0.10589	0.1159	0.12973	0.64848
V357	0.13703	0.345	0.23496	0.28301
V358	0.4169	0.16185	0.09547	0.32578
V359	0.44367	0.12043	0.08197	0.35393
V360	0.42258	0.40289	0.06491	0.10962
V361	0.04994	0.42938	0.42197	0.09871
V362	0.04488	0.80168	0.05747	0.09596
V363	0.17713	0.18885	0.36731	0.2667
V364	0.16665	0.1447	0.51423	0.17443
V365	0.24919	0.10898	0.0701	0.57173
V366	0.10313	0.58513	0.10684	0.2049
V367	0.4392	0.18804	0.05503	0.31773
V368	0.10829	0.61871	0.10766	0.16533
V369	0.06424	0.3911	0.4447	0.09996
V370	0.24813	0.29657	0.32984	0.12547
V371	0.17653	0.61334	0.06531	0.14482
V372	0.18317	0.14	0.14252	0.53431
V373	0.11797	0.21044	0.36478	0.30681
V374	0.6101	0.06445	0.21927	0.10618
V375	0.10938	0.12997	0.1607	0.59996
V376	0.10504	0.12292	0.12947	0.64257
V377	0.61311	0.05327	0.0652	0.26842
V378	0.07837	0.12941	0.33074	0.46148
V379	0.28139	0.24032	0.06238	0.41591
V380	0.17302	0.15628	0.19344	0.47726
V381	0.5611	0.07335	0.1314	0.23415
V382	0.11287	0.12124	0.65885	0.10705
V383	0.64129	0.05728	0.0988	0.20263
V384	0.42567	0.14067	0.15459	0.27907
V385	0.66099	0.06208	0.1221	0.15482
V386	0.2674	0.10119	0.16403	0.46739
V387	0.44282	0.19303	0.19412	0.17003
V388	0.2934	0.337	0.15697	0.21263
V389	0.32256	0.47218	0.05581	0.14944
V390	0.2493	0.28035	0.36777	0.10259
V391	0.33565	0.16758	0.07082	0.42595
V392	0.32721	0.25691	0.17382	0.24206
V393	0.23849	0.26689	0.28797	0.20665
V394	0.1327	0.27019	0.1316	0.46551
V395	0.19932	0.38444	0.18714	0.2291
V396	0.05183	0.7881	0.05041	0.10966
V397	0.59205	0.13306	0.13551	0.13938
V398	0.34721	0.19192	0.12662	0.33425
V399	0.17959	0.49353	0.15312	0.17377
V400	0.05669	0.52091	0.09292	0.32949
V401	0.08231	0.22121	0.53753	0.15895
V402	0.61734	0.19836	0.08077	0.10353
V403	0.10199	0.11727	0.11101	0.66973
V404	0.11923	0.24571	0.46275	0.1723
V405	0.21589	0.12143	0.1764	0.48627
V406	0.48439	0.26872	0.06555	0.18134
V407	0.04477	0.80704	0.05218	0.09601
V408	0.12256	0.28496	0.31493	0.27755
V409	0.0948	0.11108	0.07822	0.7159
V410	0.10787	0.71526	0.06669	0.11018
V411	0.36278	0.08074	0.05823	0.49825
