Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V433	0.21806	0	0.49037	0.21152	0.08005
V434	0.25299	0.27151	0.3522	0	0.1233
V435	0.57955	0.02448	0.33753	0.00161	0.05684
V436	0.06151	0.59955	0.09258	0.03585	0.21051
V437	0.2224	0	0.0153	0.18329	0.57901
V438	0.15055	0.28706	0.18547	0.26914	0.10778
V439	0.62649	0	0.03065	0.28272	0.06014
V440	0.02432	0.35811	0.51475	0	0.10282
V441	0.03184	0.5466	0.35178	0.00766	0.06212
V442	0.04666	0.89474	0.00908	0	0.04952
V443	0.93697	0	0	0.01209	0.05094
V444	0.16278	0.42047	0.02311	0.31127	0.08237
V445	0.07656	0.39747	0.0315	0.42051	0.07396
V446	0.14039	0	0.08783	0.57553	0.19625
V447	0.08954	0	0	0.4694	0.44107
V448	0.19245	0	0.00564	0.04158	0.76033
V449	0.00422	0.05257	0.86235	0	0.08085
V450	0.23935	0.05346	0.24353	0.13033	0.33333
V451	0.29996	0.16574	0.05313	0.33282	0.14835
V452	0.03487	0	0.13829	0.71603	0.1108
V453	0.0396	0	0	0.47924	0.48115
V454	0.01889	0.0027	0.66955	0.01667	0.29219
V455	0.07675	0.21479	0.27358	0.04088	0.394
V456	0.92414	0	0	0	0.07586
V457	0.67295	0.19183	0.02703	0.02971	0.07849
V458	0.02663	0.36822	0.4743	0.03593	0.09493
V459	0.16923	0.01819	0.04557	0.49902	0.26799
V460	0.70314	0.01298	0.18344	0.0337	0.06675
V461	0.20538	0.29272	0.23527	0	0.26663
V462	0.07952	0.04163	0.00562	0.52302	0.3502
V463	0.24392	0.01903	0.00363	0.65867	0.07475
V464	0.17191	0.17657	0.58751	0	0.064
V465	0.06503	0.07053	0.0082	0.05406	0.80218
V466	0.04323	0	0	0.13669	0.82008
V467	0.07802	0.2313	0.01406	0.53572	0.14091
V468	0.55228	0.28546	0.09551	0	0.06675
V469	0.03318	0.32262	0.04999	0.27439	0.31981
V470	0.8441	0.03335	0.01883	0.04966	0.05405
V471	0.4075	0.27613	0.02066	0.125	0.17072
