cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V517	0.03564	0.02876	0.28376	0.65183
V518	0.94392	0.04984	0	0.00624
V519	0.0215	0.88544	0.00575	0.08731
V520	0.02359	0.01904	0.646	0.31137
V521	0.55796	0.04769	0.36902	0.02533
V522	0.00604	0.12073	0.60985	0.26338
V523	0.34969	0.12096	0.27901	0.25034
V524	0.00601	0.78898	0.17978	0.02523
V525	0.25158	0.21053	0.03174	0.50615
V526	0.65321	0.07741	0.07722	0.19215
V527	0.19622	0.02518	0.42949	0.34911
V528	0.08719	0.87265	0.00038	0.03978
V529	0.05557	0.0602	0.24968	0.63455
V530	0.00616	0.20085	0.69705	0.09594
V531	0.01805	0.87535	0.10626	0.00034
V532	0.16563	0.34117	0.03121	0.46199
V533	0.27374	0.36139	0.14544	0.21944
V534	0.00753	0.02949	0.73209	0.23089
V535	0.55885	0.00343	0.0152	0.42251
V536	0.18292	0.00956	0.40197	0.40554
V537	0.57959	0.25982	0.14957	0.01102
V538	0.46069	0.05159	0.09346	0.39426
V539	0.25631	0.44477	0.16284	0.13608
V540	0.18391	0.71529	0.06808	0.03272
V541	0.01368	0.5323	0.06671	0.38731
V542	0.19069	0.12202	0.27742	0.40987
V543	0.88475	0.01263	0.01091	0.09171
V544	0.09901	0.08508	0.19235	0.62357
V545	0.36663	0.13953	0.07616	0.41768
V546	0.04137	0.89293	0.06047	0.00523
V547	0.03131	0.65543	0.30167	0.01159
V548	0.14049	0.7774	0.07707	0.00503
V549	0.31294	0.04446	0.63028	0.01231
V550	0.5932	0.03019	0.00196	0.37466
V551	0.16082	0.7573	0.03358	0.0483
V552	0.00044	0.56087	0.00979	0.4289
V553	0.216	0.15023	0.61464	0.01914
V554	0.05383	0.0943	0.03572	0.81616
V555	0.08282	0.22309	0.36047	0.33362
V556	0.00197	0.06025	0.90822	0.02956
V557	0.82377	0.03012	0.01069	0.13541
V558	0.05729	0.80885	0.02643	0.10743
V559	0.00967	0.81267	0.17721	0.00045
V560	0.66176	0.33269	0	0.00555
V561	0.0026	0.06496	0.92325	0.00919
V562	0.78455	0.01179	0.11726	0.08641
V563	0.23547	0.03287	0.72498	0.00668
V564	0.05455	0.09166	0.84021	0.01358
V565	0.11614	0.25765	0.40332	0.22289
V566	0.70418	0.09622	0.00485	0.19474
V567	0.20852	0.46693	0.02813	0.29642
V568	0.24463	0.00896	0.06581	0.6806
V569	0.68599	0.03001	0.0011	0.2829
V570	0.02187	0.28838	0.62954	0.06021
V571	0.81655	0.12934	0	0.05411
V572	0.4327	0.01842	0.45751	0.09137
V573	0.0602	0.18703	0.01445	0.73832
V574	0.03071	0.79823	0.15972	0.01133
V575	0.01783	0.08665	0.1463	0.74922
V576	0.13827	0.81621	0.03435	0.01117
V577	0.03584	0.04505	0.2408	0.67831
V578	0.04953	0.06868	0.71098	0.17081
V579	0.00653	0.88995	0.08542	0.0181
V580	0.14964	0.00965	0.13037	0.71033
V581	0.06936	0.0916	0.00962	0.82941
V582	0.58545	0.14493	0.03432	0.2353
V583	0.00663	0.04958	0.62552	0.31827
V584	0.51445	0.15489	0.29745	0.03321
V585	0.00794	0.02103	0.48349	0.48754
V586	0.22264	0.02584	0.66754	0.08398
V587	0.25505	0.03095	0.68718	0.02682
V588	0.63488	0.04257	0.02698	0.29556
V589	0.0475	0.83698	0.05932	0.05619
V590	0.04144	0.77465	0.17871	0.00521
V591	0.00109	0.04364	0.23476	0.72051
V592	0.15291	0.06379	0.78188	0.00143
V593	0.58282	0.0057	0.1935	0.21798
V594	0.32505	0.29093	0.34166	0.04235
V595	0.03333	0.03782	0.0379	0.89096
V596	0.03134	0.28392	0.24283	0.44191
