Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V372	0.67929	0.06857	0.15231	0.07889	0.02094
V373	0.12124	0.68084	0.11738	0.07132	0.00921
V374	0.10888	0.03521	0.44143	0.40303	0.01145
V375	0.31124	0	0.644	0.04476	0
V376	0.00607	0	0.39136	0.02864	0.57394
V377	0.09522	0.53508	0.20975	0.14831	0.01164
V378	0.1332	0.54924	0.16351	0	0.15406
V379	0.02157	0	0.10149	0.09198	0.78496
V380	0.01693	0.04631	0.19193	0.45366	0.29117
V381	0.1337	0.03843	0	0.03732	0.79055
V382	0.4234	0	0	0.2556	0.321
V383	0.03223	0	0.3269	0.61483	0.02605
V384	0.31605	0.04839	0.18794	0.37517	0.07245
V385	0.0783	0.08624	0	0.04174	0.79373
V386	0.71742	0.01718	0	0.26065	0.00474
V387	0.3031	0.02473	0	0.61372	0.05846
V388	0.06264	0.85775	0.01813	0.05028	0.01119
V389	0.12511	0.78946	0	0.02408	0.06134
V390	0.19638	0	0	0.64423	0.15939
V391	0.72053	0.16579	0	0.04736	0.06632
V392	0.96127	0.03873	0	0	0
V393	0.10706	0.01549	0.17114	0.48549	0.22081
V394	0.75077	0.00835	0.01645	0.12145	0.10298
V395	0	0	0.43929	0.52823	0.03248
V396	0.55713	0.00266	0.44021	0	0
V397	0.69999	0.152	0.02553	0.08123	0.04125
V398	0.06411	0	0.19778	0.60699	0.13112
V399	0.03783	0.02027	0	0.23951	0.70238
V400	0.17189	0.56038	0.15329	0.11303	0.0014
V401	0.3224	0	0.66767	0.00993	0
V402	0.38255	0.01434	0.48044	0.04426	0.07841
V403	0.1391	0.06896	0	0.12714	0.6648
V404	0.00451	0.03295	0.54511	0.35078	0.06665
V405	0.35359	0.29627	0.06411	0.17492	0.1111
V406	0.02352	0	0.96263	0	0.01386
V407	0.91565	0.04211	0.02877	0.01347	0
V408	0.0374	0.39602	0	0.21442	0.35216
V409	0.11986	0	0.07273	0.6469	0.16051
V410	0.12441	0.11958	0.32101	0.04117	0.39383
V411	0.00584	0	0	0.06727	0.92689
V412	0.02262	0.12907	0.11922	0.04626	0.68283
V413	0.02781	0.27258	0.16053	0.31574	0.22335
V414	0.04177	0.09058	0	0.41177	0.45588
V415	0.14161	0	0	0.03866	0.81973
V416	0.09971	0.08428	0.01124	0.1382	0.66657
V417	0.00774	0	0.81178	0.10756	0.07292
V418	0.54793	0.41712	0.00657	0	0.02838
V419	0.23252	0.01534	0.00992	0.11202	0.63021
V420	0.21038	0	0.09393	0.05111	0.64458
V421	0.00338	0	0.1195	0.07344	0.80369
