CD19B	CD56NK	CD4MemoryT	CD14
V561	0.05641	0.10977	0.7319	0.10192
V562	0.60541	0.06038	0.15019	0.18402
V563	0.22668	0.08685	0.58464	0.10183
V564	0.0968	0.15259	0.64209	0.10852
V565	0.14318	0.29751	0.3027	0.25661
V566	0.53531	0.15261	0.04939	0.2627
V567	0.2014	0.42879	0.06109	0.30871
V568	0.23477	0.09583	0.09658	0.57282
V569	0.53068	0.09003	0.04615	0.33313
V570	0.07137	0.31537	0.46666	0.1466
V571	0.63544	0.16802	0.04219	0.15434
V572	0.35774	0.08258	0.37821	0.18147
V573	0.11743	0.22946	0.05688	0.59623
V574	0.07142	0.66904	0.16	0.09954
V575	0.09043	0.16665	0.14319	0.59973
V576	0.15308	0.68548	0.06386	0.09757
V577	0.10206	0.1368	0.20257	0.55856
V578	0.09923	0.15153	0.51729	0.23196
V579	0.04942	0.7373	0.10718	0.1061
V580	0.17818	0.09943	0.13826	0.58413
V581	0.12388	0.15368	0.05846	0.66398
V582	0.44412	0.20013	0.07352	0.28223
V583	0.06728	0.13918	0.45842	0.33512
V584	0.39935	0.20544	0.26509	0.13012
V585	0.07456	0.10797	0.36481	0.45266
V586	0.21952	0.09381	0.51352	0.17314
V587	0.24224	0.09328	0.54054	0.12394
V588	0.48649	0.10862	0.07164	0.33325
V589	0.08379	0.68642	0.08782	0.14197
V590	0.07851	0.65424	0.17422	0.09303
V591	0.07795	0.13138	0.19582	0.59486
V592	0.16643	0.11476	0.6251	0.0937
V593	0.45836	0.0683	0.19456	0.27878
V594	0.27295	0.31129	0.28117	0.13459
V595	0.10186	0.11476	0.07289	0.71049
V596	0.08804	0.31632	0.20176	0.39388
V597	0.04302	0.52344	0.27666	0.15688
V598	0.06738	0.18547	0.6392	0.10795
V599	0.47924	0.33124	0.06907	0.12046
V600	0.2865	0.44736	0.081	0.18513
V601	0.17188	0.30681	0.10716	0.41416
V602	0.10234	0.11407	0.06776	0.71583
V603	0.07301	0.37726	0.05538	0.49436
V604	0.40017	0.17467	0.30068	0.12449
V605	0.10302	0.34788	0.31558	0.23353
