mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V345	0.18047	0.13126	0.02428	0.32698	0.33701
V346	0.02911	0.35814	0.26218	0.29972	0.05085
V347	0.06685	0.47187	0.04311	0.357	0.06117
V348	0.01603	0.26701	0.35119	0.24904	0.11673
V349	0.0479	0.38802	0.40096	0.07717	0.08595
V350	0.08749	0.41151	0.09261	0.27615	0.13225
V351	0.12946	0.19394	0.33087	0.30763	0.0381
V352	0.08199	0.52363	0.288	0.07588	0.0305
V353	0.20113	0.351	0.05504	0.12489	0.26794
V354	0.39483	0.19641	0.30846	0.07503	0.02527
V355	0.06931	0.16101	0.26903	0.46483	0.03582
V356	0.06595	0.25809	0.55556	0.07604	0.04435
V357	0.03534	0.22355	0.39761	0.09025	0.25325
V358	0.03257	0.1002	0.04417	0.77779	0.04526
V359	0.05103	0.15311	0.02404	0.73352	0.0383
V360	0.50874	0.15597	0.09177	0.21507	0.02845
V361	0.26174	0.46134	0.0972	0.08322	0.0965
V362	0.5892	0.13474	0.09696	0.09358	0.08551
V363	0.03545	0.12581	0.0268	0.22241	0.58952
V364	0.03654	0.30273	0.04076	0.45288	0.16709
V365	0.01831	0.07419	0.02405	0.8221	0.06135
V366	0.14697	0.23394	0.42829	0.11307	0.07772
V367	0.17165	0.29125	0.18606	0.21092	0.14011
V368	0.53676	0.19284	0.11753	0.1003	0.05257
V369	0.03211	0.58946	0.21053	0.14154	0.02636
V370	0.02246	0.23038	0.12166	0.37399	0.25151
V371	0.04706	0.77214	0.06584	0.08594	0.02902
V372	0.46518	0.18141	0.13251	0.17848	0.04242
V373	0.09113	0.58522	0.13089	0.16045	0.03232
V374	0.07679	0.19201	0.29771	0.40415	0.02933
V375	0.20937	0.2172	0.42434	0.12435	0.02474
V376	0.01542	0.18223	0.33374	0.08735	0.38125
V377	0.0682	0.48164	0.18836	0.22905	0.03275
V378	0.10362	0.52238	0.16661	0.077	0.13039
V379	0.03034	0.12902	0.11458	0.15536	0.5707
V380	0.01949	0.15874	0.15708	0.48041	0.18428
V381	0.12936	0.14456	0.02667	0.11155	0.58786
V382	0.33243	0.09108	0.02308	0.3366	0.21681
V383	0.03226	0.13667	0.22456	0.57371	0.03279
V384	0.21958	0.15497	0.14967	0.41077	0.06501
V385	0.0791	0.18157	0.02747	0.11152	0.60034
V386	0.48895	0.10666	0.02352	0.34866	0.03221
V387	0.21562	0.09731	0.02277	0.61105	0.05325
V388	0.04368	0.72479	0.05626	0.14095	0.03433
V389	0.10022	0.67593	0.04077	0.1126	0.07048
V390	0.14873	0.08154	0.02257	0.64176	0.1054
V391	0.53132	0.2155	0.02007	0.1604	0.07271
V392	0.68017	0.14023	0.02805	0.11783	0.03372
V393	0.0844	0.13259	0.13918	0.50205	0.14179
V394	0.52744	0.11687	0.04119	0.22428	0.09022
V395	0.00879	0.15936	0.2952	0.49942	0.03724
V396	0.38187	0.20315	0.311	0.07422	0.02976
V397	0.49679	0.21041	0.04918	0.18832	0.05531
V398	0.05792	0.11066	0.15238	0.59035	0.0887
V399	0.04333	0.11757	0.01897	0.32263	0.4975
V400	0.12795	0.49401	0.14984	0.20131	0.02689
V401	0.22116	0.21769	0.44339	0.0933	0.02446
V402	0.2625	0.20448	0.33498	0.1255	0.07255
V403	0.12986	0.15876	0.0193	0.21045	0.48163
V404	0.00753	0.21141	0.37143	0.35297	0.05666
V405	0.26623	0.29528	0.08023	0.26329	0.09497
V406	0.01793	0.27744	0.61036	0.0585	0.03576
V407	0.63587	0.14647	0.04921	0.13763	0.03082
V408	0.03115	0.37873	0.02887	0.30057	0.26068
V409	0.09541	0.09382	0.07129	0.63497	0.10451
V410	0.09727	0.25716	0.2701	0.10977	0.2657
V411	0.02156	0.11438	0.02206	0.13834	0.70365
V412	0.02399	0.23694	0.1306	0.11038	0.4981
V413	0.02349	0.30393	0.1449	0.37244	0.15523
V414	0.04255	0.15117	0.01821	0.48092	0.30715
V415	0.14529	0.10318	0.02637	0.115	0.61017
V416	0.09409	0.17136	0.03999	0.21579	0.47876
V417	0.01081	0.23832	0.53336	0.15484	0.06267
V418	0.41934	0.3851	0.04118	0.10436	0.05001
V419	0.2059	0.12117	0.03815	0.19634	0.43843
V420	0.19053	0.12277	0.10883	0.13075	0.44713
V421	0.01435	0.13528	0.13026	0.13398	0.58613
V422	0.02263	0.09477	0.05877	0.67578	0.14805
V423	0.2131	0.27762	0.2383	0.22823	0.04276
V424	0.00716	0.20387	0.38868	0.07625	0.32404
V425	0.27045	0.37997	0.02233	0.10103	0.22622
V426	0.18852	0.22301	0.03804	0.46254	0.08788
V427	0.16338	0.5775	0.14917	0.07833	0.03162
V428	0.0767	0.5877	0.08818	0.15838	0.08904
V429	0.10137	0.68155	0.02747	0.14297	0.04664
V430	0.02906	0.18838	0.33052	0.21286	0.23919
V431	0.09001	0.38871	0.18077	0.27739	0.06313
V432	0.23407	0.16474	0.12145	0.35661	0.12312
V433	0.14169	0.19688	0.38401	0.23566	0.04177
V434	0.17704	0.35953	0.30102	0.08252	0.0799
V435	0.38393	0.20446	0.27738	0.10411	0.03011
V436	0.04933	0.55442	0.11063	0.12287	0.16275
V437	0.16187	0.12086	0.0453	0.23476	0.43721
V438	0.10525	0.34305	0.17992	0.30199	0.06979
V439	0.45607	0.10335	0.0598	0.3397	0.04108
V440	0.0198	0.42405	0.42252	0.07603	0.0576
V441	0.02691	0.53035	0.3179	0.09395	0.0309
V442	0.04976	0.79259	0.03809	0.08941	0.03015
V443	0.67848	0.11499	0.02692	0.14614	0.03347
V444	0.12386	0.41126	0.04856	0.36206	0.05426
V445	0.05539	0.39335	0.05578	0.45168	0.04381
V446	0.09481	0.12771	0.10142	0.53986	0.13619
V447	0.06553	0.09058	0.03082	0.47206	0.34102
V448	0.14427	0.1119	0.03969	0.1243	0.57984
V449	0.00476	0.27982	0.62852	0.06025	0.02665
V450	0.15837	0.21261	0.21708	0.18291	0.22903
V451	0.21429	0.24605	0.07318	0.36169	0.10478
V452	0.01941	0.11189	0.14508	0.65821	0.06542
V453	0.02579	0.09483	0.01797	0.48552	0.3759
V454	0.0111	0.23254	0.49856	0.08335	0.17444
V455	0.05199	0.31613	0.24318	0.11145	0.27724
V456	0.67665	0.1196	0.02136	0.12873	0.05365
V457	0.49458	0.25772	0.05043	0.14232	0.05495
V458	0.02037	0.42395	0.39392	0.10943	0.05233
V459	0.11523	0.1425	0.06571	0.48267	0.1939
V460	0.47742	0.17421	0.17041	0.13665	0.04131
V461	0.14483	0.36134	0.21584	0.08959	0.1884
V462	0.04969	0.14555	0.03134	0.51125	0.26217
V463	0.17413	0.12479	0.02956	0.63023	0.04129
V464	0.11769	0.32597	0.45279	0.07439	0.02915
V465	0.04474	0.18338	0.03478	0.12692	0.61017
V466	0.03678	0.09933	0.02036	0.19998	0.64355
V467	0.05259	0.27221	0.03967	0.53761	0.09793
V468	0.41806	0.33737	0.11086	0.08597	0.04774
V469	0.02003	0.35145	0.07125	0.31201	0.24526
V470	0.60205	0.15362	0.04265	0.16642	0.03527
V471	0.30339	0.31638	0.04616	0.20725	0.12683
V472	0.01859	0.14146	0.05789	0.11778	0.66428
V473	0.02853	0.29165	0.21377	0.32161	0.14444
V474	0.22785	0.19562	0.07147	0.44417	0.06088
V475	0.11605	0.22857	0.43372	0.0896	0.13207
V476	0.12781	0.12633	0.09992	0.57029	0.07564
V477	0.04197	0.79963	0.03841	0.08972	0.03026
V478	0.15403	0.10978	0.02631	0.11389	0.596
V479	0.60183	0.15533	0.04861	0.15929	0.03495
V480	0.11105	0.58429	0.07309	0.18046	0.05111
V481	0.19106	0.37541	0.07584	0.23513	0.12257
V482	0.0908	0.61623	0.18023	0.0755	0.03724
V483	0.25241	0.48148	0.02388	0.17866	0.06357
V484	0.17172	0.48099	0.12012	0.1891	0.03808
V485	0.47554	0.18202	0.11257	0.18705	0.04283
V486	0.05722	0.21808	0.2559	0.08323	0.38557
V487	0.10111	0.25107	0.32021	0.29503	0.03258
