mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V400	0.14438	0.47684	0.1479	0.20125	0.02963
V401	0.23934	0.19916	0.44509	0.09038	0.02604
V402	0.28279	0.18563	0.33431	0.12193	0.07533
V403	0.1415	0.14145	0.01594	0.208	0.49311
V404	0.01156	0.19538	0.37828	0.35293	0.06185
V405	0.28884	0.27563	0.07602	0.25979	0.09972
V406	0.02389	0.25951	0.62187	0.05687	0.03787
V407	0.66514	0.1293	0.04327	0.13068	0.03162
V408	0.03816	0.36121	0.02401	0.30232	0.27431
V409	0.10421	0.08051	0.06945	0.63273	0.1131
V410	0.10904	0.23796	0.27054	0.10835	0.27411
V411	0.02704	0.09826	0.01946	0.13826	0.71698
V412	0.03052	0.21832	0.12855	0.11011	0.51249
V413	0.02938	0.28711	0.14427	0.37432	0.16491
V414	0.04851	0.13587	0.01505	0.47984	0.32074
V415	0.15672	0.08779	0.02351	0.11363	0.61834
V416	0.10408	0.15384	0.0368	0.21386	0.49142
V417	0.01589	0.22102	0.54307	0.15351	0.06651
V418	0.45055	0.3627	0.03458	0.10049	0.05169
V419	0.2207	0.10512	0.03495	0.19276	0.44647
V420	0.20485	0.10673	0.10566	0.12822	0.45454
V421	0.01972	0.11921	0.12848	0.13338	0.5992
V422	0.02627	0.08152	0.05699	0.67633	0.15888
V423	0.23258	0.25845	0.23792	0.22506	0.04599
V424	0.0123	0.18617	0.39222	0.07559	0.33371
V425	0.29366	0.3582	0.01639	0.09881	0.23293
V426	0.20523	0.20588	0.03409	0.46046	0.09433
V427	0.18356	0.56017	0.14634	0.0765	0.03342
V428	0.08965	0.57277	0.08368	0.15904	0.09486
V429	0.11731	0.67017	0.01927	0.14338	0.04987
V430	0.03526	0.17164	0.33362	0.21122	0.24826
V431	0.10211	0.3711	0.18063	0.27799	0.06817
V432	0.25269	0.14782	0.11874	0.35168	0.12907
V433	0.15562	0.17963	0.38721	0.23243	0.04511
V434	0.19535	0.33881	0.30212	0.08036	0.08336
V435	0.40908	0.18529	0.27421	0.09991	0.03151
V436	0.05966	0.53818	0.1073	0.12307	0.17178
V437	0.17463	0.105	0.04233	0.2312	0.44684
V438	0.11802	0.3253	0.17961	0.30195	0.07512
V439	0.4817	0.08827	0.05549	0.33033	0.04422
V440	0.02685	0.40621	0.43119	0.07484	0.06091
V441	0.03507	0.51475	0.32383	0.09315	0.03319
V442	0.0617	0.78834	0.0295	0.08877	0.03169
V443	0.70743	0.09923	0.02096	0.13836	0.03402
V444	0.13853	0.39454	0.04361	0.36391	0.05942
V445	0.06416	0.37828	0.05164	0.45657	0.04936
V446	0.10419	0.11325	0.09983	0.53762	0.14511
V447	0.07258	0.07673	0.02829	0.46853	0.35387
V448	0.15584	0.09628	0.03679	0.12269	0.58839
V449	0.00961	0.26223	0.64122	0.05857	0.02837
V450	0.17331	0.19424	0.21585	0.18024	0.23636
V451	0.23314	0.22785	0.06959	0.35865	0.11077
V452	0.02294	0.09854	0.14571	0.65957	0.07324
V453	0.03024	0.08072	0.01536	0.48316	0.39052
V454	0.01649	0.21466	0.50572	0.08225	0.18087
V455	0.06109	0.29675	0.24391	0.1107	0.28755
V456	0.70534	0.10358	0.01542	0.12154	0.05412
V457	0.52485	0.23674	0.04463	0.13704	0.05674
V458	0.02739	0.40632	0.40196	0.10862	0.05571
V459	0.12611	0.12732	0.06318	0.47974	0.20366
V460	0.50464	0.15581	0.16561	0.13104	0.0429
V461	0.16103	0.34087	0.21479	0.08809	0.19523
V462	0.05602	0.1305	0.02841	0.51008	0.27498
V463	0.18844	0.11043	0.02629	0.62754	0.04731
V464	0.1313	0.3068	0.45861	0.07231	0.03097
V465	0.05212	0.16559	0.03169	0.12653	0.62406
V466	0.04278	0.08415	0.01784	0.19861	0.65661
V467	0.06003	0.2564	0.03592	0.54129	0.10636
V468	0.44802	0.31494	0.10558	0.08216	0.0493
V469	0.02608	0.33406	0.06798	0.3137	0.25819
V470	0.63151	0.13606	0.03694	0.15903	0.03647
V471	0.32805	0.29557	0.04097	0.20372	0.1317
V472	0.02429	0.12489	0.05546	0.1178	0.67756
V473	0.03497	0.27463	0.21503	0.32245	0.15292
V474	0.24686	0.17856	0.06817	0.4403	0.06612
V475	0.12885	0.20984	0.43703	0.08767	0.13661
V476	0.13944	0.11197	0.09824	0.5677	0.08265
V477	0.05318	0.79607	0.02981	0.08914	0.0318
V478	0.16597	0.09412	0.02337	0.11244	0.6041
V479	0.63112	0.13771	0.04291	0.15214	0.03612
V480	0.12699	0.56914	0.06776	0.18112	0.05498
V481	0.2104	0.35585	0.07152	0.23352	0.12872
V482	0.10545	0.60157	0.17933	0.07413	0.03951
V483	0.27753	0.46158	0.01688	0.1769	0.06711
V484	0.19141	0.46244	0.11665	0.18834	0.04117
V485	0.50347	0.1635	0.10761	0.18059	0.04483
V486	0.06606	0.19947	0.25579	0.08246	0.39622
V487	0.11254	0.23377	0.32395	0.29349	0.03626
