CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V282	0.10874	0.06305	0.05673	0.09022	0.63526	0.046
V283	0.1398	0.3012	0.05513	0.04949	0.409	0.04538
V284	0.13718	0.09883	0.24873	0.26267	0.15655	0.09604
V285	0.11724	0.04363	0.02642	0.63644	0.13587	0.0404
V286	0.4469	0.07062	0.11183	0.16728	0.1226	0.08078
V287	0.10777	0.04447	0.07423	0.10338	0.60658	0.06357
V288	0.2204	0.21395	0.0701	0.04896	0.21854	0.22805
V289	0.0965	0.08724	0.52255	0.1038	0.14848	0.04144
V290	0.10418	0.03133	0.1832	0.50002	0.13559	0.04568
V291	0.12825	0.05059	0.02679	0.6146	0.13515	0.04462
V292	0.19182	0.0921	0.04648	0.42159	0.20005	0.04796
V293	0.09808	0.06904	0.07729	0.05041	0.66036	0.04482
V294	0.37951	0.07091	0.05997	0.05417	0.31084	0.1246
V295	0.29065	0.05008	0.08003	0.04854	0.15866	0.37204
V296	0.15704	0.26199	0.1017	0.21728	0.1704	0.09158
V297	0.251	0.09193	0.06589	0.05483	0.16037	0.37597
V298	0.17434	0.43886	0.15408	0.05081	0.1405	0.04141
V299	0.17702	0.08541	0.51613	0.03761	0.13604	0.04779
V300	0.4749	0.11964	0.09239	0.04955	0.13142	0.13209
V301	0.36521	0.27363	0.09898	0.05498	0.13824	0.06895
V302	0.1365	0.20661	0.08134	0.36831	0.16124	0.04601
V303	0.16943	0.41463	0.10202	0.05549	0.21139	0.04704
V304	0.10766	0.03831	0.07277	0.04518	0.69229	0.04379
V305	0.14155	0.04309	0.15797	0.33093	0.19018	0.13628
V306	0.35585	0.11277	0.06673	0.0519	0.14263	0.27012
V307	0.19852	0.04897	0.05928	0.05453	0.55359	0.08511
V308	0.11066	0.03717	0.02622	0.65213	0.1372	0.03663
V309	0.1558	0.34058	0.05027	0.27574	0.13351	0.0441
V310	0.18527	0.26369	0.22248	0.04404	0.14717	0.13734
V311	0.40141	0.0538	0.0748	0.05231	0.14155	0.27613
V312	0.17569	0.04563	0.04125	0.28853	0.38974	0.05916
V313	0.31876	0.05703	0.065	0.07918	0.14639	0.33364
V314	0.24539	0.04566	0.03947	0.4887	0.12934	0.05145
V315	0.23225	0.40961	0.07107	0.04714	0.17346	0.06646
V316	0.28696	0.0551	0.07378	0.0975	0.15751	0.32915
V317	0.15265	0.03599	0.03688	0.50439	0.15831	0.11177
V318	0.11222	0.03802	0.04915	0.62317	0.13104	0.04641
V319	0.29692	0.15426	0.21075	0.13142	0.13176	0.0749
V320	0.24092	0.15907	0.261	0.11154	0.1336	0.09387
V321	0.16667	0.38927	0.05104	0.21363	0.14013	0.03926
V322	0.12583	0.03946	0.11546	0.05353	0.56191	0.10381
V323	0.14311	0.21383	0.04049	0.28861	0.27278	0.04118
V324	0.16157	0.06622	0.07527	0.18824	0.37619	0.13252
V325	0.2108	0.46304	0.08319	0.05016	0.14344	0.04936
V326	0.24001	0.42611	0.07776	0.04846	0.15434	0.05333
V327	0.13667	0.03287	0.61987	0.03191	0.13392	0.04476
V328	0.20759	0.16397	0.17108	0.13383	0.27105	0.05247
V329	0.09345	0.03344	0.43315	0.03538	0.3573	0.04728
V330	0.09146	0.03055	0.64667	0.03972	0.14825	0.04335
V331	0.45453	0.09554	0.09934	0.09823	0.13296	0.1194
V332	0.16517	0.08745	0.15551	0.04455	0.36928	0.17804
V333	0.10429	0.04416	0.34525	0.27062	0.18238	0.0533
V334	0.13289	0.27697	0.30501	0.11384	0.13176	0.03952
V335	0.16256	0.04757	0.53342	0.03733	0.13235	0.08677
V336	0.30635	0.35712	0.08392	0.04635	0.14222	0.06404
V337	0.1498	0.15685	0.09431	0.04704	0.51031	0.04168
V338	0.47652	0.05576	0.09588	0.04812	0.22399	0.09973
V339	0.1628	0.09393	0.29851	0.20721	0.14485	0.09271
V340	0.42361	0.1995	0.06579	0.07323	0.14652	0.09135
V341	0.24587	0.0647	0.06588	0.41256	0.15272	0.05826
V342	0.15125	0.0424	0.04346	0.47918	0.16458	0.11913
V343	0.23966	0.14489	0.13813	0.0604	0.15254	0.26439
V344	0.1745	0.38504	0.05887	0.06096	0.23351	0.08713
V345	0.09693	0.03809	0.06061	0.0535	0.7113	0.03957
V346	0.18874	0.04511	0.0509	0.3291	0.32243	0.06372
V347	0.35723	0.12816	0.07474	0.09746	0.26926	0.07315
V348	0.16268	0.11707	0.46277	0.04437	0.16433	0.04878
V349	0.47748	0.09578	0.09339	0.10388	0.14766	0.08181
V350	0.33172	0.07221	0.13719	0.19634	0.12668	0.13586
V351	0.28367	0.09233	0.09293	0.06343	0.15638	0.31127
V352	0.17786	0.24079	0.06108	0.04148	0.31104	0.16774
V353	0.10785	0.14192	0.54568	0.03226	0.13341	0.03888
V354	0.1959	0.0748	0.20979	0.03593	0.3235	0.16009
V355	0.09101	0.04862	0.64844	0.03929	0.13655	0.03609
V356	0.37569	0.12166	0.07643	0.19267	0.14198	0.09156
V357	0.25954	0.04883	0.32067	0.04719	0.25842	0.06535
V358	0.24397	0.04728	0.10698	0.07231	0.15661	0.37284
V359	0.1914	0.09186	0.03933	0.44744	0.17148	0.05849
V360	0.36419	0.04949	0.05795	0.1787	0.26058	0.08909
V361	0.18474	0.48974	0.06865	0.06055	0.15004	0.04627
V362	0.16128	0.34188	0.06782	0.25229	0.13769	0.03905
V363	0.48031	0.09143	0.10316	0.04229	0.18372	0.09908
V364	0.22011	0.16314	0.06931	0.06838	0.21093	0.26812
V365	0.33205	0.27006	0.06429	0.13516	0.13108	0.06735
V366	0.16288	0.18905	0.34512	0.0784	0.17393	0.05062
V367	0.11886	0.03399	0.04523	0.44234	0.30456	0.05502
V368	0.20058	0.13282	0.11058	0.06695	0.22897	0.2601
V369	0.11969	0.05782	0.05027	0.08944	0.60697	0.07582
V370	0.11648	0.08349	0.46204	0.13145	0.14197	0.06457
V371	0.16781	0.19331	0.04316	0.36172	0.1291	0.1049
V372	0.18137	0.40466	0.06055	0.06159	0.22258	0.06924
V373	0.52301	0.06425	0.07288	0.04558	0.13387	0.16041
V374	0.20574	0.04388	0.19984	0.36336	0.1406	0.04657
V375	0.318	0.0527	0.18945	0.07682	0.2873	0.07573
V376	0.2164	0.07748	0.07303	0.12961	0.19155	0.31193
V377	0.12242	0.04209	0.33038	0.03581	0.41889	0.0504
V378	0.22982	0.09011	0.18598	0.04045	0.16551	0.28814
V379	0.36915	0.05757	0.15283	0.0424	0.13811	0.23994
V380	0.097	0.0625	0.07706	0.05737	0.66116	0.04491
V381	0.28481	0.06163	0.24797	0.22061	0.12869	0.0563
V382	0.10341	0.05522	0.05141	0.18876	0.55994	0.04126
V383	0.20849	0.06358	0.30346	0.23433	0.13616	0.05398
V384	0.11269	0.04395	0.59286	0.04532	0.16337	0.04182
V385	0.26865	0.05518	0.08616	0.04894	0.15396	0.38711
V386	0.41282	0.06977	0.23036	0.04373	0.15881	0.08451
V387	0.235	0.04493	0.06893	0.477	0.12384	0.05031
V388	0.4991	0.07939	0.16453	0.0409	0.13107	0.08501
V389	0.32945	0.10002	0.07245	0.0459	0.15142	0.30076
V390	0.14245	0.05889	0.0355	0.5248	0.1507	0.08766
V391	0.12748	0.04102	0.04529	0.43621	0.28733	0.06266
V392	0.15096	0.06365	0.35674	0.1142	0.13497	0.17949
V393	0.1496	0.13354	0.29887	0.08004	0.21358	0.12437
V394	0.11301	0.03172	0.05072	0.59953	0.16472	0.04029
V395	0.08884	0.06718	0.63383	0.03884	0.13601	0.0353
V396	0.3714	0.08467	0.05385	0.27066	0.15166	0.06776
V397	0.23415	0.15666	0.08537	0.05071	0.17415	0.29895
V398	0.18113	0.40008	0.07084	0.06144	0.23621	0.05029
