CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V278	0.15479	0.10826	0.08144	0.17692	0.40116	0.07742
V279	0.20997	0.07433	0.16079	0.072	0.19159	0.29131
V280	0.14473	0.03325	0.01018	0.52019	0.21891	0.07273
V281	0.14071	0.50031	0.05955	0.04571	0.17918	0.07453
V282	0.08535	0.05843	0.029	0.07117	0.69	0.06605
V283	0.1036	0.30945	0.02763	0.0275	0.46605	0.06577
V284	0.11417	0.08906	0.21985	0.23522	0.22206	0.11964
V285	0.09531	0.04143	0.00259	0.57324	0.22609	0.06135
V286	0.40449	0.06841	0.08917	0.15324	0.18384	0.10085
V287	0.08631	0.04025	0.04439	0.08327	0.66211	0.08366
V288	0.18623	0.22114	0.0432	0.03931	0.25624	0.25388
V289	0.08208	0.07089	0.48759	0.08279	0.20831	0.06835
V290	0.08603	0.02367	0.15482	0.44845	0.21864	0.06839
V291	0.10495	0.04817	0.00273	0.55528	0.22377	0.0651
V292	0.16268	0.08863	0.02052	0.38048	0.28139	0.0663
V293	0.07651	0.06362	0.04662	0.03598	0.71189	0.06538
V294	0.33553	0.06982	0.03646	0.04834	0.36623	0.14362
V295	0.25559	0.05689	0.0533	0.04993	0.18818	0.39611
V296	0.12292	0.27284	0.07444	0.1899	0.22419	0.11571
V297	0.21835	0.09846	0.03979	0.05316	0.18756	0.40268
V298	0.13265	0.46603	0.12814	0.02758	0.17694	0.06867
V299	0.15707	0.07029	0.48064	0.02693	0.19155	0.07353
V300	0.42552	0.12395	0.06932	0.04722	0.17754	0.15645
V301	0.32069	0.28717	0.07589	0.04212	0.18158	0.09256
V302	0.10505	0.21006	0.05336	0.33391	0.23114	0.06649
V303	0.12876	0.43767	0.07525	0.03152	0.25481	0.07199
V304	0.08685	0.03579	0.04267	0.03294	0.73695	0.0648
V305	0.11998	0.03628	0.12825	0.29763	0.25929	0.15858
V306	0.31511	0.11823	0.04217	0.05018	0.17856	0.29574
V307	0.16566	0.04576	0.03267	0.04406	0.60906	0.1028
V308	0.08978	0.03565	0.00247	0.58511	0.22875	0.05823
V309	0.11708	0.36484	0.02325	0.24189	0.18725	0.06569
V310	0.15192	0.27411	0.19443	0.02946	0.18348	0.16661
V311	0.35678	0.06055	0.05015	0.05329	0.18001	0.29922
V312	0.14713	0.04186	0.01567	0.25152	0.46696	0.07686
V313	0.28208	0.0627	0.03995	0.07614	0.18162	0.35751
V314	0.21643	0.04296	0.01558	0.44492	0.2108	0.06931
