B_cells	NK_cells	T_cells_CD4.	Monocytes
V606	0.72634	0.15101	0	0.12264
V607	0.66015	0	0.10733	0.23252
V608	0.21279	0.19075	0.38305	0.21341
V609	0.01887	0.27019	0.25457	0.45637
V610	0.77	0.01035	0.08512	0.13452
V611	0.32055	0	0.05573	0.62372
V612	0.00137	0.13665	0.79429	0.06769
V613	0.02161	0.36722	0.58119	0.02998
V614	0.7618	0.05875	0.03735	0.1421
V615	0.16816	0.05845	0.00772	0.76567
V616	0.0805	0.70725	0.05513	0.15711
V617	0.46111	0.17842	0.36047	0
V618	0.73348	0	0	0.26652
V619	0.38723	0.03691	0.32119	0.25467
V620	0	0.66172	0.33828	0
V621	0.42259	0.16912	0.17586	0.23243
V622	0.34562	0.25023	0.38519	0.01895
V623	0.0271	0.08375	0.16891	0.72024
V624	0.79536	0.17648	0	0.02816
V625	0.2628	0.50172	0.10317	0.13231
V626	0.94607	0.00885	0	0.04508
V627	0	0.02164	0.11037	0.86798
V628	0	0.24494	0.02461	0.73045
V629	0.12091	0.32217	0.28585	0.27107
V630	0.02075	0.36751	0.57267	0.03907
V631	0.02049	0.21552	0.12415	0.63983
V632	0.59781	0	0.1249	0.27729
V633	0	0.07427	0.81798	0.10776
V634	0.38589	0.2849	0.32922	0
