mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V425	0.31143	0.34797	0.01856	0.07445	0.2476
V426	0.21029	0.19244	0.03538	0.47269	0.08919
V427	0.19723	0.5535	0.1569	0.06036	0.032
V428	0.0942	0.5646	0.08997	0.15269	0.09854
V429	0.12518	0.66638	0.02303	0.13462	0.05079
V430	0.03398	0.15737	0.34243	0.20835	0.25788
V431	0.10604	0.35625	0.18678	0.28649	0.06443
V432	0.26028	0.13845	0.11968	0.35553	0.12607
V433	0.16193	0.1681	0.39449	0.23758	0.0379
V434	0.20718	0.32943	0.31419	0.06567	0.08354
V435	0.42938	0.17872	0.27913	0.0853	0.02748
V436	0.06147	0.53029	0.11467	0.10984	0.18373
V437	0.18016	0.09521	0.04292	0.2138	0.46791
V438	0.12254	0.31015	0.18461	0.31157	0.07113
V439	0.49284	0.0854	0.05644	0.32648	0.03883
V440	0.02528	0.39622	0.45689	0.06346	0.05815
V441	0.03457	0.50679	0.34595	0.08394	0.02875
V442	0.06462	0.79673	0.03479	0.07212	0.03174
V443	0.7295	0.10032	0.02382	0.11438	0.03198
V444	0.14401	0.37728	0.04622	0.37728	0.05521
V445	0.06476	0.35858	0.05405	0.48001	0.0426
V446	0.10488	0.10142	0.09979	0.55488	0.13904
V447	0.0718	0.06555	0.02844	0.47329	0.36092
V448	0.16111	0.08623	0.0374	0.08883	0.62643
V449	0.0055	0.24674	0.68258	0.04684	0.01834
V450	0.18062	0.18291	0.22091	0.1702	0.24537
V451	0.24095	0.21517	0.07115	0.36477	0.10795
V452	0.0206	0.08563	0.14497	0.68719	0.06161
V453	0.02738	0.06793	0.01543	0.48819	0.40106
V454	0.01397	0.20068	0.52886	0.06827	0.18822
V455	0.0621	0.28467	0.25383	0.09326	0.30615
V456	0.72841	0.10443	0.01826	0.09551	0.0534
V457	0.54785	0.22942	0.0474	0.11912	0.05622
V458	0.02592	0.3954	0.42449	0.10203	0.05215
V459	0.12788	0.11538	0.06358	0.49068	0.20248
V460	0.52532	0.15077	0.16789	0.11603	0.03999
V461	0.17011	0.33086	0.22362	0.06977	0.20564
V462	0.05485	0.11656	0.02887	0.52237	0.27735
V463	0.18993	0.10028	0.02715	0.64552	0.03711
V464	0.13872	0.2952	0.4803	0.06089	0.02489
V465	0.05087	0.15225	0.03241	0.0922	0.67226
V466	0.04017	0.07139	0.01773	0.1687	0.70202
V467	0.05964	0.23835	0.03721	0.56434	0.10046
V468	0.47299	0.30588	0.11021	0.06193	0.04899
V469	0.02429	0.31744	0.07055	0.31773	0.26999
V470	0.65152	0.13411	0.03948	0.14065	0.03424
V471	0.34399	0.28431	0.04334	0.19379	0.13456
V472	0.02044	0.11106	0.05701	0.0794	0.73209
V473	0.03391	0.25839	0.22084	0.33316	0.1537
V474	0.25281	0.16714	0.06915	0.45131	0.05958
V475	0.13534	0.19889	0.45196	0.0746	0.13921
V476	0.14079	0.10103	0.09806	0.58638	0.07374
V477	0.05478	0.80557	0.03521	0.07256	0.03188
V478	0.17184	0.08429	0.02375	0.07567	0.64444
V479	0.65155	0.13569	0.04542	0.13342	0.03392
V480	0.1347	0.55963	0.0732	0.17803	0.05444
V481	0.22083	0.34307	0.07462	0.23035	0.13112
V482	0.11233	0.59709	0.19323	0.05904	0.03831
V483	0.29449	0.45016	0.01976	0.16763	0.06796
V484	0.20285	0.45034	0.12283	0.18566	0.03832
V485	0.52253	0.15791	0.10939	0.16845	0.04172
