CD19B	CD56NK	CD4MemoryT	CD14
V428	0.11466	0.62621	0.0995	0.15962
V429	0.09258	0.09312	0.09465	0.71966
V430	0.57406	0.19433	0.0785	0.15311
V431	0.19391	0.1047	0.36913	0.33227
V432	0.1462	0.15631	0.10095	0.59654
V433	0.09492	0.60322	0.05408	0.24777
V434	0.28499	0.14073	0.10415	0.47013
V435	0.39939	0.08232	0.15762	0.36067
V436	0.3166	0.08813	0.15134	0.44394
V437	0.21726	0.25199	0.06473	0.46601
V438	0.46458	0.19553	0.08793	0.25196
V439	0.10041	0.15785	0.0752	0.66654
V440	0.38176	0.10402	0.09218	0.42205
V441	0.11632	0.18737	0.45701	0.23931
V442	0.26465	0.33296	0.15766	0.24472
V443	0.57128	0.06078	0.14116	0.22678
V444	0.0795	0.10111	0.7247	0.09469
V445	0.48548	0.07687	0.31691	0.12074
V446	0.07855	0.67055	0.09958	0.15133
V447	0.48262	0.14468	0.19625	0.17645
V448	0.0903	0.1428	0.19363	0.57327
V449	0.4396	0.10057	0.28282	0.17701
V450	0.15179	0.69198	0.06725	0.08898
V451	0.73565	0.08679	0.06264	0.11492
V452	0.1023	0.1006	0.1151	0.68199
V453	0.62204	0.11849	0.11957	0.1399
V454	0.04953	0.75022	0.09589	0.10436
V455	0.47065	0.09236	0.28927	0.14772
V456	0.27838	0.17523	0.32736	0.21902
V457	0.08713	0.10584	0.07738	0.72965
V458	0.23764	0.25189	0.06416	0.44631
V459	0.06566	0.64255	0.12561	0.16618
V460	0.75251	0.04704	0.09138	0.10907
V461	0.11611	0.10985	0.07648	0.69756
V462	0.28595	0.26361	0.05823	0.39222
V463	0.2249	0.42393	0.17084	0.18034
V464	0.3952	0.15374	0.06513	0.38594
V465	0.31958	0.39443	0.07797	0.20801
V466	0.44608	0.21671	0.06382	0.27339
V467	0.2661	0.49213	0.11921	0.12256
V468	0.38862	0.37403	0.10034	0.13701
V469	0.08343	0.22495	0.25135	0.44028
V470	0.42076	0.17126	0.19702	0.21096
V471	0.24127	0.16532	0.09102	0.50238
V472	0.2699	0.32428	0.05632	0.34949
V473	0.12897	0.47144	0.28928	0.11032
V474	0.15506	0.08803	0.13949	0.61742
V475	0.18322	0.37184	0.11676	0.32818
V476	0.18198	0.09936	0.1078	0.61085
V477	0.4625	0.09861	0.21987	0.21902
V478	0.14875	0.50125	0.05933	0.29066
V479	0.08181	0.15211	0.60211	0.16397
V480	0.12251	0.31263	0.09215	0.47271
V481	0.17325	0.09386	0.62594	0.10695
V482	0.53214	0.19254	0.14966	0.12565
V483	0.1586	0.17069	0.11731	0.5534
V484	0.09501	0.13898	0.08735	0.67866
V485	0.13913	0.60446	0.06411	0.19231
V486	0.23839	0.28054	0.15068	0.33039
V487	0.12756	0.1234	0.12655	0.62249
V488	0.06948	0.09482	0.65719	0.17851
V489	0.21388	0.15663	0.52418	0.10531
V490	0.27881	0.3136	0.11243	0.29516
V491	0.35058	0.42222	0.08436	0.14285
V492	0.07256	0.67872	0.15179	0.09693
V493	0.09371	0.09224	0.07326	0.74079
V494	0.19782	0.20337	0.41042	0.18839
V495	0.20736	0.52536	0.15799	0.10929
V496	0.24107	0.57598	0.05462	0.12833
V497	0.0797	0.09481	0.72442	0.10106
V498	0.2703	0.16367	0.10351	0.46253
V499	0.4761	0.2721	0.1556	0.0962
V500	0.13938	0.17888	0.55471	0.12703
V501	0.08694	0.09324	0.09477	0.72505
V502	0.42256	0.28315	0.17567	0.11862
V503	0.20001	0.1643	0.19992	0.43577
V504	0.21171	0.57895	0.06591	0.14343
V505	0.19627	0.24902	0.23107	0.32363
V506	0.12821	0.2756	0.35806	0.23813
V507	0.4669	0.15231	0.15603	0.22475
V508	0.57514	0.19526	0.09691	0.13269
V509	0.22146	0.13382	0.40483	0.23989
V510	0.21052	0.45475	0.23938	0.09536
V511	0.09683	0.38858	0.09103	0.42355
V512	0.22885	0.12356	0.12382	0.52377
V513	0.11169	0.53968	0.20352	0.14512
V514	0.09102	0.13081	0.07185	0.70633
V515	0.58473	0.11187	0.1067	0.19669
V516	0.72046	0.11778	0.06193	0.09982
V517	0.1032	0.11279	0.23454	0.54947
V518	0.76577	0.06723	0.0658	0.10121
V519	0.07238	0.69543	0.05979	0.17239
V520	0.09322	0.09084	0.47747	0.33846
V521	0.44633	0.10017	0.33225	0.12125
V522	0.0732	0.19072	0.44006	0.29602
V523	0.29304	0.18208	0.24206	0.28282
V524	0.05795	0.63353	0.19052	0.118
V525	0.23123	0.23993	0.08116	0.44768
V526	0.48818	0.13478	0.1233	0.25375
V527	0.20886	0.10489	0.332	0.35425
V528	0.12175	0.69456	0.05437	0.12932
V529	0.11696	0.14125	0.21301	0.52878
V530	0.07011	0.24063	0.51273	0.17653
V531	0.06487	0.70813	0.13793	0.08907
V532	0.17918	0.32381	0.07965	0.41736
V533	0.24334	0.34088	0.15722	0.25857
V534	0.07715	0.10046	0.53965	0.28273
V535	0.43501	0.06391	0.07294	0.42813
V536	0.20273	0.08462	0.3165	0.39615
V537	0.4555	0.26633	0.17695	0.10122
V538	0.36102	0.12173	0.12912	0.38812
V539	0.23322	0.3941	0.17127	0.20141
V540	0.19131	0.57373	0.11265	0.1223
V541	0.07372	0.448	0.10376	0.37452
V542	0.19883	0.18753	0.2327	0.38094
V543	0.68816	0.05196	0.0746	0.18527
V544	0.14473	0.15972	0.18032	0.51523
V545	0.29809	0.19196	0.11507	0.39489
V546	0.08569	0.71043	0.1072	0.09668
V547	0.08406	0.5377	0.27539	0.10285
V548	0.16074	0.62412	0.12024	0.0949
V549	0.28885	0.09861	0.50634	0.1062
V550	0.4559	0.08984	0.06137	0.39289
V551	0.17742	0.60508	0.08183	0.13568
V552	0.06123	0.46456	0.06213	0.41208
V553	0.21872	0.19351	0.47508	0.11268
V554	0.11317	0.15104	0.08632	0.64948
V555	0.12887	0.26014	0.28055	0.33043
V556	0.07167	0.10858	0.69633	0.12342
V557	0.62853	0.07938	0.07215	0.21994
V558	0.10129	0.63653	0.07596	0.18622
V559	0.05803	0.6612	0.19083	0.08993
V560	0.53741	0.306	0.06005	0.09653
V561	0.07391	0.10235	0.72271	0.10104
V562	0.60171	0.05877	0.16237	0.17715
V563	0.23854	0.08124	0.5802	0.10002
V564	0.11294	0.14333	0.63696	0.10676
V565	0.15089	0.28056	0.3092	0.25935
V566	0.52987	0.14402	0.06576	0.26035
V567	0.20374	0.40587	0.07728	0.31311
V568	0.2304	0.08893	0.10628	0.57439
V569	0.52308	0.08437	0.06127	0.33128
V570	0.08512	0.29859	0.47056	0.14573
V571	0.63213	0.15976	0.06064	0.14747
V572	0.36296	0.07791	0.38103	0.17809
V573	0.1158	0.21394	0.06946	0.6008
V574	0.08117	0.63909	0.17644	0.1033
V575	0.0901	0.15493	0.15094	0.60403
V576	0.16122	0.65495	0.08305	0.10077
V577	0.10322	0.12756	0.20766	0.56157
V578	0.11093	0.14193	0.51403	0.23311
V579	0.05856	0.70531	0.12612	0.11001
V580	0.1759	0.09265	0.1463	0.58515
V581	0.12015	0.14223	0.07	0.66762
V582	0.44136	0.18868	0.08849	0.28146
V583	0.07741	0.12981	0.4551	0.33768
V584	0.40432	0.19477	0.27447	0.12644
V585	0.08105	0.1	0.36355	0.4554
V586	0.22976	0.08813	0.51119	0.17091
V587	0.25327	0.08773	0.53832	0.12068
V588	0.48022	0.10296	0.08554	0.33128
V589	0.09288	0.65574	0.10692	0.14447
V590	0.08852	0.62458	0.19017	0.09674
V591	0.07918	0.12206	0.20063	0.59813
V592	0.18105	0.10709	0.61929	0.09258
V593	0.45542	0.06553	0.20283	0.27622
V594	0.28096	0.29583	0.29086	0.13235
V595	0.09814	0.10536	0.08248	0.71401
V596	0.0928	0.29792	0.20991	0.39937
V597	0.055	0.49723	0.28811	0.15965
V598	0.08306	0.17426	0.63468	0.108
V599	0.481	0.31446	0.08665	0.11789
V600	0.2903	0.42553	0.09793	0.18625
V601	0.17303	0.28865	0.11973	0.41858
V602	0.09844	0.10469	0.07757	0.7193
V603	0.07417	0.35457	0.0697	0.50157
V604	0.40531	0.16545	0.30825	0.12099
V605	0.11197	0.32881	0.32237	0.23685
