Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V359	0.1308	0.1295	0	0.7397	0	0
V360	0.53826	0.0656	0	0.22185	0.17429	0
V361	0	1	0	0	0	0
V362	0	0.61401	0	0.38599	0	0
V363	0.79816	0.14895	0.00831	0	0.04458	0
V364	0	0.26041	0	0.0146	0.06377	0.66121
V365	0.42218	0.46556	0	0.11226	0	0
V366	0.09841	0.29434	0.54053	0.06527	0.00144	0
V367	0	0.01454	0	0.75517	0.2303	0
V368	0	0.19389	0.02453	0.02673	0.1157	0.63916
V369	0	0.03777	0	0.11598	0.78967	0.05658
V370	0.04983	0.0946	0.71534	0.13359	0	0.00664
V371	0.01459	0.30321	0	0.56184	0	0.12036
V372	0.05459	0.81425	0	0.00947	0.12169	0
V373	0.89427	0.09072	0	0	0	0.01502
V374	0.17468	0.04787	0.23664	0.54081	0	0
V375	0.46043	0.06594	0.18921	0.05364	0.23077	0
V376	0	0.0806	0	0.13828	0.01318	0.76795
V377	0.05879	0.0215	0.46703	0.01403	0.43865	0
V378	0	0.12665	0.16296	0	0	0.71039
V379	0.42964	0.07794	0.07454	0	0	0.41789
V380	0	0.03245	0	0.0673	0.90025	0
V381	0.34616	0.08299	0.30273	0.26812	0	0
V382	0	0.02122	0	0.29254	0.68624	0
V383	0.20182	0.07519	0.41795	0.30505	0	0
V384	0.04371	0.0379	0.91605	0.00234	0	0
V385	0	0.05135	0	0	0	0.94865
V386	0.64447	0.10629	0.24924	0	0	0
V387	0.22035	0.05525	0.00064	0.72376	0	0
V388	0.76959	0.1291	0.10132	0	0	0
V389	0.18267	0.15514	0	0	0	0.66219
V390	0	0.06531	0	0.85313	0	0.08156
V391	0.01265	0.0282	0	0.74609	0.19973	0.01333
V392	0	0.0605	0.51634	0.08691	0	0.33625
V393	0.01517	0.19592	0.44881	0.07283	0.07394	0.19332
V394	0	0.00307	0	0.99693	0	0
V395	0	0.06174	0.93826	0	0	0
V396	0.49956	0.13427	0	0.36617	0	0
V397	0	0.24278	0	0	0	0.75722
V398	0.0282	0.79946	0	0.0133	0.15904	0
V399	0.02933	0.0106	0.93559	0.02447	0	0
V400	0	0.04826	0	0.44414	0	0.5076
V401	0.19006	0.04415	0.73228	0	0.03352	0
V402	0.02502	0.03628	0	0.9387	0	0
V403	0	0.00743	0	0.03873	0.35615	0.59769
V404	0.00497	0.02253	0.97251	0	0	0
V405	0.3971	0.4294	0.0597	0.03944	0.07436	0
V406	0.05203	0.11185	0.17294	0.11521	0.13889	0.40909
V407	0.04205	0.03432	0.77645	0	0	0.14718
V408	0.00283	0.1364	0	0.80526	0	0.05552
V409	0.87454	0.12546	0	0	0	0
V410	0.88674	0.11326	0	0	0	0
V411	0	0.02776	0	0.26375	0	0.7085
V412	0.61254	0.26202	0.02327	0.02157	0.0806	0
V413	0	0.12078	0	0.87922	0	0
V414	0.07172	0.10307	0	0.73356	0.09164	0
V415	0.01365	0.02635	0.37738	0.48779	0.02769	0.06714
V416	0	0.17831	0	0.35309	0.38792	0.08068
V417	0	0.06606	0.01003	0.10996	0	0.81395
V418	0.00721	0.09581	0.48147	0.18024	0.23528	0
V419	0	0.0532	0	0	0	0.9468
V420	0	0.03155	0	0	0	0.96845
V421	0.03552	0.06193	0.01453	0.13499	0.75302	0
V422	0.21123	0.35777	0	0.00175	0.42925	0
V423	0	0.19004	0	0.80996	0	0
V424	0.80356	0.18516	0	0.01128	0	0
V425	0	0.10604	0	0.03257	0.86139	0
V426	0	0.06714	0.13392	0	0	0.79894
V427	0.57625	0.18944	0.11549	0.11883	0	0
V428	0.24848	0.06012	0	0.6914	0	0
V429	0	0.02043	0.07869	0.74186	0.15901	0
V430	0.05766	0.09638	0.63449	0.20584	0	0.00563
V431	0	0.02214	0.97786	0	0	0
V432	0	0.48278	0	0.51722	0	0
V433	0	0.00103	0	0.99897	0	0
V434	0	0.311	0.14092	0.54808	0	0
V435	0	0	0	0.02154	0.78068	0.19779
V436	0.81092	0.18908	0	0	0	0
V437	0.29152	0.33262	0.3164	0	0.05946	0
V438	0.01129	0.46084	0	0.086	0.44186	0
V439	0	0.00728	0.07478	0.04296	0.87498	0
V440	0.16405	0.07914	0.4714	0.06489	0.15365	0.06687
V441	0	0.09793	0.52372	0.14791	0	0.23044
V442	0.55765	0.18767	0.16179	0.04821	0.00859	0.03608
V443	0	0.01197	0.0213	0.96672	0	0
V444	0.81987	0.11761	0	0	0.06252	0
V445	0.88717	0.11283	0	0	0	0
V446	0.03166	0.64686	0.32148	0	0	0
V447	0.02539	0.31162	0	0.22677	0	0.43622
V448	0.01796	0.03631	0.94573	0	0	0
V449	0.62574	0.10366	0	0.2706	0	0
V450	0.093	0.03132	0.7735	0	0.10219	0
V451	0.09854	0.06257	0.13989	0.21383	0.48516	0
V452	0	0.04776	0	0.56418	0	0.38806
V453	0.34914	0.05091	0.51912	0.08083	0	0
V454	0.18904	0.10009	0.06884	0.64204	0	0
V455	0.08221	0.91779	0	0	0	0
V456	0.89953	0.09794	0	0	0.00253	0
V457	0	0.04718	0	0	0.18446	0.76836
V458	0.04689	0.01053	0.48059	0.01972	0.35874	0.08353
V459	0	0.02903	0.6361	0.33487	0	0
V460	0.46126	0.11658	0.24363	0.12638	0	0.05215
V461	0.31273	0.0887	0	0.52882	0.06975	0
V462	0.02921	0.007	0.96379	0	0	0
V463	0	0.0144	0	0.09929	0.88631	0
V464	0.04154	0.94825	0	0.00611	0.0041	0
V465	0.4249	0.14319	0.43191	0	0	0
V466	0.05275	0.04861	0	0.89864	0	0
V467	0.89516	0.10484	0	0	0	0
V468	0.37992	0.16512	0.05384	0.29405	0.10708	0
V469	0.02782	0.14645	0.73952	0.06834	0	0.01787
V470	0.66243	0.0911	0	0.0637	0.18278	0
V471	0.0567	0.24279	0.61583	0.05156	0	0.03311
V472	0.05823	0.61245	0	0.03372	0.2956	0
V473	0	1	0	0	0	0
V474	0.03381	0.02138	0.39582	0.549	0	0
V475	0.05593	0.1828	0.30037	0.24052	0.22038	0
V476	0.5204	0.09055	0	0.20836	0	0.18069
V477	0.09233	0.71403	0.02091	0.09466	0	0.07807
V478	0.02876	0.01953	0.92302	0	0	0.02869
V479	0.04545	0.14985	0.8047	0	0	0
V480	0	0.26098	0	0.41753	0.32149	0
V481	0.47643	0.15482	0.07914	0.07438	0.21524	0
V482	0.495	0.07744	0	0	0	0.42756
V483	0	0.96665	0.03335	0	0	0
V484	0.86075	0.10148	0.0313	0	0.00647	0
V485	0.29783	0.16347	0.50322	0.03547	0	0
V486	0.27311	0.02707	0.69972	0	0	9e-05
V487	0	0.39739	0	0.01782	0.58479	0
V488	0.27804	0.72196	0	0	0	0
V489	0.8292	0.11727	0.04324	0	0.0103	0
V490	0	0.09879	0	0.0133	0	0.88791
V491	0.09335	0.3178	0.39426	0	0.19459	0
V492	0	0.07343	0.21316	0.09669	0.03015	0.58657
V493	0.78677	0.21323	0	0	0	0
V494	0	0.05203	0.33658	0	0	0.61139
V495	0.23891	0.58512	0.17597	0	0	0
V496	0.23519	0.16992	0.3039	0	0.16665	0.12434
V497	0	0.22588	0.15186	0.06585	0.55641	0
V498	0.08427	0.1296	0.38232	0.40381	0	0
V499	0.03459	0.75627	0.16032	0.04882	0	0
V500	0.56067	0.25499	0.02223	0.03972	0.1224	0
V501	0.05773	0.94227	0	0	0	0
V502	0	0.00439	0	0.3633	0.6323	0
V503	0.07827	0.3764	0	0.54533	0	0
V504	0.02529	0.95791	0.01681	0	0	0
V505	0.00477	0.01068	0.53616	0.43727	0	0.01112
V506	0.29463	0.07459	0	0.17074	0.01516	0.44489
V507	0	0.02317	0	0	0	0.97683
V508	0.02596	0.6788	0.01209	0.10969	0.17347	0
V509	0	0.02461	0	0.94523	0.03016	0
V510	0.89443	0.10557	0	0	0	0
V511	0	0.05504	0	0.24312	0	0.70184
V512	0.1048	0.2367	0.65589	0	0	0.00261
V513	0	0.02365	0.23826	0.10295	0.63513	0
V514	0.07998	0.8915	0.02851	0	0	0
V515	0.05439	0.43576	0	0.50985	0	0
V516	0	0.0617	0.89293	0.00919	0.03618	0
V517	0	0	0.43709	0.29895	0.26395	0
V518	0.43447	0.45648	0	0.10905	0	0
V519	0.10929	0.64519	0	0.05224	0	0.19329
V520	0.7604	0.16859	0	0.07101	0	0
V521	0.09521	0.01197	0	0.05759	0.83523	0
V522	0.46628	0.25135	0	0.00569	0.1836	0.09309
V523	0.46641	0.24261	0.01409	0.13798	0	0.13891
V524	0.00371	0.01262	0.02496	0.25611	0.55875	0.14385
V525	0.35275	0.07608	0	0	0	0.57117
V526	0	0.85349	0.0887	0	0.05781	0
