HD30_PBMC_0	HD30_PBMC_1	HD30_PBMC_3	HD30_PBMC_7	HD31_PBMC_0	HD31_PBMC_1	HD31_PBMC_3	HD31_PBMC_7
ACVR2B-AS1	1.302730561875	0.9642593485	1.121945853875	1.134547766875	0.953613871875	0.9468120195	1.209357691125	1.18864668925
ACVRL1	1.420252547625	1.65213820675	1.441914838125	1.34084222	0.918206569875	0.8148712825	1.359324805625	1.08590048125
ACY1	13.9221177975	15.779921795	13.66457910625	13.1188617875	12.496359725	13.179462035	11.23238925625	13.5911722575
ACY3	1.407148939	1.667145348125	1.72865673575	1.7391961235	1.241975788375	2.00932183025	1.137965158	1.455988832875
ACYP1	25.1321328325	18.122172645	20.79446587	27.09660711	23.207776135	21.57823476375	24.8110652425	20.5006416925
ACYP2	6.213804313375	5.902667589375	5.489355095125	6.7561696475	8.458841340125	8.10596777925	7.30888498925	9.083066965875
ADA	47.224460125	47.5621857375	46.56671013375	50.14341627125	40.702135375	38.67427876375	41.84122798375	44.8334136525
ADAD1	0.047781437625	0	0	0	0.026707106375	0	0	0
ADAD2	0.0894668615	0.038595458125	0.083628736625	0.084284687125	0.02312406775	0.093844810875	0	0.09845396325
ADAL	5.8776699965	4.387835118375	4.927772893875	5.444235875875	4.99412208375	6.03807836075	6.019991537375	5.094698409625
ADAM10	83.88519653625	76.1604884225	80.53051652125	72.36542382	74.7053713525	81.33561594375	75.98469992625	71.1435999875
ADAM11	0.6453979915	0.67005956775	0.6711861905	0.738568220375	0.77844707025	0.60722450225	0.850749012	1.020323089
ADAM12	1.174638441125	0.999978389125	1.24262570125	1.101033028125	1.677390255	1.568544301125	1.554806563875	1.342024760375
ADAM15	65.054897575	81.7258804475	61.3761806875	62.87736099125	63.48122517625	59.11328682625	68.97056442625	72.39669397125
ADAM17	28.6317851325	29.0128750225	29.5573953425	27.9308819975	32.86242717875	36.53171553125	30.07762659625	31.73269907625
ADAM18	0	0	0	0	0	0	0	0
ADAM19	21.67097713	25.5065614925	22.64763316125	25.20899776	27.51138793875	26.09365381875	25.0441920625	25.5807320075
ADAM2	0	0	0	0	0	0	0	0
ADAM20	0.029267141375	0.182152322875	0.0615456345	0.0282630755	0.25182346575	0.142904057	0	0.070322645625
ADAM21	0.3238130295	0.170182684125	0.53411700575	0.179728417875	0.184180340625	0.12463546425	0.06706214725	0.1877302215
ADAM21P1	0.193988849	0.051423740375	0.09720321775	0.164654953625	0.133899625125	0.0946504785	0	0.060080442875
ADAM22	1.49645577475	1.04787532625	1.996259183875	1.864650756125	1.474393987625	1.0925128845	1.362575776	1.59925700675
ADAM23	2.088274840875	1.75848634425	1.990592553875	1.688113483875	2.010707582625	2.69224989225	1.837840336125	2.32460482925
ADAM28	17.5910808175	14.5148238475	16.05750406625	19.70238939875	16.81180852625	17.3265332125	11.8888958325	14.53468736875
ADAM29	0	0	0	0.025441137625	0.083940064875	0	0.053567660125	0.062014929125
ADAM30	0	0	0	0	0	0	0	0
ADAM32	0.105450369375	0.03467526625	0.07579618325	0	0.041738032	0	0	0.041294142875
ADAM33	2.93679879925	1.711016682875	3.39376344925	3.75612029275	3.3976101305	3.1835681735	2.928018680375	2.6747117025
ADAM3A	2.152438838625	3.099918093625	3.031114919625	3.1422181205	2.59044980225	1.45140837625	2.6330927795	1.18665528525
ADAM6	18.96572994375	25.23083116	19.557745715	53.71521391	32.122561965	35.2599385125	23.65436187	40.11118703125
ADAM7	0	0	0.02974487225	0	0	0	0.085216075125	0
ADAM8	182.3489523125	190.90460725	175.304902675	174.5073013375	151.6825897125	130.5279270375	142.1008492125	161.8790981625
ADAM9	10.8949597325	13.1936505025	10.83654444625	9.81919651375	12.617246425	14.37525084625	13.50330588375	12.73123537
ADAMDEC1	0.400499558625	0.765548947375	0.379804965	0.36459933625	0.538443220125	0.6571398815	0.41781120925	0.36459933625
ADAMTS1	6.12780877775	6.6616242165	5.160127702875	5.447936090125	2.318002751875	1.561377206375	2.278454978375	3.018739532875
ADAMTS10	31.9173116025	34.38401962625	28.99276866625	35.68162834125	26.4762779575	24.347171175	30.49039625625	34.8397590175
ADAMTS12	0	0	0.011450770875	0	0	0	0	0
ADAMTS13	6.350604142875	7.8905912055	6.282951599625	5.84202336875	4.685097652875	4.847802767625	4.45097432825	4.726520671
ADAMTS14	0.827297198375	1.334479512125	0.99380776625	0.6290667905	0.344715644625	0.49206916675	0.352864601375	0.5554410835
ADAMTS15	0	0	0	0	0	0	0	0
ADAMTS16	0.416380518	0.573644888	0.451915603125	0.27851878125	0.160882051625	0.340851627625	0.525746356625	0.39254403625
ADAMTS17	1.81620662775	2.439807980375	2.137551884625	2.4002337385	2.15486434075	2.474626745	1.84743888225	2.3625375235
ADAMTS18	0.17124468525	0.305165584125	0.22489470775	0.227360797625	0.231609171375	0.039205083	0.121137218	0.10081539725
ADAMTS19	0	0	0	0	0	0	0	0
ADAMTS2	1.227253891375	0.673361222125	1.087489579125	0.43827264625	0.4713452235	0.468179116	0.925268683	0.26672990775
ADAMTS20	0	0	0	0	0	0	0	0
ADAMTS3	0.013076229375	0.0258444415	0.025386776125	0	0.093605967875	0	0.04272872025	0
ADAMTS4	2.84810113225	2.5698288905	2.710109832125	2.60240448125	2.37823183525	2.262432650125	2.29304744725	2.613302055125
ADAMTS5	0.885854065375	0.714200373	0.905674782625	0.57705199675	0.374811024125	0.413692374	0.55317739175	0.57705199675
ADAMTS6	0.64600792125	0.551233828125	0.740355599	1.152787946375	0.696751419	0.738080491375	0.84224770475	0.758825633
ADAMTS7	0.686234073625	0.880803681	0.673361222125	1.0774675645	0.5915646675	0.56082692125	0.92779414375	0.885157754125
ADAMTS8	0.200844796125	0.153924658125	0.1131186085	0.11994855575	0.15951133525	0.271497388	0.6230706235	0.170890235125
ADAMTS9	0.025592207375	0.052024642	0.15882353975	0.06616122825	0.10631539525	0.059045784875	0.128643528	0.0910311675
ADAMTSL1	0	0.065105266125	0	0.019836722	0	0.024451397625	0	0
ADAMTSL2	2.283450021625	2.38133865225	2.239862447125	2.030299879875	1.752822496125	1.5853267705	1.89748679775	1.88498671
ADAMTSL3	11.3815032275	9.746330356	10.3198304695	11.1245757825	10.70481025625	11.94249282375	9.9904264615	9.946891699125
ADAMTSL4	78.35367886125	92.74197829125	61.2867960525	57.94770928875	76.68822434875	71.43878614	62.1035312725	67.18807239625
ADAMTSL5	3.661869120625	3.12068215925	3.821940670375	3.92760690575	4.766327506	3.828012603	4.875746409625	5.507796070125
ADAP1	70.7892119825	84.03026316875	64.9176720075	67.56926447375	63.5442823075	62.367811435	63.67916570375	63.87729911875
ADAP2	20.16228639375	24.549752475	16.43215429	17.6869873925	20.3655794825	22.6822825575	18.74585086375	17.571626045
ADAR	145.8218639	161.504353175	155.6125688125	154.0233546625	154.0233546625	161.97571995	148.5908181	146.107336375
ADARB1	18.20182973	17.6779913125	19.0692306875	21.03727185625	21.14642227	22.46785672375	23.48224628125	24.83949310875
ADARB2	1.5698437165	1.75172363925	1.613349139375	2.30417682825	0.0946504785	0.02523578575	0	0
ADAT1	19.108402715	17.57616279375	17.11812387875	19.785656635	14.76699316	15.24433417625	15.7287297725	15.9045857625
ADAT2	27.47751123	22.5828557825	32.61649844875	30.15766175875	26.32525004125	29.42142728	28.477647305	30.432682275
ADAT3	5.249439225125	7.40936795175	4.32713794475	7.06942834475	4.453235116	3.12068215925	5.494450168625	4.332545229125
ADCK1	10.994528435	15.0384711225	10.174698309125	10.380266881625	11.96285264125	10.57314755625	12.2026313175	11.619359355
ADCK2	17.149517185	20.601799315	17.55499153625	18.65056233875	17.22998417	15.79066404375	18.34728889625	17.6660187525
ADCK5	20.07993212	25.61819995	20.31574403	21.55026131875	22.55968841125	18.60112677625	20.5856221275	21.117482455
ADCY1	0.228018669	0.24976131775	0.290246410375	0.14734075825	0.3171483885	0.211576162125	0.271497388	0.255288722625
ADCY10	0.1226793965	0.262553099625	0.26849815375	0.411599322125	0.09433033675	0.356577492875	0.0999280385	0.44000995125
ADCY10P1	17.571626045	13.38547323	17.34455830625	17.96507098125	23.62943710375	27.89800312125	27.04389781	25.76281388125
ADCY2	0.407519360875	0.34104666275	0.434404441	0.4924358965	0.459300019	0.673361222125	0.456219049875	0.464245604375
ADCY3	15.532012865	15.73211114625	15.41373706625	18.1319212925	14.61229605875	12.75209717	14.45152922875	14.9163114
ADCY4	4.954614181375	4.136404039625	4.953895716625	4.558758092375	4.96134603975	5.93570497475	5.34405027275	5.356877881375
ADCY5	0.234422371375	0.049555212875	0.051138944625	0.1131186085	0.121063640875	0	0.14059211125	0.086199300375
ADCY6	0.544989901875	0.798531962375	0.605725290625	0.775132744	0.414004525125	0.72282880425	0.510568191875	0.455428006125
ADCY7	221.9529197875	230.9079244375	202.6005832875	214.3340751125	169.4079152375	167.2276484625	180.7457214125	181.5529068
ADCY8	0	0	0	0	0	0	0	0
ADCY9	6.39929146375	7.1072988145	5.855953320375	5.777402236	5.656392642	5.181269231625	5.87011724425	7.055337031125
ADCYAP1	0	0	0	0	0	0.05994200525	0.129562258125	0
ADCYAP1R1	0	0	0	0	0	0	0	0
ADD1	164.2451338	155.17214355	163.317651025	162.5403628	146.910504725	148.5908181	155.4465549875	153.4487136125
ADD2	2.071588387625	2.746154086125	2.4488069495	2.922679427125	3.352454357875	2.720208732125	2.73915731475	3.072341031125
ADD3	165.4228450375	116.954395525	181.420810025	166.605726375	171.291147725	201.2513907625	177.3493436125	172.01160585
ADGB	1.59636484525	1.611722334875	1.394221199625	1.658941510875	1.05154372	1.190176948875	1.00349234425	0.91734938725
ADGRA1	0	0	0	0	0	0	0	0
ADGRA2	8.0106631605	8.95812586425	5.86449029875	6.194692165375	5.641450382875	4.796167160375	5.873252855375	7.111853097625
ADGRA3	4.15348809025	4.93467862575	4.295710147	4.368592700625	3.213574024	3.58368531525	3.196667654375	3.55375139875
ADGRB1	2.197078672625	2.781077507125	1.893777188375	2.35597235625	1.838534940625	1.882806612	2.009742911	2.515959689375
ADGRB2	3.835534115125	4.207154534375	3.64598116625	3.7373735585	2.203128005	1.779058861875	2.680266804	2.872672304375
ADGRB3	0.06435602925	0.087076763625	0.102482499125	0.01109832075	0.107085169625	0.226802069875	0.10177199825	0.052024642
ADGRD1	4.943485428875	5.26309706375	4.23080026825	4.839605033125	2.7409275895	2.754053062125	4.604131050375	4.1643848505
ADGRE1	30.86450218875	29.68474661375	24.012246915	24.25483742	32.93522388625	31.79821182875	32.312044675	32.802783235
ADGRE2	48.11570796625	56.18050528125	35.92164724375	39.75165246	52.410657225	53.55237809125	54.7530382475	50.980490995
ADGRE3	12.301566825	9.731446054875	10.251542723875	11.0806141725	17.258650985	12.83498624	12.75602464625	12.46234685
ADGRE4P	19.3141334475	15.55602578875	16.23333414	20.09978082	21.0308970675	23.38752226875	23.2667121075	24.3077983375
ADGRE5	364.864106675	412.4832662625	356.7797872875	357.6404203625	321.5522310375	312.871501425	271.167771025	291.7509105625
ADGRF1	1.146847351875	1.450383470625	1.0487956265	1.20612099125	0.910170298625	1.367482931625	1.3528453395	1.52792812175
ADGRF2	0.082965781125	0.078988840125	0.11715766075	0.036307762375	0.163429888375	0.089619728125	0.253327599875	0.174144490625
ADGRF3	1.8064658395	1.555273963375	1.92500324275	1.868415894875	1.29076444025	1.71731807625	1.51084805425	1.42957133
ADGRF4	0	0	0	0	0.017555933875	0	0	0
ADGRF5	0.566501781125	0.33299446225	0.59103650175	0.703068946625	0.791795777875	0.663412246125	0.80530076575	0.752861050375
ADGRG1	176.339611175	174.3231648125	142.1008492125	138.5044704	40.146479145	32.38212488	46.78580866375	59.03916578875
ADGRG2	0.01856479225	0.0738868015	0.108200173125	0.017225255125	0.036546939	0.022043676	0.101376013625	0.102482499125
ADGRG3	4.957720517875	5.56425256475	6.998691685375	6.41771095925	10.1674674505	4.110660514375	4.257465402	3.655847183875
ADGRG4	0.1580572785	0.13890608	0.106612207	0.27366193775	0.197900992625	0.144731239125	0.22613845875	0.214793429375
ADGRG5	26.7227901125	27.6275065425	24.8570833	25.38225177375	17.82062511875	14.1051963375	18.10724961	19.27979253875
ADGRG6	0.23353842825	0.047274523625	0.174980762125	0.272699549	0.512392380125	0.511832807125	0.363088036	0.745310053
ADGRG7	0	0	0	0	0	0	0	0
ADGRL1	18.13883234	19.94632197375	17.24720014375	20.5196589725	14.9079678175	14.49848023875	16.13368806625	17.01742834125
ADGRL2	0	0.0235674275	0	0	0	0	0	0
ADGRL3	0	0	0	0	0	0	0	0.061424424625
ADGRL4	0	0	0	0	0	0	0	0
ADGRV1	0.457246121	0.277463841625	0.491223328875	0.173653899375	0.400851992125	0.370821256	0.30668578375	0.347149972625
ADH1A	0	0	0.09244630025	0	0.457246121	0	0	0
ADH1B	0.096311505875	0.06910982275	0.087480634	0.071287315375	0.097527704125	0	0.066051755	0.122146169875
ADH1C	0	0	0	0	0	0	0.104978581375	0
ADH4	1.269657140375	1.447103015125	0.9654573645	1.32565032925	1.4724307715	1.65213820675	0.902793040625	1.33071191375
ADH5	60.184957755	58.24403581875	63.832631175	67.22894588875	55.6672747625	64.42944355875	62.468919145	64.05555577875
ADH6	0.400851992125	0.52052605075	0.797175430875	0.777600787125	0.68179558975	0.634519402625	0.870847102125	0.569293547625
ADH7	0	0	0	0	0	0	0	0
ADHFE1	29.56901862875	26.17201184375	28.12210463625	28.1845881675	32.2235960675	31.11369080625	37.8590120125	38.03502612875
ADI1	50.08273195375	51.5246225775	47.36088695625	48.8184355375	61.44176554	58.21587603	55.762814025	59.48682814125
ADIG	0	0	0	0	0	0	0	0
ADIPOQ	1.8196281015	1.57671944125	1.50870127425	1.405755906375	1.336252481375	1.27797240675	1.63689062675	1.20980530025
ADIPOR1	92.01356884875	80.73798714875	83.85811839125	81.1980997075	96.65893298375	102.07783523875	91.192500325	91.268252355
ADIPOR2	32.85694667125	33.19707629625	31.48469402875	31.3786318525	32.20389865125	33.99336606375	31.8762131625	31.9401082975
ADIRF	2.587663870625	4.6026801795	4.42105222925	3.39376344925	4.71342630175	3.138469700375	4.32713794475	5.307949333
ADK	20.237321515	19.90703146625	20.0882373025	19.886271125	15.03398912125	16.14053574875	16.57325781625	16.7523646475
ADM	5.0061203935	4.540329361625	3.340569749375	2.52091306925	10.62243062125	3.984115547375	3.9971269125	5.5360890465
ADM2	1.359324805625	1.21718897875	1.777653865875	1.761819532125	1.30038489025	1.44287421	1.707981433625	1.58968754125
ADM5	3.722250845375	3.0898363945	3.906287137875	4.90714481725	4.508723256	4.73042244125	3.903425932	3.937713169875
ADNP	43.18105185375	38.52373885875	40.0962726	41.2668504725	38.94940299875	43.60017908125	47.73748734875	43.87896159875
ADNP2	10.72740161	11.0361159425	11.8906354175	11.28085221375	10.35388838925	10.81308512	9.6715754865	10.760793355
ADO	8.874148412375	9.921662764125	9.87555238275	9.078409809	12.337370365	13.19089333375	11.3874429025	11.27709101875
ADORA1	0.317791182375	0.183196049375	0.329271886375	0.215849725875	0.42121920625	0.1863078395	0.43748365875	0.35886529475
ADORA2A-AS1	2.997293498125	2.144823065625	2.339324522	3.1835681735	3.92369523925	3.977512831	2.587663870625	3.53953273325
ADORA2B	2.807208741625	2.180074952	1.342024760375	2.275408502625	2.197078672625	2.6330927795	3.506539728375	2.682904146125
ADORA3	3.54949121525	3.23298920475	2.22154458875	2.998408469125	1.97070424525	2.241737073	2.958971705375	1.761819532125
ADPGK	132.2274495625	129.9085347125	120.47982305	128.192246675	132.2274495625	127.4702715375	128.2603043625	122.5006667125
ADPRH	12.32936761875	15.64574568375	11.64280130875	10.69412463	11.6268779425	10.72044464125	10.73522148125	9.68951912875
ADPRHL1	0.541037592875	0.864839604375	0.38612976375	0.5622820555	0.925268683	0.781920589	0.8193713415	0.793839463
ADPRHL2	26.194499895	31.488501965	26.1137724575	26.37168162375	24.8570833	23.874018745	27.78914015125	26.85945046375
ADPRM	19.2626724175	17.41661711875	23.40656546625	23.237835695	31.1866227875	35.42487903625	36.14578025875	29.863223055
ADRA1A	1.57446188	1.336642159125	1.2233437795	0.480711536875	1.116677646625	1.555273963375	1.402313948	0.980595637125
ADRA1B	0	0	0	0	0	0	0	0
ADRA1D	0	0.02974487225	0	0	0.003686757125	0.032318413375	0	0.033068369625
ADRA2A	0.160882051625	0.12815952375	0.126970583375	0.11169841125	0.0626915605	0.126607362875	0.1393482505	0.235584486375
ADRA2B	0	0.02256460575	0.02282515975	0.02378339475	0.15011996725	0.15246897675	0.2516416455	0.027339971125
ADRA2C	0	0	0	0	0	0	0	0
ADRB1	0.162287258	0.1761859855	0.1909278615	0.029121286625	0.3676116385	0.1480681985	0.400851992125	0.2572408675
ADRB2	22.62784961625	22.2072081775	18.19210209375	20.89028034875	17.744818695	17.8339402525	21.8793776225	18.13883234
ADRB3	0.104138915875	0.129733047875	0.06539682575	0.163287473125	0.045578128625	0.110582053625	0	0.07579618325
ADRM1	93.38565076	113.3692361375	93.0165663575	98.55936944375	87.76159758375	82.431915575	93.863068185	97.75405030375
ADSL	76.37032818	76.61830008125	81.33561594375	89.8839658525	79.38001677	83.60804511375	85.99877353375	81.7258804475
ADSS	58.03745098375	48.8682366875	53.79940244375	49.8892341025	56.39840578625	60.486084195	53.02933913375	54.6754319375
ADSSL1	2.239862447125	2.84504554325	1.902920614125	2.938915076625	1.76071554025	2.031753332375	2.700431494125	2.3542504175
ADTRP	17.21441307125	13.58100899375	20.77516137	20.2244339725	18.9883294375	19.9304743	16.58172973875	16.99434605125
AEBP1	10.73522148125	11.24637172625	12.1680864525	16.09960540875	16.54131826	16.66957160875	16.54808708875	16.691675825
AEBP2	10.1995726305	9.47334122075	10.70735589375	11.552176335	11.1441423525	11.86628762125	10.238123298	11.19077391625
AEN	16.2131309225	16.7838762775	17.5910808175	21.1518471025	19.6096096825	19.6096096825	20.02420038125	19.96226838125
AES	730.2642932125	660.25494735	786.9350903125	831.572909	601.2135625875	628.1931463625	678.1904765125	765.3781883
AFAP1	7.261809964125	7.70372934425	8.514326899375	8.874148412375	3.6146026205	4.645907015875	4.37824693675	4.25615864875
AFAP1-AS1	0.440712537625	0.304005007875	0.542481690125	0.54002370675	0.34010778825	0.350313025125	0.4285650865	0.410169643125
AFAP1L1	0.354058054875	0.129189519125	0.271667646625	0.2489212995	0.551696379125	0.338572976	0.4671290205	0.459300019
AFAP1L2	2.724396083625	1.555859515375	2.38133865225	2.694642512	2.546992162	3.28493858675	2.670952547375	2.871000394
AFDN	9.447860924125	8.88072658075	7.73138483675	8.405548134	4.321625358875	4.132069292	4.022618095	4.068576331
AFF1	32.780232775	30.51066901125	31.09357091375	30.63971275625	28.75797634	32.0998564825	28.609301055	28.6317851325
AFF2	0.242424538875	0.1393482505	0.300004234875	0.3240567725	0.42513302575	0.5806679805	0.98880826475	0.61667515675
AFF3	8.29610019175	6.813143901625	7.201868905625	8.350760707625	7.474348385375	9.036495634125	6.9156992535	6.752527134125
AFF4	24.88085656125	20.82067736125	23.2607332675	22.1105665175	22.92197087625	25.49882686875	21.91035746375	22.32024119375
AFG1L	1.57210773975	1.58053188675	1.1408845295	1.381581542	1.737787377875	1.811695902125	1.765495957375	2.158209103875
AFG3L1P	50.34866648875	50.6523006475	43.47172743125	54.38368333375	46.7077661625	44.53380321375	48.48630498125	52.84549645375
AFG3L2	27.69149494875	28.48319987125	27.831882285	29.23810263875	28.87295626375	28.26704267375	26.15608347375	30.85786849
AFM	0	0	0	0	0	0	0	0
AFMID	27.72857130375	25.701687085	25.16708703	23.1019973125	23.410852365	21.83666736625	23.96488958875	20.96876184
AFP	0	0	0	0	0	0	0	0
AFTPH	40.93774721	36.3087120325	40.77303914625	37.1318292175	40.8504899075	46.7077661625	40.9451496325	36.90326149
