gene_symbol,ACD,ACN,ALO,ATD,BCC,BU,CHA,DLE,ENL,ICD,LL,MEL,MF,NS,PS,RR,SAR,SCC,SJS,WA,WPO
ACOT4,36.333,100.029,63.280,36.127,38.753,34.489,36.567,25.871,34.333,36.882,82.329,57.500,84.168,49.811,39.540,48.329,81.540,52.450,76.460,116.483,57.018
ACOT6,12.878,12.785,14.540,11.964,11.460,12.356,13.083,12.671,13.150,11.591,14.243,13.929,13.218,12.293,13.053,13.671,13.273,11.810,14.480,14.117,12.773
ACOT7,168.217,212.576,151.580,173.705,216.233,324.306,170.250,130.400,241.750,190.495,121.854,399.543,463.039,140.371,248.487,136.950,256.140,290.565,155.630,160.858,355.927
ACOT8,76.339,122.887,65.770,68.327,58.687,79.822,74.658,56.007,55.433,151.355,74.407,67.871,107.295,83.770,83.215,100.671,47.030,80.380,119.420,87.725,87.877
ACOT9,460.511,421.088,103.100,333.300,239.953,539.600,942.867,155.314,755.017,182.609,820.136,378.500,409.245,293.611,316.344,463.586,707.340,284.220,930.940,378.383,685.518
ACOX1,178.031,296.258,337.756,139.103,112.908,133.856,197.370,196.646,115.897,162.104,128.467,94.734,75.647,188.692,208.996,135.046,263.319,125.794,79.092,199.760,195.284
ACOX2,91.400,215.931,83.040,68.141,30.627,54.433,31.850,49.971,34.467,52.918,34.207,67.464,38.941,135.504,53.684,64.200,97.820,45.360,46.340,277.433,105.427
ACOX3,90.917,117.945,106.350,168.230,111.963,120.417,269.242,85.814,192.458,148.414,161.521,86.725,82.889,108.288,150.493,174.307,131.467,178.860,101.080,102.658,133.873
ACOXL,18.450,18.075,17.190,17.105,15.460,16.294,15.050,17.029,21.542,23.245,23.546,18.268,26.661,16.777,17.846,21.129,15.143,16.645,20.880,15.017,14.918
ACP1,459.411,435.555,291.815,325.826,324.705,469.939,348.771,252.261,343.775,242.911,371.307,377.675,622.085,392.156,476.982,233.007,264.788,385.268,296.120,418.721,464.505
ACP2,223.700,226.414,70.260,195.364,177.427,344.511,243.950,83.986,323.517,105.291,346.229,239.229,469.441,174.536,197.440,394.086,795.247,183.440,935.980,234.900,359.991
ACP5,173.600,379.165,231.900,244.141,90.220,509.378,195.300,237.243,585.283,154.500,1700.857,177.071,694.527,227.861,352.876,776.271,358.660,172.580,2169.880,229.317,760.864
ACP6,141.133,326.271,219.160,182.791,178.967,113.933,130.500,75.300,127.433,253.127,121.750,276.779,140.914,266.796,186.307,147.257,124.280,172.120,133.700,282.450,135.809
ACPL2,94.872,128.661,83.610,94.934,237.523,70.056,158.383,57.614,138.942,96.418,141.107,93.775,78.564,119.168,91.364,116.886,100.273,69.300,68.780,211.233,104.582
ACPP,85.356,362.235,235.940,118.732,198.330,95.617,257.717,138.529,66.583,328.477,61.104,79.386,39.516,149.264,408.999,68.836,106.030,288.435,38.450,114.183,122.591
ACPT,91.911,134.226,222.420,90.264,69.380,94.122,82.167,310.371,67.583,156.682,73.500,70.543,95.241,84.221,90.569,91.029,65.767,75.120,136.660,71.083,82.418
ACR,27.800,25.032,19.240,22.932,24.140,26.922,25.083,18.886,24.617,26.664,30.071,26.793,26.650,26.079,30.262,30.171,14.927,27.440,35.460,27.750,22.782
ACRBP,32.356,33.109,56.753,24.355,24.033,31.107,31.033,64.200,49.483,30.336,63.136,31.795,36.862,27.842,34.440,45.581,44.202,24.410,94.580,34.150,35.927
ACRC,34.300,35.142,15.760,60.368,22.700,55.511,48.017,17.443,33.883,36.355,34.893,32.229,46.014,28.721,27.415,25.357,53.540,27.520,80.460,30.150,39.145
ACRV1,24.726,27.576,20.243,31.652,44.123,26.785,35.303,23.593,35.650,42.236,37.200,49.010,41.220,29.024,30.461,29.900,12.303,49.883,33.097,22.858,27.714
ACSBG1,228.450,809.715,733.300,137.995,89.280,39.189,179.650,217.529,20.325,312.059,39.661,212.036,17.959,387.105,78.447,248.579,88.653,129.910,14.110,616.950,89.205
ACSBG2,20.822,16.282,13.800,25.095,27.433,20.822,22.500,15.571,24.533,28.700,26.079,30.243,28.786,23.929,22.433,24.643,17.207,27.620,27.380,17.683,17.145
ACSF2,95.400,144.236,132.620,156.814,146.840,116.322,125.383,79.371,59.350,191.409,111.386,98.657,97.250,169.496,103.445,134.314,212.387,90.960,137.200,191.017,109.573
ACSF3,51.678,49.468,52.700,43.741,43.137,47.933,44.817,57.121,43.300,50.005,48.525,49.550,54.291,44.584,50.974,50.564,38.443,44.075,81.720,47.058,45.964
ACSL1,1405.028,2807.300,2110.740,1200.859,649.127,1269.850,1873.242,1001.329,899.533,1602.177,1192.168,935.304,376.020,2321.298,1300.632,1250.043,991.680,1251.785,1312.530,3329.467,1344.523
ACSL3,308.315,440.171,286.040,291.444,221.987,262.952,366.067,170.848,705.172,154.439,517.567,507.733,194.100,299.454,228.692,373.314,351.840,241.263,283.773,728.050,510.194
ACSL4,81.333,50.062,38.813,56.458,46.607,92.415,171.150,51.129,49.228,33.706,89.883,50.819,83.912,51.080,34.185,85.995,138.553,45.210,120.780,85.778,144.512
ACSL5,125.583,165.179,81.620,73.525,45.910,100.100,288.675,76.043,244.450,43.664,299.650,90.518,287.677,84.798,75.289,312.193,465.770,84.640,365.690,148.683,162.277
ACSL6,17.740,18.933,18.452,18.165,16.516,14.922,15.893,22.100,18.153,20.118,19.900,18.359,32.992,16.303,16.034,21.051,16.205,17.744,22.040,18.260,18.733
ACSM1,21.550,20.329,24.810,18.466,19.617,18.989,20.700,26.386,23.083,21.650,21.404,22.104,21.443,19.709,20.866,20.443,22.823,21.530,20.740,19.083,17.082
ACSM2A,9.561,9.188,9.920,8.905,9.453,9.767,9.592,9.500,11.267,9.032,12.471,9.632,9.927,9.434,9.660,10.143,8.983,9.420,10.610,9.392,8.986
ACSM2A /// ACSM2B,17.285,15.499,14.933,15.529,15.253,15.637,16.089,14.533,16.222,17.345,17.371,17.829,19.126,16.126,18.486,18.276,12.200,16.397,17.913,16.633,15.706
ACSM3,25.256,82.178,76.990,22.173,22.710,15.228,16.242,29.107,18.083,28.959,17.946,31.182,22.127,48.143,21.139,20.214,33.357,33.795,15.630,76.642,28.818
ACSM5,37.226,42.976,26.480,34.792,26.791,26.874,45.406,24.295,64.750,31.870,112.988,37.012,36.689,42.564,37.456,50.119,78.747,26.653,28.113,89.933,36.682
ACSS1,90.367,71.984,58.580,87.417,81.276,73.070,109.178,50.338,90.722,91.909,88.576,80.762,84.408,79.520,65.287,94.110,73.520,62.597,145.380,78.956,66.670
ACSS2,350.267,586.230,339.960,444.664,217.367,301.467,383.783,135.314,506.067,343.409,433.857,377.314,158.255,500.814,251.434,474.886,347.500,277.090,278.700,891.350,243.836
ACSS3,33.861,69.126,61.230,33.325,25.710,32.594,68.783,23.536,32.758,31.514,35.018,34.593,23.248,57.146,29.965,53.793,50.047,29.450,18.550,147.792,68.882
ACTA1,117.633,39.051,34.280,97.923,18.707,28.744,21.050,26.429,26.033,17.318,24.064,25.357,32.141,90.843,55.723,26.414,25.053,19.130,22.580,157.900,59.700
ACTA2,1037.570,506.976,303.767,1248.491,550.224,727.944,535.533,318.862,930.711,46.109,359.279,480.921,413.098,1029.601,754.467,483.786,672.156,136.447,85.273,1488.217,1210.342
ACTB,11283.526,10105.572,8932.703,9566.008,9585.556,11699.848,10526.542,9737.107,3308.375,7272.041,5569.654,9595.436,15420.214,8158.686,8206.961,6617.495,8505.203,9656.168,11544.590,7169.564,9530.632
ACTC1,159.989,85.544,30.720,205.159,51.947,61.411,131.333,24.086,92.333,45.227,61.414,68.693,116.509,180.643,105.158,110.329,47.587,52.180,39.580,316.167,171.427
ACTG1,8799.126,11120.797,6536.271,10316.959,9321.320,9625.867,11307.572,5553.470,8562.287,8719.154,8602.863,7921.233,11212.257,8094.762,7299.011,7213.622,5610.772,7817.981,7375.127,9064.726,11503.707
ACTG2,608.200,279.390,120.230,659.541,104.327,136.917,72.933,119.086,145.858,34.591,72.071,179.839,95.268,508.441,272.972,152.329,177.700,34.895,29.030,942.925,392.964
ACTL6A,186.411,235.411,101.300,338.895,400.247,282.189,216.517,53.771,281.517,259.809,212.343,330.350,482.209,294.457,326.097,165.429,125.087,447.330,148.040,357.967,414.773
ACTL6B,26.144,24.710,37.560,23.868,30.490,25.322,24.558,40.421,34.092,32.059,33.532,34.011,30.989,26.073,34.301,34.093,19.547,31.080,30.430,25.975,25.505
ACTL7A,28.200,22.027,19.220,26.023,30.627,24.411,23.417,17.314,23.817,36.427,27.243,33.436,28.773,27.539,32.763,31.643,12.293,33.610,33.900,22.450,22.709
ACTL7B,22.611,19.312,35.540,17.214,19.627,22.800,20.350,36.300,20.217,20.082,19.157,22.864,23.845,19.893,22.826,18.229,16.293,23.250,24.760,18.000,19.355
ACTL8,67.800,50.262,25.240,35.123,52.800,56.078,52.517,28.057,72.783,60.627,63.221,67.129,68.182,45.721,58.244,48.286,16.020,86.090,72.140,38.233,37.455
ACTL9,14.578,11.676,13.220,13.295,17.607,13.911,15.967,13.357,14.250,14.191,15.979,20.350,17.568,16.768,20.413,16.529,10.787,17.050,17.600,13.533,12.700
ACTN1,872.322,1277.749,667.280,774.052,1376.737,1374.814,918.579,395.304,997.171,286.234,588.725,756.107,501.702,645.307,523.509,505.004,654.123,735.957,532.995,1052.742,1268.866
ACTN2,23.867,19.558,19.730,25.332,31.117,23.578,21.938,18.732,24.179,23.191,30.450,33.786,26.363,24.722,22.861,31.318,14.455,30.207,27.835,21.908,20.770
ACTN3,31.744,27.039,23.060,29.523,32.993,31.289,25.083,23.929,24.200,34.055,26.850,36.907,40.000,31.511,33.966,29.000,20.140,35.440,42.860,30.183,30.464
ACTN4,1143.356,1139.832,1161.000,1392.650,1436.173,961.089,369.567,902.771,213.633,1538.336,174.629,806.900,1174.491,954.789,603.559,371.929,891.093,812.070,1136.400,478.067,415.064
ACTR10,1151.256,1328.463,785.340,1203.014,952.493,1228.211,1661.650,378.286,1091.183,1136.300,1590.864,935.293,1187.195,1407.132,1255.293,1161.300,779.807,1054.720,805.380,1478.933,1442.455
ACTR1A,293.694,314.213,408.370,293.261,371.690,468.678,225.292,369.521,187.650,314.186,150.800,320.268,296.411,316.191,395.776,161.843,696.257,447.350,381.110,264.900,324.982
ACTR1B,322.178,281.151,225.340,403.086,243.993,318.400,151.033,195.229,121.683,356.909,132.200,246.971,423.364,338.821,313.502,167.343,222.333,252.220,284.220,338.150,262.636
ACTR2,672.408,613.947,735.360,239.330,386.561,493.316,509.936,810.359,406.250,186.339,443.294,286.986,776.222,390.048,672.929,412.765,621.891,483.507,569.729,369.474,644.818
ACTR3,1588.298,1608.992,771.744,1232.597,1166.391,1722.771,3028.333,919.691,1793.723,900.736,2278.950,1052.274,2130.324,1192.594,1494.185,2167.489,1240.296,1517.672,1801.816,996.500,2049.300
ACTR3B,48.700,75.719,89.460,70.382,121.707,46.111,49.650,46.600,36.867,43.655,45.214,71.429,42.423,72.379,59.127,43.271,131.660,47.430,31.580,183.250,72.764
ACTR3B /// LOC100290215,84.322,110.266,77.600,87.109,115.547,66.278,52.367,46.143,37.217,87.791,41.800,125.664,92.450,88.789,81.999,50.457,70.293,64.830,60.980,119.350,64.664
ACTR3BP2,19.393,16.112,15.700,20.317,22.773,18.415,20.800,16.424,22.383,21.906,22.074,28.357,27.158,19.805,19.494,22.181,13.684,22.870,21.033,21.722,19.027
ACTR3C,32.344,59.254,27.820,37.300,30.600,34.789,55.500,22.414,55.167,39.682,31.986,29.343,40.068,29.586,47.188,43.443,67.207,39.360,28.220,37.900,41.936
ACTR5,91.206,73.290,82.470,107.425,82.223,95.722,121.325,90.329,131.942,78.864,102.211,96.082,110.532,90.061,88.742,81.536,112.157,92.265,119.950,75.908,83.695
ACTR6,138.306,168.187,92.890,129.805,123.923,127.917,160.717,71.579,155.950,113.536,145.311,108.768,179.334,155.477,172.188,137.986,176.707,164.600,156.390,253.858,224.727
ACTR8,118.172,107.757,84.940,99.250,103.623,96.972,105.767,75.086,108.600,102.218,135.311,116.032,135.184,98.539,114.713,117.007,139.703,106.560,147.570,105.808,116.627
ACTRT2,28.578,21.083,41.340,22.900,29.360,24.122,28.083,40.729,22.667,27.882,32.814,35.936,29.886,28.375,36.856,39.414,18.740,30.380,38.760,21.000,21.164
ACVR1,214.378,481.653,156.160,275.014,737.967,357.800,221.817,76.671,346.700,146.191,372.243,332.364,257.209,355.714,347.405,247.586,371.407,337.560,179.900,633.050,621.618
ACVR1B,109.776,162.918,223.010,140.055,158.974,115.759,156.172,145.119,170.928,199.792,151.249,86.420,110.359,204.105,151.551,133.507,150.802,116.590,109.687,147.958,118.209
ACVR1C,24.922,35.949,11.600,27.605,31.310,14.450,47.867,9.950,18.350,16.977,20.889,22.543,18.123,50.909,17.616,21.850,16.753,25.485,15.920,196.058,39.423
ACVR2A,234.867,276.270,387.700,227.225,287.407,135.656,162.858,288.471,140.442,241.641,142.025,123.607,118.434,330.663,248.662,130.979,435.503,170.105,46.650,243.825,165.282
ACVR2B,48.889,50.385,43.647,43.692,82.502,37.107,35.367,39.376,52.322,37.573,50.098,70.464,54.024,44.027,43.936,43.271,40.007,42.737,63.107,51.739,44.006
ACVRL1,132.322,163.002,161.510,111.198,55.153,170.333,90.325,181.600,269.783,42.518,131.132,92.400,125.232,101.493,90.893,103.429,284.043,50.795,147.360,163.808,172.036
ACY1,47.011,33.367,92.040,23.177,25.647,35.833,37.067,94.471,51.700,29.709,40.329,32.807,36.827,29.700,43.203,34.429,26.653,28.180,50.560,31.133,29.827
ACY3,31.194,24.414,22.580,27.280,27.277,26.456,27.117,23.293,37.042,34.282,34.843,35.689,46.268,27.850,30.493,32.364,17.433,30.580,38.190,26.925,27.641
ACYP1,142.644,142.998,221.660,172.127,83.920,148.222,180.983,141.571,72.917,100.436,94.250,139.521,155.986,147.686,122.999,70.943,328.573,86.280,107.360,220.367,196.782
ACYP2,97.344,229.497,197.620,104.491,94.907,116.200,90.000,85.514,103.283,76.073,152.693,79.186,149.223,167.225,143.936,94.929,157.487,134.440,52.640,295.250,183.445
ADA,105.161,161.265,32.350,110.239,53.617,176.372,95.283,48.664,308.525,57.127,178.904,122.839,428.914,101.698,98.643,200.136,283.517,72.955,364.140,150.550,187.182
ADAD1,15.844,15.047,11.670,16.836,15.807,15.506,14.350,12.071,16.542,18.986,17.071,16.764,18.289,16.227,16.927,17.850,11.303,16.105,18.510,13.758,14.255
ADAD2,57.278,60.960,119.640,39.023,77.933,54.111,53.633,117.743,64.983,63.636,58.593,50.900,72.136,48.814,63.478,47.400,31.980,44.320,71.660,46.150,48.609
ADAL,38.200,62.389,24.310,50.530,55.760,39.372,37.158,21.407,75.525,68.009,61.746,62.268,52.264,44.270,44.434,57.314,40.750,53.865,43.170,78.617,56.814
ADAM1,23.567,28.865,21.700,76.732,67.920,26.078,28.967,23.429,25.733,46.527,49.779,25.286,28.086,45.239,23.292,26.629,98.107,25.740,17.140,64.933,42.382
ADAM10,366.511,360.143,503.807,261.233,339.298,369.952,265.789,556.457,385.017,232.391,503.907,401.762,423.068,280.705,360.074,322.748,776.804,405.890,548.687,297.011,511.215
ADAM11,48.389,38.750,44.060,42.641,50.523,42.278,45.742,57.093,56.717,54.709,51.479,56.721,61.982,45.473,53.358,45.943,22.333,50.830,62.260,40.950,37.373
ADAM12,26.642,61.211,23.248,33.708,53.787,142.762,63.853,24.177,261.403,29.209,81.139,138.227,128.409,25.991,29.153,37.271,114.253,74.138,25.052,43.797,179.796
ADAM15,334.478,294.066,199.140,290.509,264.910,413.522,125.408,166.100,142.100,425.345,131.839,329.911,288.368,331.812,365.308,150.400,84.123,344.595,207.140,220.383,224.173
ADAM17,208.178,283.508,213.100,228.223,199.298,252.874,296.056,244.067,259.478,208.903,210.307,141.948,186.136,198.615,271.191,159.105,400.298,246.553,344.460,182.517,292.712
ADAM18,13.756,11.808,11.040,12.645,12.950,12.172,14.283,12.557,14.600,13.095,14.096,14.179,14.691,12.805,13.353,13.321,10.547,13.805,15.820,13.442,13.191
ADAM19,129.028,75.182,58.690,87.468,66.197,89.783,89.867,143.857,73.100,48.486,50.411,107.257,254.145,44.250,63.471,101.443,562.090,61.340,219.020,42.283,105.755
ADAM2,9.200,9.369,9.280,8.423,9.087,9.589,9.433,10.071,9.883,8.964,9.700,9.407,9.482,8.550,9.079,8.943,8.260,9.200,9.720,9.117,9.000
ADAM20,21.556,20.115,16.290,20.984,23.920,20.928,22.183,22.414,26.292,24.041,24.536,26.586,26.289,21.096,21.906,23.543,14.640,25.170,24.470,20.183,20.550
ADAM21,22.100,19.896,24.560,23.745,24.633,18.900,17.783,31.914,36.233,27.327,27.064,32.764,27.773,22.432,20.608,19.357,13.200,28.530,22.540,18.633,19.082
ADAM21 /// ADAM21P1,12.144,13.446,10.060,15.655,16.053,12.033,12.800,10.629,18.600,17.200,18.064,18.450,16.745,13.993,11.879,15.529,11.260,16.200,12.900,12.983,12.636
ADAM22,17.514,16.999,15.973,18.399,18.235,15.100,15.696,15.200,17.644,18.839,19.186,20.298,21.964,19.437,16.922,17.305,18.398,17.439,17.570,23.446,16.203
ADAM23,22.253,21.307,14.870,27.981,33.867,20.264,23.300,20.246,22.175,23.793,21.988,35.364,26.681,21.804,28.282,22.529,23.503,51.208,20.570,21.758,25.425
ADAM28,29.969,32.226,22.595,23.645,26.253,29.600,37.767,37.564,35.917,27.300,72.088,35.732,55.931,26.836,29.371,52.414,125.793,30.915,85.175,23.033,30.850
ADAM29,17.389,15.025,10.280,15.827,14.347,16.578,16.183,10.729,17.150,16.882,14.914,16.364,20.359,16.214,16.641,14.100,9.453,16.500,17.220,17.167,16.055
ADAM30,15.811,12.530,11.280,12.534,15.727,14.006,15.942,11.821,18.025,14.895,17.079,18.200,17.327,14.221,17.654,15.543,10.327,16.115,20.850,13.758,13.091
ADAM32,13.144,11.115,13.080,11.850,12.480,11.967,11.400,12.429,11.067,10.500,11.450,12.171,10.664,12.093,12.129,11.043,13.620,11.850,12.180,14.317,11.664
ADAM33,519.878,215.152,455.870,553.739,232.020,380.989,271.608,812.386,434.758,302.882,284.546,262.821,252.291,428.070,265.447,157.200,220.737,183.250,500.810,330.592,227.518
ADAM3A,9.478,9.021,10.740,8.473,8.680,9.267,8.717,11.700,10.517,8.282,9.414,9.214,9.432,8.675,9.364,8.914,10.487,8.710,9.920,8.667,8.800
ADAM5P,16.606,13.371,12.160,16.132,19.297,16.306,16.425,12.300,17.067,18.141,17.468,22.411,16.936,17.191,16.911,20.479,10.680,20.035,17.110,14.742,13.705
ADAM6,17.400,17.392,67.160,17.173,19.953,17.611,16.667,73.500,19.083,18.045,19.593,19.450,21.150,18.279,18.754,20.857,12.953,19.670,22.020,16.367,16.573
ADAM7,12.896,12.055,11.633,13.856,14.527,12.659,13.272,12.271,15.767,15.082,14.805,17.274,14.194,13.226,13.151,13.762,10.633,14.803,14.400,11.661,11.861
ADAM8,91.572,53.651,96.940,52.130,36.970,109.117,83.500,148.507,76.075,37.677,60.439,44.832,139.318,36.566,50.971,53.493,133.910,53.085,397.120,38.425,95.841
ADAM9,224.004,356.730,177.367,185.479,204.824,427.863,305.744,177.410,172.100,266.945,309.748,195.433,180.900,234.245,347.324,192.300,315.211,328.700,291.927,391.889,734.148
ADAMDEC1,13.600,315.358,16.900,52.727,53.887,75.900,23.750,212.486,820.933,12.800,781.850,255.193,1043.864,15.339,216.015,1174.114,1448.293,80.550,149.480,25.633,186.791
ADAMTS1,490.656,244.811,287.940,128.484,112.980,475.067,324.692,87.200,275.317,54.714,130.643,131.621,93.811,207.736,121.947,145.571,114.870,86.775,21.460,168.833,529.568
ADAMTS10,85.467,50.721,40.860,35.125,53.843,77.094,60.475,39.471,93.492,48.132,68.307,59.200,80.805,55.923,79.526,59.857,34.383,54.840,93.890,39.625,36.391
ADAMTS12,39.994,66.841,49.550,70.050,62.720,110.406,44.525,43.329,89.275,40.795,60.146,88.354,61.757,43.034,44.350,57.686,102.030,60.530,33.480,64.025,118.145
ADAMTS13,50.089,47.263,74.630,47.073,47.530,49.883,42.708,78.264,55.600,54.095,43.893,52.371,59.825,46.802,52.495,37.407,41.097,48.470,59.470,45.767,44.250
ADAMTS14,64.544,43.854,37.160,48.332,63.280,74.311,54.167,42.929,89.183,66.591,58.443,69.400,75.050,47.321,59.263,42.957,27.947,54.470,79.780,37.217,48.464
ADAMTS15,86.383,88.217,75.920,62.377,45.430,53.650,55.225,33.993,48.783,27.791,33.954,54.975,36.807,65.118,38.134,39.107,50.250,60.335,24.870,102.833,80.655
ADAMTS16,35.278,37.406,61.500,24.027,28.907,26.944,29.100,66.714,38.500,34.418,34.671,36.421,41.514,27.393,31.855,32.971,31.287,29.370,32.400,28.400,28.227
ADAMTS17,21.474,24.589,46.553,29.791,123.538,21.148,18.578,36.252,16.761,28.167,17.136,21.593,23.085,25.539,21.022,21.795,59.004,20.600,16.440,29.394,20.391
ADAMTS18,22.089,24.427,22.907,23.220,65.182,22.244,24.433,25.343,28.483,22.530,25.269,26.386,25.830,24.094,25.066,25.605,16.753,23.967,26.560,22.878,31.933
ADAMTS19,12.250,13.045,13.160,11.939,12.137,11.894,12.292,15.129,12.708,13.082,12.654,12.421,13.393,11.375,11.838,12.064,11.033,11.715,15.870,11.583,11.891
ADAMTS2,91.133,145.793,60.120,91.215,142.067,193.870,56.722,98.052,124.006,31.767,77.481,169.688,115.247,102.713,106.262,97.757,239.333,80.613,91.213,151.406,178.936
ADAMTS20,10.478,9.427,10.540,9.139,10.883,10.061,9.150,11.171,10.167,9.168,10.246,10.564,9.864,9.411,10.023,9.657,9.530,9.640,11.530,9.675,9.641
ADAMTS3,21.211,45.393,13.200,18.755,506.413,24.689,16.267,12.400,33.017,15.955,15.093,16.664,15.082,16.868,14.834,15.029,62.407,17.270,12.280,34.233,66.200
ADAMTS4,40.167,41.668,46.980,43.223,45.313,39.967,40.850,39.757,58.000,55.591,45.843,56.379,50.768,40.054,44.595,45.029,18.007,47.420,52.480,35.483,38.664
ADAMTS5,365.639,521.815,64.010,208.824,53.815,398.069,219.696,46.800,594.725,19.786,165.768,144.752,89.881,209.838,203.918,241.714,378.643,61.635,13.375,362.546,494.293
ADAMTS6,17.015,17.318,16.560,20.929,27.589,19.544,17.428,17.557,20.400,15.394,19.562,21.969,17.968,17.254,16.828,19.567,27.811,16.807,24.713,20.494,23.121
ADAMTS7,40.381,31.551,60.440,26.261,25.824,35.989,38.567,76.805,51.772,30.852,38.152,36.102,43.041,29.014,37.307,30.995,25.969,28.397,43.993,32.939,33.839
