CD19B	CD56NK	CD4MemoryT	CD14
V312	0.11526	0.65843	0.13036	0.09595
V313	0.0791	0.17534	0.06386	0.6817
V314	0.06573	0.46039	0.11714	0.35674
V315	0.1369	0.57092	0.05202	0.24017
V316	0.27156	0.18508	0.33145	0.21192
V317	0.11126	0.62669	0.05784	0.20421
V318	0.0807	0.52136	0.03649	0.36146
V319	0.09693	0.11588	0.67546	0.11173
V320	0.11319	0.19222	0.51247	0.18211
V321	0.52186	0.36822	0.03143	0.07849
V322	0.19349	0.33977	0.0927	0.37404
V323	0.11379	0.1029	0.12038	0.66293
V324	0.52805	0.27918	0.09181	0.10096
V325	0.26515	0.58498	0.06764	0.08223
V326	0.04959	0.5238	0.10109	0.32553
V327	0.08357	0.20482	0.1273	0.5843
V328	0.09227	0.09199	0.59475	0.22099
V329	0.18582	0.17577	0.174	0.46441
V330	0.33208	0.07344	0.3069	0.28759
V331	0.30088	0.15254	0.082	0.46459
V332	0.07954	0.12707	0.1871	0.60629
V333	0.35089	0.12961	0.34256	0.17694
V334	0.3078	0.07514	0.32159	0.29547
V335	0.06987	0.34505	0.40573	0.17935
V336	0.1736	0.62856	0.0368	0.16103
V337	0.2478	0.39408	0.25217	0.10595
V338	0.03883	0.85952	0.01979	0.08186
V339	0.14668	0.07137	0.6928	0.08915
V340	0.09614	0.26116	0.41822	0.22448
V341	0.09354	0.11254	0.10066	0.69326
V342	0.23501	0.06763	0.50547	0.19189
V343	0.80536	0.05506	0.047	0.09258
V344	0.54779	0.18633	0.18529	0.08059
V345	0.06	0.08357	0.77401	0.08242
V346	0.22038	0.17384	0.25487	0.3509
V347	0.10555	0.09467	0.14905	0.65074
V348	0.08741	0.58848	0.13307	0.19104
V349	0.29313	0.20942	0.32995	0.16751
V350	0.06206	0.7127	0.1505	0.07474
V351	0.07879	0.10762	0.34129	0.4723
V352	0.09068	0.08348	0.67606	0.14979
V353	0.71203	0.06958	0.07418	0.14421
V354	0.07985	0.61754	0.19116	0.11146
V355	0.24994	0.13571	0.38776	0.22659
V356	0.09858	0.10365	0.12711	0.67067
V357	0.13656	0.34415	0.239	0.2803
V358	0.43202	0.1613	0.08551	0.32118
V359	0.45859	0.11826	0.07247	0.35069
V360	0.44207	0.42301	0.04382	0.0911
V361	0.0437	0.43353	0.43959	0.08318
V362	0.03901	0.85321	0.02603	0.08175
V363	0.17896	0.17341	0.38556	0.26208
V364	0.16969	0.1212	0.54683	0.16228
V365	0.25165	0.10224	0.06044	0.58567
V366	0.10265	0.61048	0.08914	0.19773
V367	0.45493	0.19201	0.04049	0.31257
V368	0.10895	0.64816	0.08814	0.15476
V369	0.05976	0.3915	0.46492	0.08382
V370	0.25774	0.29321	0.34055	0.1085
V371	0.18023	0.6454	0.04196	0.13242
V372	0.18282	0.12921	0.1411	0.54687
V373	0.11611	0.19509	0.38321	0.30558
V374	0.6385	0.0553	0.22243	0.08378
V375	0.10344	0.11729	0.16061	0.61866
V376	0.09793	0.11127	0.12689	0.6639
V377	0.63755	0.05021	0.05454	0.25771
V378	0.07138	0.10755	0.34888	0.47218
V379	0.28887	0.24342	0.04831	0.41941
V380	0.17176	0.14466	0.19746	0.48612
V381	0.58408	0.06832	0.12579	0.22182
V382	0.11325	0.08942	0.70822	0.08911
V383	0.6684	0.05461	0.09001	0.18698
V384	0.44168	0.13568	0.15145	0.2712
V385	0.69087	0.06071	0.11285	0.13557
V386	0.27307	0.08873	0.1646	0.47361
V387	0.46145	0.19065	0.19354	0.15436
V388	0.30468	0.34317	0.15017	0.20197
V389	0.33727	0.49471	0.03326	0.13476
V390	0.25934	0.27569	0.38098	0.084
V391	0.34594	0.16679	0.05855	0.42872
V392	0.34004	0.25756	0.16969	0.23272
V393	0.24554	0.26222	0.29612	0.19612
V394	0.12985	0.26888	0.12676	0.47452
V395	0.20342	0.39036	0.18432	0.22189
V396	0.0467	0.83788	0.01912	0.0963
V397	0.61873	0.13282	0.12866	0.11978
V398	0.35993	0.19	0.12051	0.32957
V399	0.18347	0.51109	0.14247	0.16297
V400	0.04993	0.5396	0.0781	0.33237
V401	0.07939	0.20152	0.57241	0.14667
V402	0.64633	0.20587	0.06629	0.0815
V403	0.0935	0.10539	0.10709	0.69402
V404	0.11899	0.23251	0.48781	0.16069
V405	0.21836	0.10878	0.17843	0.49444
V406	0.50463	0.27996	0.04833	0.16709
V407	0.03883	0.85952	0.01979	0.08186
V408	0.12111	0.27739	0.3269	0.2746
V409	0.08543	0.10015	0.06986	0.74457
V410	0.10731	0.7562	0.04039	0.09609
V411	0.37236	0.07554	0.0462	0.5059
V412	0.17235	0.1406	0.40973	0.27732
V413	0.09296	0.46149	0.16706	0.27849
V414	0.07471	0.47505	0.27246	0.17779
V415	0.36313	0.09678	0.23017	0.30993
V416	0.05964	0.12617	0.73271	0.08147
V417	0.31827	0.57505	0.02406	0.08262
V418	0.1208	0.17109	0.15636	0.55174
V419	0.09171	0.09131	0.07711	0.73986
V420	0.04076	0.77884	0.02735	0.15305
V421	0.17088	0.10413	0.54866	0.17633
V422	0.10859	0.13459	0.05955	0.69727
V423	0.11411	0.08185	0.69885	0.10519
V424	0.05682	0.1211	0.50132	0.32076
V425	0.0932	0.26826	0.47145	0.16709
V426	0.12171	0.10632	0.63062	0.14135
V427	0.10336	0.39651	0.17648	0.32365
V428	0.10837	0.67859	0.06585	0.14719
V429	0.0907	0.09158	0.08326	0.73446
V430	0.59201	0.20811	0.0523	0.14758
V431	0.19029	0.09717	0.38252	0.33002
V432	0.14706	0.16231	0.08722	0.60341
V433	0.08948	0.65491	0.01765	0.23796
V434	0.29386	0.14548	0.08884	0.47182
V435	0.41263	0.07919	0.14843	0.35975
V436	0.32706	0.08494	0.1426	0.4454
V437	0.2215	0.27041	0.04185	0.46624
V438	0.47898	0.20851	0.0658	0.2467
V439	0.09895	0.16533	0.05788	0.67784
V440	0.39557	0.10601	0.07571	0.42271
V441	0.10552	0.18587	0.47535	0.23327
V442	0.2671	0.35417	0.14156	0.23717
V443	0.59191	0.05872	0.12688	0.2225
V444	0.06	0.08357	0.77401	0.08242
V445	0.49681	0.07069	0.32008	0.11242
V446	0.06922	0.72659	0.06429	0.1399
V447	0.49518	0.14819	0.18694	0.1697
V448	0.08478	0.14275	0.19208	0.58039
V449	0.44925	0.09734	0.28272	0.17069
V450	0.14543	0.75243	0.0275	0.07463
V451	0.76396	0.09163	0.03697	0.10744
V452	0.10062	0.09831	0.10662	0.69446
V453	0.6428	0.12378	0.09972	0.13371
V454	0.03859	0.81509	0.0566	0.08972
V455	0.48084	0.08794	0.28959	0.14163
V456	0.2796	0.17631	0.33188	0.21221
V457	0.08532	0.10717	0.06317	0.74434
V458	0.24327	0.27004	0.04095	0.44575
V459	0.05504	0.69595	0.09467	0.15434
V460	0.78215	0.0476	0.06952	0.10072
V461	0.11693	0.11174	0.06153	0.7098
V462	0.29445	0.28377	0.03187	0.3899
V463	0.2235	0.45324	0.15224	0.17102
V464	0.40902	0.16259	0.04352	0.38487
V465	0.32587	0.42426	0.04968	0.20019
V466	0.46098	0.23302	0.03804	0.26796
V467	0.26714	0.53078	0.09059	0.11149
V468	0.39636	0.4023	0.07297	0.12837
V469	0.0752	0.23191	0.25255	0.44034
V470	0.43103	0.1774	0.18671	0.20486
V471	0.24808	0.17275	0.07413	0.50504
V472	0.27646	0.35038	0.02766	0.3455
V473	0.1192	0.50416	0.27881	0.09783
V474	0.15597	0.0841	0.13312	0.62681
V475	0.1825	0.39834	0.09659	0.32257
V476	0.18546	0.09827	0.09686	0.6194
V477	0.47471	0.09715	0.21448	0.21366
V478	0.14625	0.54313	0.02768	0.28294
V479	0.06521	0.14343	0.63608	0.15527
V480	0.12018	0.33441	0.07302	0.47239
V481	0.16131	0.07841	0.66353	0.09675
V482	0.54717	0.20337	0.13192	0.11754
V483	0.15964	0.17711	0.10514	0.55811
V484	0.09316	0.14333	0.07302	0.6905
V485	0.13414	0.6549	0.02896	0.182
V486	0.24032	0.29717	0.13673	0.32577
V487	0.12645	0.12381	0.1181	0.63165
V488	0.051	0.07766	0.70062	0.17072
V489	0.20679	0.15203	0.54649	0.09469
V490	0.28422	0.33534	0.09162	0.28882
V491	0.35594	0.4543	0.05492	0.13484
V492	0.06185	0.73527	0.12109	0.08179
V493	0.09284	0.09246	0.05859	0.75611
V494	0.19172	0.20521	0.42144	0.18163
V495	0.20481	0.56528	0.13318	0.09673
V496	0.24131	0.6249	0.01623	0.11755
V497	0.06014	0.07647	0.77365	0.08974
V498	0.27782	0.17105	0.08755	0.46358
V499	0.48789	0.29024	0.13616	0.08571
V500	0.12676	0.17413	0.58146	0.11766
V501	0.08469	0.09182	0.08343	0.74006
V502	0.43169	0.30129	0.15849	0.10853
V503	0.20044	0.16714	0.19592	0.43651
V504	0.21058	0.62684	0.02964	0.13294
V505	0.19406	0.25902	0.22782	0.31911
V506	0.11938	0.28541	0.36416	0.23105
V507	0.48021	0.15822	0.14235	0.21921
V508	0.59324	0.20866	0.0729	0.12519
V509	0.2182	0.12868	0.41875	0.23437
V510	0.20652	0.48559	0.22533	0.08255
V511	0.09309	0.41784	0.06862	0.42045
V512	0.2343	0.1248	0.11289	0.52801
V513	0.10176	0.57916	0.18441	0.13466
V514	0.08954	0.13505	0.05557	0.71984
V515	0.60494	0.11694	0.08608	0.19204
V516	0.74771	0.12587	0.03538	0.09104
V517	0.09844	0.10829	0.23809	0.55518
V518	0.7964	0.07208	0.03914	0.09238
V519	0.06324	0.75565	0.02083	0.16028
V520	0.08139	0.07812	0.5038	0.33669
V521	0.45531	0.09595	0.33574	0.11299
V522	0.06006	0.18942	0.45924	0.29128
V523	0.29687	0.18596	0.23971	0.27747
V524	0.04573	0.68265	0.16696	0.10466
V525	0.23594	0.25526	0.06158	0.44722
V526	0.50411	0.14064	0.1066	0.24865
V527	0.20697	0.09763	0.34317	0.35222
V528	0.11473	0.75414	0.01349	0.11764
V529	0.11306	0.14032	0.21351	0.5331
V530	0.05411	0.24455	0.53367	0.16767
V531	0.05397	0.76645	0.10544	0.07414
V532	0.17988	0.34764	0.05737	0.41511
V533	0.24447	0.36338	0.14095	0.25121
V534	0.0626	0.08643	0.57242	0.27854
V535	0.45137	0.06309	0.05607	0.42948
V536	0.20133	0.07437	0.3282	0.3961
V537	0.46565	0.28371	0.1592	0.09145
V538	0.372	0.12392	0.11683	0.38725
V539	0.23262	0.42077	0.15351	0.1931
V540	0.18803	0.62002	0.08145	0.11051
V541	0.06665	0.48279	0.08085	0.36971
V542	0.19769	0.19152	0.23179	0.379
V543	0.71386	0.05294	0.05314	0.18006
