mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V427	0.18248	0.55648	0.17483	0.06094	0.02525
V428	0.09143	0.56738	0.10951	0.14773	0.08395
V429	0.11841	0.66708	0.04694	0.12761	0.03997
V430	0.0397	0.14433	0.35448	0.21789	0.2436
V431	0.10389	0.35968	0.20228	0.27286	0.06129
V432	0.25203	0.13019	0.13024	0.36015	0.12739
V433	0.15637	0.15532	0.41558	0.23139	0.04134
V434	0.1944	0.32622	0.33126	0.07095	0.07717
V435	0.40915	0.16831	0.3027	0.09021	0.02963
V436	0.0633	0.53067	0.13237	0.11503	0.15863
V437	0.17608	0.08359	0.04683	0.24675	0.44676
V438	0.11964	0.31198	0.1997	0.29965	0.06902
V439	0.4815	0.07255	0.06328	0.33745	0.04522
V440	0.03017	0.39009	0.46521	0.06291	0.05162
V441	0.03849	0.50354	0.35543	0.07904	0.02351
V442	0.06637	0.78285	0.06144	0.06882	0.02052
V443	0.72342	0.08504	0.02745	0.12787	0.03623
V444	0.13966	0.38662	0.06126	0.35929	0.05316
V445	0.06849	0.36799	0.06861	0.45208	0.04284
V446	0.10661	0.09276	0.10774	0.5506	0.14229
V447	0.07663	0.05481	0.03097	0.48817	0.34943
V448	0.15889	0.07329	0.04016	0.13645	0.59122
V449	0.0124	0.23425	0.68952	0.04446	0.01937
V450	0.17523	0.17247	0.23335	0.18521	0.23373
V451	0.23237	0.21493	0.08169	0.36345	0.10755
V452	0.02827	0.07747	0.15518	0.6698	0.06928
V453	0.03615	0.05889	0.01733	0.50288	0.38474
V454	0.02041	0.18685	0.54044	0.07789	0.17441
V455	0.06515	0.27817	0.26546	0.1119	0.27932
V456	0.72126	0.08991	0.02132	0.11013	0.05737
V457	0.52502	0.23232	0.05793	0.12841	0.05633
V458	0.03086	0.39124	0.43384	0.09735	0.04671
V459	0.12824	0.10797	0.07002	0.49352	0.20025
V460	0.50711	0.14138	0.18483	0.12416	0.04253
V461	0.16198	0.32727	0.23811	0.08394	0.1887
V462	0.06056	0.11125	0.03354	0.52477	0.26988
V463	0.18829	0.09498	0.03196	0.63913	0.04564
V464	0.13179	0.28647	0.4966	0.06059	0.02455
V465	0.05727	0.14496	0.0369	0.13969	0.62118
V466	0.04853	0.05915	0.01873	0.21457	0.65901
V467	0.06442	0.24346	0.04733	0.54446	0.10033
V468	0.446	0.31253	0.12553	0.06938	0.04657
V469	0.03213	0.31878	0.0829	0.31824	0.24795
