cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V533	0.56754	0.23146	0.14181	0.05919
V534	0.04249	0.00641	0.8594	0.09169
V535	0.88035	0	0.01328	0.10637
V536	0.52164	0	0.36941	0.10895
V537	0.79875	0.10108	0.09696	0.00321
V538	0.79013	0.02903	0.08849	0.09234
V539	0.53559	0.2706	0.15378	0.04003
V540	0.47193	0.43874	0.07643	0.0129
V541	0.10864	0.58734	0.12681	0.17721
V542	0.53872	0.08759	0.26556	0.10813
V543	0.97107	0	0.00868	0.02025
V544	0.41939	0.08924	0.26236	0.22901
V545	0.70012	0.10735	0.08398	0.10855
V546	0.18376	0.72396	0.08884	0.00343
V547	0.14498	0.49529	0.35342	0.00631
V548	0.42144	0.48972	0.08617	0.00267
V549	0.56457	0.00322	0.42851	0.0037
V550	0.89559	0.00909	0.00018	0.09514
V551	0.43773	0.4977	0.04534	0.01923
V552	0.00611	0.72595	0.0216	0.24634
V553	0.43065	0.07894	0.48378	0.00662
V554	0.34113	0.13085	0.0684	0.45962
V555	0.31106	0.18908	0.39325	0.10661
V556	7e-05	0.01608	0.97198	0.01187
V557	0.96275	0	0.00897	0.02828
V558	0.25618	0.65215	0.04559	0.04608
V559	0.04319	0.70788	0.24866	0.00027
V560	0.86428	0.13412	0	0.0016
V561	0	0.00927	0.98781	0.00292
V562	0.90365	0	0.07719	0.01916
V563	0.47178	0	0.5263	0.00192
V564	0.17335	0.04391	0.7775	0.00524
V565	0.38442	0.18038	0.37215	0.06305
V566	0.89676	0.05348	0.00499	0.04477
V567	0.56492	0.31419	0.03674	0.08414
V568	0.69151	0	0.0816	0.22689
V569	0.92044	0.01111	0	0.06846
V570	0.10388	0.21966	0.65182	0.02465
V571	0.92858	0.05738	0	0.01405
V572	0.64489	0	0.33019	0.02492
V573	0.35977	0.23809	0.02367	0.37846
V574	0.14893	0.63405	0.21045	0.00657
V575	0.14526	0.13323	0.29574	0.42576
V576	0.40947	0.54012	0.04501	0.0054
V577	0.23497	0.05399	0.39644	0.3146
V578	0.1951	0.04757	0.6993	0.05804
V579	0.04496	0.80717	0.13688	0.01099
V580	0.57785	0	0.17242	0.24972
V581	0.40842	0.10953	0.01031	0.47174
V582	0.7992	0.10181	0.03872	0.06028
V583	0.04621	0.04282	0.77942	0.13155
V584	0.6911	0.07876	0.22	0.01014
