Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V198	0.00093	0	0.06661	0	0.62794	0.23267	0.03605	0	0.0358	0
V199	0.01473	0.01159	0.12765	0	0.42162	0.03425	0.10282	9e-04	0	0.28644
V200	0.00098	0	0.04209	0	0.4891	0.15658	0.17527	0.13598	0	0
V201	0.21643	0.03162	0.02751	0	0.02493	0.02072	0.07599	0.0079	0.57561	0.0193
V202	0.04406	0.22893	0.53297	0	0.0749	0.01128	0.05607	0.00825	0.04353	0
V203	0.02488	0.05698	0.44876	0.10837	0.02444	0.02799	0.07897	0	0.22681	0.0028
V204	0.01143	0.1497	0.32638	0.26223	0.05174	0.07855	0.01531	0.09035	0.0143	0
V205	0.05772	0.0818	0.02592	0	0	0.15522	0.45937	0.10502	0.11495	0
V206	0.31488	0	0.64146	0	0.02091	0	0	0	0.00105	0.02169
V207	0.00977	0.11085	0.09143	0.05992	0.19877	0	0.00691	0	0.2025	0.31985
V208	0	0	0.03508	0.05612	0.00034	0.73505	0.07035	0	0.09913	0.00393
V209	0.03543	0	0.13574	0	0.82562	0.0032	0	0	0	0
V210	0.05532	0	0.10464	0	0.66851	0	0.00112	0.16845	0	0.00196
V211	0.04925	0.04112	0.70803	0	0.01868	0.01535	0.0434	0.04925	0.07491	0
V212	0.09776	0.04382	0.02748	0	0.02287	0	0	0.45704	0.35104	0
V213	0.10025	0	0.03304	0	0.16388	0.62559	0.06351	0.0027	0.00174	0.0093
V214	0	0.03084	0.02965	0	0.3301	0.15414	0.38628	0.01154	0	0.05744
V215	0	0.04746	0.00929	0	0	0.21107	0.67636	0.01919	0.03664	0
V216	0.00736	0.49254	0.04192	0	0.4382	0	0	0.01997	0	0
V217	0.01686	0.13683	0.09417	0.0696	0.28433	0.24803	0.02299	0.0641	0.00089	0.06219
V218	0.01939	0.00248	0.02355	0	0.00304	0.68203	0.21138	0	0.02364	0.03449
