,"CD56NK","CD4MemoryT","CD19B","CD14"
"OSBPL7",2.8649157424,2.3760414647,1.8535322143,2.6294725218
"OSBPL8",27.8295989356,17.0722278194,28.1517627805,24.2724368694
"OSBPL9",5.297492843,5.2396605171,6.316214726,1.7145058742
"OSCAR",0.2454784529,0.1944237269,0.0128757653,22.7936945739
"OSCP1",0.1271716162,0.007570068,0.0128757653,0.0297460318
"OSER1",9.6476346343,11.0916488609,21.8781740195,19.8668418857
"OSER1-AS1",6.0338142046,4.9664405401,4.5727796276,0.2674945473
"OSGEP",9.4778138967,10.6223237365,17.753354041,13.2150791897
"OSGEPL1",2.7343949157,1.8612267907,2.0218536204,0.2674945473
"OSGIN1",0.0895300889,0.0650554445,0.2193784061,1.7145058742
"OSGIN2",2.135588157,1.7432425571,1.2545519757,1.9562279821
"OSM",0.6751838322,7.9824911915,0.5281290824,7.1470868527
"OSR2",0.0497341948,0.0650554445,0.0128757653,0.7664027916
"OST4",146.5381417779,152.8219536103,114.6236026299,71.7677149586
"OSTC",33.9100457548,28.3238085022,18.926815557,17.0680257672
"OSTF1",67.5707294523,37.6690055019,39.4979392682,29.5214268247
"OSTM1",10.0315314761,7.3302490031,5.5705966534,2.4100110615
"OSTN-AS1",0.0056887188,0.007570068,0.3965348206,0.0297460318
"OTOA",0.0895300889,0.007570068,0.0128757653,1.2233866754
"OTOF",0.0056887188,0.3069942684,0.0128757653,0.0297460318
"OTUB1",24.8061367311,29.9595493539,22.5822879125,30.5696984153
"OTUB2",0.0056887188,0.1532656946,0.10092999,0.0297460318
"OTUD1",2.3760414647,4.5751916174,14.4359903218,8.5942217337
"OTUD3",1.90373886,1.4756912355,2.9989109281,0.512399213
"OTUD4",2.2094923014,1.8612267907,3.1566556741,1.7145058742
"OTUD5",7.9571385119,8.8896806407,9.5066039107,9.511415282
"OTUD6B",2.2446835674,0.8979219946,1.5571380218,0.2674945473
"OTUD7B",1.1795211261,0.9821593245,0.2193784061,0.0297460318
"OVCA2",0.0497341948,0.007570068,0.10092999,0.0297460318
"OVCH1-AS1",0.438715306,0.3490046511,0.3121398583,0.0297460318
"OVGP1",0.0895300889,0.5077645349,0.3121398583,0.2674945473
"OXA1L",21.2844400719,38.8944030492,47.955636652,31.5828705359
"OXCT1",4.7959644198,6.8626760404,6.8926987309,2.84902521
"OXER1",0.0056887188,0.007570068,0.0128757653,1.2233866754
"OXLD1",19.3916321755,32.454279343,23.3880900651,27.2081443838
"OXNAD1",9.9148766366,19.9460739718,1.5998010497,1.2233866754
"OXR1",3.7625984599,3.442887283,6.2176911137,2.4100110615
"OXSM",2.4681695838,3.3609910537,3.1566556741,1.0021762946
"OXSR1",4.6803840632,3.6546164092,5.9443157068,5.1316771898
"P2RX1",0.0497341948,0.1117873012,2.561208512,9.8196457417
"P2RX4",6.1182332712,9.1729649297,4.0508862635,9.8196457417
"P2RX5",0.7884001137,3.555904146,91.7966287797,2.1876592491
"P2RX5-TAX1BP3",0.3892810327,0.4688957968,4.8343641123,2.4100110615
"P2RX7",0.971227444,0.8979219946,0.4369143989,4.3789256445
"P2RY1",0.0497341948,0.007570068,0.0128757653,0.0297460318
"P2RY10",2.9741139142,5.772444387,25.956001517,0.0297460318
"P2RY11",4.001667523,1.4392126722,1.2545519757,3.2682234953
"P2RY13",0.0056887188,0.007570068,0.0128757653,3.057195663
"P2RY14",0.2702524271,0.230972452,3.9426728225,0.0297460318
"P2RY2",0.0056887188,0.007570068,0.10092999,4.5602425429
"P2RY6",0.0056887188,0.007570068,0.0128757653,1.9562279821
"P2RY8",12.5750573591,17.7259332708,18.899035143,6.9770602355
"P4HA1",3.7338414205,2.6861538579,4.3783316402,2.4100110615
"P4HA2",0.2454784529,0.1117873012,0.1641721313,0.512399213
"P4HB",44.9962948313,45.4163011247,24.5809154502,50.3039615208
"P4HTM",6.4759168052,11.2718800445,6.7338079467,5.9808616081
"PA2G4",51.2637555242,47.5254178779,36.1796537861,28.9627359777
"PAAF1",4.3869472602,4.0263541563,3.7372287401,1.9562279821
"PABPC1L",0.7884001137,1.4392126722,3.5280814474,1.2233866754
"PABPC4",6.2060382771,16.9238768695,13.8611617704,16.0855329928
"PABPN1",12.7329401387,14.5686752207,18.2317972697,31.2181693756
"PABPN1L",0.0056887188,0.007570068,0.10092999,0.0297460318
"PACRGL",0.9464135065,0.7791415048,0.7660564197,0.2674945473
"PACS1",8.7061001926,12.7615507847,14.4048077795,6.4750050696
"PACS2",1.5297304789,3.1388163373,1.456964071,9.8196457417
"PACSIN1",0.0895300889,0.1532656946,0.0128757653,0.7664027916
