Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TNFRSF4	17.270029	15.491729	174.081573	18.786974	23.936371	488.569611	3070.837891	1042.466675	2485.99585	15.057142	160.037018	845.849182	19.332794	24.949003	1116.786987	512.691467	308.553802	1188.973755	80.563194	322.065186	16.417013	24.367363
TNFSF14	11.669181	9.669431	9.994195	96.517883	31.511358	61.775917	495.932312	198.334778	224.949539	12.812917	308.553802	1959.947876	35.231133	1423.656982	20.10404	17.270029	21.435146	9.416127	11.193661	58.996101	194.70517	428.31076
TNIP3	16.882568	41.651775	13.949647	69.867012	78.7612	32.809681	521.508789	315.265076	36.239407	28.054441	15.491729	10.346827	15.868147	337.139801	882.021362	18.418451	28.720709	52.143307	38.354115	93.013641	24.755863	13.265934
TPSAB1	1018.714722	908.754883	188.412186	331.943573	51.687199	304.395172	144.098297	521.508789	19.871445	170.794769	379.010162	379.010162	565.239502	565.239502	371.260681	402.207336	587.608154	402.207336	26056.392578	26056.392578	767.913879	647.52655
TRAC	530.421082	1089.345947	284.818665	19182.162109	19182.162109	26056.392578	19182.162109	42851.285156	26056.392578	2602.697266	721.179749	587.608154	230.845993	356.891388	147.838913	139.854202	327.613647	281.9216	187.07515	165.811829	721.179749	521.508789
TRAF4	181.495316	451.44223	117.086044	29.827385	38.693993	89.880508	263.745056	120.953827	37.372372	26.200808	46.071384	69.171471	29.342499	38.693993	23.679504	23.936371	51.687199	31.815218	196.333496	164.080719	51.303722	38.010654
TRAT1	16.254467	17.499207	22.583956	634.837708	2746.701172	2198.781738	2335.307861	1137.147827	356.891388	1116.786987	22.583956	38.693993	7.370461	15.961307	6.633638	4.592908	11.608013	30.682217	28.720709	29.827385	130.110428	8.62004
TRAV12-2	15.730737	12.453617	9.869331	219.593933	120.953827	104.839767	15.595391	98.172882	7.624472	8.088596	9.416127	8.62004	10.687784	11.960986	11.464968	8.947416	14.148811	11.464968	7.051423	7.972922	9.416127	12.812917
TRAV13-1	98.172882	78.145706	50.800278	392.378967	721.179749	767.913879	468.494446	721.179749	126.726799	50.262821	38.010654	24.949003	30.682217	27.697506	43.040771	13.036197	40.598751	40.598751	65.825241	30.369345	19.094671	56.086121
TRAV13-2	87.312691	72.005432	83.058502	318.910461	521.508789	587.608154	217.648285	402.207336	172.26033	24.755863	39.395184	55.088787	59.892258	69.867012	40.598751	40.598751	53.073681	77.739517	21.668028	28.720709	32.014259	65.825241
TRAV21	120.953827	70.331421	146.713455	379.010162	530.421082	670.676941	157.021622	505.287537	2335.307861	31.305862	48.243649	44.615433	53.073681	58.238091	33.168301	36.614388	66.465591	17.499207	85.15728	64.264938	132.276779	66.465591
TRAV8-6	31.305862	27.166094	23.487745	242.022751	392.378967	379.010162	187.07515	451.44223	598.707947	15.595391	15.730737	15.17643	34.533569	30.885761	19.714382	13.785949	30.369345	23.679504	18.057825	30.682217	14.926618	50.262821
TRAV9-2	70.816162	98.172882	47.679245	215.730316	685.294067	802.269714	530.421082	659.657104	1564.730835	78.145706	48.985622	20.460945	51.687199	35.231133	24.557219	18.925959	34.533569	36.614388	12.812917	32.606316	65.279793	93.755974
TRBC1	565.239502	1042.466675	863.071533	11181.758789	13809.623047	13809.623047	6308.292969	19182.162109	42851.285156	4602.986328	3812.246826	2602.697266	79.628654	78.7612	222.45314	129.063187	275.834808	174.081573	120.953827	40.869915	415.04068	119.958435
TRDC	97.222992	86.409561	110.304306	1866.087524	327.613647	700.262634	587.608154	398.577698	111.349533	26056.392578	6649.14209	7878.514648	63.809605	38.354115	22.363804	24.755863	59.892258	32.286087	318.910461	184.859802	116.30175	110.304306
TREM1	371.260681	208.457199	271.723083	104.839767	149.026138	70.816162	76.996414	116.30175	51.303722	437.052521	68.245293	96.517883	2131.202637	826.968384	194.70517	198.334778	341.767456	331.943573	371.260681	685.294067	258.329712	6308.292969
TREM2	20.857456	11.960986	24.755863	16.882568	16.254467	21.306353	15.17643	16.417013	88.628784	9.257813	12.311938	14.435366	25.65695	2814.357666	154.459473	4856.819824	8650.460938	721.179749	542.601257	565.239502	12.311938	22.171141
TREML2	83.878334	24.367363	55.088787	23.487745	59.421028	22.171141	58.996101	67.699944	45.139194	23.087545	47.679245	125.610916	43.391136	35.53936	35.231133	33.843536	41.8694	29.342499	106.30899	33.168301	441.402924	700.262634
TRIB2	1959.947876	973.252869	331.943573	845.849182	2602.697266	2053.601563	311.956848	5567.321289	700.262634	565.239502	1265.55127	1042.466675	137.760452	204.177948	75.96167	22.171141	415.04068	144.098297	3285.584229	1493.347534	211.234772	106.30899
TRPM4	8.533286	6.241128	77.739517	8.088596	18.418451	11.802128	12.565406	12.565406	5.376191	5.591897	6.118367	6.907733	19.871445	17.707031	249.221298	258.329712	34.899029	38.693993	14.282252	11.960986	14.680734	8.42998
TRPM6	55.088787	46.071384	78.145706	26.926359	17.270029	33.843536	69.867012	39.395184	14.680734	37.372372	20.627159	30.369345	36.614388	35.938824	23.087545	17.499207	26.710436	36.239407	16.55789	13.642431	379.010162	144.098297
TSHR	23.936371	20.241819	105.440369	11.960986	12.206372	16.882568	9.774491	284.818665	9.869331	10.969349	17.707031	11.464968	15.491729	20.10404	10.217774	8.088596	23.679504	23.487745	16.417013	8.220137	12.685906	15.595391
TTC38	31.815218	31.305862	48.570263	327.613647	152.981003	28.968689	63.809605	202.197449	31.511358	294.972473	2814.357666	738.010559	118.833199	116.30175	428.31076	362.228546	124.342735	170.794769	647.52655	341.767456	103.74852	37.372372
TXK	279.228943	174.081573	99.593994	521.508789	1639.325928	408.711609	188.412186	249.221298	150.550903	206.69809	1516.823242	1749.887451	65.825241	86.409561	91.486671	152.981003	104.839767	97.222992	204.177948	175.873199	134.639877	117.086044
TYR	18.242476	16.417013	17.060171	11.193661	53.465744	215.730316	41.216347	7.624472	1516.823242	202.197449	61.132915	51.687199	15.17643	50.800278	26.200808	32.286087	41.651775	12.453617	155.725891	89.880508	10.111629	103.74852
UBASH3A	11.802128	13.265934	8.088596	659.657104	2485.99585	622.792786	222.45314	802.269714	1188.973755	208.457199	4.832753	7.738266	6.506904	5.591897	9.257813	8.42998	5.166818	6.118367	11.669181	13.50417	34.899029	8.29018
UGT1A8	659.657104	488.569611	206.69809	85.671661	118.833199	131.257629	114.302994	108.613419	362.228546	331.943573	67.699944	83.058502	96.517883	124.342735	56.972141	51.303722	108.613419	63.450695	64.264938	51.303722	62.602283	236.736984
UGT2B17	36.951077	13.140173	408.711609	4.974739	4.086214	5.791428	5.982137	8.62004	6.241128	6.78708	4.086214	5.982137	7.871305	6.907733	8.220137	7.475655	7.370461	9.774491	4.974739	4.974739	7.738266	7.051423
UPK3A	17.707031	15.17643	22.363804	11.802128	14.524429	16.55789	22.961229	12.083834	15.491729	12.083834	9.050872	9.050872	239.578339	14.524429	7.370461	7.871305	11.314383	14.926618	9.669431	11.193661	16.55789	15.730737
VILL	37.687332	45.139194	68.245293	371.260681	926.468445	451.44223	35.938824	460.866882	27.393801	144.098297	183.180893	38.010654	105.440369	58.996101	322.065186	127.967445	25.205048	20.857456	106.925667	118.833199	15.057142	19.094671
VNN1	28.054441	26.710436	20.460945	12.812917	32.286087	14.524429	8.220137	4.358953	38.354115	83.058502	53.073681	24.367363	1089.345947	1384.61438	13.036197	117.881424	211.234772	41.8694	68.245293	34.899029	38.693993	598.707947
VNN2	75.96167	85.15728	63.450695	386.983765	767.913879	88.628784	9.994195	219.593933	71.304649	767.913879	521.508789	135.650574	4147.192871	647.52655	6.506904	8.793397	6.78708	7.624472	311.956848	13.785949	8.220137	16311.804688
VNN3	41.216347	41.8694	11.960986	13.50417	69.171471	31.052618	31.511358	44.20126	76.406921	24.949003	20.460945	43.791424	202.197449	36.614388	75.483482	56.086121	22.363804	20.10404	43.040771	36.614388	49.624992	1265.55127
VPREB3	2814.357666	2602.697266	611.586426	93.755974	41.216347	188.412186	152.981003	100.362663	267.591217	110.304306	106.30899	111.349533	154.459473	111.349533	150.550903	104.839767	118.833199	147.838913	77.739517	61.775917	58.238091	107.673134
WNT5B	13.949647	11.314383	62.195011	10.969349	6.633638	10.111629	12.206372	19.871445	9.669431	7.624472	4.974739	8.947416	17.270029	14.282252	11.669181	542.601257	132.276779	152.981003	19.094671	10.346827	9.774491	13.949647
WNT7A	15.17643	20.627159	26.411583	102.898842	275.834808	88.074013	52.564182	112.582191	39.051083	22.363804	9.528661	13.140173	58.996101	24.557219	24.367363	11.464968	19.871445	29.827385	16.732615	12.083834	33.503876	19.332794
ZAP70	16.417013	13.415968	15.322163	2198.781738	4480.145508	2266.97876	802.269714	7360.620605	1493.347534	1089.345947	4147.192871	1693.549072	40.598751	22.583956	27.393801	33.168301	22.766867	28.306686	20.241819	31.815218	124.342735	53.073681
ZBP1	47.261654	81.803818	721.179749	147.838913	234.001724	187.07515	32.286087	85.671661	131.257629	74.767288	415.04068	129.063187	26.200808	18.786974	16.417013	22.044069	10.969349	26.411583	10.969349	23.231144	94.884102	181.495316
ZBTB10	152.981003	107.673134	106.30899	101.174423	138.674103	95.813484	93.755974	1068.119873	2.308213	122.059906	103.74852	106.925667	65.279793	88.628784	217.648285	68.245293	98.172882	611.586426	123.377251	196.333496	96.517883	18.057825
ZBTB32	11.314383	168.917679	14.524429	30.039644	32.606316	9.257813	200.623703	29.827385	97.222992	19.48814	14.282252	11.078864	10.573276	11.802128	219.593933	15.868147	11.078864	81.148239	9.869331	7.738266	33.843536	10.573276
ZFP36L2	863.071533	788.016907	767.913879	2131.202637	451.44223	4287.536133	402.207336	647.52655	2746.701172	109.458176	826.968384	308.553802	1453.447876	422.879303	24.755863	331.943573	767.913879	136.846527	29.609581	47.679245	213.947983	346.390961
ZNF135	102.017166	17.88224	12.685906	62.602283	114.302994	19.48814	3.80092	36.951077	1.76272	27.393801	123.377251	78.7612	3.80092	9.869331	5.376191	41.8694	9.050872	2.710607	20.460945	10.687784	63.450695	0.251594
ZNF165	6.633638	4.592908	87.312691	3.191894	35.938824	3.552284	50.800278	7.051423	4.592908	1.76272	5.591897	4.358953	1.76272	2.710607	4.086214	6.241128	2.710607	2.308213	4.086214	2.710607	5567.321289	4.358953
ZNF204P	90.844009	53.073681	52.564182	149.026138	505.287537	192.217972	43.040771	59.421028	73.92701	88.628784	33.168301	32.606316	30.885761	33.503876	37.372372	28.306686	31.815218	40.281143	34.127953	20.857456	39.051083	23.936371
ZNF222	11.078864	7.475655	13.140173	72.005432	65.279793	18.578394	19.332794	215.730316	8.220137	9.13861	79.628654	93.013641	22.171141	93.755974	52.143307	149.026138	110.304306	44.615433	279.228943	188.412186	234.001724	23.487745
ZNF286A	685.294067	299.240509	86.409561	211.234772	5.166818	196.333496	204.177948	136.846527	124.342735	164.080719	192.217972	217.648285	10.969349	16.417013	40.869915	21.435146	16.55789	308.553802	81.148239	22.044069	5.982137	299.240509
ZNF324	35.53936	29.827385	26.926359	32.606316	441.402924	29.827385	29.609581	208.457199	48.570263	29.342499	40.281143	41.651775	29.609581	32.014259	43.391136	106.925667	31.305862	25.205048	24.755863	39.051083	22.044069	29.609581
ZNF442	23.487745	27.697506	24.949003	32.809681	9.13861	11.464968	3.552284	53.073681	35.231133	123.377251	19.871445	38.354115	12.901111	41.216347	76.406921	36.951077	62.602283	107.673134	83.058502	3.191894	23.679504	17.88224
