Symbol	A	B	C	D	E	F	G	H	I	J	K	L
SNORA16A	25.229235	25.822393	24.369135	43.121227	28.583385	21.409288	30.605118	20.319336	23.854368	20.254917	20.298822	30.656981
ZNF556	18.945314	13.188235	18.252331	14.321492	17.402208	22.815496	16.865173	14.184537	18.734884	13.669463	20.839046	14.842303
MUM1	88.429565	90.925423	100.780273	102.086311	104.648331	110.794693	82.721298	80.401672	76.328499	106.740921	104.638885	92.180878
ZNF554	9.850096	19.154875	13.812175	13.465719	20.521238	23.939507	17.112944	22.102951	16.667053	24.786781	21.415564	16.977434
RGNEF	22.555168	11.768547	25.887085	20.970938	21.449543	23.093636	12.553741	16.260616	22.180651	28.094204	17.322048	20.35747
PITRM1	101.626915	89.721863	97.802528	98.788528	95.100288	106.953545	92.34446	97.833748	102.835091	103.835785	89.406021	95.663025
RNASEK	303.457092	321.023132	227.512054	233.596298	230.619034	283.524567	366.583649	418.182404	429.895386	225.195999	234.002869	249.923111
RNASEL	61.894814	61.856674	72.876266	70.943001	64.28302	60.410057	88.987915	63.092964	62.976513	69.758827	61.924278	68.070732
RNASEN	79.627899	81.339935	97.726112	93.215157	80.999443	89.74752	70.649841	74.828682	70.40712	94.081818	91.795685	92.180046
RNASE1	36.096531	30.196541	31.873325	14.980949	24.967358	38.762058	38.245392	23.024464	42.68668	19.423403	31.455011	23.727356
RNASE3	57.924049	56.914513	13.559705	15.600014	39.31905	20.208885	92.751923	85.030128	82.51651	24.759556	23.473114	126.107803
RNASE2	217.535049	225.912598	64.370026	65.754433	92.506348	115.13076	272.321808	363.054626	361.98877	41.556255	32.61689	155.791855
RNASE4	71.893265	67.193184	51.204502	43.851299	52.07428	50.342758	81.318787	90.723953	95.600204	48.448181	42.297031	42.496445
RNASE7	10.703893	9.30112	11.299907	9.276171	15.377522	10.30562	13.401049	8.738491	7.912191	12.389629	14.334544	9.618193
RNASE6	241.223648	217.237701	78.849045	81.143745	97.144577	112.322304	306.647522	308.656281	298.82724	52.551601	50.547565	63.664001
RNASE9	18.675903	14.981557	19.244141	14.986179	18.40406	20.60955	10.758466	19.400637	13.93149	12.671729	14.245632	13.782907
KRTAP17-1	13.909304	14.080431	30.571825	24.013165	15.065427	19.937883	17.564148	22.400255	17.485693	24.622826	29.171339	22.575003
TMEM90B	6.660849	9.876715	15.043807	11.478733	7.870202	15.580196	13.2395	10.57405	8.59726	13.969654	8.210244	20.978292
CCDC89	20.60955	22.529034	14.823701	28.473219	14.331506	21.714817	21.09938	36.077175	23.930349	18.548162	17.401022	11.573786
LOC339535	18.981211	29.883722	23.98395	25.430035	17.202351	17.054232	15.951518	28.236391	15.133367	13.44578	21.754276	23.028023
CCDC83	6.579384	10.825023	11.834362	13.19987	9.119144	7.03142	9.323289	15.890516	13.327342	9.575167	14.812716	10.260356
CCDC82	12.99353	12.599917	12.491863	10.267344	17.249372	18.077139	14.968297	10.038211	20.9063	22.223774	10.635517	11.348624
CCDC81	20.000652	18.10874	20.53809	23.258606	20.270691	17.697752	12.986309	20.902542	9.110629	16.359526	18.808189	20.766102
CCDC80	20.900511	17.826927	16.02095	20.213045	22.833075	22.609663	21.116825	20.538452	13.944125	20.015358	28.439766	21.912992
CCDC87	14.754982	20.851629	13.750961	27.640366	15.460255	25.039602	13.117908	15.250805	25.395666	15.627598	13.935357	24.169024
CCDC86	90.925423	95.66169	100.567825	100.956474	105.045189	103.38459	88.500008	98.671822	101.626915	103.65596	113.735481	103.877991
CCDC84	97.169479	97.302299	121.022316	117.864044	106.922478	97.190292	90.82457	87.783058	85.682419	120.805214	109.45295	103.458153
SOD2	694.871765	757.79657	262.301117	262.228821	352.177399	463.571472	1027.666504	1033.255371	1032.133423	233.713867	187.942352	258.957886
LOC643863	1583.310425	1335.140991	1524.081787	1518.037964	1502.568726	1382.664063	1298.396118	1281.986328	1310.314575	1508.038208	1553.538086	2121.686523
LOC643866	16.65167	22.528811	15.659638	20.776932	29.385096	21.685371	13.853572	12.278827	13.1439	17.259853	22.954391	25.210178
ZNF558	48.325062	53.577648	55.322422	57.479588	60.254139	52.951698	50.408623	45.887852	51.629425	60.406944	60.9375	58.753349
ZNF569	14.235216	19.465645	21.078207	19.380424	14.698334	11.834105	15.269311	25.726435	12.269929	17.344038	20.007698	20.358974
ZNF568	27.051893	19.687845	28.73451	33.844944	34.080189	24.819305	23.614731	16.255306	25.991119	20.978292	26.264402	21.20392
ZNF567	43.691776	45.239094	49.661747	47.265858	57.667786	58.74641	26.367365	31.849688	39.944073	57.845459	54.380058	57.675056
ZNF566	42.998966	47.073608	42.63657	48.387966	39.974613	44.228481	38.540237	37.626335	43.208054	46.864292	43.31546	34.37672
LOC643868	17.99382	19.88081	12.194728	15.750364	18.204018	18.808189	20.646231	10.209672	14.793524	13.016325	17.113688	16.837784
LOC643869	8.426779	11.704028	14.549366	15.774049	18.403509	12.362052	17.154329	14.968077	23.929539	22.535679	10.361616	18.952681
ZNF563	31.447769	29.472021	35.785244	45.698738	33.083183	34.818253	41.063259	22.517281	32.094547	42.02203	27.352612	35.53997
ZNF562	72.857872	71.977478	72.509361	77.561172	74.411613	76.013283	55.073223	65.157753	56.973763	73.821793	82.76767	64.250542
ZNF561	26.530161	21.724377	30.532778	35.273949	27.392433	24.428925	27.125795	27.61895	29.672691	38.885544	19.309711	31.88168
OR5AS1	21.128786	29.04563	31.200771	21.762974	25.269985	29.960638	35.092857	42.64241	17.344038	23.093636	29.707996	26.719202
ACRBP	46.317551	42.488644	27.371988	28.067884	25.178696	31.652243	48.470852	58.617374	55.297829	18.645945	12.476097	19.609028
SOD3	10.776392	7.750974	10.935761	13.520656	9.614909	17.584761	14.077446	9.579532	11.197563	15.605676	10.485245	12.171747
LOC387701	14.78364	20.521238	27.041048	29.737434	26.044762	16.905773	19.413004	27.360321	31.447769	29.092594	22.4977	31.658491
LOC387703	114.092781	112.708893	129.771561	124.024475	120.578896	113.198097	105.742668	114.303093	118.151329	128.55867	123.786377	131.458939
OTOL1	18.341417	14.406534	12.854338	12.951449	9.546926	10.952618	11.090233	16.950092	13.442072	9.730553	10.223097	11.866741
TOMM20	357.449799	362.437561	429.839722	435.531952	429.811859	363.519989	323.271576	355.411133	352.942139	429.811859	466.69455	441.982483
TOMM22	285.877838	276.755188	320.608521	323.389404	316.252197	277.918549	225.603821	263.730286	268.34964	314.641083	329.324127	294.389587
FAM161A	23.612591	31.986313	15.587833	20.270691	19.977058	23.506111	20.529169	12.43104	25.988209	19.15799	12.19542	19.71512
FAM161B	17.739464	20.781254	14.924609	24.019852	19.85767	19.386503	12.631212	17.054764	13.126206	12.27628	21.160446	14.442839
CDY2A	11.571377	7.400421	8.208258	12.25337	10.252269	9.474195	9.867713	10.239155	11.332055	10.205289	8.744286	9.119262
TEKT4	21.250814	20.144894	29.049164	20.599154	19.769011	29.467169	22.536257	31.519373	30.847231	17.853832	34.463058	29.182808
TOP2B	230.683746	233.57785	279.967651	289.010162	258.395386	277.703033	204.732224	197.109009	202.321075	250.103973	236.890854	263.224243
GTF2H1	24.702169	24.172546	31.601263	23.786015	27.935272	31.146429	21.626944	21.637381	20.955589	36.414818	23.474567	24.191507
TOP2A	49.699196	47.230312	54.568089	60.497044	59.42321	64.545647	41.343899	19.14941	16.821365	56.95462	48.193573	79.645668
LOC400796	16.446991	23.841156	18.397604	16.403812	20.778646	12.519949	16.732874	17.537878	29.210117	17.258877	18.832556	28.041565
LOC400793	22.097246	23.459753	24.730597	20.522503	26.161116	16.898458	17.959841	28.983118	13.899992	30.253151	20.014713	17.772909
SDAD1	182.814651	192.306946	238.463898	249.762421	227.512054	195.608856	148.539124	134.145096	142.741257	217.293777	221.931549	204.732224
KIAA0368	93.144554	99.455505	95.110931	94.923523	97.884933	92.380592	92.355827	115.467346	114.42749	95.078423	96.346176	108.159386
KIAA0367	14.865529	11.64053	19.987646	18.230373	23.399067	19.516073	18.845791	25.258915	25.43935	21.935005	18.142157	12.872563
KIAA0363	28.376646	24.18593	24.321123	19.558254	36.524979	32.787872	36.62138	15.681963	18.478575	30.700363	46.316902	14.968472
LOC649571	39.722912	44.96859	49.34774	47.467876	42.496445	37.557789	35.130432	39.171936	51.445904	52.276489	34.022877	53.889576
FGF9	44.226418	47.718117	56.378811	53.590603	60.841648	42.451	42.63657	26.118341	36.699509	58.174721	69.313332	59.875164
FGF8	22.589594	9.884611	9.573319	15.24713	17.272028	20.337215	14.425538	8.173782	8.325294	11.367191	10.25231	19.788013
FGF7	17.938347	15.380322	24.413012	22.8538	13.211642	16.211885	18.815027	7.741666	26.753637	10.606313	17.861921	16.490547
FGF6	37.102879	19.683231	13.725233	25.883854	18.531219	17.757246	20.179255	16.519075	24.649282	17.078978	29.787792	35.358883
FGF5	23.259743	16.272242	20.350561	18.436766	25.479311	16.084551	23.537851	22.144104	21.437063	14.883855	22.609158	22.960791
FGF4	22.836704	9.859933	22.53764	16.586031	13.142161	9.733321	10.361616	16.45717	17.326191	11.553705	13.561658	15.947944
FGF3	10.064804	17.772699	14.499873	14.613709	15.274589	16.623896	11.090007	17.791483	16.306557	12.006246	12.110073	20.763662
FGF2	16.20154	21.20392	23.258606	18.190145	30.655392	24.001524	9.523062	25.789169	20.877941	16.392838	16.06776	18.864981
FGF1	19.515652	28.713453	24.394773	39.31905	19.298422	29.418686	18.652527	26.894457	18.940763	23.353302	21.535553	28.776218
OLFML2B	23.44474	23.279036	12.397851	15.96528	15.407656	22.125856	30.016245	29.256672	21.272402	20.304901	21.170418	19.143675
OLFML2A	21.523893	44.292152	15.115815	19.616058	17.668991	28.480934	34.052929	38.828461	35.815315	23.49991	18.664715	26.45966
SDC1	61.297482	63.06953	59.521202	55.039658	52.951374	60.254139	60.757935	66.833084	64.513977	60.77029	55.600086	51.939831
SDC2	35.491146	44.574673	39.693104	43.317337	42.645332	42.014229	30.956352	51.629425	53.091713	39.82354	29.568714	43.83363
SDC3	40.624763	33.630135	30.759609	35.002125	44.623451	24.30871	33.748081	35.288383	37.568665	36.62138	37.097881	37.765743
SDC4	66.42939	68.197662	29.136333	46.108669	40.016937	41.989643	74.042213	98.591721	98.39653	38.096008	25.247335	34.777073
LOC338667	35.905109	35.59341	37.185608	29.671915	20.304901	19.017439	28.461554	37.179672	28.99938	42.419247	23.945656	32.67083
DEFB1	34.951645	42.011887	19.946667	28.063057	32.367386	17.77005	43.650623	48.7449	42.807949	19.143675	19.608541	29.300415
DEFB4	20.423784	24.111765	21.694883	15.87819	19.48473	22.978453	20.502539	23.226912	17.478371	20.56797	22.34409	18.314796
LOC648955	24.64797	24.318157	31.041899	21.568352	19.790443	20.560894	19.328815	25.327076	28.14114	20.854765	20.903809	16.899118
LOC121792	28.864582	16.202024	39.257412	25.14743	27.938763	31.426172	19.752832	43.314293	27.052698	19.527475	25.237654	20.637632
TINP1	549.593262	581.614563	662.128723	665.075195	634.096436	501.279083	502.263184	507.221375	506.90387	647.922607	664.093018	644.289063
SGCG	13.17559	19.195383	13.629567	15.445855	14.191288	17.861584	7.061244	13.841151	15.988574	14.587624	13.384834	11.219275
SGCE	47.37392	47.027767	40.548794	35.248951	43.752831	29.575996	36.093678	36.110661	45.315022	20.594923	41.159512	42.876663
SGCD	11.913931	22.761492	18.313488	19.601345	17.610441	20.597097	19.253944	20.984947	23.536917	14.863792	31.439415	13.577007
SGCB	38.530224	34.943787	40.945213	34.551548	32.297932	31.517046	41.332653	41.909775	31.483234	47.063824	42.677792	40.959736
SGCA	19.468563	16.461613	14.733815	18.605818	18.269512	24.382727	18.857531	23.518183	22.5317	14.330561	22.060217	13.946364
LOC642809	31.074324	23.906151	16.513605	22.51841	17.165821	24.97057	24.430756	28.170492	16.491104	25.349686	19.674181	35.891815
LOC642808	19.450157	16.554459	14.768348	14.75615	13.99199	18.629803	16.860092	20.980438	15.137205	16.62834	18.533573	18.703562
SGCZ	17.461555	13.812175	32.933037	16.959883	11.602354	15.270316	13.646796	16.2017	14.061138	22.808464	15.168102	10.462009
SNRNP70	257.90686	258.770386	306.202179	306.803162	277.269531	268.254333	236.846222	224.090805	227.915771	322.201416	275.04184	292.244202
LOC645851	19.949936	14.32335	17.455822	36.120445	33.752975	17.177597	16.720974	19.130413	21.998833	38.823177	24.159737	20.576809
LOC645850	18.112072	20.814451	15.580196	18.323313	17.802341	12.476645	16.643927	20.130581	22.800436	19.367519	16.386591	36.872402
LOC642804	22.873203	22.839174	22.246567	26.657818	30.823973	27.452015	27.895876	30.532778	26.188385	22.050858	31.606533	27.734276
NKD1	14.623466	22.329775	15.993291	18.54764	14.806488	10.260444	19.309076	14.838531	18.416805	16.724958	17.265139	12.023856
NKD2	9.623458	16.843149	16.156141	8.572165	12.292954	9.485815	12.842025	18.845791	8.327922	12.141573	10.500819	9.689552
MIXL1	27.614998	16.298046	13.250557	13.021583	31.414673	13.124379	19.470623	20.501221	11.118214	14.542883	17.985701	14.313493
FLJ34047	22.20932	19.977058	28.946171	20.595041	33.760323	27.003208	27.125336	27.739182	19.268103	27.903889	28.75684	28.77285
LRRN4CL	10.505746	8.010376	22.258148	8.54189	12.978925	8.743293	8.931811	11.650485	11.403626	8.000546	9.305659	8.421099
LEP	64.950546	65.239365	68.738815	74.411301	69.095154	64.262085	68.789162	58.676334	53.513901	75.770462	68.675522	72.870468
PCDH1	36.360451	28.447777	37.420322	27.854893	32.726635	42.815384	31.542835	20.797993	19.378096	22.533752	20.909277	40.948048
XYLB	38.514923	28.758585	31.095768	23.01133	18.841148	35.457355	23.005695	20.102039	25.652285	20.524982	22.900818	24.649282
LOC644893	13.343187	17.289536	18.899382	16.124031	10.325866	20.195568	26.281532	21.123959	9.485815	22.052874	22.97575	16.286491
LOC644891	26.343245	23.459103	15.1905	40.380161	26.454258	25.388662	16.043087	13.969869	13.975873	37.580795	20.19862	29.766415
LOC644897	22.615753	21.20146	9.994015	18.929976	23.529627	16.019588	9.912867	15.612486	11.137682	18.589504	12.514302	17.743414
NUMA1	138.470779	152.208466	179.711884	179.258896	162.787964	180.022949	139.428543	118.100029	125.623459	177.179947	163.40274	166.228546
LOC644898	16.293968	25.029547	20.116497	17.78734	15.233542	17.197277	20.650814	17.288691	23.357565	24.327871	13.410226	17.405096
LOC644899	20.56027	13.745609	13.343423	19.682158	12.887891	25.770748	15.993569	16.286491	13.142161	22.978453	21.3008	22.350637
PCDH7	21.871777	15.145914	21.693073	21.86426	22.149519	31.770561	14.460745	21.770935	22.133917	17.194195	20.902542	17.249372
KIAA1975	23.817722	21.446205	27.695995	24.863531	24.497601	11.547441	20.6479	22.71703	28.262098	19.340363	20.01651	15.592346
DGKZ	20.068203	27.290239	27.695799	33.912991	23.563351	38.705212	15.240817	17.201143	14.985023	29.784815	27.13133	31.46019
C12orf71	27.898857	21.198997	14.490525	17.702871	24.001307	19.547462	14.888284	22.12752	14.311932	16.822575	29.66721	18.880651
C12orf72	12.680036	15.922706	10.596493	12.413342	17.229893	22.111921	21.136507	20.82144	13.211754	18.899382	25.10107	30.825462
IDH3B	308.656281	300.217712	294.963379	311.13269	306.917236	313.837219	285.854187	326.232422	321.266083	316.538818	311.990051	296.868011
C12orf74	16.924049	13.237512	27.398418	24.745115	23.855953	20.797993	17.629938	20.518164	22.194607	27.319628	16.359951	18.587038
IDH3G	168.331894	164.790878	144.231476	142.534882	142.762238	158.273193	179.852783	203.370422	203.370422	148.723007	132.724976	144.231476
LOC401218	64.25631	62.892937	71.229691	78.01963	66.526405	54.635952	63.78754	55.587177	61.088623	72.827507	66.021103	74.974709
DGKQ	145.845779	155.399033	146.890152	150.090012	206.704712	268.386261	140.984711	122.256699	120.120018	142.442184	220.905319	143.935944
C8orf4	7.540108	14.894509	13.817637	19.296747	19.821449	9.527392	15.87819	11.366694	9.579865	22.147543	8.565238	7.557916
VKORC1L1	56.956383	56.739845	66.62513	61.104214	57.512287	53.973377	57.571705	59.888023	58.701118	62.488319	59.570297	64.74408
DGKK	10.385427	18.36562	12.508657	15.336824	8.907539	9.951351	10.201582	9.867713	15.172954	15.118506	13.304676	5.98298
DGKH	16.165205	21.637087	18.538401	38.11694	33.844944	24.608761	22.052874	21.748234	16.489111	22.953987	19.753939	27.712646
DGKI	14.140004	11.630044	10.209672	11.284158	13.305598	14.486179	9.961027	18.436949	10.074892	7.115254	12.669077	14.004068
MIR200A	15.27664	7.933774	21.409288	15.387002	19.992203	13.280253	20.039032	10.352243	22.589594	16.363129	20.141348	23.649006
MIR200C	14.445034	11.136844	15.019849	21.857742	16.761435	14.75615	11.148284	17.111549	13.763046	12.082644	18.077101	12.991364
DGKA	192.980774	196.647049	353.033997	342.267059	249.96109	98.189674	135.706543	108.384491	124.011406	344.723145	258.395386	338.299164
DGKG	24.002178	26.814648	13.860161	16.425335	18.635632	18.979202	42.297031	31.078312	44.378124	24.753382	13.824967	13.932907
DGKD	145.964874	138.393051	152.195938	143.971802	154.954361	179.621979	141.101898	125.890503	123.248634	149.949295	148.141327	115.745468
DKFZP547L112	21.131392	23.501369	15.532082	12.134673	16.183998	29.200289	17.065416	17.540779	21.397734	27.625696	9.926332	24.603636
ICK	81.254234	88.98893	95.733437	94.838333	94.923523	110.806023	80.133759	82.553093	82.76767	88.507919	96.444008	90.539856
LOC653270	32.308571	35.866497	26.423092	25.039265	29.622318	29.930193	29.203571	25.328264	32.942036	26.293732	29.121481	23.595205
PACAP	34.946777	31.969074	32.532974	40.717236	28.065832	39.612572	39.148209	32.381519	36.359894	26.575457	32.841251	27.398111
ZNF169	37.894348	18.530649	30.969624	27.569628	21.430481	23.408207	27.443407	21.870461	23.321474	17.352821	27.392433	35.055904
LOC100132272	18.778488	13.933852	21.776733	21.153181	13.716312	28.461554	15.897299	18.086645	19.253677	24.499563	17.77174	15.273355
RTEL1	54.568089	61.40451	57.246841	56.936943	50.612766	50.408623	64.238503	55.73951	53.609848	66.194977	62.892937	57.640606
LOC643040	28.718914	22.60623	15.031921	34.556225	18.938457	14.626117	30.552561	20.307535	18.54764	24.821903	27.170977	28.873154
LOC643043	11.277885	17.833536	23.783905	14.12514	11.591455	19.997978	21.464666	25.482351	24.329422	21.753605	21.000732	16.498093
LOC643045	35.519726	24.18861	35.104538	31.558292	33.252659	19.039948	28.449265	30.356529	35.162449	24.994364	15.619007	36.756996
LOC643047	25.91099	33.76284	11.626284	20.620939	21.156685	18.585598	24.496679	22.799896	32.038654	15.861656	28.617968	27.927761
TXNDC15	51.969406	47.503372	52.525742	53.977257	42.005005	49.664063	46.666336	57.879917	61.85001	52.258026	42.391361	48.627205
LOC100132276	19.543318	14.458764	14.903453	18.188089	13.099801	27.406036	17.202351	15.503389	18.034466	16.201063	18.207542	17.289112
TXNDC17	218.087173	225.14183	182.670776	197.083878	200.80928	215.288757	283.789246	262.612061	262.223511	179.545273	195.57338	217.70607
TXNDC16	20.142843	40.086174	34.977322	42.74469	30.354063	41.684021	29.723782	39.228668	38.419918	41.179459	32.275017	32.230465
AKR1D1	698.642578	645.175476	735.541565	684.404297	741.623901	698.642578	574.844482	521.417358	482.69281	741.069824	720.526306	708.843323
TXNDC12	327.242981	328.34137	329.713806	324.095001	312.540771	305.916534	293.462311	313.837219	329.713806	303.457092	316.626556	320.139221
C1orf97	60.666386	63.111595	52.837456	54.150799	54.612202	59.890083	68.194435	69.095154	67.641891	58.711361	56.967968	60.140079
C1orf96	32.659233	35.254086	34.407738	44.323208	29.057171	25.32445	42.009697	44.961178	40.018719	39.709087	23.353302	32.998451
C1orf95	42.496445	52.21991	42.495384	43.911846	43.973152	46.988712	48.166084	54.33651	48.676167	39.239685	46.035904	44.682934
C1orf94	21.513422	13.254572	12.307951	18.897156	13.728591	12.63067	26.555044	16.980551	20.765882	20.117887	16.1497	22.965971
C1orf93	61.259182	59.50816	66.178131	71.540199	66.902695	53.520084	54.71743	47.964226	57.512287	71.112839	61.048458	64.545647
C1orf92	24.497601	17.679379	14.096245	11.402055	29.562704	21.692167	13.503226	22.355698	24.589323	21.166094	16.283352	26.822058
C1orf91	36.415485	48.198727	43.167839	37.626587	46.37278	52.92437	47.273735	37.185608	41.414669	42.955608	40.32053	36.07531
DDX53	27.01445	24.120449	40.248302	16.843605	19.224371	31.453886	14.589433	21.463753	34.852089	34.592167	27.610033	26.420429
LOC100132275	24.824533	10.845542	27.01445	10.062666	22.808464	16.168365	12.126724	16.365322	22.800247	13.622366	20.36343	10.399253
C1orf99	21.680349	22.064861	19.718876	32.121365	19.256083	18.497023	20.298822	13.067344	28.76033	16.187109	35.457355	14.863577
DDX51	193.360764	195.29007	283.633759	271.098297	229.301483	196.362061	167.373047	96.717201	96.241783	278.770203	251.753204	252.670578
ZNF167	41.452732	35.990013	43.124527	38.823177	42.147102	49.661491	23.899115	40.403942	19.535696	53.243389	33.753719	19.683855
IQCB1	79.438446	81.28231	86.910934	82.852791	77.275726	73.53183	65.976501	72.136314	70.288956	83.54026	79.430748	83.324738
SMARCC1	207.504868	215.835312	261.664703	249.857727	232.653778	233.54097	195.933823	191.774918	180.321487	249.211868	249.794189	243.646423
ZNF165	43.737965	48.780914	40.950935	43.245495	40.683323	43.381104	51.061348	40.006802	39.665611	50.371613	39.009235	51.734192
GATS	96.98056	92.720459	110.091545	105.131607	104.852219	129.846893	89.340042	68.64801	69.599838	105.123383	98.699875	92.708397
AKR1B1	229.301483	219.960526	243.93808	229.301483	248.224106	230.905487	187.880493	208.527313	213.216507	237.178391	238.463898	229.286652
PPAP2B	20.9063	24.604406	26.31259	24.714783	20.703632	28.422781	31.454762	43.743061	30.558605	16.022167	24.176847	19.252197
LOC651894	1220.412964	1100.848267	1152.387939	1144.982178	1094.080688	1025.941162	1082.784546	1124.098389	1054.639648	1219.277222	1220.412964	1085.136475
LOC651896	25.44276	23.851433	22.425995	15.883964	12.817554	23.734642	30.405899	30.007509	18.323313	24.424761	17.087795	20.256086
LOC642856	21.520008	14.326855	23.775139	36.73418	28.368484	19.44619	18.194101	25.736223	19.609999	22.265703	19.100697	30.830242
LOC651892	37.378765	24.891573	24.030939	13.308413	26.279713	33.222862	37.073338	20.389755	39.571957	15.374009	14.95602	14.142083
GATM	23.616642	26.271963	17.049566	14.263997	16.399433	16.165403	21.433743	19.513277	23.252319	20.912317	12.25445	15.232566
LOC100128533	58.751038	54.527306	47.621475	38.911869	47.173225	52.468082	66.604935	66.397591	69.565788	54.316788	45.043663	42.824154
BUB1B	35.379494	45.057613	31.30773	33.515175	36.900425	25.282475	37.476776	43.904034	38.139858	38.555954	33.084648	31.677971
LOC651898	23.517494	19.804417	24.186451	33.101494	21.728136	20.203856	31.205357	23.429546	23.955614	31.493362	20.746534	19.221142
FLJ23356	31.969074	30.539227	25.33436	28.720345	14.951336	22.009846	17.240381	19.015741	16.20162	22.134901	22.492937	12.836388
LOC93463	17.000031	12.502564	13.87913	20.302624	14.309378	14.265906	19.349041	16.405766	20.301596	21.410934	16.913979	14.85697
LOC646132	22.96751	14.957731	26.533375	10.168539	23.808216	26.835821	24.479624	18.156958	21.472622	22.59798	24.951527	23.041939
LOC646130	36.773655	21.648623	11.473325	17.266483	22.329775	15.809693	18.58399	16.454216	38.273502	16.483738	26.067698	22.962841
LOC646135	88.431877	80.628166	80.795158	85.808609	81.121208	73.36705	81.688515	92.407913	97.680229	89.504555	84.533264	82.875237
LOC646134	37.134975	15.663155	13.770038	10.085182	11.615664	8.873049	19.189253	20.646231	17.75762	13.083711	9.924597	9.981119
LOC646139	21.407406	14.545649	18.721693	10.378666	14.592811	17.317263	13.951653	15.364037	22.028404	19.687689	19.540356	14.412112
CNDP1	12.163486	14.247138	21.20146	13.901363	17.793203	16.293467	10.774137	21.340382	12.555401	13.946364	13.401049	10.87707
CNDP2	330.786072	345.914825	287.916992	283.570648	293.289276	345.129517	312.303467	371.849823	377.690735	263.336914	258.582886	268.901245
NPL	112.861298	111.721176	52.617104	54.158646	68.629608	81.367645	187.89534	168.153427	168.162994	48.989559	55.072247	50.020027
STRBP	76.822685	79.326172	73.272285	76.074196	69.785385	57.579815	70.501274	59.872196	57.93898	72.028481	75.341057	73.872635
NPB	30.400566	36.726456	27.640366	29.04563	18.797316	19.154192	23.723293	31.350103	23.737757	26.474676	9.669067	15.487521
LOC652271	20.963198	21.137531	15.354241	14.893823	18.946848	24.818455	28.77285	24.893496	11.042014	34.74918	31.835135	24.997652
GADD45GIP1	16.581074	19.145065	26.056322	17.210632	29.164942	29.014896	22.958319	25.863144	25.683014	15.486018	33.051907	32.865215
LOC652272	20.635626	17.451	19.221142	19.410297	22.638123	17.997641	17.852472	15.168633	26.761723	18.939411	14.747234	12.555486
NPY	10.578461	11.371316	10.203435	12.584504	8.327847	8.617833	12.503778	17.734116	8.349939	17.65173	12.474889	8.905993
LOC652274	18.279488	12.413342	8.567586	14.680917	18.736418	30.402973	10.840242	11.598639	20.068531	19.603273	18.862518	17.759455
LOC652276	15.932753	14.479783	16.89838	19.665716	16.432295	19.768456	25.410116	19.768732	23.24246	23.086046	9.200709	14.178399
LOC652278	26.863249	19.437582	16.038448	31.437904	30.033508	24.779734	24.035915	34.141907	25.397247	14.323111	12.486418	30.990337
NPW	15.535529	18.572172	21.166094	28.766109	23.861975	13.988584	15.77881	31.527922	14.316336	18.034487	34.351585	29.545961
NPS	19.201164	14.04437	15.023435	17.961018	15.031236	13.637083	14.790124	15.291368	21.254278	20.980391	9.104773	13.341448
EMCN	8.951103	10.337906	8.069869	14.845311	7.036683	21.500065	13.016642	8.282699	14.109002	13.272352	23.855301	12.571176
LOC283953	89.104439	81.109268	61.088623	64.384506	69.526733	68.841759	97.076431	110.598259	112.779121	64.597061	61.096958	71.050461
LOC653636	13.99525	13.601961	26.044762	18.397604	24.134365	12.438288	28.154301	25.387577	17.20356	21.858442	25.585838	15.775015
LOC653635	29.813141	37.026897	43.691776	39.986526	43.315533	38.806576	36.816196	48.96978	41.794075	35.929165	41.138817	39.612572
LOC653632	26.448669	21.291277	26.239275	19.859104	21.007006	20.922657	29.059368	28.716051	18.126978	28.174011	25.821903	29.723782
LOC653630	20.312712	20.877268	23.143248	34.099682	17.269241	26.016298	30.017324	35.526234	19.448393	18.143164	25.344349	29.769449
LOC653631	46.630657	54.568089	43.105412	52.963547	43.183781	35.284286	29.626242	48.477192	48.259224	57.564583	53.453739	53.987888
LOC440419	24.083921	9.530065	15.143703	24.714531	10.221816	15.965804	15.997161	12.302952	15.586482	14.747234	25.347456	14.021106
LOC646795	31.490465	33.294514	26.52235	41.345226	30.841955	38.990257	42.014229	31.853819	43.477802	47.058933	40.669025	43.245495
LOC646793	11.887441	22.591274	14.273788	18.799961	11.988029	10.819592	19.221519	5.976903	20.746534	25.903801	19.06794	19.518574
LOC646791	121.399933	113.304878	140.080231	130.484802	126.508148	77.041588	72.859741	99.025444	102.726509	162.727234	139.160797	128.440323
ALDH8A1	33.087128	23.841311	43.632938	34.389393	34.02301	43.88707	25.650185	40.770947	31.708546	41.898834	39.998085	18.287613
VEGFA	75.913681	69.646957	30.17053	20.278358	36.364536	47.030945	91.366493	120.357559	119.953873	21.074537	30.6812	17.489758
VEGFC	34.988651	25.978645	22.71703	15.680569	21.568352	30.126591	30.888367	22.337212	30.544714	22.864651	14.311411	24.84325
VEGFB	375.373413	357.442902	447.955872	445.147491	429.839722	358.090881	250.261993	197.373169	198.332672	446.471497	417.438843	420.678345
LHX4	23.158953	17.75762	26.196087	12.960441	13.926449	18.548756	24.067593	29.251453	19.386503	18.144323	31.454762	22.553747
LHX5	29.091492	14.422681	22.799545	31.138962	29.667999	14.1941	16.183018	24.780647	23.983347	22.409513	12.962982	21.897831
LOC649143	483.504211	493.82605	123.314293	121.690063	167.692551	195.486053	429.784027	615.59375	615.59375	96.696854	114.411972	145.315155
