gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
QARS	3321.5	3053.607422	2378.375	4805.671387	3389.998779	3104.302002	2103.4104	1768.333374	5811.04834	4115.113281	3802.9729	3520.693115	2835.082031	3773.0	3886.654053	3520.693115	2716.727539	3030.062256	2468.134521	2907.5	2504.311523
QDPR	158.600006	243.666672	57.799999	174.666672	117.0	221.227615	149.0	46.25	256.310944	154.800003	184.800003	674.0	151.25	187.636368	201.600006	117.880531	87.667534	118.333336	137.0	366.0	201.5
QKI	482.5	584.666687	483.5	365.318237	555.333313	385.666656	867.75	484.600006	714.0	343.024078	879.451416	327.0	303.5	441.0	336.0	711.198547	361.490601	366.928772	660.666687	552.090881	532.137573
QPCT	621.727295	1083.966187	598.599976	515.209473	526.0	449.59256	239.25	678.333313	216.0	1454.103149	358.833344	1928.13208	435.175812	984.404114	1270.0	275.727264	1339.512573	642.41748	150.6875	1373.666016	681.5
QPCTL	23.799999	22.666666	41.0	19.333334	21.454546	26.0	30.25	33.5	29.125	21.75	30.333334	24.90909	21.416666	22.045454	27.26923	26.0	21.90909	21.25	34.416668	19.333334	20.6
QPRT	60.653847	67.5625	50.375	59.333332	57.846153	66.269234	46.31818	56.200001	97.0	76.666664	113.875	354.218567	78.545456	68.199997	64.599998	102.0	64.0	63.0	77.189507	108.61866	80.0
QRFPR	10.333333	10.0	13.0	10.545455	10.375	10.333333	10.666667	15.5	13.666667	11.363636	12.0	11.25	12.333333	10.333333	10.0	11.25	10.75	12.125	10.625	9.833333	9.8
QRICH1	239.399994	150.666672	399.0	209.833328	171.666672	178.0	293.666656	419.0	150.0	209.333328	228.636368	213.0	171.600006	225.0	194.363632	296.5	1279.210083	167.818176	218.600006	147.375	143.333328
QRICH2	26.5	28.799999	54.104156	33.799999	31.333334	30.0	27.0	61.333332	21.75	28.625	28.5	26.799999	29.200001	27.0	26.0	30.4	27.666666	25.272728	33.090908	26.6	25.75
QRSL1	52.333332	73.25	41.0	55.25	63.0	52.599998	53.363636	44.5	51.875	46.0	53.75	35.599998	56.166668	56.333332	64.375	47.545456	60.53846	64.0	58.0	60.916668	61.0
QSER1	383.0	316.0	262.818176	255.333328	467.833344	219.399994	382.333344	149.0	180.0	237.125	261.333344	178.399994	80.101707	428.732361	482.125	301.166656	116.125	286.020203	136.199997	253.625	260.399994
QSOX1	133.72728	157.5	344.25	241.666672	179.0	148.75	354.5	401.5	206.5	179.166672	191.125	249.940216	213.0	129.0	150.25	284.0	199.090912	256.625	366.333344	213.0	154.666672
QSOX2	130.600006	97.5	146.800003	127.666664	92.181816	107.400002	164.199997	216.125	136.0	143.666672	132.800003	110.63636	132.800003	99.784195	86.0	144.333328	71.338577	94.0	109.333336	66.166664	85.199997
QTRT1	213.333328	128.72728	67.0	321.600006	150.666672	199.333328	161.25	64.666664	38.0	319.5	56.416668	167.333328	244.969879	199.0	175.0	102.0	53.666668	157.0	135.8125	186.166672	163.0
QTRTD1	37.0	46.0	28.200001	46.25	48.599998	49.5	109.666664	30.5	90.5	46.31818	69.916664	46.25	48.454544	42.599998	36.0	57.5	61.544445	47.875	42.916668	42.599998	57.0
R3HCC1	420.272736	309.386871	307.0	331.0	414.822662	245.5	170.0	215.800003	270.666656	339.363647	223.375	317.662811	379.836975	269.600006	282.083344	275.916656	201.166672	277.0	436.0	443.75	247.75
R3HDM1	127.333336	184.333328	58.0	172.5	204.0	194.333328	244.75	54.084766	202.688034	195.333328	241.666672	218.5	272.581726	136.959503	179.25	244.229706	193.5	204.5	202.01088	157.177521	207.0
R3HDM2	781.844849	707.578857	2540.848877	1446.333374	926.333313	684.0	562.0	2795.575439	366.144531	1281.333374	420.666656	686.400146	499.869171	1080.341064	766.333313	951.715271	2468.134521	535.5	908.39563	626.666687	437.388336
R3HDML	31.75	28.09091	18.0	29.0	30.1875	28.25	25.833334	18.25	22.363636	37.0	26.666666	29.5	35.75	28.0	30.666666	30.875	15.875	29.666666	39.400002	27.200001	30.90909
RAB10	2328.0	2628.057617	2012.164063	3321.5	3123.666748	2814.482178	3130.086182	2445.185791	4849.470215	2695.0	3828.404297	2307.395264	1933.940552	3030.062256	3695.017822	3503.66333	1727.169556	4033.738525	2152.797363	2078.676514	2974.0
RAB11A	1749.348633	2152.797363	1846.755981	2256.654541	2158.75	1992.0	2661.344727	1764.738525	1920.720581	2765.922363	1446.333374	1545.391235	1364.709961	2445.185791	2791.380615	1619.966797	1897.000366	2814.482178	923.187927	1619.966797	1922.851074
RAB11B	46.272728	37.409092	177.0	30.6	37.375	48.045456	42.200001	118.0	29.0	44.5	37.125	37.625	57.400002	38.833332	48.0	43.75	113.5	47.0	61.416668	31.333334	32.0
RAB11FIP1	370.0	445.666656	428.0	207.666672	300.875	245.125	691.0	481.5	356.333344	1087.166626	775.25	194.746506	290.458191	437.0	371.0	533.25	579.799988	522.75	423.090576	190.454544	272.0
RAB11FIP2	251.666672	345.666656	143.5	162.666672	251.08934	159.850525	267.666656	127.833336	171.666672	130.0	313.5	167.5	89.333336	290.875	179.583328	348.0	249.833328	164.25	146.5	455.5	275.600006
RAB11FIP3	129.0	56.333332	39.599998	186.5	90.63636	102.333336	182.181824	92.400002	110.53846	94.625	86.666664	98.599998	53.599998	100.333336	58.599998	61.0	60.0	57.375	175.333328	61.0	52.653847
RAB11FIP4	45.0	46.400002	41.625	51.5	67.25	40.166668	43.875	37.799999	34.5	81.0	39.615383	33.81818	58.25	48.166668	45.5	49.25	50.333332	53.5	86.75	43.333332	39.799999
RAB11FIP5	158.0	167.0	282.909088	147.090912	137.75	179.666672	312.0	254.812378	148.333328	320.0	107.333336	157.399994	155.333328	164.800003	131.800003	139.199997	80.5	151.5	74.5	245.818176	161.0
RAB12	260.818176	411.872162	1399.0	355.666656	196.333328	248.399994	674.0	1718.25	512.333313	331.416656	509.547363	203.333328	119.045456	252.636368	228.333328	605.666687	360.375	203.333328	383.340668	250.666672	271.75
RAB13	3130.086182	3111.266846	3590.281494	3001.438232	3087.477539	3610.163086	2223.769531	3286.105469	11236.256836	2019.666626	4849.470215	4092.865234	1720.0	2373.964111	2364.339844	3157.416016	2647.07251	2364.339844	2297.333252	3047.054932	3907.460693
RAB14	674.666687	730.666687	595.75	441.0	507.5	489.0	505.945435	523.666687	293.920715	416.322174	315.75	239.0	416.084198	760.75	691.0	486.5	233.2789	603.333313	430.090912	474.0	503.421204
RAB15	152.600006	150.0	93.25	179.0	112.833336	130.0625	123.0	68.400002	213.625	137.833328	104.0	172.0	139.375	103.125	89.875	116.545456	46.599998	113.8125	84.199997	100.875	121.36364
RAB17	45.799999	48.545456	52.363636	56.18182	58.799999	40.5	49.75	45.333332	50.333332	53.333332	46.0	232.181824	44.875	53.333332	56.599998	47.666668	30.333334	56.75	50.0	58.0	42.5625
RAB18	756.333313	703.744629	785.401611	734.75	1102.168091	774.078247	1008.244507	683.360901	470.399994	847.333313	855.578918	508.0	473.353271	1001.421753	1137.666626	763.0	370.166656	1107.259888	348.25	743.666687	867.335266
RAB1A	2189.684326	2521.696289	2687.698975	2076.333252	1952.268433	2235.199951	2927.390869	2754.271973	1224.656128	2301.144043	2496.0	2128.801758	1794.0	2311.226074	2337.945557	2902.292725	1908.360229	2370.5	1819.0	2124.508789	2325.664307
RAB1B	1156.800049	812.0	1275.070435	1797.286987	1489.833374	1091.588135	529.0	1201.0	681.5	1973.0	860.440735	1824.736084	1452.69812	1110.5	1054.0	1901.118896	694.0	1491.166748	1768.333374	728.333313	631.0
RAB20	58.875	67.92308	34.599998	46.5	50.666668	112.0	99.692307	37.125	554.377563	37.583332	808.75	109.083336	130.833328	52.666668	48.0	392.412933	93.0	58.333332	719.0	72.666664	147.25
RAB21	264.166656	347.416656	658.202576	189.666672	321.333344	239.25	903.470825	454.799988	311.0	348.363647	639.0	138.0	246.5	366.592102	329.272736	774.078247	493.833344	344.666656	273.25	317.662811	324.875
RAB22A	348.363647	539.375	429.0	264.666656	442.5	368.507202	477.875	398.875	178.5	314.399994	417.0	279.0	282.0	329.666656	407.399994	370.25	568.818176	542.833313	187.166672	407.666656	430.5
RAB23	73.083336	96.583336	50.0	84.599998	95.666664	103.0	155.5	49.0	87.599998	57.799999	93.75	93.0	53.75	120.818184	94.25	161.5	61.361362	101.63636	24.0	218.0	204.166672
RAB24	537.666687	493.833344	230.0	1075.5	433.272736	597.0	1186.333374	244.44516	462.296875	867.335266	318.25	355.333344	386.5	461.666656	596.75	376.0	479.416656	665.0	1079.666626	410.333344	512.333313
RAB25	892.0	1293.847412	1223.924438	1330.494141	1745.333374	1749.348633	1359.014038	1105.333374	54.3125	2419.333252	46.799999	370.25	353.181824	1548.365479	2452.371094	237.247971	778.386536	2325.664307	21.954546	513.166687	917.25
RAB26	35.0625	36.666668	64.0	61.75	42.599998	32.400002	33.166668	78.0	33.666668	70.0	36.666668	40.625	44.0	50.799999	35.5	37.545456	32.045456	53.272728	50.25	45.5	32.0
RAB27A	291.5	318.0	214.333328	201.5	184.333328	338.25	507.5	221.0	1120.166626	162.333328	680.333313	644.5	772.915833	169.600006	494.333344	545.25	315.0	350.799988	1672.677612	193.333328	395.395447
RAB27B	304.0	468.82132	348.615387	426.687469	573.775513	246.0	612.666687	247.166672	159.666672	737.255676	227.030136	155.833328	106.5	638.666687	810.666687	383.814178	106.25	705.138428	21.0	290.0	203.0
RAB28	143.666672	175.0	68.0	105.75	126.75	121.227272	193.5	57.166668	317.5	105.42308	336.125	118.25	154.333328	136.270523	112.75	243.75	223.375	105.0	193.039856	233.0	166.914383
RAB2A	589.157532	757.97998	1033.83374	526.599976	645.25	590.0	452.5	935.192688	662.400024	562.333313	609.800781	659.666687	420.545441	813.012573	812.0	480.166656	545.0	744.098938	265.75	777.200012	644.5
RAB2B	487.5	548.666809	157.666672	528.812622	366.666656	408.5	1251.0	180.0	998.666687	452.25	1935.666626	570.200012	430.5	532.780212	372.200012	1857.0	876.0	299.75	465.75	511.125	374.0
RAB30	42.166668	44.25	117.272728	41.0	39.75	36.875	49.5	80.101707	50.833332	54.799999	63.166668	36.0	35.18182	48.636364	36.727272	57.599998	54.799999	43.5	44.916668	47.666668	40.556011
RAB31	1656.278809	1591.936157	315.75	1249.912598	1131.333374	2465.035645	2671.160889	549.0	3779.364502	255.666672	2922.5	1042.615234	1146.666626	583.400024	1419.4729	2364.339844	1797.286987	1142.376709	3943.893799	915.0	2262.215088
RAB32	224.5	217.383011	81.5	116.666664	203.166672	276.399994	179.75	85.0	275.0625	154.5	434.75	623.0	291.200012	141.375	174.625	466.583344	239.25	163.399994	294.0	168.636368	255.25
RAB33A	25.5	39.400002	21.5	28.0	24.346153	28.25	23.0	21.818182	32.75	22.25	39.25	33.5	127.25	27.666666	31.333334	42.833332	48.0	24.818182	134.25	49.0	43.166668
RAB33B	51.0	70.0	97.25	75.5	86.666664	59.666668	79.199997	69.599998	246.25	73.807693	115.666664	54.599998	75.0	111.333336	77.189507	66.0	229.666672	87.800003	81.333336	240.166672	103.083374
RAB34	576.307678	696.125	346.25	686.599976	2504.311523	907.333313	269.666656	233.333328	582.0	341.666656	269.666656	1076.333374	373.333344	648.5	595.5	415.799988	289.5	637.0	632.75	1033.220947	907.333313
RAB35	200.199997	192.0	154.666672	162.600006	113.199997	206.166672	170.4375	153.384613	146.333328	185.083328	133.416672	120.800003	314.0	154.103333	192.089859	161.166672	64.166664	168.5	336.333344	155.199997	202.75
RAB36	51.363636	54.73077	44.0	66.800003	55.375	64.5	58.5	49.14275	58.5	77.5	54.666668	57.0	52.333332	50.5	51.615383	62.25	51.909092	51.916668	65.0	52.384617	52.384617
RAB37	44.25	36.5	36.384617	29.5	36.0	39.0	39.4375	43.0	46.666668	27.833334	49.333332	39.0	108.5	33.81818	40.26923	58.727272	37.0	35.81818	79.445549	34.0	32.333332
RAB38	848.504517	1704.350342	438.061493	1313.898071	1159.666626	1775.542847	1242.0	256.75	587.0	1275.070435	579.5	1764.738525	185.75	1104.503906	2119.036621	728.333313	361.25	1860.5	167.363632	420.861481	1317.87854
RAB39	16.333334	15.5	22.25	19.5	20.125	19.875	25.25	29.5	26.0	19.333334	28.875	18.799999	21.125	18.25	19.681818	31.4	33.0	20.25	33.333332	13.0	18.25
RAB39B	10.0	10.227273	9.75	9.25	9.666667	9.125	10.038462	11.5625	11.545455	9.0	13.4	9.545455	41.5	8.636364	9.318182	15.75	38.400002	9.0	22.727272	9.6	12.636364
RAB3A	56.96154	60.25	34.666668	44.666668	46.875	56.0	51.333332	34.25	63.0	65.625	50.783005	55.060181	53.666668	55.400002	61.599998	52.666668	49.333332	49.599998	68.375	51.0	43.0
RAB3B	17.666666	28.4	31.083334	21.416666	17.76923	18.0	17.454546	20.0	15.0	88.272728	17.09091	27.875	15.4	30.0	17.5	20.4	16.125	17.363636	17.0	32.5	17.0
RAB3C	12.666667	12.333333	15.333333	12.333333	12.0	12.625	13.666667	17.272728	12.5	13.0	12.0	12.666667	13.333333	11.833333	11.909091	12.666667	13.2	12.5	14.75	12.666667	13.625
RAB3D	294.25	284.666656	449.666656	542.134033	349.75	364.83255	718.75	383.666656	226.0	1058.0	185.625	188.125	115.0	379.0	452.25	347.333344	334.727264	610.818176	161.5	146.199997	220.799438
RAB3GAP1	622.320984	560.0	293.5	591.599976	449.25	445.0	1223.170166	345.625	564.333313	432.416656	617.089722	359.666656	313.399994	583.15387	448.0	942.400024	229.25	397.25	440.728058	524.5	442.372101
RAB3GAP2	315.363647	226.0	82.0	256.333344	226.75	203.333328	267.833344	86.0	190.25	245.666672	270.75	233.375	240.166672	247.666672	222.199997	219.0	192.685989	195.5	243.625	243.875	233.125
RAB3IL1	107.333336	56.25	89.0	100.0	105.5	106.75	101.538506	132.0	122.199997	106.75	136.5	170.4375	143.0	102.0	110.0	159.600006	44.666668	118.772728	142.666672	54.5	57.272728
RAB3IP	33.75	29.166666	24.0	35.833332	34.599998	31.125	45.666668	20.0	33.75	40.0	25.846153	19.692308	26.666666	34.666668	36.75	26.25	40.81818	36.333332	32.75	33.0	31.625
RAB40A	19.166666	17.5	20.115385	16.0	15.5	19.333334	17.09091	19.166666	15.636364	17.681818	15.0	16.115385	16.4	16.6875	17.5	13.875	20.833334	15.333333	20.333334	14.666667	14.0
RAB40AL	17.25	14.0	11.181818	13.4	12.636364	14.166667	14.333333	11.25	9.833333	12.916667	10.833333	13.0	11.363636	13.8	16.375	12.038462	12.0	13.333333	14.25	11.083333	12.333333
RAB40B	153.082413	247.166672	868.333313	225.833328	196.333328	134.0	161.333328	752.333313	218.117249	273.0	223.0	114.0	87.0	241.600006	159.333328	110.0	154.103333	202.0	61.636364	389.233887	178.199997
RAB40C	202.5	112.0	299.666656	446.0	299.200012	183.045456	114.0	211.0	230.0	479.799988	150.6875	161.199997	104.0	433.0	238.800003	139.0	91.0	287.0	124.33905	111.333336	90.0
RAB42	70.666664	87.333336	49.166668	61.0	56.0	71.666664	57.625	55.5	425.545441	76.125	440.728058	108.5	152.800003	61.400002	63.666668	121.729919	46.666668	57.75	142.600006	77.75	148.333328
RAB43	51.666668	48.409092	96.0	60.875244	62.384617	54.5	63.615383	132.0	121.529289	82.75	96.400002	75.08918	83.333336	54.0	51.666668	83.817566	40.0	67.25	137.75	51.333332	57.727272
RAB4A	405.333344	589.157532	534.333313	321.833344	455.049957	478.0	520.911438	239.063202	340.0	592.939575	475.5	415.333344	431.636353	648.193909	759.857605	465.584961	496.0	688.0	196.5	601.75	451.5
RAB4A /// SPHAR	111.0	214.251541	64.0	108.75	149.625	109.958694	95.0625	35.0	277.0	182.0	292.166656	164.399994	116.5	201.399994	146.75	142.600006	304.0	168.151276	60.933601	364.666656	184.090912
RAB4B	198.375	161.199997	140.5	199.090912	144.375	210.555511	162.600006	180.800003	194.916672	283.445435	216.0	223.375	410.0	144.600006	161.0	347.0	240.625	161.0625	647.847412	120.400002	139.5
RAB5A	1277.401001	1649.2146	1836.08374	1405.960938	1562.633911	1236.5	1564.0	1935.666626	1225.823853	2711.643555	1800.805542	1196.0	937.821045	1694.734375	2328.0	1657.833374	1115.5	1922.851074	845.0	1178.333374	1199.333374
RAB5B	628.5	476.166656	1187.666626	600.75	626.916687	414.0	147.666672	880.5	61.894863	1756.688721	105.5	566.333313	318.125	636.590576	419.333344	213.666672	361.873291	698.333313	462.0	356.333344	253.0
RAB5C	359.727264	475.0	679.0	211.867447	103.0	680.0	101.166664	828.333313	166.5	373.077759	168.875	192.333328	765.920471	320.333344	311.166656	149.399994	356.615387	129.22905	634.033569	296.0	345.0
RAB6A	460.0	491.914795	1254.428345	452.416656	474.666656	451.916656	546.5	1302.5	447.5	556.0	478.454559	480.0	335.666656	553.333313	557.25	502.666656	833.0	526.599976	354.666656	517.333313	443.75
RAB6A /// RAB6C	1704.350342	1722.0	3420.159424	1938.202515	2046.446289	1753.140015	1946.419678	3267.138672	1549.601807	2081.903076	1672.677612	1933.940552	1283.5	2245.442871	1966.743652	1846.755981	2814.482178	2109.271729	1442.190063	2265.435791	1964.701294
RAB6B	49.0	47.333332	37.400002	50.200001	55.833332	42.833332	44.833332	36.5	56.833332	55.166668	107.5	81.625	58.363636	50.400002	45.799999	86.666664	52.0	50.25	56.0	53.333332	46.81818
RAB7A	413.0	486.5	1213.169189	684.40155	565.599976	512.75	474.200012	1300.0	483.5	821.5	724.0	677.666687	580.276062	592.5	480.667603	790.25	453.0	616.0	459.200012	424.259583	472.008759
RAB7B	144.0	234.800003	115.666664	230.25	464.25	201.25	134.666672	83.875	83.333336	344.553162	118.75	128.0	88.0	233.199997	284.166656	128.72728	70.5	297.0	113.875	163.0	146.4375
RAB7L1	153.185013	142.0	66.666664	120.0	79.75	136.600006	171.25	128.636368	161.5	48.0	224.600006	150.125	368.964325	90.269234	124.106308	354.82019	145.5	77.25	457.0	144.600006	199.0
RAB8A	1049.666626	946.0	624.941223	1276.166626	941.822754	1048.333374	1274.0	961.5	798.609009	1313.898071	1056.0	839.666687	1656.278809	947.336914	1088.177979	2165.349365	1516.75	1325.930664	2707.811279	751.820862	1179.218872
RAB8B	352.666656	298.0	144.0	129.22905	159.0	281.083344	542.134033	281.629791	419.597656	77.5	794.634521	285.666656	779.25	211.317123	192.333328	1022.5	641.25	140.875	1098.214233	377.666656	595.75
RAB9A	652.333313	1107.809326	843.333313	550.0	544.0	782.666687	600.58783	729.898376	1162.0	624.636414	1385.272705	969.316101	578.799988	1084.745483	867.75	394.166656	654.12561	902.961792	724.666687	1124.199951	1232.966431
RAB9B	39.666668	37.333332	17.200001	41.909092	45.875	29.75	43.916668	16.333334	41.5	31.666666	44.454544	39.31818	35.0	48.400002	33.81818	53.5	40.666668	28.660494	25.0	77.5	39.333332
RAB9BP1	7.666667	8.0	9.2	7.5	7.666667	7.833333	7.666667	8.4	7.916667	8.25	7.5	7.833333	7.8	7.875	8.333333	7.333333	7.818182	7.8	7.583333	8.666667	8.4375
RABAC1	1187.666626	1135.268921	185.399994	1310.811279	1356.648682	1420.974243	819.333313	192.166672	103.5	1201.0	440.25	1701.75	1455.0	1050.278931	1227.634155	823.25	242.333328	1094.646851	1725.625	1317.87854	1336.75
RABEP1	125.199997	119.5	164.166672	125.666664	105.599998	112.5	179.199997	192.685989	161.25	86.666664	300.799988	124.5	126.833336	133.823807	116.333336	203.166672	176.666672	106.625	128.5	186.0	143.583328
RABEP2	212.666672	146.665955	44.5	368.333344	257.0	230.25	105.666664	42.5	161.666672	422.379913	154.333328	239.181824	179.333328	219.399994	235.833328	249.5	70.599998	278.5	256.200012	124.0	136.666672
RABEPK	172.0	159.333328	118.173462	146.75	85.0	193.333328	145.0	107.75	203.75	165.931732	159.333328	175.75	193.125	136.166672	158.181824	151.5	159.090912	135.5	127.967705	149.25	153.333328
RABGAP1	909.0	495.104156	1087.166626	1093.240967	783.333313	593.666687	1920.720581	937.821045	754.0	710.404236	1260.824585	434.625	394.333344	831.333313	542.633179	2017.19751	706.125	504.5	690.75	495.5	405.916656
RABGAP1L	121.800003	102.0	59.200001	107.5	99.199997	70.875	181.472046	117.75	230.5	153.0	285.0	81.333336	109.166664	159.0	115.5	187.399994	143.081985	94.42308	279.5	137.800003	103.655174
RABGGTA	135.0	120.25	251.333328	203.399994	184.875	265.116486	189.333328	323.0	60.5	167.166672	74.199997	147.25	189.600006	127.909088	277.333344	124.181816	203.666672	284.0	246.0	109.0	138.27272
RABGGTB	806.434692	413.666656	955.531616	891.666687	509.371399	830.583435	1233.65271	1218.5	381.0	638.375	948.372986	788.25	626.0	728.73877	591.599976	827.921631	929.162842	542.375	457.5	496.799988	605.200012
RABIF	112.5	168.666672	102.0	97.333336	131.270142	177.441193	163.191208	95.666664	323.0	125.125	277.333344	267.0	212.375	101.833336	260.0	185.399994	99.400002	242.25	188.0	103.272728	178.666672
RABL2A /// RABL2B	117.0	90.0	119.599998	86.0	110.75	106.0	73.400002	116.666664	34.25	255.181824	50.25	76.261299	92.600182	107.5	76.166664	58.599998	246.0	66.599998	116.25	86.75	85.0
RABL3	75.5	116.333336	112.166664	63.333332	81.666664	66.666664	73.625	89.75	161.384613	84.0	136.0	68.916664	74.251038	89.599998	90.333336	90.666664	100.909088	93.333336	56.75	105.375	91.375
RABL5	116.36364	142.25	70.666664	113.0	226.0	152.0	90.63636	44.5	159.545456	97.381721	113.5	227.0	108.166664	129.833328	124.5	122.833336	64.0	133.666672	55.333332	190.800003	138.5
RAC1	3259.898682	3094.0	3610.163086	3779.364502	3334.950195	3099.874512	5177.335938	3819.407959	4425.0	3659.109619	5394.994629	3225.327148	2616.45874	3470.612793	3176.222412	4918.234375	3076.125	3538.432617	2939.25	2890.036621	2895.69873
RAC2	735.174133	341.545441	145.333328	185.583328	132.0	750.400024	523.374084	505.0	459.600006	75.0	930.333313	373.0	4150.836914	127.0	268.333344	1376.666626	780.666687	277.333344	2679.176025	150.625	514.0
RAC3	30.0	40.666668	44.25	26.25	21.833334	34.0	21.5	43.423077	36.666668	51.625	25.5	27.73077	40.916668	31.90909	32.799999	17.833334	28.333334	22.0	29.5	42.599998	36.625
RACGAP1	423.5	453.5	534.166687	765.5	747.0	1073.5	221.5	624.0	867.75	752.333313	408.666656	775.0	1132.053101	400.897919	637.400024	294.090912	243.26474	873.333313	1251.0	230.0	845.90564
RACGAP1P	8.5	8.0	9.0	8.090909	8.333333	8.5	8.884615	9.083333	8.0	8.5	8.0	8.666667	8.8	8.333333	8.75	7.727273	8.181818	8.576923	9.375	8.333333	8.6
RAD1	164.199997	148.0	111.166664	159.800003	174.166672	156.333328	128.636368	83.333336	143.25	130.188889	148.166672	166.0	197.171387	165.666672	199.090912	125.181816	138.27272	182.875	143.5	151.5	171.0
RAD17	145.0	94.75	107.0	149.333328	212.375	125.800003	131.0	99.0	79.445549	152.399994	153.5	162.399994	195.5	165.0	155.5	134.333328	136.0	202.333328	121.0	148.833328	130.833328
RAD18	31.692308	25.333334	32.200001	35.0	36.666668	33.75	29.333334	32.5	41.400002	31.0	36.045456	36.0	38.799999	28.666666	30.272728	28.5	59.333332	36.166668	34.799999	22.6	31.5
RAD21	963.833313	859.400024	869.571228	1115.5	1333.0	824.333313	669.412659	781.0	406.916656	988.376648	617.379944	1060.375732	1807.833374	1167.0	1199.333374	827.437256	570.0	1150.0	1106.307373	1312.526978	1198.333374
RAD21L1	7.5	7.833333	8.333333	7.333333	7.5	7.666667	7.833333	8.0	7.5	7.5	7.333333	7.5625	7.666667	7.5	7.75	7.333333	8.0	7.666667	7.666667	7.5	7.333333
RAD23A	934.599976	862.5	740.166687	781.844849	621.406982	948.0	405.916656	687.188354	324.200012	1033.83374	352.799988	699.924072	908.39563	787.333313	681.0	593.397949	335.583344	724.333313	1070.5	573.400024	505.410675
RAD23B	1062.800049	1559.615845	996.333313	721.588562	998.231934	999.833313	916.666687	623.255493	552.599976	1516.75	682.666687	798.976135	771.447998	1424.477295	1100.608521	729.50946	1186.333374	1451.333374	670.799988	1346.272705	1308.416016
RAD50	133.666672	164.5	125.666664	160.583328	115.0	105.800003	146.600006	110.5	193.666672	149.166672	145.363159	83.583336	162.666672	121.5	148.600006	95.199997	224.0	142.25	93.5	131.25	183.125046
RAD51	29.625	34.200001	25.5625	34.5	39.81818	51.5	34.0	21.5	30.5	41.375	27.0	38.0	79.800003	24.5	37.333332	34.599998	50.0	46.5	50.0	26.5	67.125
RAD51AP1	38.0	47.200001	21.4	89.5	161.0625	79.25	47.875	34.0	62.125	107.5	220.0	71.400002	243.399994	42.685875	77.75	98.800003	92.5	143.666672	72.884613	63.0	201.600006
RAD51C	128.800003	145.833328	97.199997	115.0625	106.5	120.0	107.75	79.199997	191.0	113.044373	181.399994	206.166672	323.0	99.75	123.199997	105.333336	126.454544	104.5	89.800003	141.375	138.0
RAD51L1	18.666666	24.0	18.4	23.666666	19.583334	19.681818	19.25	20.0	21.0	31.333334	23.066332	20.0	23.0	22.666666	20.0	22.166666	32.0	21.8125	23.200001	24.0	24.666666
RAD51L3	31.0	40.200001	38.75	36.125	30.666666	39.5	32.5	51.115383	45.636364	85.400002	36.686501	38.454544	94.800003	31.333334	29.4	32.5	39.5	32.563545	44.25	36.5	41.333332
RAD52	39.25	34.0	71.5625	40.25	29.833334	36.416668	39.25	112.333336	40.333332	38.75	32.0	34.799999	37.272728	35.333332	33.916668	27.375	59.599998	27.73077	45.0	34.333332	32.833332
RAD54B	23.615385	23.09091	17.833334	33.5	29.0	31.75	16.25	17.0	12.666667	29.799999	13.8	27.6875	35.25	22.625	25.75	14.875	48.46154	28.166666	21.181818	21.333334	38.5
RAD54L	53.125	41.875	57.666668	77.833336	84.375	88.25	57.6875	75.5	56.0	64.666664	41.5	80.666664	88.333336	47.0	62.599998	50.192307	50.31818	83.333336	97.833336	34.909092	78.5
RAD54L2	145.0	110.53846	56.75	222.125	238.25	128.333328	92.666664	58.400002	79.666664	255.413452	106.63636	175.5	153.384613	153.600006	129.375	127.833336	51.0	141.600006	215.5	109.333336	86.0
RAD9A	123.400002	84.0	135.5	384.333344	191.666672	146.800003	103.75	245.5	88.272728	359.333344	82.25	136.666672	182.75	139.333328	109.0	85.756279	101.0	156.333328	247.0	89.75	82.625
RAD9B	8.0	8.2	9.25	8.083333	8.0	8.0	8.083333	10.25	8.0	8.375	8.636364	7.8	8.375	8.0	8.090909	8.363636	16.363636	8.2	7.6	8.5	9.0
RADIL	62.0	53.083332	120.599998	50.25	52.384617	54.083332	46.0	111.333336	52.666668	58.599998	42.333332	52.166668	50.0	61.333332	62.200001	37.25	37.799999	54.799999	56.0	57.909092	47.583332
RAE1	460.666656	281.0	337.166656	392.915375	497.200012	498.916199	547.5	391.136353	833.5	389.233887	508.75	411.083344	392.181824	356.0	430.0	289.875	395.0	447.16156	451.744476	215.27272	317.75
RAET1E	28.681818	47.0	25.5	32.166668	61.75	54.0	28.200001	61.0	22.5	40.166668	18.75	24.375	21.333334	42.25	105.800003	20.333334	26.8125	150.229507	18.583334	22.166666	46.0
RAF1	579.799988	370.0	351.625	714.5	496.568329	529.200012	478.222992	525.086243	335.0	921.39856	376.090912	406.0	381.181824	556.25	417.874847	314.552826	373.727264	462.827087	533.666687	364.0	350.200012
RAG1	9.666667	9.333333	11.666667	9.363636	11.0	10.0	9.8	10.833333	9.833333	9.333333	9.909091	9.5	9.8	9.333333	9.4	9.0	27.799999	10.0	10.0	10.0	10.0
RAG1AP1	226.5	310.731781	1287.25	111.800003	184.5	239.595581	207.75	985.666687	124.0	196.0	104.681816	279.333344	300.666656	187.166672	205.333328	90.333336	304.909088	290.272736	232.5	195.0	162.199997
