CD19B	CD56NK	CD4MemoryT	CD14
V270	0.47669	0.09406	0.2326	0.19665
V271	0.57078	0.11211	0.10279	0.21432
V272	0.09642	0.59149	0.10669	0.2054
V273	0.10819	0.09046	0.10823	0.69313
V274	0.51287	0.0723	0.19551	0.21931
V275	0.09445	0.12056	0.66217	0.12282
V276	0.36821	0.29349	0.0906	0.2477
V277	0.09719	0.20735	0.18046	0.51501
V278	0.10322	0.12296	0.24589	0.52792
V279	0.49649	0.11108	0.15086	0.24156
V280	0.08796	0.08172	0.10135	0.72898
V281	0.39648	0.09507	0.16776	0.34069
V282	0.12736	0.14298	0.56458	0.16507
V283	0.18876	0.44234	0.13422	0.23469
V284	0.0797	0.6516	0.13901	0.12968
V285	0.13583	0.11086	0.6364	0.11692
V286	0.21172	0.42601	0.16277	0.1995
V287	0.12086	0.6266	0.1088	0.14374
V288	0.08714	0.26785	0.32724	0.31777
V289	0.25027	0.23211	0.3341	0.18353
V290	0.60286	0.17284	0.09016	0.13414
V291	0.38493	0.13215	0.34473	0.13819
V292	0.67605	0.06614	0.07608	0.18173
V293	0.2712	0.10435	0.46886	0.15559
V294	0.12069	0.29867	0.08609	0.49455
V295	0.08734	0.19132	0.19449	0.52685
V296	0.19239	0.17475	0.44369	0.18917
V297	0.12049	0.08029	0.12639	0.67283
V298	0.26837	0.15998	0.43661	0.13505
V299	0.1109	0.24264	0.09617	0.55029
V300	0.08174	0.10227	0.21284	0.60315
V301	0.15936	0.17051	0.45957	0.21056
V302	0.48028	0.29334	0.08357	0.1428
V303	0.06932	0.46854	0.31643	0.1457
V304	0.12425	0.11559	0.51477	0.24538
V305	0.15351	0.1946	0.34562	0.30627
V306	0.57975	0.13147	0.11608	0.1727
V307	0.07221	0.67907	0.11133	0.1374
V308	0.20735	0.23285	0.25855	0.30125
V309	0.2582	0.27367	0.10157	0.36656
V310	0.11879	0.27377	0.17601	0.43143
V311	0.38865	0.38642	0.08955	0.13538
V312	0.1252	0.54568	0.18721	0.14191
V313	0.07936	0.1391	0.09974	0.6818
V314	0.07806	0.36951	0.15787	0.39456
V315	0.13632	0.46306	0.11586	0.28476
V316	0.26116	0.17722	0.31173	0.24989
V317	0.11677	0.51034	0.12519	0.24769
V318	0.08757	0.41246	0.09889	0.40108
V319	0.12675	0.1404	0.58904	0.14381
V320	0.13328	0.19088	0.45958	0.21626
V321	0.4745	0.30786	0.08802	0.12962
V322	0.1786	0.27551	0.13182	0.41407
V323	0.10905	0.0923	0.13574	0.6629
V324	0.48036	0.23961	0.1307	0.14933
V325	0.25098	0.48643	0.1305	0.1321
V326	0.06493	0.42084	0.14899	0.36524
V327	0.08823	0.16607	0.14848	0.59723
V328	0.11837	0.1157	0.51412	0.25181
V329	0.17152	0.15192	0.18353	0.49303
V330	0.30679	0.0894	0.27875	0.32505
V331	0.26349	0.13053	0.11185	0.49413
V332	0.08546	0.11239	0.18805	0.6141
V333	0.33304	0.13672	0.31567	0.21456
V334	0.2877	0.09248	0.28914	0.33067
V335	0.09493	0.30696	0.38235	0.21575
V336	0.16797	0.51616	0.10966	0.20622
V337	0.24218	0.34373	0.26426	0.14983
V338	0.0601	0.70044	0.10873	0.13072
V339	0.1673	0.1086	0.59944	0.12466
V340	0.11498	0.23878	0.38547	0.26077
V341	0.09202	0.09703	0.12275	0.6882
V342	0.23557	0.09546	0.44361	0.22535
V343	0.70252	0.07103	0.0829	0.14354
V344	0.49907	0.17364	0.19791	0.12938
V345	0.10037	0.12012	0.66323	0.11628
V346	0.20856	0.1583	0.246	0.38714
V347	0.10271	0.08699	0.15735	0.65295
V348	0.10224	0.48512	0.18132	0.23132
V349	0.28336	0.19611	0.31328	0.20725
V350	0.08362	0.59052	0.20399	0.12187
V351	0.09439	0.10898	0.30204	0.49459
V352	0.12241	0.11397	0.58456	0.17905
V353	0.62855	0.08053	0.1032	0.18772
V354	0.09789	0.51906	0.22942	0.15364
V355	0.24351	0.14231	0.35028	0.2639
V356	0.09688	0.09287	0.14202	0.66823
V357	0.14004	0.29288	0.24681	0.32026
V358	0.38355	0.14122	0.11341	0.36182
V359	0.40183	0.10911	0.1	0.38905
V360	0.40478	0.35303	0.10041	0.14178
V361	0.07563	0.38175	0.41844	0.12418
V362	0.06021	0.69503	0.11435	0.13041
V363	0.18024	0.16976	0.35047	0.29954
V364	0.18157	0.1373	0.48465	0.19648
V365	0.21655	0.09042	0.09283	0.6002
V366	0.11232	0.50145	0.14667	0.23955
V367	0.40171	0.16268	0.08053	0.35508
V368	0.11838	0.53538	0.14888	0.19736
V369	0.08871	0.34997	0.4378	0.12352
V370	0.25539	0.26734	0.32873	0.14853
V371	0.17503	0.53197	0.11587	0.17712
V372	0.16401	0.1142	0.15552	0.56627
V373	0.1281	0.18233	0.34914	0.34042
V374	0.57469	0.0785	0.215	0.13181
V375	0.10138	0.10378	0.16858	0.62625
V376	0.09731	0.09776	0.14171	0.66321
V377	0.55508	0.06444	0.08225	0.29822
V378	0.0889	0.11045	0.30649	0.49416
V379	0.25694	0.19806	0.0892	0.4558
V380	0.16096	0.12907	0.19911	0.51086
V381	0.5197	0.0797	0.13814	0.26246
V382	0.13999	0.12221	0.61377	0.12403
V383	0.58821	0.07135	0.11197	0.22846
V384	0.39699	0.12653	0.1642	0.31228
V385	0.61222	0.07683	0.13073	0.18021
V386	0.24353	0.09007	0.16691	0.49949
V387	0.42562	0.17719	0.20103	0.19616
V388	0.28344	0.29221	0.17905	0.2453
V389	0.31251	0.41003	0.09689	0.18058
V390	0.25677	0.25438	0.36031	0.12854
V391	0.30295	0.14177	0.09294	0.46234
V392	0.31384	0.22164	0.18854	0.27598
V393	0.23937	0.23698	0.2894	0.23425
V394	0.12596	0.2177	0.15246	0.50388
V395	0.19642	0.33006	0.20962	0.26389
V396	0.06647	0.68387	0.10604	0.14362
V397	0.55671	0.13045	0.14828	0.16455
V398	0.32315	0.16558	0.14231	0.36896
V399	0.17962	0.42819	0.18597	0.20622
V400	0.06448	0.43021	0.13329	0.37202
V401	0.10877	0.20145	0.51087	0.17891
V402	0.5782	0.18066	0.10819	0.13296
V403	0.09208	0.09229	0.12756	0.68807
V404	0.13801	0.2237	0.44315	0.19514
V405	0.19699	0.10374	0.18071	0.51856
V406	0.45598	0.23697	0.09462	0.21243
V407	0.0601	0.70044	0.10873	0.13072
V408	0.13204	0.24531	0.31024	0.3124
V409	0.08252	0.08672	0.10167	0.72909
V410	0.11529	0.6211	0.12015	0.14346
V411	0.31673	0.07599	0.07912	0.52816
V412	0.17401	0.14548	0.36673	0.31378
V413	0.10349	0.37873	0.1988	0.31899
V414	0.09443	0.40457	0.28457	0.21643
V415	0.33101	0.10294	0.21975	0.34631
V416	0.09805	0.1502	0.63498	0.11677
V417	0.29524	0.47529	0.09541	0.13407
V418	0.11755	0.14409	0.16799	0.57037
V419	0.08765	0.08127	0.10679	0.72428
V420	0.05964	0.63392	0.10905	0.19739
V421	0.1822	0.12342	0.48392	0.21046
V422	0.10243	0.11062	0.09403	0.69292
V423	0.13994	0.11699	0.60554	0.13754
V424	0.08218	0.13022	0.43618	0.35142
V425	0.1165	0.24957	0.43115	0.20278
V426	0.14636	0.12955	0.55153	0.17256
V427	0.1118	0.32548	0.20136	0.36137
V428	0.11636	0.55831	0.13468	0.19065
V429	0.08747	0.08173	0.11035	0.72045
V430	0.5304	0.17964	0.09753	0.19243
V431	0.18764	0.1082	0.3398	0.36437
V432	0.13377	0.13256	0.11732	0.61634
V433	0.09557	0.52958	0.09156	0.28329
V434	0.2575	0.12639	0.11628	0.49983
V435	0.36465	0.08388	0.15606	0.39542
V436	0.28707	0.08775	0.15068	0.4745
V437	0.19796	0.2165	0.08721	0.49834
V438	0.42742	0.17888	0.10237	0.29133
V439	0.09503	0.13316	0.09372	0.6781
V440	0.34323	0.0994	0.10283	0.45454
V441	0.12484	0.18135	0.42615	0.26766
V442	0.25042	0.29772	0.17166	0.28019
V443	0.52607	0.07395	0.13752	0.26246
V444	0.10037	0.12012	0.66323	0.11628
V445	0.45894	0.09367	0.29328	0.15411
V446	0.08625	0.59472	0.13623	0.18281
V447	0.45373	0.14254	0.19314	0.21058
V448	0.0904	0.12392	0.19359	0.59209
V449	0.41647	0.11102	0.26415	0.20835
V450	0.147	0.62055	0.10784	0.12461
V451	0.6716	0.09603	0.07656	0.15581
