B_cells	NK_cells	T_cells_CD4.	Monocytes
V578	0.09671	0.11138	0.62876	0.16316
V579	0.05092	0.81769	0.09925	0.03213
V580	0.22093	0.02994	0.10608	0.64305
V581	0.14611	0.11269	0	0.7412
V582	0.58849	0.16159	0.01662	0.23331
V583	0.03949	0.09424	0.56357	0.3027
V584	0.51945	0.17025	0.26957	0.04073
V585	0.05654	0.05356	0.42671	0.46319
V586	0.26702	0.04088	0.60167	0.09043
V587	0.29598	0.04192	0.62834	0.03377
V588	0.64369	0.05839	0.00524	0.29268
V589	0.10133	0.76419	0.06637	0.06811
V590	0.09323	0.71732	0.18802	0.00143
V591	0.03684	0.0826	0.1947	0.68586
V592	0.19338	0.07308	0.73353	0
V593	0.5979	0	0.17711	0.22499
V594	0.35458	0.29692	0.30564	0.04287
V595	0.11325	0.07346	0.02433	0.78896
V596	0.07605	0.32152	0.20945	0.39298
V597	0.02007	0.57575	0.32533	0.07884
V598	0.05868	0.1579	0.76341	0.02
V599	0.62279	0.30603	0.02904	0.04214
V600	0.37942	0.45987	0.04233	0.11838
V601	0.20888	0.30575	0.06641	0.41896
V602	0.11936	0.08205	0.00463	0.79397
V603	0.05222	0.40562	0	0.54216
V604	0.51775	0.13465	0.31424	0.03335
V605	0.10168	0.35274	0.36958	0.176
V606	0.71557	0.15627	0	0.12816
V607	0.65525	0.01671	0.10316	0.22488
V608	0.25031	0.19247	0.35239	0.20484
V609	0.06688	0.28141	0.22004	0.43167
V610	0.75314	0.02416	0.08552	0.13718
V611	0.34911	0.02091	0.04649	0.58348
V612	0.05954	0.13748	0.73512	0.06785
V613	0.07628	0.34845	0.54179	0.03348
V614	0.74618	0.07048	0.03895	0.14439
V615	0.20582	0.08933	0	0.70485
V616	0.12187	0.67974	0.04094	0.15745
V617	0.48426	0.17379	0.34195	0
V618	0.73207	0.00111	0	0.26682
