cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V387	0.5647	0.1603	0.20036	0.07464
V388	0.36241	0.3346	0.15801	0.14498
V389	0.40218	0.51995	0.02472	0.05315
V390	0.28453	0.25726	0.44607	0.01215
V391	0.37245	0.11864	0.05112	0.45778
V392	0.40489	0.2276	0.17961	0.1879
V393	0.2693	0.22879	0.35919	0.14271
V394	0.09387	0.2167	0.14236	0.54707
V395	0.2187	0.38844	0.21188	0.18099
V396	0.04893	0.89521	0.03472	0.02114
V397	0.74648	0.10938	0.11454	0.0296
V398	0.41331	0.14499	0.11761	0.32409
V399	0.19804	0.54967	0.15663	0.09566
V400	0.0248	0.55004	0.08974	0.33542
V401	0.05001	0.14932	0.71552	0.08516
V402	0.7317	0.20686	0.06075	0.00069
V403	0.03875	0.05823	0.13029	0.77274
V404	0.09567	0.18658	0.61803	0.09973
V405	0.19146	0.05011	0.19539	0.56305
V406	0.61713	0.26495	0.03066	0.08726
V407	0.04457	0.90318	0.04186	0.01039
V408	0.09529	0.23292	0.40821	0.26359
V409	0.02464	0.07278	0.10611	0.79647
V410	0.11193	0.82172	0.04871	0.01764
V411	0.37949	0.04252	0.04218	0.53581
V412	0.14906	0.07909	0.50879	0.26306
V413	0.07263	0.46562	0.19581	0.26595
V414	0.0546	0.49094	0.33271	0.12174
V415	0.40661	0.04646	0.2518	0.29514
V416	0.05158	0.11748	0.80597	0.02498
V417	0.36666	0.60227	0.0277	0.00338
V418	0.07297	0.10933	0.17463	0.64306
V419	0.0434	0.04874	0.11308	0.79478
V420	0.03491	0.84464	0.03742	0.08303
V421	0.14863	0.05082	0.68039	0.12016
V422	0.05891	0.09594	0.07393	0.77122
V423	0.09357	0.0454	0.81896	0.04206
V424	0.01446	0.0615	0.60624	0.3178
V425	0.06762	0.22586	0.59705	0.10946
V426	0.0942	0.0566	0.77153	0.07767
V427	0.0797	0.37714	0.20901	0.33415
V428	0.10851	0.7496	0.06795	0.07394
V429	0.04107	0.04861	0.11875	0.79157
V430	0.7193	0.18792	0.03259	0.06019
V431	0.16533	0.03751	0.46154	0.33563
V432	0.10109	0.10671	0.09617	0.69604
V433	0.08151	0.70085	0.0212	0.19644
V434	0.29548	0.0919	0.08757	0.52504
V435	0.46035	0.03435	0.14572	0.35959
V436	0.33527	0.03524	0.14445	0.48505
V437	0.21066	0.22773	0.04273	0.51889
V438	0.57844	0.17535	0.04965	0.19656
V439	0.04835	0.12533	0.0715	0.75482
V440	0.42985	0.06009	0.0663	0.44376
V441	0.07248	0.12528	0.60261	0.19962
V442	0.30576	0.34399	0.1514	0.19885
V443	0.70638	0.03085	0.10835	0.15442
V444	0.06145	0.08216	0.82933	0.02707
V445	0.57945	0.04304	0.34803	0.02948
V446	0.06409	0.80078	0.06983	0.0653
V447	0.60484	0.11233	0.19037	0.09246
V448	0.03177	0.08038	0.22035	0.6675
V449	0.53278	0.05889	0.31154	0.09678
V450	0.16481	0.7891	0.04409	0.002
V451	0.86202	0.09304	0.02621	0.01873
V452	0.04822	0.04965	0.13044	0.77169
V453	0.77481	0.1001	0.08083	0.04425
V454	0.03884	0.8762	0.0706	0.01435
V455	0.57025	0.05371	0.31623	0.05981
V456	0.30819	0.12786	0.40039	0.16355
V457	0.02416	0.09125	0.09041	0.79418
V458	0.24172	0.22878	0.03981	0.48969
V459	0.04512	0.76661	0.10385	0.08442
V460	0.87987	0.05437	0.0533	0.01246
V461	0.07114	0.07268	0.07643	0.77974
V462	0.31781	0.24995	0.02677	0.40547
V463	0.25168	0.47594	0.16678	0.1056
V464	0.45755	0.11959	0.03299	0.38987
V465	0.38837	0.434	0.03915	0.13849
V466	0.54928	0.20385	0.02177	0.2251
V467	0.3104	0.56954	0.0896	0.03046
V468	0.48161	0.41164	0.06217	0.04458
V469	0.02982	0.16811	0.3018	0.50027
V470	0.52281	0.13877	0.19476	0.14366
V471	0.23419	0.11838	0.07576	0.57167
V472	0.30229	0.33114	0.02244	0.34413
V473	0.11551	0.53131	0.32982	0.02335
V474	0.11025	0.03374	0.14822	0.70779
V475	0.18222	0.38837	0.10159	0.32782
V476	0.14426	0.04702	0.10574	0.70298
V477	0.56651	0.0582	0.22234	0.15294
V478	0.14464	0.56794	0.02672	0.2607
V479	0.03407	0.0896	0.78012	0.09621
V480	0.08742	0.29346	0.08279	0.53633
V481	0.14824	0.04509	0.77402	0.03265
V482	0.66591	0.18136	0.12302	0.02971
V483	0.11833	0.11884	0.11468	0.64816
V484	0.03915	0.10104	0.08868	0.77113
V485	0.13722	0.71514	0.02955	0.11808
V486	0.2549	0.26448	0.1484	0.33222
V487	0.07491	0.06948	0.13202	0.72359
V488	0.02716	0.04375	0.80863	0.12046
V489	0.2062	0.11349	0.65473	0.02557
V490	0.32353	0.31718	0.08831	0.27097
