Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V371	0	0.20176	0	0.62555	0	0.17269
V372	0	0.80487	0	0.04602	0.12225	0.02686
V373	0.97908	0.00013	0	0	0	0.02078
V374	0.19067	3e-05	0.22475	0.58455	0	0
V375	0.47092	0.01099	0.19151	0.07872	0.24786	0
V376	0	0.0113	0	0.17281	0.00844	0.80745
V377	0.05573	0.00955	0.45413	0	0.4714	0.00919
V378	0	0.04832	0.15889	0	0	0.79279
V379	0.39046	0	0.08999	0	0	0.51955
V380	0	0.03827	0	0.00846	0.95327	0
V381	0.34632	0.00948	0.29564	0.34856	0	0
V382	0	0.02396	0	0.28738	0.68865	0
V383	0.20881	0.02422	0.39325	0.37372	0	0
V384	0.02757	0.01963	0.90608	0.03754	0.00771	0.00147
V385	0	0	0	0	0	1
V386	0.68277	0.0129	0.25829	0.01226	0.03378	0
V387	0.22974	0	0.0241	0.74616	0	0
V388	0.84753	0.02223	0.13024	0	0	0
V389	0.18125	0.05517	0	0	0	0.76358
V390	0.01591	0.02758	0	0.84738	0	0.10913
V391	0.02996	0.00806	0	0.73919	0.18329	0.0395
V392	0	0.01239	0.47188	0.14497	0	0.37076
V393	0	0.13859	0.4119	0.10283	0.08114	0.26554
V394	0	0.0018	0.01519	0.983	0	0
V395	0	0.03848	0.95167	0.00985	0	0
V396	0.5081	0.04441	0	0.44556	0.00192	0
V397	0	0.13588	0	0.00477	0	0.85935
V398	0	0.79267	0	0.04608	0.16125	0
V399	0	0	0.90387	0.06795	0	0.02817
V400	0	9e-05	0	0.47612	0	0.52379
V401	0.15406	0.01533	0.69812	0.01786	0.06893	0.04571
V402	0.05926	0.00352	0	0.93722	0	0
V403	0	0	0	0.04436	0.32599	0.62966
V404	0	0	1	0	0	0
V405	0.41004	0.3471	0.06994	0.08841	0.0845	0
V406	0.06373	0.05202	0.16086	0.14319	0.12461	0.45559
V407	0	0.00834	0.75797	0	0	0.23369
